date,bucket,underlying,symbols,cum_pnl_usd
2026-06-26,bucket_1,UPST,"UPST, UPSX",-14.602123526740684
2026-06-26,bucket_1,URA,"URA, URAA",424.1120290835893
2026-06-26,bucket_1,USAR,"USAR, USGG",472.2681064985795
2026-06-26,bucket_1,UUUU,"UUUG, UUUU",394.8449271976333
2026-06-26,bucket_1,VALE,"VALE, VALG",-7.902814299999989
2026-06-26,bucket_1,VRT,"VRT, VRTL",401.5142831558869
2026-06-26,bucket_1,VST,"VST, VSTL",-10.58815090951083
2026-06-26,bucket_1,WDC,"WDC, WDCX",-91.92650692232746
2026-06-26,bucket_1,WULF,"WULF, WULX",733.7547708514749
2026-06-26,bucket_1,XBI,"LABU, XBI",79.28414328999997
2026-06-26,bucket_1,XLE,"ERX, XLE",-133.58269224999998
2026-06-26,bucket_1,XLF,XLF,-19.135827
2026-06-26,bucket_1,XLK,XLK,-138.632917
2026-06-26,bucket_1,XOM,"XOM, XOMX",87.46254221197535
2026-06-26,bucket_1,XOP,"GUSH, XOP",-47.44922875144994
2026-06-26,bucket_1,XPEV,"XPEG, XPEV",107.11509672851514
2026-06-26,bucket_1,XRPZ,"GXRP, UXRP, XRPT, XXRP",941.976778441287
2026-06-26,bucket_1,XYZ,"XYZ, XYZG",-968.7868198299668
2026-06-26,bucket_1,ZETA,"ZETA, ZETX",30.29303588194614
2026-06-26,bucket_2,AAPL,APLY,-103.76495595
2026-06-26,bucket_2,AI,"AI, AIYY",-29.02255953999986
2026-06-26,bucket_2,AMD,"AMD, AMDY, AMYY",3660.12047420039
2026-06-26,bucket_2,AMZN,"AMZW, AMZY",1411.58432284
2026-06-26,bucket_2,ARM,ARMW,-394.01817473
2026-06-26,bucket_2,ASML,ASML,380.3904240000001
2026-06-26,bucket_2,BABA,"BABA, BABO, BBYY",-102.50033913071456
2026-06-26,bucket_2,COIN,"COIN, COIW, CONY, COYY",2171.3369059458746
2026-06-26,bucket_2,CRCL,"CRCL, CRY",-7246.280860886562
2026-06-26,bucket_2,CRWV,"CRWV, CWY",-77.34843791689465
2026-06-26,bucket_2,CVNA,"CVNA, CVNY",-141.33139911
2026-06-26,bucket_2,DKNG,"DKNG, DRAY",77.96181412836141
2026-06-26,bucket_2,GOOGL,GOOY,138.45614422000003
2026-06-26,bucket_2,HIMS,"HIMS, HMYY",-15.832579804534362
2026-06-26,bucket_2,HOOD,"HOOD, HOOW, HOOY, HOYY",2402.988380935441
2026-06-26,bucket_2,IBIT,"IBIT, XBTY",-2843.0579846193486
2026-06-26,bucket_2,IONQ,"IONQ, IOYY",-382.8088954786877
2026-06-26,bucket_2,MARA,"MAAY, MARA, MARO",1073.3769259252367
2026-06-26,bucket_2,META,"FBY, FBYY, META, METW",2383.522207747934
2026-06-26,bucket_2,MSFT,"MSFO, MSFW",1390.44038577
2026-06-26,bucket_2,MSTR,"MSTR, MSTW, MSTY, MTYY",1658.7600960848213
2026-06-26,bucket_2,MU,"MU, MUYY",5341.082825516722
2026-06-26,bucket_2,NFLX,"NFLW, NFLY",-483.08011771
2026-06-26,bucket_2,NVDA,NVDY,13.093847689999995
2026-06-26,bucket_2,PLTR,PLTW,772.4335369099999
2026-06-26,bucket_2,PYPL,PYPY,1191.33550389
2026-06-26,bucket_2,QBTS,"QBTS, QBY",-304.1251804545035
2026-06-26,bucket_2,QQQ,"JEPQ, QQQX, QYLD, QYLG",311.44778075
2026-06-26,bucket_2,RBLX,RBLY,575.5320815400001
2026-06-26,bucket_2,RDDT,RDYY,690.08119775
2026-06-26,bucket_2,RIOT,"RIOT, RTYY",-2916.873903155441
2026-06-26,bucket_2,SMCI,"SMCI, SMYY",3090.0999108864007
2026-06-26,bucket_2,SNOW,SNOY,606.9012534699999
2026-06-26,bucket_2,SOXX,SEMY,-659.8836410299999
2026-06-26,bucket_2,SPY,"JEPI, SPYI, XYLD, XYLG",-88.87323578000002
2026-06-26,bucket_2,TSLA,"TSLW, TSLY",581.88873331
2026-06-26,bucket_2,TSM,"TMYY, TSM, TSMY",334.1491095041147
2026-06-26,bucket_2,XOM,"XOM, XOMO",-54.51976694197526
2026-06-26,bucket_2,XYZ,XYZY,957.76321044
2026-06-26,bucket_3,AMZO,AMZO,1722.4698747715163
2026-06-26,bucket_3,AZYY,AZYY,99.42178575
2026-06-26,bucket_3,DUST,DUST,-3840.586208571388
2026-06-26,bucket_3,EWV,EWV,-203.50674183751343
2026-06-26,bucket_3,FAZ,FAZ,388.6651651268232
2026-06-26,bucket_3,LABD,LABD,1749.52854617978
2026-06-26,bucket_3,NVDQ,NVDQ,870.9264627910599
2026-06-26,bucket_3,NVYY,NVYY,-50.6686873676782
2026-06-26,bucket_3,SDS,SDS,646.4463265336803
2026-06-26,bucket_3,SOXS,SOXS,2982.685487519725
2026-06-26,bucket_3,SQQQ,SQQQ,1643.0185582693468
2026-06-26,bucket_3,TQQY,TQQY,-34.53905927507835
2026-06-26,bucket_3,TSLQ,TSLQ,-13.055742959250924
2026-06-26,bucket_3,TSYY,TSYY,5.995804597157863
2026-06-26,bucket_3,ZSL,ZSL,-4384.087539331382
2026-06-26,bucket_4,AMD,DAMD,254.571066125922
2026-06-26,bucket_4,ASTS,"ASTN, ASTS",-7033.026356580884
2026-06-26,bucket_4,BE,BEZ,724.3414460299999
2026-06-26,bucket_4,BKNG,BKNU,-42.80836925
2026-06-26,bucket_4,COIN,CONI,-362.2685034439039
2026-06-26,bucket_4,CRCL,CRCD,-4259.82007207
2026-06-26,bucket_4,CRWV,"CORD, CRWV",-913.3046449044796
2026-06-26,bucket_4,DIA,"DIA, DXD, SDOW",-54.43064591
2026-06-26,bucket_4,IREN,IREZ,-2057.22462584231
2026-06-26,bucket_4,LITE,LITZ,-119.32718253525869
2026-06-26,bucket_4,MSTR,"MSTR, MSTZ",-1832.3926116430744
2026-06-26,bucket_4,MU,MUZ,4.4114826
2026-06-26,bucket_4,NBIS,NBIZ,5912.040104734815
2026-06-26,bucket_4,QBTS,"QBTS, QBTZ",4797.263290805362
2026-06-26,bucket_4,QQQ,QID,71.65317078
2026-06-26,bucket_4,RGTI,RGTZ,-2324.928799471899
2026-06-26,bucket_4,RKLB,"RKLB, RKLZ",-4967.578975250212
2026-06-26,bucket_4,SNDK,SNDQ,1021.2997782720012
2026-06-26,bucket_4,SPCX,"SPCG, SSPC",-2850.6266045153043
2026-06-26,bucket_4,XLK,"WEBS, XLK",311.69477971000003
2026-06-26,bucket_5,SVIX,"SVIX, UVIX",258.6328975741941
2026-06-28,bucket_1,AAL,"AAL, AALG",131.96637472
2026-06-28,bucket_1,AAOI,"AAOI, AAOX",1261.8109262422886
2026-06-28,bucket_1,AAPL,"AAPB, AAPL, AAPU, AAPX",-119.27727348868166
2026-06-28,bucket_1,ABNB,"ABNB, ABNG",-342.77643425
2026-06-28,bucket_1,ACHR,"ACHR, ARCX",105.85764416245502
2026-06-28,bucket_1,ADBE,"ADBE, ADBG",-27.87800998244865
2026-06-28,bucket_1,AFRM,"AFRM, AFRU",9.203845533356116
2026-06-28,bucket_1,ALAB,"ALAB, LABX",-1.1314895919786068
2026-06-28,bucket_1,ALB,"ALB, ALBG",-8.55358647618425
2026-06-28,bucket_1,AMD,"AMD, AMDG, AMDL, AMUU",-6225.630570706118
2026-06-28,bucket_1,AMZN,"AMZN, AMZU, AMZZ",-1987.6280708245167
2026-06-28,bucket_1,ANET,"ANEL, ANET",33.91064687762514
2026-06-28,bucket_1,APH,"APH, APHU",18.35190445912633
2026-06-28,bucket_1,APP,"APP, APPX",-51.20146255678634
2026-06-28,bucket_1,ARKK,"ARKK, TARK",71.31429731763174
2026-06-28,bucket_1,ARM,"ARM, ARMG",413.0469606657898
2026-06-28,bucket_1,ASHR,"ASHR, CHAU",-20.15486933
2026-06-28,bucket_1,ASML,"ASMG, ASML, ASMU",-492.3209157837821
2026-06-28,bucket_1,ASTS,"ASTS, ASTX",4706.563719603182
2026-06-28,bucket_1,AVAV,"AVAV, AVXX",-220.2385651478085
2026-06-28,bucket_1,AVGO,"AVGG, AVGO, AVL",897.2529919738554
2026-06-28,bucket_1,AXON,AXON,-34.725687
2026-06-28,bucket_1,AXTI,"AXTI, AXTX",-276.64865503229623
2026-06-28,bucket_1,BA,"BA, BOEG, BOEU",918.1992151084244
2026-06-28,bucket_1,BABA,"BABA, BABU, BABX",1865.6647220619689
2026-06-28,bucket_1,BBAI,"BAIG, BBAI",458.6970063193676
2026-06-28,bucket_1,BE,"BE, BEG, BEX",4173.51319026557
2026-06-28,bucket_1,BIDU,"BIDG, BIDU",-12.828111968107066
2026-06-28,bucket_1,BKNG,BKNU,-0.64
2026-06-28,bucket_1,BLSH,"BLSG, BLSH",2329.2066738452268
2026-06-28,bucket_1,BMNR,"BMNG, BMNR, BMNU",407.6202536210794
2026-06-28,bucket_1,BULL,"BULG, BULL",76.3394141323028
2026-06-28,bucket_1,CEG,"CEG, CEGX",343.43746673474413
2026-06-28,bucket_1,CELH,CELH,17.107270300000092
2026-06-28,bucket_1,CHNL,"CHNL, CHNU",-53.38048146801204
2026-06-28,bucket_1,CIFR,"CIFG, CIFR, CIFU",918.9361172505932
2026-06-28,bucket_1,CLS,"CLS, CSEX",375.7916694809968
2026-06-28,bucket_1,CLSK,"CLSK, CLSX",-4143.10841134317
2026-06-28,bucket_1,CMG,"CMG, CMGG",224.7552316206686
2026-06-28,bucket_1,CNC,"CNC, CNCG",-305.5104211490866
2026-06-28,bucket_1,COHR,"COHR, COHX",148.86529691941132
2026-06-28,bucket_1,COIN,"COIA, COIG, COIN, CONL, CONX",2451.240320441292
2026-06-28,bucket_1,COPX,"COPX, COPZ",540.3726594515299
2026-06-28,bucket_1,CORZ,"CORZ, COZX",172.22355606563497
2026-06-28,bucket_1,COST,"COST, COTG",28.104537409999992
2026-06-28,bucket_1,CPNG,"CPNG, CPNX",5.512617643006415
2026-06-28,bucket_1,CRCL,"CCUP, CRCA, CRCG, CRCL",8580.845310411505
2026-06-28,bucket_1,CRDO,"CRDO, CRDU",570.7233079789294
2026-06-28,bucket_1,CRM,"CRM, CRMG",-102.4572290859901
2026-06-28,bucket_1,CRML,"CRML, CRMU, CRMX",2717.3449589589823
2026-06-28,bucket_1,CRWD,"CRWD, CRWL",-207.286349169337
2026-06-28,bucket_1,CRWV,"CRWG, CRWU, CRWV, CWVX",4797.866385492512
2026-06-28,bucket_1,CSCO,"CSCL, CSCO",99.41412463000006
2026-06-28,bucket_1,CVNA,CVNA,-520.836108
2026-06-28,bucket_1,DASH,DASH,-319.85229642
2026-06-28,bucket_1,DELL,"DELL, DLLL",-56.22429281430368
2026-06-28,bucket_1,DIA,DIA,64.971929
2026-06-28,bucket_1,DJT,"DJT, DJTU",-94.57713435
2026-06-28,bucket_1,DKNG,"DKNG, DKNX",-383.79869846122176
2026-06-28,bucket_1,DNN,"DNN, DNNG",118.74213248448564
2026-06-28,bucket_1,DUOL,"DUOG, DUOL",50.166156985734006
2026-06-28,bucket_1,EOSE,"EOSE, EOSU",260.39718013666567
2026-06-28,bucket_1,ETHA,"ETHA, ETHT, ETHU, ETU",919.829280472506
2026-06-28,bucket_1,EWJ,EWJ,388.275936
2026-06-28,bucket_1,EWW,"EWW, MEXX",49.04931760591885
2026-06-28,bucket_1,EWY,"EWY, KORU",447.71935013172833
2026-06-28,bucket_1,FCX,"FCX, FCXG",105.64950853033636
2026-06-28,bucket_1,FIG,"FIG, FIGG",158.85644397590386
2026-06-28,bucket_1,FIGR,"FGRU, FIGR",-129.42699734090297
2026-06-28,bucket_1,FLY,"FLY, FLYT",200.19508713649884
2026-06-28,bucket_1,FUTU,"FUTG, FUTU",-6.0440472500000055
2026-06-28,bucket_1,FXI,"FXI, YINN",343.87470603321924
2026-06-28,bucket_1,GDX,"GDX, GDXU, NUGT",4438.319701231364
2026-06-28,bucket_1,GDXJ,"GDXJ, JNUG",-84.593068130495
2026-06-28,bucket_1,GEMI,"GEMG, GEMI",-178.28660855242742
2026-06-28,bucket_1,GEV,"GEV, GEVG, GEVX",361.63201257937726
2026-06-28,bucket_1,GLW,"GLW, GLWG",51.5305012708325
2026-06-28,bucket_1,GLXY,"GLGG, GLXU, GLXY",543.8524490471755
2026-06-28,bucket_1,GME,"GME, GMEU",18.26673475
2026-06-28,bucket_1,GOOGL,"GGLL, GOOGL, GOOX, GOU",422.6627115446181
2026-06-28,bucket_1,GRAB,"GRAB, GRAG",-192.03499048000003
2026-06-28,bucket_1,HIMS,"HIMS, HIMZ",-310.07732679260107
2026-06-28,bucket_1,HOOD,"HODU, HOOD, HOOG, HOOX, ROBN",-549.2806309556199
2026-06-28,bucket_1,HUT,"HUT, HUTG",754.3975263539851
2026-06-28,bucket_1,IBIT,"BITU, BITX, BTCL, IBIT",-210.84422549850183
2026-06-28,bucket_1,IBM,"IBM, IBX",-2.577802456622692
2026-06-28,bucket_1,INTC,"INTC, INTW, LINT",-883.3194569354673
2026-06-28,bucket_1,IONQ,"IONL, IONQ, IONX, QPUX",-253.99113379973187
2026-06-28,bucket_1,IREN,"IRE, IREG, IREN, IREX",5223.698460918343
2026-06-28,bucket_1,ISRG,"ISRG, ISUL",76.10789711999996
2026-06-28,bucket_1,IWM,"IWM, URTY",10.205156249697184
2026-06-28,bucket_1,JOBY,"JOBX, JOBY",13.401042116893358
2026-06-28,bucket_1,KEEL,"BTFL, KEEX",771.1608794778931
2026-06-28,bucket_1,KLAC,"KLAC, KLAG",773.621357412113
2026-06-28,bucket_1,KTOS,"KTOS, KTUP",-16.039999045177865
2026-06-28,bucket_1,KWEB,"CWEB, KWEB",331.2853832989259
2026-06-28,bucket_1,LAC,"LAC, LACG",257.69267251289506
2026-06-28,bucket_1,LCID,"LCDL, LCID",-72.59588305
2026-06-28,bucket_1,LEU,"LEU, LEUX",786.1840720792238
2026-06-28,bucket_1,LITE,"LITE, LITX",2228.8289125675
2026-06-28,bucket_1,LLY,"ELIL, LLY, LLYX",45.91636157314019
2026-06-28,bucket_1,LMND,"LMND, LMNX",-4.816772979370128
2026-06-28,bucket_1,LMT,"LMT, LMTL",-12.970560700000078
2026-06-28,bucket_1,LRCX,"LRCU, LRCX",55.59856925063968
2026-06-28,bucket_1,LUNR,"LUNL, LUNR",-751.6649255299999
2026-06-28,bucket_1,MARA,"MARA, MRAL",31.18844208559705
2026-06-28,bucket_1,META,"FBL, META, METU",818.0554936115913
2026-06-28,bucket_1,MP,"MP, MPG, MPL",-60.08440767305365
2026-06-28,bucket_1,MPWR,"MPWR, MPWX",115.91496702120604
2026-06-28,bucket_1,MRNA,"MRNA, MRNX",445.9802102842895
2026-06-28,bucket_1,MRVL,"MRVL, MRVU, MVLL",-245.4982593133027
2026-06-28,bucket_1,MSFT,"MSFL, MSFT, MSFU, MSFX",-2286.3214347074622
2026-06-28,bucket_1,MSTR,"MSTP, MSTR, MSTU, MSTX",2344.978388960604
2026-06-28,bucket_1,MU,"MU, MULL, MUU",-7382.14958900229
2026-06-28,bucket_1,NBIS,"NBIG, NBIL, NBIS, NEBX",955.7943119419942
2026-06-28,bucket_1,NEM,"NEM, NEMG",-18.59516173140986
2026-06-28,bucket_1,NET,"NET, NETG",-45.10512038853338
2026-06-28,bucket_1,NFLX,"NFLU, NFLX, NFXL",329.3676821209267
2026-06-28,bucket_1,NIO,"NIO, NIOG",40.09666734953868
2026-06-28,bucket_1,NOK,"LNOK, NOK",-358.04390225
2026-06-28,bucket_1,NOW,"NOW, NOWL",35.84835139444539
2026-06-28,bucket_1,NU,"NU, NUG",-121.03276419999976
2026-06-28,bucket_1,NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",447.58287109900994
2026-06-28,bucket_1,NVO,"NVO, NVOX",-12.702143229415242
2026-06-28,bucket_1,NVTS,"NVTS, NVTX",1889.6281234537817
2026-06-28,bucket_1,OKLO,"OKLL, OKLO",396.0788352448135
2026-06-28,bucket_1,OKTA,"OKTA, OKTG",88.74158767346137
2026-06-28,bucket_1,ONDS,"ONDG, ONDL, ONDS",-1063.7698383657353
2026-06-28,bucket_1,OPEN,"OPEG, OPEN, OPEX",-489.1529679021187
2026-06-28,bucket_1,ORCL,"ORCL, ORCU, ORCX",-110.54649953537398
2026-06-28,bucket_1,ORLY,"ORLG, ORLY",-3.1369749999999925
2026-06-28,bucket_1,OSCR,"OSCG, OSCR, OSCX",-302.4536522137787
2026-06-28,bucket_1,PAAS,"PAAS, PAAU",-318.2019396037733
2026-06-28,bucket_1,PANW,"PALU, PANG, PANW",-1614.8017825610823
2026-06-28,bucket_1,PBR,"PBR, PBRG",-68.59692988
2026-06-28,bucket_1,PL,"PL, PLU",-122.15012728794407
2026-06-28,bucket_1,PLTR,"PLTA, PLTG, PLTR, PLTU, PTIR",-128.00049149779807
2026-06-28,bucket_1,PLUG,"PLUG, PLUL",555.975799055539
2026-06-28,bucket_1,PONY,"PONX, PONY",-441.38127293732896
2026-06-28,bucket_1,PYPL,"PYPG, PYPL",-1260.8709742916872
2026-06-28,bucket_1,QBTS,"QBTS, QBTX",2569.726832335563
2026-06-28,bucket_1,QCOM,"QCML, QCMU, QCOM",-247.0897414905353
2026-06-28,bucket_1,QQQ,"QQQ, TQQQ",-768.0763148679729
2026-06-28,bucket_1,QS,"QS, QSU",55.22400275033917
2026-06-28,bucket_1,QUBT,"QUBT, QUBX",1373.3917339995387
2026-06-28,bucket_1,RBLX,"RBLU, RBLX",-868.0315932481917
2026-06-28,bucket_1,RCAT,"RCAT, RCAX",-243.521223205302
2026-06-28,bucket_1,RDDT,"RDDT, RDTL",-633.5912933585164
2026-06-28,bucket_1,RDW,"RDW, RDWU",-1210.7541416000004
2026-06-28,bucket_1,RGTI,"RGTI, RGTU, RGTX",2440.140707849099
2026-06-28,bucket_1,RIOT,"RIOT, RIOX",401.475159856801
2026-06-28,bucket_1,RKLB,"RKLB, RKLX",4434.243642146638
2026-06-28,bucket_1,RKT,"RKT, RKTL",476.2481351155491
2026-06-28,bucket_1,RTX,"RTX, RTXG",-24.894027250000025
2026-06-28,bucket_1,SATS,"SATG, SATS",102.7119797899881
2026-06-28,bucket_1,SBET,"SBET, SBTU",-118.99447782022366
2026-06-28,bucket_1,SBUX,"SBU, SBUX",-16.87370661313721
2026-06-28,bucket_1,SHOP,"SHOP, SHPU",32.758295401159586
2026-06-28,bucket_1,SLV,SLV,950.289985
2026-06-28,bucket_1,SMCI,"SMCI, SMCL, SMCX",3996.738545557176
2026-06-28,bucket_1,SNAP,"SNAG, SNAP",-93.2477614054592
2026-06-28,bucket_1,SNDK,"SNDK, SNDU, SNXX",1612.1475145387449
2026-06-28,bucket_1,SNOW,"SNOU, SNOW",-320.9483970767026
2026-06-28,bucket_1,SOEZ,"SOEZ, SOLT",388.02811154213737
2026-06-28,bucket_1,SOFI,"SOFA, SOFI, SOFX",108.706078320909
2026-06-28,bucket_1,SOUN,"SOUN, SOUX",63.18695308898055
2026-06-28,bucket_1,SOXX,"SOXL, SOXX",1940.6090679565505
2026-06-28,bucket_1,SPCX,SPCX,-8.805753164882548
2026-06-28,bucket_1,SPOT,"SPOG, SPOT",99.97817912724196
2026-06-28,bucket_1,SPY,"SPXL, SPY",10.455958657266391
2026-06-28,bucket_1,STX,"STX, STXL, STXX",48.17391843200414
2026-06-28,bucket_1,TDOG,"TDOG, TXXD",-61.43488344695197
2026-06-28,bucket_1,TEM,"TEM, TEMT",-226.7951218471728
2026-06-28,bucket_1,TER,"TER, TERG",655.0911593269366
2026-06-28,bucket_1,TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",464.4947184018239
2026-06-28,bucket_1,TSM,"TSM, TSMG, TSMU",-1611.7001653889524
2026-06-28,bucket_1,TSUI,"TSUI, TXXS",74.65085732999978
2026-06-28,bucket_1,TTD,"TTD, TTDU",9.628512655561051
2026-06-28,bucket_1,TXN,"TXN, TXNU",1.9278632896976544
2026-06-28,bucket_1,U,"U, UNX",197.007040923646
2026-06-28,bucket_1,UBER,"UBER, UBRL",102.1076183076196
2026-06-28,bucket_1,UEC,"UEC, UECG",760.9514867790708
2026-06-28,bucket_1,UNH,"UNH, UNHG, UNHU",-137.59449503524593
2026-06-28,bucket_1,UPS,"UPS, UPSG",-42.31001760999999
2026-06-28,bucket_1,UPST,"UPST, UPSX",-14.708127348865474
2026-06-28,bucket_1,URA,"URA, URAA",422.0675625539452
2026-06-28,bucket_1,USAR,"USAR, USGG",499.696335415782
2026-06-28,bucket_1,UUUU,"UUUG, UUUU",630.8741575096683
2026-06-28,bucket_1,VALE,"VALE, VALG",-7.902814299999989
2026-06-28,bucket_1,VRT,"VRT, VRTL",370.4132273769346
2026-06-28,bucket_1,VST,"VST, VSTL",-9.962582005659884
2026-06-28,bucket_1,WDC,"WDC, WDCX",-103.74834093392155
2026-06-28,bucket_1,WULF,"WULF, WULX",788.9511142468173
2026-06-28,bucket_1,XBI,"LABU, XBI",79.28414328999997
2026-06-28,bucket_1,XLE,"ERX, XLE",-133.58269224999998
2026-06-28,bucket_1,XLF,XLF,-19.135827
2026-06-28,bucket_1,XLK,XLK,-138.632917
2026-06-28,bucket_1,XOM,"XOM, XOMX",87.46254221197535
2026-06-28,bucket_1,XOP,"GUSH, XOP",-50.6142849660921
2026-06-28,bucket_1,XPEV,"XPEG, XPEV",110.51012060814958
2026-06-28,bucket_1,XRPZ,"GXRP, UXRP, XRPT, XXRP",986.2863537617432
2026-06-28,bucket_1,XYZ,"XYZ, XYZG",-967.6720642181108
2026-06-28,bucket_1,ZETA,"ZETA, ZETX",46.55482842393392
2026-06-28,bucket_2,AAPL,APLY,-103.76495595
2026-06-28,bucket_2,AI,"AI, AIYY",-29.02255953999986
2026-06-28,bucket_2,AMD,"AMD, AMDY, AMYY",5969.209371245465
2026-06-28,bucket_2,AMZN,"AMZW, AMZY",1411.58432284
2026-06-28,bucket_2,ARM,ARMW,-394.01817473
2026-06-28,bucket_2,ASML,ASML,333.83042400000005
2026-06-28,bucket_2,BABA,"BABA, BABO, BBYY",-2278.3808110481423
2026-06-28,bucket_2,CMG,CMG,-56.711586
2026-06-28,bucket_2,COIN,"COIN, COIW, CONY, COYY",6383.107772262363
2026-06-28,bucket_2,CRCL,"CRCL, CRY",-7320.468015616721
2026-06-28,bucket_2,CRWV,"CRWV, CWY",371.9602912278807
2026-06-28,bucket_2,CVNA,"CVNA, CVNY",-141.33139911
2026-06-28,bucket_2,DKNG,"DKNG, DRAY",78.98932943733848
2026-06-28,bucket_2,GOOGL,GOOY,138.45614422000003
2026-06-28,bucket_2,HIMS,"HIMS, HMYY",422.2448014589809
2026-06-28,bucket_2,HOOD,"HOOD, HOOW, HOOY, HOYY",4033.823399143173
2026-06-28,bucket_2,IBIT,"IBIT, XBTY",-1958.7445559556727
2026-06-28,bucket_2,IONQ,"IONQ, IOYY",1686.774191903589
2026-06-28,bucket_2,LLY,LLY,17.999689999999994
2026-06-28,bucket_2,MARA,"MAAY, MARA, MARO",3296.027281186481
2026-06-28,bucket_2,META,"FBY, FBYY, META, METW",284.67713984310103
2026-06-28,bucket_2,MSFT,"MSFO, MSFW",1390.44038577
2026-06-28,bucket_2,MSTR,"MSTR, MSTW, MSTY, MTYY",3543.332521212178
2026-06-28,bucket_2,MU,"MU, MUYY",9479.894460942349
2026-06-28,bucket_2,NFLX,"NFLW, NFLY",-483.08011771
2026-06-28,bucket_2,NVDA,NVDY,13.093847689999995
2026-06-28,bucket_2,PLTR,PLTW,772.4335369099999
2026-06-28,bucket_2,PYPL,PYPY,1191.33550389
2026-06-28,bucket_2,QBTS,"QBTS, QBY",-675.3639881053011
2026-06-28,bucket_2,QQQ,"JEPQ, QQQX, QYLD, QYLG",311.44778075
2026-06-28,bucket_2,RBLX,RBLY,575.5320815400001
2026-06-28,bucket_2,RDDT,RDYY,690.08119775
2026-06-28,bucket_2,RIOT,"RIOT, RTYY",-360.5366957085957
2026-06-28,bucket_2,SMCI,"SMCI, SMYY",4526.372366347209
2026-06-28,bucket_2,SNOW,SNOY,606.9012534699999
2026-06-28,bucket_2,SOXX,SEMY,-659.8836410299999
2026-06-28,bucket_2,SPY,"JEPI, SPYI, XYLD, XYLG",-88.87323578000002
2026-06-28,bucket_2,TSLA,"TSLW, TSLY",581.88873331
2026-06-28,bucket_2,TSM,"TMYY, TSM, TSMY",2670.732466116584
2026-06-28,bucket_2,XOM,"XOM, XOMO",-54.51976694197526
2026-06-28,bucket_2,XYZ,XYZY,957.76321044
2026-06-28,bucket_3,AMZO,AMZO,2148.816267334986
2026-06-28,bucket_3,AZYY,AZYY,99.42178575
2026-06-28,bucket_3,DUST,DUST,-3596.216825339837
2026-06-28,bucket_3,EWV,EWV,-229.5010280479545
2026-06-28,bucket_3,FAZ,FAZ,391.6433295084146
2026-06-28,bucket_3,LABD,LABD,1894.1472636053568
2026-06-28,bucket_3,NVDQ,NVDQ,719.3755366979917
2026-06-28,bucket_3,NVYY,NVYY,-48.1809119257981
2026-06-28,bucket_3,SDS,SDS,596.0260382586978
2026-06-28,bucket_3,SOXS,SOXS,2907.722970812288
2026-06-28,bucket_3,SQQQ,SQQQ,1513.280355676742
2026-06-28,bucket_3,TQQY,TQQY,-25.83192861708628
2026-06-28,bucket_3,TSLQ,TSLQ,78.3114641377294
2026-06-28,bucket_3,TSYY,TSYY,7.0066149148348105
2026-06-28,bucket_3,ZSL,ZSL,-4130.361720473135
2026-06-28,bucket_4,AMD,DAMD,204.2214805992276
2026-06-28,bucket_4,ASTS,"ASTN, ASTS",-3088.3315349942404
2026-06-28,bucket_4,BE,BEZ,708.12144603
2026-06-28,bucket_4,BKNG,BKNU,-42.80836925
2026-06-28,bucket_4,COIN,CONI,493.5567247931652
2026-06-28,bucket_4,CRCL,CRCD,-4281.42007207
2026-06-28,bucket_4,CRWV,"CORD, CRWV",-3089.954105325964
2026-06-28,bucket_4,DIA,"DIA, DXD, SDOW",-54.43064591
2026-06-28,bucket_4,IREN,IREZ,-2348.472411818618
2026-06-28,bucket_4,LITE,LITZ,-3433.0525903618936
2026-06-28,bucket_4,MSTR,"MSTR, MSTZ",-2947.9523101119166
2026-06-28,bucket_4,MU,MUZ,4.4114826
2026-06-28,bucket_4,NBIS,NBIZ,3678.196025800849
2026-06-28,bucket_4,QBTS,"QBTS, QBTZ",6097.042851511919
2026-06-28,bucket_4,QQQ,QID,71.65317078
2026-06-28,bucket_4,RGTI,RGTZ,-2425.2985132101103
2026-06-28,bucket_4,RKLB,"RKLB, RKLZ",-4109.8695011053
2026-06-28,bucket_4,SNDK,SNDQ,-2627.806591887469
2026-06-28,bucket_4,SPCX,"SPCG, SPCX, SSPC",-2926.004357757884
2026-06-28,bucket_4,XLK,"WEBS, XLK",311.69477971000003
2026-06-28,bucket_5,SVIX,"SVIX, UVIX",283.94749488300226
2026-06-30,bucket_1,AAL,"AAL, AALG",131.96637472
2026-06-30,bucket_1,AAOI,"AAOI, AAOX",1508.3682507394824
2026-06-30,bucket_1,AAPL,"AAPB, AAPL, AAPU, AAPX",-116.06425241381612
2026-06-30,bucket_1,ABNB,"ABNB, ABNG",-342.77643425
2026-06-30,bucket_1,ACHR,"ACHR, ARCX",73.06787804144483
2026-06-30,bucket_1,ADBE,"ADBE, ADBG",-31.60765726662248
2026-06-30,bucket_1,AFRM,"AFRM, AFRU",-1.1477944558293984
2026-06-30,bucket_1,ALAB,"ALAB, LABX",29.653821862833865
2026-06-30,bucket_1,ALB,"ALB, ALBG",-9.712510232974864
2026-06-30,bucket_1,AMD,"AMD, AMDG, AMDL, AMUU",-6519.688489964603
2026-06-30,bucket_1,AMZN,"AMZN, AMZU, AMZZ",-2001.1718669786744
2026-06-30,bucket_1,ANET,"ANEL, ANET",40.66584301107719
2026-06-30,bucket_1,APH,"APH, APHU",9.472376659378654
