date,pair,etf,underlying,delta,pair_pnl_cum,etf_leg_pnl_cum,und_leg_pnl_cum
2026-05-21,MSDD|MSTR,MSDD,MSTR,-1.989383,-390.1293392891323,-365.14429293619895,-24.985046352933352
2026-05-21,CRCD|CRCL,CRCD,CRCL,-2.008946,-557.0661308053825,-557.0661308053825,0.0
2026-05-21,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-664.3232721806489,-664.3232721806489,0.0
2026-05-21,CLSZ|CLSK,CLSZ,CLSK,-2.024298,-1154.6969884049304,2133.182854649652,-3287.8798430545826
2026-05-21,IREZ|IREN,IREZ,IREN,-2.017476,-1293.2121270405926,-1293.2121270405926,0.0
2026-05-21,CORD|CRWV,CORD,CRWV,-2.013539,-1861.6615250959676,-1861.6615250959676,0.0
2026-05-21,NBIZ|NBIS,NBIZ,NBIS,-2.044717,-1984.5566027682637,-1984.5566027682637,0.0
2026-05-22,QBTZ|QBTS,QBTZ,QBTS,-2.006635,6251.970870254458,6251.970870254458,0.0
2026-05-22,CLSZ|CLSK,CLSZ,CLSK,-2.024298,1808.3811896161403,2319.4100071219245,-511.0288175057842
2026-05-22,ASTN|ASTS,ASTN,ASTS,-2.003824,1722.337439086523,1722.337439086523,0.0
2026-05-22,NBIZ|NBIS,NBIZ,NBIS,-2.044717,1351.4918833894528,1351.4918833894528,0.0
2026-05-22,IREZ|IREN,IREZ,IREN,-2.017476,576.1113175780786,576.1113175780786,0.0
2026-05-22,RKLZ|RKLB,RKLZ,RKLB,-2.012522,65.0295805311229,65.0295805311229,0.0
2026-05-22,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-22,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-342.9577399315344,-342.9577399315344,0.0
2026-05-22,CRCD|CRCL,CRCD,CRCL,-2.008946,-382.092248352676,-382.092248352676,0.0
2026-05-22,MSDD|MSTR,MSDD,MSTR,-1.989383,-383.0537964319123,-383.0537964319123,0.0
2026-05-22,BEZ|BE,BEZ,BE,-2.009837,-396.50821397174406,-396.50821397174406,0.0
2026-05-22,CORD|CRWV,CORD,CRWV,-2.013539,-816.4812770885632,-816.4812770885632,0.0
2026-05-23,ASTN|ASTS,ASTN,ASTS,-2.003824,3642.358404438498,3642.358404438498,0.0
2026-05-23,CLSZ|CLSK,CLSZ,CLSK,-2.024298,1875.398023634252,2478.7145837189105,-603.3165600846585
2026-05-23,NBIZ|NBIS,NBIZ,NBIS,-2.044717,853.1899775890416,853.1899775890416,0.0
2026-05-23,RKLZ|RKLB,RKLZ,RKLB,-2.012522,234.3020780868229,234.3020780868229,0.0
2026-05-23,IREZ|IREN,IREZ,IREN,-2.017476,198.15321004403077,198.15321004403077,0.0
2026-05-23,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-23,CRCD|CRCL,CRCD,CRCL,-2.008946,-487.29616829215024,-487.29616829215024,0.0
2026-05-23,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-501.4228121834713,-440.76074453878505,-60.66206764468626
2026-05-23,MSDD|MSTR,MSDD,MSTR,-1.989383,-551.6473639749787,-490.9852963302925,-60.6620676446862
2026-05-23,BEZ|BE,BEZ,BE,-2.009837,-678.0309037217136,-678.0309037217136,0.0
2026-05-23,CORD|CRWV,CORD,CRWV,-2.013539,-1096.2459596592194,-1096.2459596592194,0.0
2026-05-23,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-4799.433922192889,8105.611355630723,-12905.045277823612
2026-05-25,ASTN|ASTS,ASTN,ASTS,-2.003824,3642.358404438498,3642.358404438498,0.0
2026-05-25,CLSZ|CLSK,CLSZ,CLSK,-2.024298,1875.398023634252,2478.7145837189105,-603.3165600846585
2026-05-25,NBIZ|NBIS,NBIZ,NBIS,-2.044717,853.1899775890416,853.1899775890416,0.0
2026-05-25,RKLZ|RKLB,RKLZ,RKLB,-2.012522,234.3020780868229,234.3020780868229,0.0
2026-05-25,IREZ|IREN,IREZ,IREN,-2.017476,198.15321004403077,198.15321004403077,0.0
2026-05-25,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-25,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-485.9571315779606,-440.76074453878505,-45.196387039175534
2026-05-25,CRCD|CRCL,CRCD,CRCL,-2.008946,-487.29616829215024,-487.29616829215024,0.0
2026-05-25,MSDD|MSTR,MSDD,MSTR,-1.989383,-536.181683369468,-490.9852963302925,-45.196387039175534
2026-05-25,BEZ|BE,BEZ,BE,-2.009837,-678.0309037217136,-678.0309037217136,0.0
2026-05-25,CORD|CRWV,CORD,CRWV,-2.013539,-1096.2459596592194,-1096.2459596592194,0.0
2026-05-25,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-4799.433922192889,8105.611355630723,-12905.045277823612
2026-05-26,ASTN|ASTS,ASTN,ASTS,-2.003824,3642.358404438498,3642.358404438498,0.0
2026-05-26,CLSZ|CLSK,CLSZ,CLSK,-2.024298,1875.398023634252,2478.7145837189105,-603.3165600846585
2026-05-26,NBIZ|NBIS,NBIZ,NBIS,-2.044717,853.1899775890416,853.1899775890416,0.0
2026-05-26,RKLZ|RKLB,RKLZ,RKLB,-2.012522,234.3020780868229,234.3020780868229,0.0
2026-05-26,IREZ|IREN,IREZ,IREN,-2.017476,198.15321004403077,198.15321004403077,0.0
2026-05-26,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-26,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-485.5919240518416,-440.76074453878505,-44.831179513056554
2026-05-26,CRCD|CRCL,CRCD,CRCL,-2.008946,-487.29616829215024,-487.29616829215024,0.0
2026-05-26,MSDD|MSTR,MSDD,MSTR,-1.989383,-535.816475843349,-490.9852963302925,-44.831179513056554
2026-05-26,BEZ|BE,BEZ,BE,-2.009837,-678.0309037217136,-678.0309037217136,0.0
2026-05-26,CORD|CRWV,CORD,CRWV,-2.013539,-1096.2459596592194,-1096.2459596592194,0.0
2026-05-26,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-4799.433922192889,8105.611355630723,-12905.045277823612
2026-05-27,ASTN|ASTS,ASTN,ASTS,-2.003824,5578.565939529463,5578.565939529463,0.0
2026-05-27,CLSZ|CLSK,CLSZ,CLSK,-2.024298,2347.038027791791,3319.429078563387,-972.3910507715959
2026-05-27,IREZ|IREN,IREZ,IREN,-2.017476,1050.5221050373968,1050.5221050373968,0.0
2026-05-27,RKLZ|RKLB,RKLZ,RKLB,-2.012522,325.7771219376905,325.7771219376905,0.0
2026-05-27,NBIZ|NBIS,NBIZ,NBIS,-2.044717,165.98262670433095,165.98262670433095,0.0
2026-05-27,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-27,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-475.3305917922251,-441.42578968516153,-33.904802107063574
2026-05-27,MSDD|MSTR,MSDD,MSTR,-1.989383,-527.949124462077,-494.0443223550134,-33.904802107063574
2026-05-27,BEZ|BE,BEZ,BE,-2.009837,-758.8747757294434,-758.8747757294434,0.0
2026-05-27,CRCD|CRCL,CRCD,CRCL,-2.008946,-969.6815374277162,-969.6815374277162,0.0
2026-05-27,CORD|CRWV,CORD,CRWV,-2.013539,-1058.524315371356,-1058.524315371356,0.0
2026-05-27,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-1900.444447946432,7552.518691958611,-9452.963139905043
2026-05-28,ASTN|ASTS,ASTN,ASTS,-2.003824,6468.175057145503,6468.175057145503,0.0
2026-05-28,IREZ|IREN,IREZ,IREN,-2.017476,3226.6145647560247,3226.6145647560247,0.0
2026-05-28,CLSZ|CLSK,CLSZ,CLSK,-2.024298,1161.1423114921804,3817.353890071532,-2656.2115785793517
2026-05-28,RKLZ|RKLB,RKLZ,RKLB,-2.012522,399.10219412045694,399.10219412045694,0.0
2026-05-28,NBIZ|NBIS,NBIZ,NBIS,-2.044717,231.6045101512508,231.6045101512508,0.0
2026-05-28,UVIX|SVIX,UVIX,SVIX,-1.984847,0.0,,
2026-05-28,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-567.5500039882455,-567.5500039882455,0.0
2026-05-28,MSDD|MSTR,MSDD,MSTR,-1.989383,-634.4503423382681,-634.4503423382681,0.0
2026-05-28,CRCD|CRCL,CRCD,CRCL,-2.008946,-1067.7526176528206,-1067.7526176528206,0.0
2026-05-28,BEZ|BE,BEZ,BE,-2.009837,-1288.6675033949089,-1288.6675033949089,0.0
2026-05-28,CORD|CRWV,CORD,CRWV,-2.013539,-1309.8318109811846,-1309.8318109811846,0.0
2026-05-28,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-2147.941695298866,7435.541308938259,-9583.483004237125
2026-05-29,ASTN|ASTS,ASTN,ASTS,-2.003824,7138.658101927074,7138.658101927074,0.0
2026-05-29,IREZ|IREN,IREZ,IREN,-2.017476,2510.919934220343,2510.919934220343,0.0
2026-05-29,NBIZ|NBIS,NBIZ,NBIS,-2.044717,2056.6934519837387,2056.6934519837387,0.0
2026-05-29,CLSZ|CLSK,CLSZ,CLSK,-2.024298,1160.7490296812605,3885.2211768555135,-2724.472147174253
2026-05-29,RKLZ|RKLB,RKLZ,RKLB,-2.012522,396.55866194849307,396.55866194849307,0.0
2026-05-29,UVIX|SVIX,UVIX,SVIX,-1.984847,0.5587889100871806,44.38638998967455,-43.82760107958737
2026-05-29,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-693.2236012831371,-627.665085104012,-65.55851617912515
2026-05-29,CRCD|CRCL,CRCD,CRCL,-2.008946,-718.5734819008615,-718.5734819008615,0.0
2026-05-29,MSDD|MSTR,MSDD,MSTR,-1.989383,-765.9526590438219,-700.3941428646967,-65.55851617912515
2026-05-29,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-905.1728482671124,8025.112433402474,-8930.285281669587
2026-05-29,CORD|CRWV,CORD,CRWV,-2.013539,-948.3419304539668,-948.3419304539668,0.0
2026-05-29,BEZ|BE,BEZ,BE,-2.009837,-1494.025752793472,-1494.025752793472,0.0
2026-05-30,ASTN|ASTS,ASTN,ASTS,-2.003824,4812.662942427165,4812.662942427165,0.0
2026-05-30,NBIZ|NBIS,NBIZ,NBIS,-2.044717,2402.8168571915708,2402.8168571915708,0.0
2026-05-30,IREZ|IREN,IREZ,IREN,-2.017476,2347.219164482409,2347.219164482409,0.0
2026-05-30,CLSZ|CLSK,CLSZ,CLSK,-2.024298,1104.869538343722,3930.279678336335,-2825.410139992613
2026-05-30,RKLZ|RKLB,RKLZ,RKLB,-2.012522,232.44180792004087,232.44180792004087,0.0
2026-05-30,UVIX|SVIX,UVIX,SVIX,-1.984847,38.23375108391927,117.29327518144468,-79.05952409752541
2026-05-30,QBTZ|QBTS,QBTZ,QBTS,-2.006635,-292.02819371499754,8445.313669205601,-8737.341862920599
2026-05-30,CRCD|CRCL,CRCD,CRCL,-2.008946,-439.6317582826154,-439.6317582826154,0.0
2026-05-30,MSTZ|MSTR,MSTZ,MSTR,-2.001553,-441.195794844179,-441.195794844179,0.0
2026-05-30,MSDD|MSTR,MSDD,MSTR,-1.989383,-516.1027284941575,-516.1027284941575,0.0
2026-05-30,CORD|CRWV,CORD,CRWV,-2.013539,-526.9063419276583,-526.9063419276583,0.0
2026-05-30,BEZ|BE,BEZ,BE,-2.009837,-1931.654900627304,-1931.654900627304,0.0
2026-06-01,QBTZ|QBTS,QBTZ,QBTS,-2.00678,5789.482014386208,8445.313669205601,-2655.8316548193934
2026-06-01,ASTN|ASTS,ASTN,ASTS,-2.005816,4796.360891631251,4812.662942427165,-16.3020507959136
2026-06-01,CLSZ|CLSK,CLSZ,CLSK,-2.027275,1102.3014072331894,3930.279678336335,-2827.9782711031457
2026-06-01,UVIX|SVIX,UVIX,SVIX,-1.984718,-32.87418751183458,117.29327518144468,-150.16746269327928
2026-06-01,MSTZ|MSTR,MSTZ,MSTR,-2.001739,-471.1114989229114,-441.195794844179,-29.915704078732404
2026-06-01,MSDD|MSTR,MSDD,MSTR,-1.989542,-546.01843257289,-516.1027284941575,-29.91570407873246
2026-06-01,CRCD|CRCL,CRCD,CRCL,-2.010421,-865.1859228340729,-439.6317582826154,-425.5541645514575
2026-06-01,CORD|CRWV,CORD,CRWV,-2.013856,-1080.9378485565858,-526.9063419276583,-554.0315066289274
2026-06-01,IREZ|IREN,IREZ,IREN,-2.017457,-1223.220316749856,2347.219164482409,-3570.439481232265
2026-06-01,RKLZ|RKLB,RKLZ,RKLB,-2.01377,-1555.538045027296,232.44180792004087,-1787.979852947337
2026-06-01,NBIZ|NBIS,NBIZ,NBIS,-2.042842,-5090.402148875299,2402.8168571915708,-7493.219006066869
2026-06-01,BEZ|BE,BEZ,BE,-2.010773,-5718.440238729315,-1931.654900627304,-3786.785338102011
