run_date,underlying,ratio_source,prev_qty_b1,prev_qty_b2,prev_qty_b4,curr_qty_b1,curr_qty_b2,curr_qty_b4,ibkr_qty,orphan_qty,ratio_current_b1,ratio_current_b2,ratio_current_b4,ratio_realized_b1,ratio_realized_b2,ratio_realized_b4,ratio_unrealized_b1,ratio_unrealized_b2,ratio_unrealized_b4,ratio_carry_b1,ratio_carry_b2,ratio_carry_b4,plan_b4_frac,ledger_b2_frac,pnl_split_mode,plan_b2_usd,yieldboost_b2_override
2026-03-20,CMG,held_exposure,93.23123694049649,91.76876305950351,0.0,93.23123694049649,91.76876305950351,0.0,204.0,19.0,0.49774152133310984,0.5022584786668901,0.0,0.5000000000000014,0.4999999999999986,0.0,0.5039526321107918,0.49604736788920817,0.0,0.5039526321107918,0.49604736788920817,0.0,0.0,0.49604736788920817,lot_timed,0.0,False
2026-03-20,CMGG,held_exposure_eod,0.0,0.0,0.0,-207.0,0.0,0.0,-224.0,-17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CNC,universe_delta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CNCG,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,COIA,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,COIG,held_exposure_eod,24.0,0.0,0.0,24.0,0.0,0.0,0.0,-24.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,COIN,held_exposure,-6.357398873527905,29.35739887352791,0.0,-6.357398873527905,29.35739887352791,0.0,25.0,1.9999999999999964,0.15436501085900128,0.8360612591820498,0.009573729958949052,0.292089847952535,0.7079101520474651,0.0,0.1780046164212699,0.8219953835787301,0.0,0.1780046164212699,0.8219953835787301,0.0,0.00957372995894905,0.8219953835787301,inject_slice,52654.02150221114,False
2026-03-20,COIW,held_exposure_eod,26.0,0.0,0.0,26.0,0.0,0.0,0.0,-26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CONX,held_exposure_eod,-211.0,0.0,0.0,-211.0,0.0,0.0,-211.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CONY,held_exposure_eod,13.0,0.0,0.0,13.0,0.0,0.0,0.0,-13.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,COPX,held_exposure,25.178649370851577,60.82135062914843,0.0,25.178649370851577,60.82135062914843,0.0,86.0,0.0,0.5100299052429103,0.48997009475708986,0.0,0.5100299052429103,0.48997009475708986,0.0,0.29277499268432067,0.7072250073156794,0.0,0.29277499268432067,0.7072250073156794,0.0,0.0,0.7072250073156794,lot_timed,0.0,False
2026-03-20,COPZ,held_exposure_eod,0.0,0.0,0.0,-223.0,0.0,0.0,-223.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CORZ,held_exposure,8.37434036384293,527.625659636157,0.0,8.37434036384293,527.625659636157,0.0,503.0,-33.0,0.49101726285382824,0.5089827371461717,0.0,1.0,0.0,0.0,0.015623769335527853,0.9843762306644721,0.0,0.015623769335527853,0.9843762306644721,0.0,0.0,0.9843762306644721,lot_timed,0.0,False
2026-03-20,COST,held_exposure,3.931059785052944,4.068940214947058,0.0,3.931059785052944,4.068940214947058,0.0,8.0,-1.7763568394002505e-15,0.5091953405510202,0.4908046594489798,0.0,0.429096775881344,0.570903224118656,0.0,0.49138247313161787,0.5086175268683821,0.0,0.49138247313161787,0.5086175268683821,0.0,0.0,0.5086175268683821,lot_timed,0.0,True
2026-03-20,COTG,held_exposure_eod,-284.0,0.0,0.0,-284.0,0.0,0.0,-284.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,COZX,held_exposure_eod,-352.0,0.0,0.0,-352.0,0.0,0.0,-360.0,-8.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CRCG,held_exposure_eod,-1297.0,0.0,0.0,-1297.0,0.0,0.0,-1297.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CRCL,held_exposure,0.0,104.0,0.0,0.0,104.0,0.0,104.0,0.0,0.8582148126034113,0.0,0.14178518739658877,0.8582148126034113,0.0,0.14178518739658877,0.0,1.0,0.0,0.0,1.0,0.0,0.14178518739658877,1.0,inject_slice,0.0,False
2026-03-20,CRDO,held_exposure,0.0,57.0,0.0,0.0,57.0,0.0,57.0,0.0,0.49163126164226245,0.5083687383577377,0.0,0.49163126164226245,0.5083687383577377,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,CRDU,held_exposure_eod,0.0,0.0,0.0,-442.3333,0.0,0.0,-147.0,295.3333,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CRM,held_exposure,9.63908113878513,38.36091886121487,0.0,9.63908113878513,38.36091886121487,0.0,51.0,3.0,0.5002060622588803,0.4997939377411198,0.0,0.5002060622588803,0.4997939377411198,0.0,0.20081419039135687,0.7991858096086432,0.0,0.20081419039135687,0.7991858096086432,0.0,0.0,0.7991858096086432,lot_timed,0.0,False
2026-03-20,CRMG,held_exposure_eod,-697.0,0.0,0.0,-697.0,0.0,0.0,-723.0,-26.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CRML,held_exposure,0.0,1938.0,0.0,0.0,1938.0,0.0,1938.0,0.0,0.5036704044099002,0.49632959559009987,0.0,0.5036704044099002,0.49632959559009987,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,CRMU,held_exposure_eod,-1165.0,0.0,0.0,-1165.0,0.0,0.0,-1292.0,-127.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CRWD,held_exposure,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,0.5091594401620431,0.490840559837957,0.0,0.7805313238884591,0.21946867611154092,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,CRWG,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CRWL,held_exposure_eod,-48.0,0.0,0.0,-48.0,0.0,0.0,-48.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CRWV,held_exposure,48.17648695286795,48.82351304713205,0.0,48.17648695286795,48.82351304713205,0.0,105.0,8.0,0.7799555125194367,0.0,0.22004448748056327,0.4461123268122318,0.5538876731877682,0.0,0.4966648139470922,0.5033351860529077,0.0,0.4966648139470922,0.5033351860529077,0.0,0.22004448748056327,0.5033351860529077,inject_slice,0.0,False
2026-03-20,CSCL,held_exposure_eod,-141.0,0.0,0.0,-141.0,0.0,0.0,-141.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CSCO,held_exposure,54.84819743929903,55.15180256070097,0.0,54.84819743929903,55.15180256070097,0.0,108.0,-2.0,0.5005306512526234,0.4994693487473767,0.0,0.44852194018158914,0.5514780598184108,0.0,0.49861997672090025,0.5013800232790997,0.0,0.49861997672090025,0.5013800232790997,0.0,0.0,0.5013800232790997,lot_timed,0.0,False
2026-03-20,CSEX,held_exposure_eod,-61.0,0.0,0.0,-61.0,0.0,0.0,-61.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CVNA,universe_delta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7096436651282056,0.2903563348717943,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,True
2026-03-20,CVNY,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CWEB,held_exposure_eod,-129.0,0.0,0.0,-129.0,0.0,0.0,-129.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,CWVX,held_exposure_eod,-175.0,0.0,0.0,-175.0,0.0,0.0,-191.0,-16.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,DASH,held_exposure,23.823803331283337,24.176196668716667,0.0,23.823803331283337,24.176196668716667,0.0,0.0,-48.0,1.0,0.0,0.0,0.49632923606840473,0.5036707639315953,0.0,0.49632923606840285,0.5036707639315973,0.0,0.49632923606840285,0.5036707639315973,0.0,0.0,0.5036707639315973,lot_timed,0.0,False
2026-03-20,DASX,held_exposure_eod,-387.0,0.0,0.0,-387.0,0.0,0.0,-387.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,DDOG,held_exposure,18.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.5016908799860095,0.4983091200139905,0.0,0.5016908799860095,0.4983091200139905,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,DELL,held_exposure,0.0,16.0,0.0,0.0,16.0,0.0,16.0,0.0,0.5140407113610544,0.48595928863894555,0.0,0.5140407113610544,0.48595928863894555,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,DIA,universe_delta_fallback,0.0,-17.935588357868085,-18.064411642131915,0.0,-17.935588357868085,-18.064411642131915,0.0,36.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.4982107877185579,0.5017892122814421,0.0,0.0,1.0,0.0,0.4982107877185579,lot_timed,0.0,False
2026-03-20,DKNG,held_exposure,0.0,0.0,0.0,0.0,-13.0,0.0,2.0,15.0,0.9857160564116344,0.014283943588365645,0.0,0.08256725993162493,0.917432740068375,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,True
2026-03-20,DKUP,held_exposure_eod,-277.0,0.0,0.0,-277.0,0.0,0.0,-306.0,-29.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,DLLL,held_exposure_eod,-41.0,0.0,0.0,-41.0,0.0,0.0,-41.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,DNN,held_exposure,0.0,627.0,0.0,0.0,627.0,0.0,627.0,0.0,0.48572883570156233,0.5142711642984378,0.0,0.48572883570156233,0.5142711642984378,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,DNNG,held_exposure_eod,-95.0,0.0,0.0,-95.0,0.0,0.0,-95.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,DOGD,held_exposure_eod,-59.0,0.0,0.0,-59.0,0.0,0.0,-59.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,DRAY,held_exposure_eod,17.0,0.0,0.0,17.0,0.0,0.0,0.0,-17.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,DUST,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,-1183.6,-118.0,1065.6,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,DXD,held_exposure_eod,-212.0,0.0,0.0,-212.0,0.0,0.0,0.0,212.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,ELIL,held_exposure_eod,0.0,0.0,0.0,-4.0,0.0,0.0,-42.0,-38.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,ENPH,universe_delta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,ENPX,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,ERX,held_exposure_eod,-50.0,0.0,0.0,-50.0,0.0,0.0,-50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,ETHA,held_exposure,549.2153646624681,900.784635337532,0.0,549.2153646624681,900.784635337532,0.0,1468.0,18.0,0.49926845952605076,0.5007315404739493,0.0,0.29760045169181853,0.7023995483081814,0.0,0.3787692170085987,0.6212307829914013,0.0,0.3787692170085987,0.6212307829914013,0.0,0.0,0.6212307829914013,lot_timed,0.0,False
2026-03-20,ETHT,held_exposure_eod,-77.0,0.0,0.0,-77.0,0.0,0.0,-77.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,ETHU,held_exposure_eod,-219.0,0.0,0.0,-219.0,0.0,0.0,-207.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,ETOR,held_exposure,0.0,93.0,0.0,0.0,93.0,0.0,93.0,0.0,0.47156092775133246,0.5284390722486676,0.0,0.47156092775133246,0.5284390722486676,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,ETRL,held_exposure_eod,-158.0,0.0,0.0,-158.0,0.0,0.0,-158.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,ETU,held_exposure_eod,-822.0,0.0,0.0,-822.0,0.0,0.0,-911.0,-89.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,EWJ,held_exposure_eod,0.0,-90.0,0.0,0.0,-90.0,0.0,0.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,EWV,held_exposure_eod,0.0,0.0,0.0,0.0,0.0,-5.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,EWW,held_exposure,0.0,34.0,0.0,0.0,34.0,0.0,34.0,0.0,0.46075363293151905,0.539246367068481,0.0,0.46075363293151905,0.539246367068481,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,EWY,held_exposure,0.0,19.0,0.0,0.0,19.0,0.0,19.0,0.0,0.4768293740901846,0.5231706259098154,0.0,0.4768293740901846,0.5231706259098154,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,F,held_exposure,0.0,0.0,0.0,0.0,490.0,0.0,490.0,0.0,0.48658047335427507,0.5134195266457249,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,FAZ,held_exposure_eod,-68.0,0.0,0.0,-68.0,0.0,0.0,-68.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,FBL,held_exposure_eod,-141.0,0.0,0.0,-141.0,0.0,0.0,-141.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,FBY,held_exposure_eod,42.0,0.0,0.0,42.0,0.0,0.0,0.0,-42.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,FBYY,held_exposure_eod,-723.0,0.0,0.0,-723.0,0.0,0.0,-681.0,42.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,FCX,held_exposure,0.0,41.0,0.0,0.0,41.0,0.0,41.0,0.0,0.4757000926821704,0.5242999073178296,0.0,0.4757000926821704,0.5242999073178296,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,FCXG,held_exposure_eod,-91.0,0.0,0.0,-91.0,0.0,0.0,-91.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,FGRU,held_exposure_eod,-294.0,0.0,0.0,-294.0,0.0,0.0,0.0,294.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,FIG,held_exposure,0.0,298.0,0.0,0.0,298.0,0.0,298.0,0.0,0.4999064519516941,0.5000935480483059,0.0,0.4999064519516941,0.5000935480483059,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,FIGG,held_exposure_eod,0.0,0.0,0.0,-2252.0,0.0,0.0,-2252.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,FIGR,universe_delta_fallback,0.0,263.0,0.0,0.0,263.0,0.0,0.0,-263.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,FRDU,held_exposure_eod,-109.0,0.0,0.0,-109.0,0.0,0.0,-109.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,FTRE,held_exposure_eod,0.0,0.0,0.0,500.0,0.0,0.0,2500.0,2000.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,FXI,held_exposure,125.62598666214151,125.37401333785846,0.0,125.62598666214151,125.37401333785846,0.0,251.0,2.842170943040401e-14,0.49575826286778696,0.5042417371322131,0.0,0.49575826286778696,0.5042417371322131,0.0,0.5005019388929941,0.49949806110700584,0.0,0.5005019388929941,0.49949806110700584,0.0,0.0,0.49949806110700584,lot_timed,0.0,False
2026-03-20,GDX,held_exposure,0.0,0.0,0.0,0.0,165.0,0.0,165.0,0.0,0.5069167968828256,0.4930832031171743,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,True
2026-03-20,GDXJ,held_exposure,0.0,18.0,0.0,0.0,18.0,0.0,18.0,0.0,0.459684286959004,0.5403157130409961,0.0,0.459684286959004,0.5403157130409961,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,GDXU,held_exposure_eod,-6.0,0.0,0.0,-6.0,0.0,0.0,-6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GEV,held_exposure,5.554631823170923,5.445368176829077,0.0,5.554631823170923,5.445368176829077,0.0,10.0,-1.0,0.5063291085180782,0.49367089148192184,0.0,1.0,0.0,0.0,0.5049665293791749,0.4950334706208252,0.0,0.5049665293791749,0.4950334706208252,0.0,0.0,0.4950334706208252,lot_timed,0.0,False
2026-03-20,GEVX,held_exposure_eod,-80.0,0.0,0.0,-80.0,0.0,0.0,-85.0,-5.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GGLL,held_exposure_eod,-50.0,0.0,0.0,-50.0,0.0,0.0,-46.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GLIBK,held_exposure_eod,-637.0,0.0,0.0,-637.0,0.0,0.0,0.0,637.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GLW,universe_delta_fallback,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GLXU,held_exposure_eod,0.0,0.0,0.0,-413.0,0.0,0.0,-446.0,-33.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GLXY,held_exposure,0.0,0.0,0.0,-32.0,289.0,0.0,289.0,32.0,0.5016902919793648,0.4983097080206353,0.0,1.0,0.0,0.0,0.2913399208526547,0.7086600791473452,0.0,0.2913399208526547,0.7086600791473452,0.0,0.0,0.7086600791473452,lot_timed,0.0,False
2026-03-20,GOOGL,held_exposure,14.11720811125633,42.88279188874368,0.0,14.11720811125633,42.88279188874368,0.0,54.0,-3.000000000000014,0.4978142558557155,0.5021857441442846,0.0,0.2477364171090099,0.75226358289099,0.0,0.24767031774133907,0.7523296822586609,0.0,0.24767031774133907,0.7523296822586609,0.0,0.0,0.7523296822586609,lot_timed,0.0,True
2026-03-20,GOOX,held_exposure_eod,-64.0,0.0,0.0,-64.0,0.0,0.0,-64.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GOOY,held_exposure_eod,37.0,0.0,0.0,37.0,0.0,0.0,0.0,-37.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GS,held_exposure_eod,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GSOL,held_exposure,1978.0,0.0,0.0,1978.0,0.0,0.0,1978.0,0.0,0.4975338564265127,0.5024661435734873,0.0,0.4975338564265127,0.5024661435734873,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GSX,held_exposure_eod,-141.0,0.0,0.0,-141.0,0.0,0.0,0.0,141.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GUSH,held_exposure_eod,-137.0,0.0,0.0,-137.0,0.0,0.0,-137.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,GXRP,held_exposure_eod,-20.0,0.0,0.0,-20.0,0.0,0.0,0.0,20.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,HEI.A,held_exposure_eod,0.0,0.0,0.0,1.0,0.0,0.0,3356.0,3355.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,HOOD,held_exposure,0.0,62.0,0.0,0.0,62.0,0.0,65.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,24215.212946579653,True
2026-03-20,HOOW,held_exposure_eod,-143.0,0.0,0.0,-143.0,0.0,0.0,-152.0,-9.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,HOOY,held_exposure_eod,11.0,0.0,0.0,11.0,0.0,0.0,0.0,-11.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,HUT,held_exposure,0.0,0.0,0.0,0.0,120.0,0.0,120.0,0.0,0.5051793285973424,0.49482067140265773,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,lot_timed,0.0,False
2026-03-20,HUTG,held_exposure_eod,-384.0,0.0,0.0,-384.0,0.0,0.0,-384.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,lot_timed,0.0,False
2026-03-20,IBIT,held_exposure,47.72090254852372,806.2790974514762,0.0,47.72090254852372,806.2790974514762,0.0,858.0,4.000000000000114,0.4079059135383816,0.5920940864616183,0.0,0.3185337406281763,0.6814662593718238,0.0,0.05587927698890366,0.9441207230110964,0.0,0.05587927698890366,0.9441207230110964,0.0,0.0,0.9441207230110964,lot_timed,35320.92202786446,True
