ETF,Underlying,is_yieldboost,scenario_style,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_current,shares_available,borrow_missing_from_ftp,borrow_spiking,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,strategy_blacklisted
TEMT,TEM,False,,1.984697,241,ols,,,0,True,False,20.649999618530273,,1.0,False,,False,False,False,False,False,False,True,False,1.362638,1.347592,0.631241,0.616437,0.7025,0.70607,,missing,0.0,0.045,0.526547,0.531461,True,0.626671,0.631241,0.626671,0.526547,0.526547,0.526547,0.526547,simple_ito_fallback,-0.618312,0.0,447.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.631241,0.578894,0.0,0.10881710526315791,0.1014905,0.27283938222329723,0.3550897266938406,0.4137273812286739,0.4765072822134575,0.5704804275979748,"{""e"":[0.218512,0.241103,0.263693,0.286283,0.308874,0.331464,0.354055,0.376645,0.399236,0.421826,0.444417,0.467007,0.489598,0.512188,0.534779,0.557369,0.579959,0.60255,0.62514,0.647731,0.670321],""c"":[6,6,16,13,16,39,35,47,38,39,31,21,27,26,12,8,9,2,0,1]}",0.526547,0.10469400000000006,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1076;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.10452743964046594,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,38.0,weighted_empirical,-0.10763720414019007,0.526547,simple_ito_fallback,2,short_favorable_positive,0.526547,,,simple_ito,0.49617425,1.0,0.5,1.0,bucket_1,,False,False
UNX,U,False,,2.029182,155,ols,,,0,True,False,40.7859992980957,,1.0,False,,False,False,False,False,False,False,True,False,1.888212,1.661074,1.041832,1.03586,0.778227,0.761856,0.013,tradr,0.0,0.045,0.691719,0.665392,True,0.907066,1.041832,0.907066,0.691719,0.691719,0.691719,0.691719,simple_ito_fallback,-0.411825,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,1.041832,0.8667755,0.0,0.11189938636363637,0.0448595,0.04975650032114381,0.35622994722937945,0.5748392226104444,0.8234230057873397,1.1540334013536167,"{""e"":[-0.1091,-0.017539,0.074022,0.165583,0.257144,0.348705,0.440266,0.531827,0.623388,0.714949,0.80651,0.898071,0.989632,1.081193,1.172754,1.264315,1.355876,1.447437,1.538998,1.630559,1.72212],""c"":[9,14,22,26,23,43,37,40,47,28,27,27,20,14,2,1,6,2,3,1]}",0.691719,0.3501130000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.3738;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.1159135870256086,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,44.0,weighted_empirical,-0.3738471736230258,0.691719,simple_ito_fallback,2,short_favorable_positive,0.691719,,,simple_ito,0.5072955,1.0,0.5072955,1.0,bucket_1,,False,False
UPSX,UPST,False,,1.989523,222,ols,,,0,True,False,18.940000534057617,,1.0,False,,False,False,False,False,False,False,True,False,1.473303,1.417625,0.711505,0.691057,0.718597,0.711411,0.013,tradr,0.0,0.045,0.565823,0.555708,True,0.694162,0.711505,0.694162,0.565823,0.565823,0.565823,0.565823,simple_ito_fallback,-0.553689,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.711505,0.638664,0.0,0.16289047916666666,0.13756,0.20847085688238212,0.3243325349481442,0.4033201312958026,0.48867213399795506,0.6041939273840501,"{""e"":[0.154698,0.180233,0.205767,0.231301,0.256836,0.28237,0.307904,0.333439,0.358973,0.384508,0.410042,0.435576,0.461111,0.486645,0.512179,0.537714,0.563248,0.588783,0.614317,0.639851,0.665386],""c"":[8,7,13,17,15,18,28,27,33,44,29,29,26,29,21,15,15,5,6,7]}",0.565823,0.1456820000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1525;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.03369667195944645,none,False,ok,90.0,48.0,weighted_empirical,-0.15253320835501294,0.565823,simple_ito_fallback,2,short_favorable_positive,0.565823,,,simple_ito,0.49738075,1.0,0.5,1.0,bucket_1,,False,False
VOYX,VOYG,False,,1.89121,158,ols,,,0,True,False,14.209400177001953,,1.0,False,,False,False,False,False,False,False,True,False,1.626351,1.629836,0.667763,0.641556,0.868782,0.866305,0.013,tradr,0.0,0.045,0.689184,0.685562,True,0.675753,0.667763,0.675753,0.689184,0.689184,0.689184,0.689184,simple_ito_fallback,-0.201141,0.0,0.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.667763,0.6784735,0.0,0.7085639722222222,0.702396,-0.809235764078979,-0.3382364091148341,-0.027567917270318376,0.33466001824075725,0.7622664394363377,"{""e"":[-1.132688,-1.025728,-0.918768,-0.811808,-0.704848,-0.597888,-0.490928,-0.383968,-0.277008,-0.170048,-0.063088,0.043872,0.150832,0.257792,0.364752,0.471712,0.578672,0.685632,0.792592,0.899552,1.006512],""c"":[4,9,3,7,18,20,24,27,43,32,27,29,30,30,23,27,16,13,4,6]}",0.689184,-0.021421000000000023,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=+0.0479;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.08941787435065962,mean_reversion,False,incomplete_regime,90.0,36.0,weighted_empirical,0.04792910482166357,0.689184,simple_ito_fallback,2,short_favorable_positive,0.689184,,,simple_ito,0.4728025,1.0,0.5,1.0,bucket_1,,False,False
WULX,WULF,False,,1.992048,128,ols,,,0,True,False,34.790000915527344,,1.0,False,,False,False,False,False,False,False,True,False,1.936112,1.959005,1.156463,1.119867,1.024471,1.093737,0.013,tradr,0.0,0.045,1.094697,1.239672,True,1.12607,1.156463,1.12607,1.094697,1.094697,1.094697,1.094697,simple_ito_fallback,0.102445,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,1.156463,1.12558,0.0,0.1829738085106383,0.20104,0.5167824919256933,0.7503510409593195,0.9238016757423573,1.0744447133973831,1.2995565660998263,"{""e"":[0.346907,0.40205,0.457193,0.512336,0.56748,0.622623,0.677766,0.73291,0.788053,0.843196,0.898339,0.953483,1.008626,1.063769,1.118913,1.174056,1.229199,1.284342,1.339486,1.394629,1.449772],""c"":[5,3,5,16,10,28,24,25,23,34,34,49,33,29,17,22,13,12,5,5]}",1.094697,0.06176599999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0601;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.01654940720709772,none,False,ok,90.0,47.0,weighted_empirical,-0.06008811622117438,1.094697,simple_ito_fallback,2,short_favorable_positive,1.094697,,,simple_ito,0.498012,1.0,0.5,1.0,bucket_1,,False,False
CRMU,CRML,False,,1.953258,54,ols,,,0,True,False,8.739999771118164,,1.0,False,,False,False,False,False,False,False,True,False,2.607797,2.848488,1.990578,1.890935,1.640883,1.756381,,missing,0.0,0.045,2.549556,2.914851,True,2.429775,1.990578,2.429775,2.094704,2.094704,2.094704,2.094704,simple_ito_fallback,0.81093,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,1.990578,2.042641,0.0,0.14780306818181818,0.14826299999999998,1.179612071576821,1.5624497061378275,1.946369538504638,2.292132003316231,2.712116543437496,"{""e"":[0.872571,0.980334,1.088096,1.195859,1.303621,1.411384,1.519146,1.626909,1.734671,1.842434,1.950196,2.057959,2.165721,2.273484,2.381246,2.489009,2.596771,2.704534,2.812296,2.920059,3.027821],""c"":[3,5,10,15,22,27,32,23,31,29,26,32,38,23,29,17,12,7,3,8]}",2.549556,-0.558978,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=+0.1317;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.13289656503639585,mean_reversion,False,incomplete_regime,90.0,44.0,weighted_empirical,0.13168067004485984,2.094704,simple_ito_fallback,2,short_favorable_positive,2.549556,,,simple_ito,0.4883145,1.0,0.5,1.0,bucket_1,,False,False
UECG,UEC,False,,1.980765,54,ols,,,0,True,False,8.050000190734863,,1.0,False,,False,False,False,False,False,False,True,False,1.348545,1.333888,0.647888,0.616469,0.748696,0.760535,,missing,0.0,0.045,0.588611,0.605966,True,0.601313,0.647888,0.601313,0.588611,0.588611,0.588611,0.588611,simple_ito_fallback,-0.500903,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.647888,0.6182495,0.0,0.06215871428571429,0.062428,0.15856800369798524,0.3682180667990718,0.5114727552329636,0.6766564343119006,0.9056630587518222,"{""e"":[0.03734,0.087338,0.137336,0.187335,0.237333,0.287331,0.33733,0.387328,0.437326,0.487324,0.537323,0.587321,0.637319,0.687318,0.737316,0.787314,0.837312,0.887311,0.937309,0.987307,1.037305],""c"":[5,9,10,8,21,24,31,38,31,32,36,30,24,20,20,17,14,13,3,6]}",0.588611,0.059277000000000024,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0606;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.16290358514615075,mean_reversion,False,incomplete_regime,90.0,42.0,weighted_empirical,-0.060610567316690234,0.588611,simple_ito_fallback,2,short_favorable_positive,0.588611,,,simple_ito,0.49519125,1.0,0.5,1.0,bucket_1,,False,False
DNNG,DNN,False,,1.979484,54,ols,,,0,True,False,10.970000267028809,,1.0,False,,False,False,False,False,False,False,True,False,1.129653,1.124968,0.610019,0.587086,0.609513,0.613699,,missing,0.0,0.045,0.404228,0.409192,True,0.448326,0.610019,0.448326,0.404228,0.404228,0.404228,0.404228,simple_ito_fallback,-0.874736,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.610019,0.5071235,0.0,0.14147585185185185,0.158602,-0.09338179015437867,0.1299291646347813,0.2725003553716665,0.4221050007543523,0.5989916221231044,"{""e"":[-0.22668,-0.179388,-0.132097,-0.084806,-0.037514,0.009777,0.057068,0.10436,0.151651,0.198943,0.246234,0.293525,0.340817,0.388108,0.435399,0.482691,0.529982,0.577273,0.624565,0.671856,0.719148],""c"":[7,3,9,7,21,16,19,27,37,31,38,28,30,35,23,16,25,9,9,2]}",0.404228,0.205791,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2025;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.11798496320933137,mean_reversion,False,incomplete_regime,90.0,27.0,weighted_empirical,-0.20254942128221082,0.404228,simple_ito_fallback,2,short_favorable_positive,0.404228,,,simple_ito,0.494871,1.0,0.5,1.0,bucket_1,,False,False
RCAX,RCAT,False,,2.003081,59,ols,,,0,True,False,9.0,,1.0,False,,False,False,False,False,False,False,True,False,2.30622,2.295186,1.616269,1.450617,1.14232,1.164728,,missing,0.0,0.045,1.35607,1.408006,True,1.41699,1.616269,1.41699,1.35607,1.35607,1.35607,1.35607,simple_ito_fallback,0.299975,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,1.616269,1.4861695,0.0,0.16569430952380954,0.17297200000000001,0.7933058727076405,1.0087196412510722,1.1831695469755816,1.3691539397849104,1.6478714984662104,"{""e"":[0.674429,0.73365,0.792871,0.852092,0.911313,0.970534,1.029755,1.088976,1.148197,1.207418,1.266639,1.32586,1.385082,1.444303,1.503524,1.562745,1.621966,1.681187,1.740408,1.799629,1.85885],""c"":[5,10,19,22,26,22,41,35,35,27,32,24,31,14,13,12,12,9,2,1]}",1.35607,0.26019899999999985,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2573;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.07712850249639523,mean_reversion,False,incomplete_regime,90.0,42.0,weighted_empirical,-0.25733131034777745,1.35607,simple_ito_fallback,2,short_favorable_positive,1.35607,,,simple_ito,0.50077025,1.0,0.50077025,1.0,bucket_1,,False,False
RDWU,RDW,False,,1.984578,61,ols,,,0,True,False,7.570000171661377,,1.0,False,,False,False,False,False,False,False,True,False,2.108279,2.08354,1.654459,1.601936,1.099201,1.098016,,missing,0.0,0.045,1.224742,1.222198,True,1.328761,1.654459,1.328761,1.224742,1.224742,1.224742,1.224742,simple_ito_fallback,0.226013,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,1.654459,1.4396005,0.0,0.2816089666666667,0.275042,0.20750759473764552,0.6107924637410479,0.9318650472037413,1.2509526017032786,1.7450953514276333,"{""e"":[-0.099248,0.008903,0.117055,0.225206,0.333358,0.44151,0.549661,0.657813,0.765965,0.874116,0.982268,1.090419,1.198571,1.306723,1.414874,1.523026,1.631177,1.739329,1.847481,1.955632,2.063784],""c"":[6,4,11,15,28,22,24,34,34,32,39,35,25,18,21,17,10,5,7,5]}",1.224742,0.4297169999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.4438;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.16047574443893517,mean_reversion,False,incomplete_regime,90.0,30.0,weighted_empirical,-0.44381471997122435,1.224742,simple_ito_fallback,2,short_favorable_positive,1.224742,,,simple_ito,0.4961445,1.0,0.5,1.0,bucket_1,,False,False
OKLL,OKLO,False,,1.99807,213,ols,,,0,True,False,9.3100004196167,,1.0,False,,False,False,False,False,False,False,True,False,2.007208,2.035145,1.284673,1.269618,1.042232,1.069426,,missing,0.0,0.045,1.128018,1.185276,True,1.260429,1.284673,1.260429,1.128018,1.128018,1.128018,1.128018,simple_ito_fallback,0.123359,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,1.284673,1.2063454999999998,0.0,0.28428937142857147,0.29612,0.6411027547508863,0.7676202716800791,0.8458508334132873,0.9349903375536818,1.0359210514649957,"{""e"":[0.590852,0.617313,0.643775,0.670237,0.696699,0.723161,0.749622,0.776084,0.802546,0.829008,0.85547,0.881931,0.908393,0.934855,0.961317,0.987779,1.01424,1.040702,1.067164,1.093626,1.120088],""c"":[5,12,11,9,16,25,31,35,31,36,25,34,26,23,27,20,11,7,2,6]}",1.128018,0.156655,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1510;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.10777219105555712,mean_reversion,False,incomplete_regime,90.0,35.0,weighted_empirical,-0.1510186499520887,1.128018,simple_ito_fallback,2,short_favorable_positive,1.128018,,,simple_ito,0.4995175,1.0,0.5,1.0,bucket_1,,False,False
GDXU,GDX,False,,3.039866,500,ols,,,0,True,False,158.02000427246094,,1.0,False,,False,False,False,False,False,False,True,False,1.429544,1.364161,0.716014,0.709342,0.455503,0.44982,,missing,0.0,0.045,0.735087,0.719135,True,0.716014,0.716014,0.716014,0.735087,0.735087,0.735087,0.735087,simple_ito_fallback,-1.439317,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.716014,0.7255505,0.0,0.04943745,0.037127,0.5575491507978096,0.6197312066572613,0.6744396232567225,0.7402420513974107,0.8206314556934121,"{""e"":[0.526459,0.544845,0.563231,0.581618,0.600004,0.61839,0.636777,0.655163,0.67355,0.691936,0.710322,0.728709,0.747095,0.765481,0.783868,0.802254,0.82064,0.839027,0.857413,0.875799,0.894186],""c"":[8,15,17,19,35,29,39,31,32,29,29,31,19,12,17,14,7,1,3,5]}",0.735087,-0.019073000000000007,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=+0.0199;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.04828875555355044,none,False,ok,90.0,40.0,weighted_empirical,0.019905288738708005,0.735087,simple_ito_fallback,2,short_favorable_positive,0.735087,,,simple_ito,0.7599665,1.0,0.7599665,1.0,bucket_1,,False,False
MRNX,MRNA,False,,2.007248,58,ols,,,0,True,False,20.549999237060547,,1.0,False,,False,False,False,False,False,False,True,False,1.191765,1.239908,0.545599,0.546118,0.640204,0.649311,,missing,0.0,0.045,0.459654,0.471526,True,0.479435,0.545599,0.479435,0.459654,0.459654,0.459654,0.459654,simple_ito_fallback,-0.788121,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.545599,0.5026265,0.0,0.09678816,0.101669,0.06421468435044764,0.23945616555920465,0.3599492082798279,0.47930147508013593,0.6563340371809209,"{""e"":[-0.07028,-0.027183,0.015914,0.059012,0.102109,0.145206,0.188303,0.231401,0.274498,0.317595,0.360692,0.40379,0.446887,0.489984,0.533081,0.576179,0.619276,0.662373,0.70547,0.748568,0.791665],""c"":[4,3,8,12,18,28,21,16,41,45,42,30,36,24,27,11,11,3,8,4]}",0.459654,0.08594499999999994,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.0876;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.07950782745073905,mean_reversion,False,incomplete_regime,90.0,25.0,weighted_empirical,-0.0875907664554052,0.459654,simple_ito_fallback,2,short_favorable_positive,0.459654,,,simple_ito,0.501812,1.0,0.501812,1.0,bucket_1,,False,False
ZETX,ZETA,False,,2.038181,58,ols,,,0,True,False,17.110000610351562,,1.0,False,,False,False,False,False,False,False,True,False,1.404617,1.408619,0.710925,0.676125,0.681448,0.703665,,missing,0.0,0.045,0.538023,0.570581,True,0.577818,0.710925,0.577818,0.538023,0.538023,0.538023,0.538023,simple_ito_fallback,-0.676235,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.710925,0.624474,0.0,0.18445511904761908,0.201162,0.015142478079565895,0.21441333496178322,0.3468624969243427,0.5040758153507898,0.7351941831206527,"{""e"":[-0.096663,-0.049832,-0.003,0.043831,0.090662,0.137493,0.184324,0.231155,0.277986,0.324818,0.371649,0.41848,0.465311,0.512142,0.558973,0.605805,0.652636,0.699467,0.746298,0.793129,0.83996],""c"":[7,9,14,13,14,18,28,40,38,30,33,24,36,20,19,13,12,9,8,7]}",0.538023,0.172902,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1740;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.12116450387644154,mean_reversion,False,incomplete_regime,90.0,42.0,weighted_empirical,-0.17404736813403732,0.538023,simple_ito_fallback,2,short_favorable_positive,0.538023,,,simple_ito,0.50954525,1.0,0.50954525,1.0,bucket_1,,False,False
LITX,LITE,False,,1.983616,64,ols,,,0,True,False,40.83000183105469,,1.0,False,,False,False,False,False,False,False,True,False,1.997622,1.97304,1.094014,1.295682,0.812913,0.806056,,missing,0.0,0.045,0.688938,0.678109,True,0.791814,1.094014,0.791814,0.688938,0.688938,0.688938,0.688938,simple_ito_fallback,-0.347859,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,1.094014,0.891476,0.0,0.10965706666666668,0.129686,0.017424987216208623,0.3595101652483181,0.5944677306755262,0.7950756962738967,1.1492495583609368,"{""e"":[-0.18924,-0.11303,-0.036819,0.039392,0.115603,0.191813,0.268024,0.344235,0.420445,0.496656,0.572867,0.649078,0.725288,0.801499,0.87771,0.953921,1.030131,1.106342,1.182553,1.258763,1.334974],""c"":[8,5,9,8,15,22,24,24,34,39,34,37,40,25,14,15,17,9,7,6]}",0.688938,0.405076,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.3969;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.0839525886217496,mean_reversion,False,incomplete_regime,90.0,45.0,weighted_empirical,-0.3968581532549298,0.688938,simple_ito_fallback,2,short_favorable_positive,0.688938,,,simple_ito,0.495904,1.0,0.5,1.0,bucket_1,,False,False
SNXX,SNDK,False,,1.994181,64,ols,,,0,True,False,95.0,,1.0,False,,False,False,False,False,False,False,True,False,2.011301,1.995678,1.13543,1.11713,0.956043,0.950594,0.0149,tradr,0.0,0.045,0.965694,0.955395,True,1.008802,1.13543,1.008802,0.965694,0.965694,0.965694,0.965694,simple_ito_fallback,-0.026159,0.0,281.0,252.0,2026-04-30,letf,True,blended_realized_expected,1.13543,1.050562,0.0,0.11031741860465115,0.14083,0.5227944873897185,0.7275495203030382,0.8415943661450112,0.9937877893904461,1.2435475792890018,"{""e"":[0.333096,0.386376,0.439656,0.492936,0.546216,0.599496,0.652776,0.706056,0.759336,0.812616,0.865896,0.919176,0.972456,1.025736,1.079016,1.132296,1.185576,1.238856,1.292136,1.345416,1.398696],""c"":[1,2,8,14,14,25,17,43,44,46,31,40,26,19,19,8,16,9,5,5]}",0.965694,0.1697359999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1554;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.07504756974875791,mean_reversion,False,incomplete_regime,90.0,43.0,weighted_empirical,-0.15542520409479965,0.965694,simple_ito_fallback,2,short_favorable_positive,0.965694,,,simple_ito,0.49854525,1.0,0.5,1.0,bucket_1,,False,False
WDCX,WDC,False,,2.043,64,ols,,,0,True,False,61.959999084472656,,1.0,False,,False,False,False,False,False,False,True,False,1.586475,1.593463,0.750864,0.658589,0.625881,0.618387,0.0149,tradr,0.0,0.045,0.479191,0.469256,True,0.548187,0.750864,0.548187,0.479191,0.479191,0.479191,0.479191,simple_ito_fallback,-0.799029,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.750864,0.6150275,0.0,0.16988666666666663,0.177762,0.04260898860825909,0.18247736943143428,0.3195620830676398,0.43357851860861246,0.585354472592993,"{""e"":[-0.071939,-0.035655,0.000629,0.036913,0.073197,0.109481,0.145765,0.182049,0.218333,0.254617,0.290901,0.327185,0.363469,0.399753,0.436037,0.472321,0.508605,0.544889,0.581173,0.617457,0.653741],""c"":[1,3,9,13,20,18,31,20,31,31,28,34,30,29,23,20,19,12,13,7]}",0.479191,0.271673,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2805;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.14618503595815144,mean_reversion,False,incomplete_regime,90.0,45.0,weighted_empirical,-0.2805205314765296,0.479191,simple_ito_fallback,2,short_favorable_positive,0.479191,,,simple_ito,0.51075,1.0,0.51075,1.0,bucket_1,,False,False
