ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve
AVXX,AVAV,1.996837,122,ols,0.173167,75000,0.173167,False,False,13.479999542236328,0.173167,1.0,False,True,False,False,False,False,False,False,False,1.60127,1.524386,0.839373,0.812726,0.686524,0.689204,0.0131,yfinance,0.0,0.03595,0.518018,0.521687,True,0.673595,0.6662060000000001,0.5004280000000001,0.49920925,0.5990511,0.5,0.5990511,bucket_1,,False,0.173167,ETF_LS,2762.2931422989764,-1383.3343143676607,2762.2931422989764,-1383.3343143676607,2762.2931422989764,0.0,-0.0,2762.2931422989764,core_leveraged
BU,B,2.02122,104,ols,0.098176,8000,0.098176,False,False,20.450000762939453,0.098176,1.0,False,True,False,False,False,False,False,False,False,0.993043,0.962642,0.424443,0.399614,0.432593,0.427869,0.0129,yfinance,0.0,0.03595,0.242748,0.238553,True,0.317733,0.326267,0.219557,0.505305,0.606366,0.505305,0.606366,bucket_1,,False,0.098176,ETF_LS,1077.6335585867503,-533.1599522005275,1077.6335585867503,-533.1599522005275,1077.6335585867503,0.0,-0.0,1077.6335585867503,core_leveraged
AALG,AAL,1.98704,196,ols,0.212571,15000,0.212571,False,False,9.020000457763672,0.212571,1.0,False,True,False,False,False,False,False,False,False,0.934664,0.941191,0.342059,0.337424,0.473832,0.477643,0.0075,manual,0.0,0.03595,0.263155,0.266711,True,0.324525,0.129488,0.111954,0.49676,0.596112,0.5,0.596112,bucket_1,,False,0.212571,ETF_LS,774.7132207409298,-389.8830525509954,774.7132207409298,-389.8830525509954,774.7132207409298,0.0,-0.0,774.7132207409298,core_leveraged
ADBG,ADBE,1.989993,272,ols,0.075496,400000,0.075496,False,False,4.920000076293945,0.075496,1.0,False,True,False,False,False,False,False,False,False,0.62029,0.609126,0.240281,0.236601,0.307295,0.305311,0.0075,manual,0.0,0.03595,0.136108,0.134911,True,0.240281,0.164785,0.164785,0.49749825,0.5969979,0.5,0.5969979,bucket_1,,False,0.075496,ETF_LS,952.9943840140239,-478.8933348077224,952.9943840140239,-478.8933348077224,952.9943840140239,0.0,-0.0,952.9943840140239,core_leveraged
AMDG,AMD,2.003172,311,ols,0.0286,30000,0.0286,False,False,42.54999923706055,0.0286,1.0,False,True,False,False,False,False,False,False,False,1.155823,1.164449,0.484315,0.478165,0.576866,0.580395,0.0075,manual,0.0,0.03595,0.377923,0.382027,True,0.484315,0.455715,0.455715,0.500793,0.6009516,0.500793,0.6009516,bucket_1,,False,0.0286,ETF_LS,5911.041852312614,-2950.8408925008002,5911.041852312614,-2950.8408925008002,15573.579665726851,0.0,-0.0,15573.579665726851,core_leveraged
ARMG,ARM,1.995643,318,ols,0.159851,100000,0.159851,False,False,14.210000038146973,0.159851,1.0,False,True,False,False,False,False,False,False,False,1.03282,1.046203,0.479384,0.473247,0.519879,0.524072,0.0075,manual,0.0,0.03595,0.311804,0.316152,True,0.479384,0.3195329999999999,0.3195329999999999,0.49891075,0.5986929,0.5,0.5986929,bucket_1,,False,0.159851,ETF_LS,775.8329015243531,-388.7633717675722,775.8329015243531,-388.7633717675722,775.8329015243531,0.0,-0.0,775.8329015243531,core_leveraged
ASMG,ASML,1.984347,318,ols,0.128406,75000,0.128406,False,False,38.185001373291016,0.128406,1.0,False,True,False,False,False,False,False,False,False,0.765214,0.765709,0.287238,0.283316,0.385873,0.384493,0.0075,manual,0.0,0.03595,0.188307,0.187269,True,0.287238,0.158832,0.158832,0.49608675,0.5953041,0.5,0.5953041,bucket_1,,False,0.128406,ETF_LS,774.3614000376003,-390.23487325432507,774.3614000376003,-390.23487325432507,1551.372978916399,0.0,-0.0,1551.372978916399,core_leveraged
AVGG,AVGO,1.998966,233,ols,0.007385,300000,0.007385,False,False,35.585601806640625,0.007385,1.0,False,True,False,False,False,False,False,False,False,0.845166,0.850517,0.300893,0.29524,0.425952,0.42574,0.0075,manual,0.0,0.03595,0.224567,0.224386,True,0.295138,0.293508,0.287753,0.4997415,0.5996897999999999,0.5,0.5996897999999999,bucket_1,,False,0.007385,ETF_LS,4294.450201589825,-2148.335790398549,4294.450201589825,-2148.335790398549,11023.806107023114,0.0,-0.0,11023.806107023114,core_leveraged
BAIG,BBAI,2.001423,167,ols,0.187435,35000,0.187435,False,False,3.4028000831604004,0.187435,1.0,False,True,False,False,False,False,False,False,False,1.762629,1.833018,1.059399,1.037606,0.988422,1.02411,0.0075,manual,0.0,0.03595,1.022566,1.094542,True,1.046975,0.871964,0.85954,0.50035575,0.6004269,0.50035575,0.6004269,bucket_1,,False,0.187435,ETF_LS,7021.697044430775,-3508.352329532925,7021.697044430775,-3508.352329532925,7021.697044430775,0.0,-0.0,7021.697044430775,core_leveraged
BEG,BE,1.986997,86,ols,0.445257,25000,0.445257,False,False,64.76000213623047,0.445257,1.0,False,False,True,False,False,True,True,False,False,2.128877,2.13273,1.222235,1.11168,1.015754,1.020487,0.0075,yfinance,0.0,0.03595,1.054702,1.064152,True,1.111876,0.776978,0.6666190000000001,0.49674925,0.5960991,0.5,0.5960991,bucket_1,,False,0.445257,ETF_LS,0.0,0.0,0.0,0.0,12333.833894625723,0.0,-0.0,12333.833894625723,
BLSG,BLSH,2.01856,121,ols,0.033774,20000,0.033774,False,False,6.820000171661377,0.033774,1.0,False,True,False,False,False,False,False,False,False,1.416266,1.432205,0.616841,0.606502,0.793201,0.80274,0.0079,yfinance,0.0,0.03595,0.691309,0.70696,True,0.655553,0.583067,0.6217790000000001,0.50464,0.605568,0.50464,0.605568,bucket_1,,False,0.033774,ETF_LS,7910.005973223099,-3918.6380257327496,7910.005973223099,-3918.6380257327496,7910.005973223099,0.0,-0.0,7910.005973223099,core_leveraged
BMNG,BMNR,1.990485,121,ols,0.1886499999999999,950000,0.2387974618683067,False,False,1.5800000429153442,0.1886499999999999,1.2658227504283424,False,True,False,False,False,False,False,False,False,2.071774,2.053764,1.42956,1.374656,1.049124,1.027282,0.0075,manual,0.0,0.03595,1.12811,1.083402,True,1.272854,1.190762538131693,1.034056538131693,0.49762125,0.5971455,0.5,0.5971455,bucket_1,,False,0.2387974618683067,ETF_LS,7951.868032094705,-3994.9399428253437,7951.868032094705,-3994.9399428253437,15602.3447061927,0.0,-0.0,15602.3447061927,core_leveraged
BOEG,BA,1.994539,214,ols,0.059595,25000,0.059595,False,False,15.270000457763672,0.059595,1.0,False,True,False,False,False,False,False,False,False,0.609322,0.616589,0.180409,0.177036,0.304884,0.306423,0.0075,manual,0.0,0.03595,0.135448,0.136381,True,0.173629,0.120814,0.114034,0.49863475,0.5983617,0.5,0.5983617,bucket_1,,False,0.059595,ETF_LS,775.6895757027721,-388.9066975891533,775.6895757027721,-388.9066975891533,1884.0725914878185,0.0,-0.0,1884.0725914878185,core_leveraged
BULG,BULL,1.975989,175,ols,0.198809,10000,0.198809,False,False,2.275000095367432,0.198809,1.0,False,True,False,False,False,False,False,False,False,1.193055,1.174066,0.660313,0.649672,0.789788,0.788858,0.0075,manual,0.0,0.03595,0.644066,0.64265,True,0.655349,0.461504,0.4565399999999999,0.49399725,0.5927967,0.5,0.5927967,bucket_1,,False,0.198809,ETF_LS,1534.1004943074292,-776.3709688198818,1534.1004943074292,-776.3709688198818,6453.059556578966,0.0,-0.0,6453.059556578966,core_leveraged
CIFG,CIFR,1.987609,89,ols,0.29759,6000,0.29759,False,False,10.100000381469728,0.29759,1.0,False,True,False,False,False,False,False,False,False,2.017999,2.021173,1.235364,1.16583,1.071283,1.085993,0.0075,manual,0.0,0.03595,1.169409,1.200555,True,1.192703,0.937774,0.895113,0.49690225,0.5962826999999999,0.5,0.5962826999999999,bucket_1,,False,0.29759,ETF_LS,4643.959754023491,-2336.4553863579263,4643.959754023491,-2336.4553863579263,4643.959754023491,0.0,-0.0,4643.959754023491,core_leveraged
CMGG,CMG,1.976471,105,ols,0.056981,200,0.056981,False,False,17.711000442504883,0.056981,1.0,False,True,False,False,False,False,False,True,False,0.655193,0.659022,0.218044,0.215534,0.391495,0.379838,0.0075,yfinance,0.0,0.03595,0.190506,0.181829,True,0.20198,0.1610629999999999,0.144999,0.49411775,0.5929413,0.5,0.5929413,bucket_1,,False,0.056981,ETF_LS,1174.0805310351639,-594.0287163510943,1174.0805310351639,-594.0287163510943,1174.0805310351639,0.0,-0.0,1174.0805310351639,core_leveraged
CNCG,CNC,2.007109,83,ols,0.00521,10000,0.00521,False,False,13.23799991607666,0.00521,1.0,False,True,False,False,False,False,False,False,False,1.070573,0.996461,0.422903,0.392246,0.704191,0.623398,0.0075,yfinance,0.0,0.03595,0.544891,0.436485,True,0.504712,0.417693,0.499502,0.50177725,0.6021327,0.50177725,0.6021327,bucket_1,,False,0.00521,ETF_LS,7076.293163490262,-3525.6147839954197,7076.293163490262,-3525.6147839954197,7076.293163490262,0.0,-0.0,7076.293163490262,core_leveraged
COIG,COIN,1.997473,276,ols,0.168542,15000,0.168542,False,False,9.505000114440918,0.168542,1.0,False,True,False,False,False,False,False,False,False,1.433137,1.468717,0.699384,0.691217,0.722539,0.735783,0.0075,manual,0.0,0.03595,0.563445,0.582685,True,0.699384,0.530842,0.530842,0.49936825,0.5992419,0.5,0.5992419,bucket_1,,False,0.168542,ETF_LS,3273.5209232127368,-1638.831124732468,3273.5209232127368,-1638.831124732468,20747.407780595833,0.0,-0.0,20747.407780595833,core_leveraged
CRCG,CRCL,1.989896,175,ols,0.087552,7900000,0.087552,False,False,3.0202999114990234,0.087552,1.0,False,True,False,False,False,False,False,False,False,1.897159,1.95024,1.087574,1.048424,1.127605,1.177581,0.0075,manual,0.0,0.03595,1.295374,1.408838,True,1.151068,1.000022,1.063516,0.497474,0.5969688,0.5,0.5969688,bucket_1,,False,0.087552,ETF_LS,12233.528974788143,-6147.823290658479,12233.528974788143,-6147.823290658479,31042.533262193625,0.0,-0.0,31042.533262193625,core_leveraged
CRMG,CRM,1.982838,262,ols,0.098545,250000,0.098545,False,False,6.309999942779541,0.098545,1.0,False,True,False,False,False,False,False,False,False,0.680859,0.672901,0.255107,0.250763,0.340187,0.33899,0.0075,manual,0.0,0.03595,0.155598,0.154806,True,0.255107,0.1565619999999999,0.1565619999999999,0.4957095,0.5948514,0.5,0.5948514,bucket_1,,False,0.098545,ETF_LS,774.1639825366361,-390.4322907552892,774.1639825366361,-390.4322907552892,774.1639825366361,0.0,-0.0,774.1639825366361,core_leveraged
CRWG,CRWV,1.996735,175,ols,0.07013,25000,0.07013,False,False,5.445000171661377,0.07013,1.0,False,True,False,False,False,False,False,False,False,1.971682,1.933319,1.11895,0.977251,1.058953,1.073609,0.0075,manual,0.0,0.03595,1.159228,1.19033,True,1.131257,1.04882,1.061127,0.49918375,0.5990205,0.5,0.5990205,bucket_1,,False,0.07013,ETF_LS,12646.252367733514,-6333.465566403912,12646.252367733514,-6333.465566403912,31042.804490835017,0.0,-0.0,31042.804490835017,core_leveraged
DUOG,DUOL,2.02218,89,ols,0.009161,60000,0.009161,False,False,3.3499999046325684,0.009161,1.0,False,True,False,False,False,False,False,False,False,1.234842,1.158271,0.45872,0.430917,0.664377,0.651207,0.0075,manual,0.0,0.03595,0.500438,0.482531,True,0.485704,0.449559,0.476543,0.505545,0.606654,0.505545,0.606654,bucket_1,,False,0.009161,ETF_LS,6673.335201446561,-3300.069826349069,6673.335201446561,-3300.069826349069,6673.335201446561,0.0,-0.0,6673.335201446561,core_leveraged
FIGG,FIG,2.001974,130,ols,0.043026,700000,0.0917594379412868,False,False,0.9377999901771544,0.043026,2.1326509073882494,False,True,False,False,False,False,False,False,False,1.421866,1.375991,0.656414,0.612924,0.904598,0.866775,0.0075,yfinance,0.0,0.03595,0.864243,0.797046,True,0.75703,0.5646545620587132,0.6652705620587132,0.5004935,0.6005922,0.5004935,0.6005922,bucket_1,,False,0.0917594379412868,ETF_LS,6983.879828953704,-3488.4967681666717,6983.879828953704,-3488.4967681666717,6983.879828953704,0.0,-0.0,6983.879828953704,core_leveraged
GEVG,GEV,1.966555,86,ols,0.055785,40000,0.055785,False,False,35.650001525878906,0.055785,1.0,False,True,False,False,False,False,False,False,False,0.984929,0.987168,0.326798,0.269939,0.478833,0.480896,0.0075,manual,0.0,0.03595,0.260154,0.262036,True,0.282898,0.2710129999999999,0.2271129999999999,0.49163875,0.5899665,0.5,0.5899665,bucket_1,,False,0.055785,ETF_LS,2265.1466917263815,-1151.8349050631084,2265.1466917263815,-1151.8349050631084,4797.054913318237,0.0,-0.0,4797.054913318237,core_leveraged
GLGG,GLXY,2.000518,167,ols,0.4232249999999999,20000,0.4232249999999999,False,False,8.350000381469727,0.4232249999999999,1.0,False,False,True,False,False,True,True,False,False,1.86256,1.831316,1.051566,1.019005,0.890067,0.891036,0.0076,yfinance,0.0,0.03595,0.836404,0.838131,True,0.978992,0.628341,0.555767,0.5001295,0.6001554,0.5001295,0.6001554,bucket_1,,False,0.4232249999999999,ETF_LS,0.0,0.0,0.0,0.0,9386.06827969242,0.0,-0.0,9386.06827969242,
GRAG,GRAB,1.976709,89,ols,0.386132,1000,0.386132,False,False,8.430000305175781,0.386132,1.0,False,False,True,False,False,True,True,False,False,0.742226,0.737693,0.250226,0.254171,0.39077,0.392226,0.0075,yfinance,0.0,0.03595,0.19002,0.191121,True,0.211283,-0.1359059999999999,-0.1748489999999999,0.49417725,0.5930127,0.5,0.5930127,bucket_1,,False,0.386132,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,
HOOG,HOOD,2.006093,272,ols,0.152352,100000,0.152352,False,False,26.90220069885254,0.152352,1.0,False,True,False,False,False,False,False,False,False,1.321077,1.332502,0.673858,0.663537,0.661678,0.665931,0.0075,manual,0.0,0.03595,0.485496,0.491194,True,0.673858,0.5215059999999999,0.5215059999999999,0.50152325,0.6018279,0.50152325,0.6018279,bucket_1,,False,0.152352,ETF_LS,3569.654252419211,-1779.406165326937,3569.654252419211,-1779.406165326937,17536.29622853402,0.0,-0.0,17536.29622853402,core_leveraged
IREG,IREN,1.970168,86,ols,0.134144,5000,0.134144,False,False,17.859899520874023,0.134144,1.0,False,True,False,False,False,False,False,False,False,2.048246,2.044655,1.198098,1.123607,0.971526,0.970937,0.0075,manual,0.0,0.03595,0.944424,0.943331,True,1.030995,1.063954,0.8968510000000001,0.492542,0.5910504,0.5,0.5910504,bucket_1,,False,0.134144,ETF_LS,8892.788251622493,-4513.720785040918,8892.788251622493,-4513.720785040918,21119.698988828117,0.0,-0.0,21119.698988828117,core_leveraged
KLAG,KLAC,2.007806,84,ols,0.043109,10000,0.043109,False,False,29.959999084472656,0.043109,1.0,False,True,False,False,False,False,False,False,False,1.155197,1.111881,0.534436,0.50094,0.451988,0.444507,0.0075,yfinance,0.0,0.03595,0.250422,0.243637,True,0.345093,0.491327,0.301984,0.5019515,0.6023417999999999,0.5019515,0.6023417999999999,bucket_1,,False,0.043109,ETF_LS,3556.133777633978,-1771.1540744643546,3556.133777633978,-1771.1540744643546,3556.133777633978,0.0,-0.0,3556.133777633978,core_leveraged
LACG,LAC,2.006975,89,ols,0.1686139999999999,8000,0.1686139999999999,False,False,10.649999618530272,0.1686139999999999,1.0,False,True,False,False,False,False,False,False,False,1.41289,1.41298,0.659521,0.601798,1.077291,1.288638,0.0075,manual,0.0,0.03595,1.216427,1.721703,True,1.019742,0.490907,0.8511279999999999,0.50174375,0.6020925,0.50174375,0.6020925,bucket_1,,False,0.1686139999999999,ETF_LS,7395.985530699563,-3685.140836681853,7395.985530699563,-3685.140836681853,7395.985530699563,0.0,-0.0,7395.985530699563,core_leveraged
MPG,MP,1.989136,121,ols,0.2220649999999999,50000,0.2220649999999999,False,False,9.600000381469728,0.2220649999999999,1.0,False,True,False,False,False,False,False,False,False,1.469013,1.470612,0.673679,0.655433,0.876547,0.934471,0.0075,manual,0.0,0.03595,0.798919,0.902117,True,0.738784,0.451614,0.516719,0.497284,0.5967408,0.5,0.5967408,bucket_1,,False,0.2220649999999999,ETF_LS,1711.2746474183457,-860.310530510908,1711.2746474183457,-860.310530510908,3159.040585534196,0.0,-0.0,3159.040585534196,core_leveraged
NBIG,NBIS,2.008805,121,ols,0.049352,35000,0.049352,False,False,16.450000762939453,0.049352,1.0,False,True,False,False,False,False,False,False,False,1.912414,1.936937,1.07106,1.089621,0.965715,1.0138,0.0075,manual,0.0,0.03595,0.988726,1.085171,True,1.028259,1.0217079999999998,0.978907,0.50220125,0.6026415,0.50220125,0.6026415,bucket_1,,False,0.049352,ETF_LS,12112.22729508956,-6029.56847234528,12112.22729508956,-6029.56847234528,31754.393827712418,0.0,-0.0,31754.393827712418,core_leveraged
NEMG,NEM,1.983533,106,ols,0.055662,7000,0.055662,False,False,21.01000022888184,0.055662,1.0,False,True,False,False,False,False,False,False,False,1.023642,0.998398,0.395213,0.374727,0.454406,0.449055,0.0075,yfinance,0.0,0.03595,0.244271,0.239555,True,0.307762,0.339551,0.2521,0.49588325,0.5950599,0.5,0.5950599,bucket_1,,False,0.055662,ETF_LS,2590.897925393028,-1306.2035899544035,2590.897925393028,-1306.2035899544035,2590.897925393028,0.0,-0.0,2590.897925393028,core_leveraged
NETG,NET,2.002008,106,ols,0.29628,55000,0.29628,False,False,11.649999618530272,0.29628,1.0,False,True,False,False,False,False,False,False,False,1.263828,1.234277,0.52791,0.510411,0.51937,0.51753,0.0075,manual,0.0,0.03595,0.31408,0.312167,True,0.404024,0.23163,0.107744,0.500502,0.6006024,0.500502,0.6006024,bucket_1,,False,0.29628,ETF_LS,776.6571760970061,-387.9390971949193,776.6571760970061,-387.9390971949193,776.6571760970061,0.0,-0.0,776.6571760970061,core_leveraged
NIOG,NIO,1.966784,84,ols,0.103536,20000,0.103536,False,False,23.492000579833984,0.103536,1.0,False,True,False,False,False,False,False,False,False,1.162184,1.196948,0.411925,0.394005,0.611483,0.618666,0.0075,yfinance,0.0,0.03595,0.397744,0.406145,True,0.402471,0.3083889999999999,0.298935,0.491696,0.5900352,0.5,0.5900352,bucket_1,,False,0.103536,ETF_LS,1959.1453043441702,-996.1161491776271,1959.1453043441702,-996.1161491776271,1959.1453043441702,0.0,-0.0,1959.1453043441702,core_leveraged
NUG,NU,1.980182,106,ols,0.100231,4000,0.100231,False,False,11.68000030517578,0.100231,1.0,False,True,False,False,False,False,False,False,False,0.800724,0.78664,0.267695,0.264468,0.376305,0.375842,0.0075,yfinance,0.0,0.03595,0.180161,0.179823,True,0.216981,0.167464,0.11675,0.4950455,0.5940546,0.5,0.5940546,bucket_1,,False,0.100231,ETF_LS,773.8160211825156,-390.7802521094099,773.8160211825156,-390.7802521094099,773.8160211825156,0.0,-0.0,773.8160211825156,core_leveraged
NVDG,NVDA,1.969734,337,ols,0.020366,40000,0.020366,False,False,18.26000022888184,0.020366,1.0,False,True,False,False,False,False,False,False,False,0.665933,0.665626,0.332897,0.32605,0.337567,0.336251,0.0075,manual,0.0,0.03595,0.151192,0.150345,True,0.332897,0.312531,0.312531,0.4924335,0.5909202,0.5,0.5909202,bucket_1,,False,0.020366,ETF_LS,4283.888793337711,-2174.856500084636,4283.888793337711,-2174.856500084636,12205.75591975643,0.0,-0.0,12205.75591975643,core_leveraged
OKTG,OKTA,1.993441,106,ols,0.1002469999999999,200,0.1002469999999999,False,False,10.739999771118164,0.1002469999999999,1.0,False,True,False,False,False,False,False,True,False,1.061996,1.045166,0.393157,0.368773,0.453549,0.44699,0.0075,manual,0.0,0.03595,0.246901,0.241053,True,0.308421,0.29291,0.208174,0.49836025,0.5980323,0.5,0.5980323,bucket_1,,False,0.1002469999999999,ETF_LS,874.5718002152317,-438.7246977538998,874.5718002152317,-438.7246977538998,874.5718002152317,0.0,-0.0,874.5718002152317,core_leveraged
OPEG,OPEN,2.003733,89,ols,0.1463219999999999,2000,0.1463219999999999,False,False,6.820000171661377,0.1463219999999999,1.0,False,True,False,False,False,False,False,False,False,1.561219,1.556053,0.800061,0.755033,1.49955,1.64945,0.0075,manual,0.0,0.03595,2.304841,2.779523,True,1.773391,0.6537390000000001,1.627069,0.50093325,0.6011198999999999,0.50093325,0.6011198999999999,bucket_1,,False,0.1463219999999999,ETF_LS,17968.027483912545,-8967.276320703679,17968.027483912545,-8967.276320703679,28860.276261127954,0.0,-0.0,28860.276261127954,core_leveraged
PANG,PANW,1.997034,272,ols,0.062997,5000,0.062997,False,False,9.413599967956545,0.062997,1.0,False,True,False,False,False,False,False,False,False,0.701852,0.688054,0.273447,0.269259,0.3473,0.344513,0.0075,manual,0.0,0.03595,0.163425,0.161505,True,0.273447,0.21045,0.21045,0.4992585,0.5991101999999999,0.5,0.5991101999999999,bucket_1,,False,0.062997,ETF_LS,1864.6517784057623,-933.7105819959813,1864.6517784057623,-933.7105819959813,3671.47861442368,0.0,-0.0,3671.47861442368,core_leveraged
PLTG,PLTR,1.993849,248,ols,0.109787,100000,0.109787,False,False,16.410999298095703,0.109787,1.0,False,True,False,False,False,False,False,False,False,1.066182,1.043205,0.430295,0.423465,0.534192,0.530403,0.0075,manual,0.0,0.03595,0.325962,0.321966,True,0.428639,0.320508,0.318852,0.49846225,0.5981546999999999,0.5,0.5981546999999999,bucket_1,,False,0.109787,ETF_LS,2055.633507745619,-1030.9875561016001,2055.633507745619,-1030.9875561016001,14811.458435993702,0.0,-0.0,14811.458435993702,core_leveraged
PYPG,PYPL,1.994764,262,ols,0.092197,350000,0.092197,False,False,7.414999961853027,0.092197,1.0,False,True,False,False,False,False,False,False,False,0.841063,0.768989,0.312165,0.30685,0.398859,0.385302,0.0077,yfinance,0.0,0.03595,0.201303,0.190755,True,0.312165,0.219968,0.219968,0.498691,0.5984292,0.5,0.5984292,bucket_1,,False,0.092197,ETF_LS,1234.3545988736366,-618.7973107964835,1234.3545988736366,-618.7973107964835,1234.3545988736366,0.0,-0.0,1234.3545988736366,core_leveraged
SATG,SATS,1.993183,86,ols,0.1497959999999999,100000,0.1497959999999999,False,False,17.9197998046875,0.1497959999999999,1.0,False,True,False,False,False,False,False,False,False,1.140452,1.127442,0.45653,0.435688,0.960154,1.09799,0.0075,yfinance,0.0,0.03595,0.955695,1.236487,True,0.785345,0.306734,0.6355489999999999,0.49829575,0.5979549,0.5,0.5979549,bucket_1,,False,0.1497959999999999,ETF_LS,5107.390318477185,-2562.429199163943,5107.390318477185,-2562.429199163943,5107.390318477185,0.0,-0.0,5107.390318477185,core_leveraged
SNAG,SNAP,1.980058,84,ols,0.0436639999999999,40000,0.0436639999999999,False,False,7.550000190734863,0.0436639999999999,1.0,False,True,False,False,False,False,False,False,False,1.289058,1.263,0.524329,0.50579,0.576901,0.572567,0.0075,manual,0.0,0.03595,0.365659,0.360825,True,0.418549,0.480665,0.374885,0.4950145,0.5940174,0.5,0.5940174,bucket_1,,False,0.0436639999999999,ETF_LS,4485.64859492373,-2265.4127277704647,4485.64859492373,-2265.4127277704647,4485.64859492373,0.0,-0.0,4485.64859492373,core_leveraged
SPOG,SPOT,1.971715,106,ols,0.099344,20000,0.099344,False,False,8.65999984741211,0.099344,1.0,False,True,False,False,False,False,False,False,False,0.947374,0.959219,0.367698,0.356496,0.429548,0.430756,0.0075,manual,0.0,0.03595,0.21919,0.220186,True,0.281658,0.268354,0.182314,0.49292875,0.5915145,0.5,0.5915145,bucket_1,,False,0.099344,ETF_LS,772.7026114529115,-391.893661839014,772.7026114529115,-391.893661839014,772.7026114529115,0.0,-0.0,772.7026114529115,core_leveraged
TERG,TER,1.994584,106,ols,0.158838,4000,0.158838,False,False,62.55989837646485,0.158838,1.0,False,True,False,False,False,False,False,False,False,1.218184,1.221541,0.455037,0.432067,0.573931,0.580561,0.0075,yfinance,0.0,0.03595,0.369981,0.377573,True,0.405759,0.296199,0.2469209999999999,0.498646,0.5983752,0.5,0.5983752,bucket_1,,False,0.158838,ETF_LS,775.6954198538767,-388.9008534380486,775.6954198538767,-388.9008534380486,775.6954198538767,0.0,-0.0,775.6954198538767,core_leveraged
TSLG,TSLA,1.992076,337,ols,0.121404,150000,0.121404,False,False,6.480100154876709,0.121404,1.0,False,True,False,False,False,False,False,False,False,0.977679,0.96903,0.47848,0.468639,0.487462,0.486128,0.0075,manual,0.0,0.03595,0.277967,0.276684,True,0.47848,0.357076,0.357076,0.498019,0.5976228,0.5,0.5976228,bucket_1,,False,0.121404,ETF_LS,2248.8928988776443,-1128.9192274178517,2248.8928988776443,-1128.9192274178517,17905.6283370756,0.0,-0.0,17905.6283370756,core_leveraged
TSMG,TSM,1.985014,318,ols,0.053601,30000,0.053601,False,False,33.5,0.053601,1.0,False,True,False,False,False,False,False,False,False,0.700906,0.699922,0.278602,0.283987,0.351192,0.348381,0.0075,manual,0.0,0.03595,0.163488,0.161566,True,0.278602,0.225001,0.225001,0.4962535,0.5955042,0.5,0.5955042,bucket_1,,False,0.053601,ETF_LS,2294.397948919257,-1155.8598321821696,2294.397948919257,-1155.8598321821696,5467.740536975403,0.0,-0.0,5467.740536975403,core_leveraged
UNHG,UNH,1.995771,189,ols,0.076577,450000,0.076577,False,False,17.329999923706055,0.076577,1.0,False,True,False,False,False,False,False,False,False,0.922396,0.867867,0.345192,0.330259,0.47897,0.464747,0.0075,manual,0.0,0.03595,0.271257,0.25792,True,0.326708,0.268615,0.250131,0.49894275,0.5987313,0.5,0.5987313,bucket_1,,False,0.076577,ETF_LS,2026.0152268878285,-1015.1541569086978,2026.0152268878285,-1015.1541569086978,2026.0152268878285,0.0,-0.0,2026.0152268878285,core_leveraged
XYZG,XYZ,1.999542,262,ols,0.009656,8000,0.009656,False,False,16.039899826049805,0.009656,1.0,False,True,False,False,False,False,False,False,False,1.071722,1.029682,0.436361,0.428931,0.52166,0.515021,0.0075,manual,0.0,0.03595,0.315376,0.308498,True,0.436361,0.426705,0.426705,0.4998855,0.5998625999999999,0.5,0.5998625999999999,bucket_1,,False,0.009656,ETF_LS,6026.539822264183,-3013.960107996823,6026.539822264183,-3013.960107996823,6026.539822264183,0.0,-0.0,6026.539822264183,core_leveraged
CRCA,CRCL,1.980098,177,ols,0.112378,350000,0.112378,False,False,45.54999923706055,0.112378,1.0,False,True,False,False,False,False,False,False,False,1.886199,1.931981,1.150298,1.123235,1.127605,1.177581,,missing,0.0,0.03595,1.269021,1.380809,True,1.185632,1.03792,1.073254,0.4950245,0.5940293999999999,0.5,0.5940293999999999,bucket_1,,False,0.112378,ETF_LS,11726.366932646702,-5922.114426986292,11726.366932646702,-5922.114426986292,31042.533262193625,0.0,-0.0,31042.533262193625,core_leveraged
