date,nav,cash,u_notional,s_notional,borrow_cost,rebalance_friction
2024-05-09,1125187.2085270828,1326672.251981003,-91124.2413482185,-110360.80210570166,25.46606463237005,0.0
2024-05-10,1127215.0191648514,1326646.9938265055,-88132.47419041104,-111299.50047124317,25.25815449745957,0.0
2024-05-13,1124884.946266346,1326621.4962462478,-91248.89831312714,-110487.65166677465,25.4975802576583,0.0
2024-05-14,1127172.055168596,1326596.2142365521,-87135.2184711419,-112288.9405968141,25.28200969559476,0.0
2024-05-15,1129465.170054733,1350182.6890555955,-108446.06649771881,-112271.45250314356,25.134587719447943,19.77113734728715
2024-05-16,1129608.0257375378,1350155.0312346756,-108446.06649771881,-112100.93899941881,27.657820919900978,0.0
2024-05-17,1130819.2878144083,1350127.4807501282,-105916.22046744543,-113391.97246827447,27.55048454731974,0.0
2024-05-20,1130574.3357405488,1350099.904549678,-106084.87686946365,-113440.69193966569,27.576200449996698,0.0
2024-05-21,1132985.1810248767,1350072.5586740293,-101868.46681900803,-115218.91083014448,27.345875648673974,0.0
2024-05-22,1131180.926301569,1350045.0819819374,-106422.1896735001,-112441.9660068683,27.47669209192751,0.0
2024-05-23,1129526.591139211,1350017.4487581314,-109120.6921057917,-111370.16551312861,27.63322380599225,0.0
2024-05-24,1133249.3839211666,1349990.1632577502,-102374.4360250627,-114366.34331152076,27.285500381037902,0.0
2024-05-28,1131201.5679667697,1349962.713399236,-106928.15887955479,-111832.98655291164,27.44985851414837,0.0
2024-05-29,1127314.912316171,1349934.930351362,-114855.00977441137,-107765.0082607798,27.783047873977548,0.0
2024-05-30,1127939.3340362334,1349907.2244511961,-114349.0405683567,-107618.84984660614,27.70590016594668,0.0
2024-05-31,1131562.7402080225,1349879.8483851375,-107434.12808560945,-110882.98009150547,27.376066058756145,0.0
2024-06-03,1133072.4559937953,1352554.5617447312,-107146.85945646353,-112335.24629447232,27.210590882409246,1.6221276468737953
2024-06-04,1132043.5446072249,1352526.9101599501,-108344.98727786167,-112138.37827486354,27.651584781067605,0.0
2024-06-05,1134400.3298365916,1352499.479902159,-104065.95934429683,-114033.19072127064,27.43025779129413,0.0
2024-06-06,1135321.7491097157,1352472.1374970654,-102354.3481708709,-114796.04021647887,27.34240509351012,0.0
2024-06-07,1136266.774684926,1352444.8819042381,-100471.57588010238,-115706.5313392098,27.255592827243998,0.0
2024-06-10,1135894.9620065358,1352417.5788729794,-100471.57588010238,-116051.04098634131,27.3030312588133,0.0
