date,ratio,rho,gross_frac,sleeve_equity,base_equity,put_mtm,put_cash_cum,realized_cum,redeploy_extra,combined_equity,combined_ret,drawdown
2025-08-22,0.8006756803923811,1.0,0.2,1143650.2297755429,1290725.240270084,32140.0,-39104.442865219055,48336.0,2033.2586049925667,1285794.0560098577,0.008789309376210364,0.0
2025-08-25,0.8207546940145031,1.0,0.2,1143798.120164029,1291070.5163693095,32140.0,-39104.442865219055,48336.0,2040.4825294655238,1286146.5560335561,0.0002741496758760231,0.0
2025-08-26,0.8167597875490623,1.0,0.2,1144324.920205653,1291843.6862906057,32140.0,-39104.442865219055,48336.0,2058.6985250795333,1286937.9419504663,0.0006153155044403835,0.0
2025-08-27,0.8277591939464116,1.0,0.2,1143971.1562334085,1291622.8890636729,32140.0,-39104.442865219055,48336.0,2051.3712502695125,1286709.8174487234,-0.00017726146250462982,-0.00017726146250462982
2025-08-28,0.8143341345561319,1.0,0.2,1145081.6759107516,1293055.5436517526,32140.0,-39104.442865219055,48336.0,2086.5210319820617,1288177.6218185157,0.0011407423413483109,0.0
2025-08-29,0.8370571845975624,1.0,0.2,1144261.7472133194,1292308.4755960307,32140.0,-39104.442865219055,48336.0,2065.6720564994903,1287409.7047873111,-0.0005961266662283249,-0.0005961266662283249
2025-09-02,0.8859649545833501,1.049707954861251,0.1935379658680374,1141467.2591836846,1289330.5077435446,32140.0,-39104.442865219055,48336.0,1987.544734708732,1284353.6096130344,-0.0023738326368928364,-0.0029685441981851524
2025-09-03,0.8637084055935995,1.0,0.2,1143529.971181186,1291836.4224148337,32140.0,-39104.442865219055,48336.0,2050.317614453932,1286922.2971640686,0.001999984686310796,-0.0009744965548112994
2025-09-04,0.8319739368423847,1.0,0.2,1147136.0533875984,1296087.3662660508,32140.0,-39104.442865219055,48336.0,2157.861727226642,1291280.7851280584,0.0033867530103366406,0.0
2025-09-05,0.8241042476819553,1.0,0.2,1147270.9180912883,1296417.544616558,32140.0,-39104.442865219055,48336.0,2164.711804500228,1291617.8135558392,0.00026100320833588597,0.0
2025-09-08,0.8261344396024373,1.0,0.2,1149118.202910478,1298683.2567387628,32140.0,-39104.442865219055,48336.0,2221.236985735988,1293940.05085928,0.0017979291389977892,0.0
2025-09-09,0.8232074211832827,1.0,0.2,1149392.9063545964,1299172.3728285471,32140.0,-39104.442865219055,48336.0,2232.144566674382,1294440.0745300027,0.00038643495917045634,0.0
2025-09-10,0.8324294976629291,1.0,0.2,1150168.6734757994,1300228.140992758,32140.0,-39104.442865219055,48336.0,2257.587714892339,1295521.2858424315,0.0008352733615895058,0.0
2025-09-11,0.8158624225146259,1.0,0.2,1152027.7944100103,1302509.3038351254,34495.0,-41459.442865219055,48336.0,2314.457747549386,1297859.3187174557,0.0018047043306617105,0.0
2025-09-12,0.8172757843496231,1.0,0.2,1152139.6955275228,1302815.655126449,34495.0,-41459.442865219055,48336.0,2320.6441948281426,1298171.856456058,0.00024081018188559788,0.0
2025-09-15,0.8467349702631698,1.0,0.2,1151447.8561618696,1302213.0594489507,34495.0,-41459.442865219055,48336.0,2303.5159019864805,1297552.1324857182,-0.0004773820717633992,-0.0004773820717633992
2025-09-16,0.8651507531656843,1.0,0.2,1150313.3640349251,1301109.405293848,34495.0,-41459.442865219055,48336.0,2273.5474535575195,1296418.5098821865,-0.0008736624719347663,-0.00135062747289727
2025-09-17,0.8524945667975917,1.0,0.2,1153232.574110485,1304591.2050047694,34495.0,-41459.442865219055,48336.0,2361.171004810225,1299987.9331443605,0.0027532955098723555,0.0
2025-09-18,0.8477321501730105,1.0,0.2,1153764.0160523613,1305372.912692846,34495.0,-41459.442865219055,48336.0,2379.52967614356,1300787.9995037706,0.0006154413737324838,0.0
2025-09-19,0.8360389714271323,1.0,0.2,1153596.5297245556,1305364.0085389132,34495.0,-41459.442865219055,48336.0,2377.6140444537377,1300777.179718148,-8.317870111684833e-06,-8.317870111684833e-06
2025-09-22,0.8496042075605887,1.0,0.2,1152473.8479020344,1304273.962982046,34495.0,-41459.442865219055,48336.0,2347.9902024207404,1299657.5103192478,-0.0008607695586593245,-0.0008690802690015653
2025-09-23,0.8559670232774037,1.0,0.2,1151594.7216590836,1303457.084339849,34495.0,-41459.442865219055,48336.0,2325.4320252816397,1298818.0734999117,-0.0006458907925134261,-0.0015144097305713755
2025-09-24,0.8453500951481993,1.0,0.2,1152754.37610071,1304947.8697792627,34495.0,-41459.442865219055,48336.0,2362.0161577310937,1300345.443071775,0.0011759688312216188,-0.0003402217979905364
2025-09-25,0.8602261335395021,1.0,0.2,1151592.7291831153,1303811.0012414588,34495.0,-41459.442865219055,48336.0,2331.263506827723,1299177.8218830675,-0.0008979315419056499,-0.0012378478440124852
2025-09-26,0.8305268923726982,1.0,0.2,1156172.1921554767,1309174.834181047,34495.0,-41459.442865219055,48336.0,2467.0518878368603,1304677.4432036649,0.004233155175498604,0.0
2025-09-29,0.8592750875565532,1.0,0.2,1155383.3131140044,1308461.171840577,34495.0,-41459.442865219055,48336.0,2447.113649294428,1303943.8426246524,-0.0005622850175220906,-0.0005622850175220906
2025-09-30,0.8673415178267485,1.0,0.2,1155870.7113645312,1309192.7795501961,34495.0,-41459.442865219055,48336.0,2464.1987016938074,1304692.535386671,0.0005741756182624513,0.0
2025-10-01,0.8683369252015348,1.0,0.2,1155773.3603352602,1309262.2322945173,34495.0,-41459.442865219055,48336.0,2464.321603898403,1304762.1110331968,5.3327235834288444e-05,0.0
2025-10-02,0.8803599628425453,1.0029996903545437,0.19961004025390933,1155151.209007804,1308737.0463297607,34495.0,-41459.442865219055,48336.0,2449.2213812568516,1304221.8248457985,-0.00041408788838170896,-0.00041408788838170896
2025-10-03,0.8726414929301644,1.0,0.2,1155370.664317172,1309165.2522612156,34495.0,-41459.442865219055,48336.0,2458.5353407014627,1304659.344736698,0.00033546432252906655,-7.876247756566368e-05
2025-10-06,0.8561715544302111,1.0,0.2,1155645.7203139712,1309656.6219869314,34495.0,-41459.442865219055,48336.0,2469.462691279121,1305161.6418129916,0.0003850024746459013,0.0
2025-10-07,0.8746829310966162,1.0,0.2,1153860.657491898,1307813.0268482298,34495.0,-41459.442865219055,48336.0,2420.629752129098,1303269.21373514,-0.0014499568614527725,-0.0014499568614527725
2025-10-08,0.8463135536528944,1.0,0.2,1155991.1461673726,1310407.3785985967,34495.0,-41459.442865219055,48336.0,2485.3812802150933,1305928.3170135927,0.0020403330719611645,0.0
2025-10-09,0.8477812702096046,1.0,0.2,1155966.097192457,1310558.9449640198,34495.0,-41459.442865219055,48336.0,2487.6045691636973,1306082.1066679645,0.00011776270746888251,0.0
2025-10-10,0.9495835315451305,1.5798627628760877,0.12461784082610859,1143227.9017003914,1296294.2198687647,34495.0,-41459.442865219055,48336.0,2121.0400623393725,1291450.817065885,-0.011202427111880686,-0.011202427111880686
2025-10-13,0.9092212331186434,1.2435102759886953,0.16834366412146962,1155720.4768765934,1310643.376855043,34495.0,-41459.442865219055,48336.0,2486.380862228012,1306165.3148520521,0.011393773260059303,0.0
2025-10-14,0.9446209177177791,1.5385076476481592,0.1299940058057393,1153299.3486075695,1308083.147895485,34495.0,-41459.442865219055,48336.0,2419.0991859701317,1303537.804216236,-0.0020116218107610884,-0.0020116218107610884
2025-10-15,0.9407474424446263,1.5062286870385524,0.1341902706849882,1152100.4078897336,1306908.11704386,34495.0,-41459.442865219055,48336.0,2387.2717436560924,1302330.9459222972,-0.0009258329831596246,-0.002935592368098705
2025-10-16,1.017691942575847,2.0,0.06999999999999999,1142882.3575065269,1296633.9875858848,35920.0,-42884.442865219055,48336.0,2122.8231004137488,1291792.3678210794,-0.008092089137722525,-0.011003926430706579
2025-10-17,0.9406971726168634,1.5058097718071948,0.1342447296650647,1154371.0363267502,1309851.9562061513,35920.0,-42884.442865219055,48336.0,2459.0444673823367,1305346.5578083147,0.010492545338456782,-0.0006268402892249947
2025-10-20,0.8975873964352395,1.1465616369603295,0.18094698719515717,1161650.1445922693,1318298.7160283779,35920.0,-42884.442865219055,48336.0,2673.153345753679,1314007.4265089126,0.0066349190173218275,0.0
2025-10-21,0.8939470257049342,1.1162252142077853,0.18489072215298794,1162673.7459015353,1319643.7064631446,35920.0,-42884.442865219055,48336.0,2705.8003523086445,1315385.0639502343,0.0010484243951207617,0.0
2025-10-22,0.9158050650203051,1.298375541835876,0.16121117956133613,1160997.778127727,1317924.6336945803,35920.0,-42884.442865219055,48336.0,2660.1376279742763,1313620.3284573357,-0.0013416113207177505,-0.0013416113207177505
2025-10-23,0.8804071029470333,1.0033925245586106,0.19955897180738064,1162560.9575945,1319882.3901773442,35920.0,-42884.442865219055,48336.0,2708.437952755834,1315626.385264881,0.0015271207091482886,0.0
2025-10-24,0.8526041764972935,1.0,0.2,1164569.0444847522,1322346.2444681434,35920.0,-42884.442865219055,48336.0,2769.6448433481783,1318151.4464462725,0.001919284387780884,0.0
2025-10-27,0.831490266043499,1.0,0.2,1166789.7242261267,1325052.667946519,35920.0,-42884.442865219055,48336.0,2837.019221050854,1320925.244302351,0.002104308927139309,0.0
2025-10-28,0.8398977348892616,1.0,0.2,1164495.900824948,1322632.452363207,35920.0,-42884.442865219055,48336.0,2773.4354979618365,1318441.44499595,-0.0018803481250090348,-0.0018803481250090348
2025-10-29,0.8532526546339867,1.0,0.2,1163284.3622201202,1321440.5198580816,35920.0,-42884.442865219055,48336.0,2741.247651745325,1317217.324644608,-0.000928460157247124,-0.0028070624539403566
2025-10-30,0.8463463581000363,1.0,0.2,1162325.8568971755,1320535.4495369876,35920.0,-42884.442865219055,48336.0,2716.4004059151484,1316287.4070776838,-0.0007059712543449059,-0.0035110520028834857
2025-10-31,0.8511469364992529,1.0,0.2,1162389.028360264,1320787.4827258608,35920.0,-42884.442865219055,48336.0,2721.190894485044,1316544.2307551268,0.00019511215868361909,-0.0033166248931354447
2025-11-03,0.8424926782797811,1.0,0.2,1163474.2356292792,1322201.126352304,35920.0,-42884.442865219055,48336.0,2755.629532141138,1317992.313019226,0.0010999115945149462,-0.0022203612927951255
2025-11-04,0.8924377258313226,1.103647715261022,0.18652579701606717,1159868.5010240695,1318283.393199426,35920.0,-42884.442865219055,48336.0,2653.991860527909,1313972.942194735,-0.003049616287430168,-0.005263206330262782
2025-11-05,0.8742718395812425,1.0,0.2,1164003.7136963161,1323163.7404557853,35920.0,-42884.442865219055,48336.0,2776.9073469578216,1318976.2049375242,0.0038077365082056502,-0.0014755107249512234
