h_mid,h_min,h_max,n_pairs,ew_mean_full,ew_median_full,winsor_mean_full,ew_mean_h1,ew_mean_h2,ew_median_h1,ew_median_h2,ew_mean_vol,ew_mean_dd,ret_over_vol,rank_winsor_mean_full,rank_ew_median_full,rank_ew_mean_h1,rank_ew_mean_h2,rank_ret_over_vol,composite_rank,stable,plateau_ew_mean
0.65,0.3,0.9,45.0,0.000930236547052416,0.011233332829306608,0.010968970836420632,-0.14038089997419478,0.18143857239307695,-0.054309619241111606,0.05402917545146191,0.27871154904129364,-0.1951164239790052,0.003337631864385329,208.5,203.0,14.5,202.5,202.5,166.2,False,
0.65,0.1,0.9,45.0,0.000930236547052416,0.011233332829306608,0.010968970836420632,-0.14038089997419478,0.18143857239307695,-0.054309619241111606,0.05402917545146191,0.27871154904129364,-0.1951164239790052,0.003337631864385329,208.5,203.0,14.5,202.5,202.5,166.2,False,
0.65,0.35,0.9,45.0,0.000930236547052416,0.011233332829306608,0.010968970836420632,-0.14038089997419478,0.18143857239307695,-0.054309619241111606,0.05402917545146191,0.27871154904129364,-0.1951164239790052,0.003337631864385329,208.5,203.0,14.5,202.5,202.5,166.2,False,
0.65,0.15,0.9,45.0,0.000930236547052416,0.011233332829306608,0.010968970836420632,-0.14038089997419478,0.18143857239307695,-0.054309619241111606,0.05402917545146191,0.27871154904129364,-0.1951164239790052,0.003337631864385329,208.5,203.0,14.5,202.5,202.5,166.2,False,
0.65,0.15,0.95,45.0,0.0009173216158305896,0.011233332829306608,0.01096928736508516,-0.14038089997419478,0.18139899822886174,-0.054309619241111606,0.05402917545146191,0.2787122444339764,-0.19514734339846498,0.0032912856688213856,202.5,203.0,14.5,208.5,208.5,167.4,False,
0.65,0.2,0.95,45.0,0.0009173216158305896,0.011233332829306608,0.01096928736508516,-0.14038089997419478,0.18139899822886174,-0.054309619241111606,0.05402917545146191,0.2787122444339764,-0.19514734339846498,0.0032912856688213856,202.5,203.0,14.5,208.5,208.5,167.4,False,
0.65,0.35,0.95,45.0,0.0009173216158305896,0.011233332829306608,0.01096928736508516,-0.14038089997419478,0.18139899822886174,-0.054309619241111606,0.05402917545146191,0.2787122444339764,-0.19514734339846498,0.0032912856688213856,202.5,203.0,14.5,208.5,208.5,167.4,False,
0.65,0.25,0.95,45.0,0.0009173216158305896,0.011233332829306608,0.01096928736508516,-0.14038089997419478,0.18139899822886174,-0.054309619241111606,0.05402917545146191,0.2787122444339764,-0.19514734339846498,0.0032912856688213856,202.5,203.0,14.5,208.5,208.5,167.4,False,
0.65,0.1,0.95,45.0,0.0009173216158305896,0.011233332829306608,0.01096928736508516,-0.14038089997419478,0.18139899822886174,-0.054309619241111606,0.05402917545146191,0.2787122444339764,-0.19514734339846498,0.0032912856688213856,202.5,203.0,14.5,208.5,208.5,167.4,False,
0.65,0.3,0.95,45.0,0.0009173216158305896,0.011233332829306608,0.01096928736508516,-0.14038089997419478,0.18139899822886174,-0.054309619241111606,0.05402917545146191,0.2787122444339764,-0.19514734339846498,0.0032912856688213856,202.5,203.0,14.5,208.5,208.5,167.4,False,
0.65,0.4,0.9,45.0,0.0008937670013991742,0.011233332829306608,0.010932501290767392,-0.14038089997419478,0.18136350330843792,-0.054309619241111606,0.05402917545146191,0.2786981088430761,-0.1951164239790052,0.0032069360108303393,213.0,203.0,14.5,212.0,212.0,170.9,False,
0.65,0.4,0.95,45.0,0.0008808520701773478,0.011233332829306608,0.010932817819431917,-0.14038089997419478,0.18132392914422268,-0.054309619241111606,0.05402917545146191,0.2786988042357589,-0.19514734339846498,0.0031605879063342198,212.0,203.0,14.5,213.0,213.0,171.1,False,
