ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_underlying_annual,vol_etf_annual,gross_decay_annual,net_decay_annual
JEPQ,QQQ,0.7221011026118183,952,ols,0.009604,0.026696,0.0,1700000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.209368,0.164312,-0.02657,-0.02657
XYLD,SPY,0.6938462115529747,3184,ols,0.036471,-0.000171,0.036642,200000,0.036642,False,False,False,,True,False,False,False,True,False,False,False,False,0.16372,0.115471,0.0011,-0.035542000000000004
XYLG,SPY,0.7828564979374075,1350,ols,0.034127,0.002173,0.031953999999999996,50000,0.031953999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,0.16372,0.137932,-0.009933,-0.041886999999999994
JEPI,SPY,0.5540129762159658,1444,ols,0.013739,0.022561,0.0,400000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.16372,0.109309,-0.007132,-0.007132
SPYI,SPY,0.7567562809468565,871,ols,0.004684,0.031616,0.0,2000000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.16372,0.136246,-0.020791,-0.020791
RYLD,IWM,0.5741616695354432,1718,ols,0.068449,-0.032149000000000004,0.10059799999999999,300000,0.10059799999999999,False,False,False,,False,True,False,False,False,True,True,False,False,0.214955,0.140752,-0.005914,-0.106512
ABNY,ABNB,0.793183892377328,415,ols,0.021671999999999997,0.014628,0.0070439999999999964,100,0.0070439999999999964,False,False,False,,True,False,False,False,True,False,False,True,False,0.353621,0.304953,0.029125,0.022081000000000003
AIYY,AI,0.7177584838069142,558,ols,0.08725,-0.050949999999999995,0.1382,4000,0.1382,False,False,False,,False,True,False,False,False,False,True,False,False,0.6539,0.501494,0.260457,0.122257
AMDY,AMD,0.7870683122143539,607,ols,0.036913999999999995,-0.0006140000000000001,0.037528,15000,0.037528,False,False,False,,True,False,False,False,True,False,False,False,False,0.558565,0.453869,0.046483,0.008954999999999998
AMZY,AMZN,0.7793437307494002,646,ols,0.031286,0.005013999999999999,0.026272000000000004,40000,0.026272000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.315635,0.248995,-0.006916,-0.033188
APLY,AAPL,0.7774042435875892,713,ols,0.114555,-0.078255,0.19281,4000,0.19281,False,False,False,,False,True,False,False,False,False,True,False,False,0.284802,0.233175,0.045632,-0.147178
BABO,BABA,0.7695281293031988,384,ols,0.051985,-0.015685,0.06767000000000001,15000,0.06767000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.43948,0.368558,0.076807,0.009136999999999992
BRKC,BRK-B,0.788763780422565,178,ols,0.028716,0.007584,0.021131999999999998,2000,0.021131999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.167623,0.114431,0.013649,-0.007482999999999998
CONY,COIN,0.7465656542809906,631,ols,0.099747,-0.06344699999999999,0.163194,25000,0.163194,False,False,False,,False,True,False,False,False,False,True,False,False,0.792455,0.619145,0.15199,-0.01120400000000002
CRCO,CRCL,0.8268283275899817,98,ols,0.215899,-0.179599,0.395498,5000,0.395498,False,False,False,,False,True,False,False,False,False,True,False,False,1.138006,0.700452,0.123258,-0.27224000000000004
CVNY,CVNA,0.8209478001518362,264,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.718018,0.60378,0.020309,
DISO,DIS,0.7223242645217398,623,ols,0.133413,-0.09711299999999999,0.230526,7000,0.230526,False,False,False,,False,True,False,False,False,False,True,False,False,0.276912,0.220307,0.001883,-0.228643
DRAY,DKNG,0.8314260234522896,152,ols,0.104267,-0.067967,0.172234,200,0.172234,False,False,False,,False,True,False,False,False,False,True,True,False,0.477032,0.409404,0.071893,-0.100341
FBY,META,0.7356069917753544,643,ols,0.019882999999999998,0.016417,0.003465999999999997,35000,0.003465999999999997,False,False,False,,True,False,False,False,True,False,False,False,False,0.353425,0.286577,0.020473,0.017007000000000005
GMEY,GME,0.6346727963866622,113,ols,0.042626,-0.006326000000000001,0.048951999999999996,1000,0.048951999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,1.128167,0.270586,0.201848,0.152896
GOOY,GOOGL,0.7430813683509617,643,ols,0.035875,0.00042500000000000003,0.035449999999999995,100000,0.035449999999999995,False,False,False,,True,False,False,False,True,False,False,False,False,0.298414,0.231392,0.002382,-0.03306799999999999
HIYY,HIMS,0.8793721906964767,103,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.995326,0.63166,-0.068654,
HOOY,HOOD,0.7899039288261065,197,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.702555,0.534869,0.169227,
MARO,MARA,0.7809621086654519,298,ols,0.025383,0.010917,0.014466,8000,0.014466,False,False,True,,True,False,True,False,True,False,False,False,False,0.911412,0.661931,0.218398,0.203932
MRNY,MRNA,0.7512353956020045,582,ols,0.127094,-0.090794,0.21788800000000003,30000,0.21788800000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.661196,0.5196,0.234561,0.016672999999999966
MSFO,MSFT,0.7725367681626792,623,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.239695,0.196433,-0.011043,
MSTY,MSTR,0.738611700806875,500,ols,0.06232,-0.026019999999999998,0.08834,400000,0.08834,False,False,False,,False,True,False,False,False,True,True,False,False,0.952858,0.731863,0.050272,-0.038068000000000005
NFLY,NFLX,0.7905187362370509,636,ols,0.019323,0.016977,0.002346000000000001,40000,0.002346000000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.312857,0.257538,-0.011444,-0.01379
NVDY,NVDA,0.7418525019069719,696,ols,0.034437,0.0018629999999999999,0.032574000000000006,100000,0.032574000000000006,False,False,False,,True,False,False,False,True,False,False,False,False,0.496438,0.402213,-0.01594,-0.048514
PLTY,PLTR,0.794402402446239,342,ols,0.08299899999999999,-0.046699000000000004,0.12969799999999998,100,0.12969799999999998,False,False,False,,False,True,False,False,False,False,True,True,False,0.628007,0.542577,0.168118,0.03842000000000001
PYPY,PYPL,0.7830166581713246,602,ols,0.08299200000000001,-0.046692,0.12968400000000002,100,0.12968400000000002,False,False,False,,False,True,False,False,False,False,True,True,False,0.375588,0.316647,-0.009716,-0.13940000000000002
RBLY,RBLX,0.8475364577118671,142,ols,0.02017,0.01613,0.004040000000000002,900,0.004040000000000002,False,False,False,,True,False,False,False,True,False,False,True,False,0.519392,0.516862,-0.025318,-0.029358000000000002
RDYY,RDDT,0.8285947128910052,113,ols,0.092089,-0.055789,0.147878,100,0.147878,False,False,False,,False,True,False,False,False,False,True,True,False,0.834205,0.563042,0.182303,0.03442499999999998
SMCY,SMCI,0.7439695524023999,360,ols,0.076084,-0.039784,0.115868,95000,0.115868,False,False,False,,False,True,False,False,False,True,True,False,False,0.964077,0.748297,0.246617,0.130749
SNOY,SNOW,0.7906620929051968,424,ols,0.080825,-0.044524999999999995,0.12535,400,0.12535,False,False,False,,False,True,False,False,False,False,True,True,False,0.533121,0.436519,0.026269,-0.09908099999999999
TSLY,TSLA,0.738394463911203,811,ols,0.050851,-0.014551000000000001,0.065402,1000,0.065402,False,False,False,,True,False,False,False,True,False,False,False,False,0.629152,0.487521,0.042925,-0.022477000000000004
TSMY,TSM,0.7909481711252824,375,ols,0.043098,-0.006797999999999999,0.049895999999999996,6000,0.049895999999999996,False,False,False,,True,False,False,False,True,False,False,False,False,0.406595,0.328113,0.0406,-0.009295999999999999
XOMO,XOM,0.7828529411508529,619,ols,0.035794,0.0005059999999999999,0.035288,45000,0.035288,False,False,False,,True,False,False,False,True,False,False,False,False,0.223351,0.185452,0.046299,0.011011
XYZY,XYZ,0.8004828628376207,591,ols,0.043053,-0.006753,0.049806,700,0.049806,False,False,False,,True,False,False,False,True,False,False,True,False,0.496246,0.411271,0.027518,-0.022288000000000002
AAPW,AAPL,1.0948767934758885,251,ols,0.14474700000000001,-0.108447,0.25319400000000003,70000,0.25319400000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.284802,0.366106,0.039644,-0.21355000000000002
AMDW,AMD,1.1969679560487758,145,ols,0.007245000000000001,0.029055,0.0,25000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.558565,0.783623,0.09228,0.09228
AMZW,AMZN,1.2153356215752054,169,ols,0.038325,-0.0020250000000000003,0.04035,40000,0.04035,False,False,False,,True,False,False,False,True,False,False,False,False,0.315635,0.376354,0.045646,0.005296000000000002
ARMW,ARM,1.1881440655253843,81,ols,0.058967,-0.022667000000000003,0.081634,1000,0.081634,False,False,False,,False,True,False,False,False,True,True,False,False,0.629053,0.529678,0.096612,0.014978000000000005
AVGW,AVGO,1.200370790337547,145,ols,0.11521,-0.07891,0.19412000000000001,30000,0.19412000000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.538193,0.548371,0.079004,-0.11511600000000001
BABW,BABA,1.2225497422880272,81,ols,0.043376,-0.007076,0.050452,3000,0.050452,False,False,False,,True,False,False,False,True,False,False,False,False,0.43948,0.481595,0.05362,0.003168000000000004
BRKW,BRK-B,1.165923098399811,169,ols,0.008159999999999999,0.028140000000000002,0.0,7000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.167623,0.163415,0.039522,0.039522
COIW,COIN,1.2170108339787735,252,ols,0.081639,-0.045339,0.126978,100000,0.126978,False,False,False,,False,True,False,False,False,False,True,False,False,0.792455,0.918254,0.047866,-0.07911200000000002
COSW,COST,1.2409308362287947,81,ols,0.083488,-0.047188,0.13067600000000001,5000,0.13067600000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.20878,0.266026,0.055177,-0.07549900000000001
GDXW,GDX,1.1965757910300698,76,ols,0.602898,-0.5665979999999999,1.169496,85000,1.169496,False,False,False,,False,True,False,False,False,False,True,False,False,0.374495,0.599479,0.096679,-1.0728170000000001
GLDW,GOLD,0.3281915382235407,76,ols,0.94997,-0.9136700000000001,1.8636400000000002,15000,1.8636400000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.497537,0.399278,-0.096267,-1.9599070000000003
GOOW,GOOGL,1.2277575279729276,145,ols,0.12155200000000001,-0.085252,0.206804,30000,0.206804,False,False,False,,False,True,False,False,False,False,True,False,False,0.298414,0.345201,0.08597,-0.12083399999999998
HOOW,HOOD,1.206119416752388,169,ols,0.00985,0.02645,0.0,45000,0.0,False,False,True,,True,False,True,False,True,False,False,False,False,0.702555,0.827759,0.072386,0.072386
METW,META,1.1820448680734923,169,ols,0.24634499999999998,-0.210045,0.45638999999999996,20000,0.45638999999999996,False,False,False,,False,True,False,False,False,False,True,False,False,0.353425,0.401606,0.059911,-0.39647899999999997
MSFW,MSFT,1.2123485787445412,145,ols,0.006123,0.030177,0.0,1000,0.0,False,False,True,,True,False,True,False,True,False,False,False,False,0.239695,0.303091,0.049766,0.049766
MSTW,MSTR,1.226389828592576,145,ols,0.04298199999999999,-0.0066820000000000004,0.04966399999999999,150000,0.04966399999999999,False,False,True,,True,False,True,False,True,False,False,False,False,0.952858,0.906673,0.053393,0.00372900000000001
NFLW,NFLX,1.1896768464683818,169,ols,0.028521,0.007779,0.020742,35000,0.020742,False,False,True,,True,False,True,False,True,False,False,False,False,0.312857,0.356255,0.043191,0.022449
NVDW,NVDA,1.2016269818085688,252,ols,0.089115,-0.052815,0.14193,95000,0.14193,False,False,False,,False,True,False,False,False,False,True,False,False,0.496438,0.532425,0.054799,-0.087131
PLTW,PLTR,1.1919291097746687,252,ols,0.007611,0.028689,0.0,50000,0.0,False,False,True,,True,False,True,False,True,False,False,False,False,0.628007,0.7421,0.070678,0.070678
TSLW,TSLA,1.1977195667966216,252,ols,0.051105,-0.014804999999999999,0.06591,200000,0.06591,False,False,False,,True,False,False,False,True,False,False,False,False,0.629152,0.735077,0.050349,-0.015560999999999998
TSYW,TLT,1.1825537174935732,66,ols,0.131383,-0.095083,0.226466,900,0.226466,False,False,False,,False,True,False,False,False,False,True,True,False,0.126548,0.099034,0.055858,-0.170608
UBEW,UBER,1.2151110817824515,81,ols,0.111284,-0.074984,0.186268,1000,0.186268,False,False,False,,False,True,False,False,False,False,True,False,False,0.379456,0.418799,0.048423,-0.137845
UNHW,UNH,1.1965622917203969,53,ols,0.30544499999999997,-0.269145,0.5745899999999999,1000,0.5745899999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.415285,,,
SDS,SPY,-1.93272,500,ols_regression,0.044886999999999996,-0.008587000000000001,0.053473999999999994,35000,0.053473999999999994,False,False,True,,True,False,True,False,True,False,False,False,False,0.16372,0.317046,-0.041107,-0.094581
QID,QQQ,-1.993301,500,ols_regression,0.021126,0.015174,0.005951999999999999,100000,0.005951999999999999,False,False,False,,True,False,False,False,True,False,False,False,False,0.209368,0.417476,0.009535,0.003583000000000001
DXD,DIA,-1.987658,500,ols_regression,0.045929000000000005,-0.009629,0.055558,25000,0.055558,False,False,False,,True,False,False,False,True,False,False,False,False,0.145262,0.288936,-0.063038,-0.11859600000000001
TWM,IWM,-2.002213,500,ols_regression,0.077339,-0.041039000000000006,0.11837800000000001,100000,0.11837800000000001,False,False,False,,False,True,False,False,False,True,True,False,False,0.214955,0.430725,0.020365,-0.09801300000000002
SCO,USO,-1.607931,500,ols_regression,0.14390599999999998,-0.10760600000000001,0.25151199999999996,350000,0.25151199999999996,False,False,False,,False,True,False,False,False,False,True,False,False,0.293084,0.480104,0.032589,-0.21892299999999995
MSTZ,MSTR,-1.982958,358,ols_regression,0.375667,-0.33936700000000003,0.715034,100000,0.715034,False,False,False,,False,True,False,False,False,False,True,False,False,0.952858,1.754184,2.563138,1.848104
NVDQ,NVDA,-1.991065,500,ols_regression,0.082483,-0.046182999999999995,0.128666,150000,0.128666,False,False,True,,False,True,True,False,True,False,False,False,False,0.496438,0.989992,0.704403,0.5757369999999999
BTCZ,IBIT,-1.992148,407,ols_regression,0.25073,-0.21443,0.46516,70000,0.46516,False,False,False,,False,True,False,False,False,False,True,False,False,0.514218,0.995214,0.70269,0.23753000000000002
ETHD,ETHA,-1.979615,398,ols_regression,0.13023400000000002,-0.093934,0.22416800000000003,15000,0.22416800000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.750506,1.465176,1.547102,1.322934
CRCD,CRCL,-2.018937,102,ols_regression,0.580964,-0.544664,1.125628,4000,1.125628,False,False,False,,False,True,False,False,False,False,True,False,False,1.138006,1.6667,2.153522,1.027894
CORD,CRWV,-2.004084,102,ols_regression,1.4117609999999998,-1.375461,2.787222,30000,2.787222,False,False,False,,False,True,False,False,False,False,True,False,False,1.212489,1.913122,2.920118,0.13289600000000013
TSLQ,TSLA,-1.834098,500,ols_regression,0.019719,0.016581,0.003138000000000002,100000,0.003138000000000002,False,False,True,,True,False,True,False,True,False,False,False,False,0.629152,1.177505,0.951869,0.948731
ZSL,SLV,-2.023176,500,ols_regression,,,,0,,False,True,True,,False,True,False,True,False,True,True,True,False,0.438876,0.897655,0.528719,
SQQQ,QQQ,-2.975111,500,ols_regression,0.035565,0.000735,0.03483,300000,0.03483,False,False,True,,True,False,True,False,True,False,False,False,False,0.209368,0.623188,0.104956,0.070126
SPXS,SPY,-2.89846,500,ols_regression,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.16372,0.475883,-0.009225,
TZA,IWM,-2.991003,500,ols_regression,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.214955,0.64324,0.109192,
SOXS,SOXX,-2.988539,500,ols_regression,0.018325,0.017975,0.0003499999999999996,650000,0.0003499999999999996,False,False,True,,True,False,True,False,True,False,False,False,False,0.375443,1.122802,0.746984,0.746634
FAZ,XLF,-3.000854,500,ols_regression,0.09338800000000001,-0.057088,0.150476,10000,0.150476,False,False,True,,False,True,True,False,True,False,False,False,False,0.173064,0.520555,-0.004341,-0.154817
TECS,XLK,-2.96186,500,ols_regression,0.13283799999999998,-0.096538,0.22937599999999997,200000,0.22937599999999997,False,False,False,,False,True,False,False,False,False,True,False,False,0.252701,0.749172,0.226646,-0.0027299999999999824
SDOW,DIA,-2.987879,500,ols_regression,0.029489,0.006811,0.022678,10000,0.022678,False,False,False,,True,False,False,False,True,False,False,False,False,0.145262,0.43419,-0.046189,-0.068867
DUST,GDX,-1.985011,500,ols_regression,0.055487,-0.019187,0.074674,60000,0.074674,False,False,True,,True,False,True,False,True,False,False,False,False,0.374495,0.744527,0.303874,0.22919999999999996
TTXD,XLK,-1.865439,98,ols_regression,0.051603,-0.015303,0.06690600000000001,300,0.06690600000000001,False,False,False,,True,False,False,False,True,False,False,True,False,0.252701,0.505025,-0.768868,-0.835774
TSXD,SOXX,-1.925661,98,ols_regression,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.375443,0.753368,0.056364,
WEBS,XLK,-2.250087,500,ols_regression,0.025840000000000002,0.010461,0.015379000000000002,10000,0.015379000000000002,False,False,False,,True,False,False,False,True,False,False,False,False,0.252701,0.669002,0.00639,-0.008989000000000002
FNGD,XLK,-2.858858,500,ols_regression,0.13175,-0.09545,0.2272,3000,0.2272,False,False,False,,False,True,False,False,False,False,True,False,False,0.252701,0.779039,0.361764,0.13456399999999996
REW,XLK,-1.99938,500,ols_regression,0.072994,-0.036694,0.10968800000000001,900,0.10968800000000001,False,False,False,,False,True,False,False,False,True,True,True,False,0.252701,0.507003,0.074638,-0.03505000000000001
SKF,XLF,-2.001341,500,ols_regression,0.070797,-0.034497,0.105294,25000,0.105294,False,False,False,,False,True,False,False,False,True,True,False,False,0.173064,0.347381,-0.036732,-0.14202599999999999
SPXU,SPY,-2.890348,500,ols_regression,0.07825,-0.04195,0.1202,80000,0.1202,False,False,False,,False,True,False,False,False,False,True,False,False,0.16372,0.474285,-0.001379,-0.121579
DUG,XLE,-1.974346,500,ols_regression,0.140266,-0.10396599999999999,0.244232,6000,0.244232,False,False,False,,False,True,False,False,False,False,True,False,False,0.219289,0.433677,0.019153,-0.225079
DRIP,XOP,-1.99791,500,ols_regression,0.118825,-0.082525,0.20135,3000,0.20135,False,False,False,,False,True,False,False,False,False,True,False,False,0.284634,0.569361,0.118361,-0.08298900000000001
TMV,TLT,-2.968021,500,ols_regression,0.370766,-0.334466,0.705232,70000,0.705232,False,False,False,,False,True,False,False,False,False,True,False,False,0.126548,0.376344,-0.086967,-0.792199
TBT,TLT,-1.982289,500,ols_regression,0.145884,-0.10958399999999999,0.25546800000000003,15000,0.25546800000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.126548,0.252413,-0.06855,-0.32401800000000003
TBX,TLT,-0.426463,500,ols_regression,0.046191,-0.009891,0.05608200000000001,800,0.05608200000000001,False,False,False,,True,False,False,False,True,False,False,True,False,0.126548,0.07791,-0.024011,-0.08009300000000001
NVDS,NVDA,-1.442185,500,ols_regression,0.101882,-0.065582,0.167464,30000,0.167464,False,False,False,,False,True,False,False,False,False,True,False,False,0.496438,0.718105,0.310688,0.14322400000000002
EWV,,,0,,0.050142,-0.013842,0.063984,9000,0.063984,False,False,True,,True,False,True,False,True,False,False,False,False,,0.381447,,
