date,close_nvda,close_nvdl,long_notional_usd,short_notional_usd,pair_gross_usd,pair_net_usd,implied_long_sh_nvda,implied_short_sh_nvdl,ret_nvda,ret_nvdl,daily_long_pnl_usd,daily_short_pnl_usd,daily_pair_gross_trading_pnl_usd,pair_gross_share_of_portfolio,daily_pair_alloc_txn_cost_usd,daily_pair_alloc_borrow_cost_usd,daily_pair_alloc_margin_debit_cost_usd,daily_pair_alloc_short_credit_income_usd,daily_pair_alloc_net_financing_cost_usd,daily_pair_alloc_total_cost_usd,daily_pair_net_pnl_usd,daily_pair_pnl_usd,cum_long_pnl_usd,cum_short_pnl_usd,cum_pair_gross_trading_pnl_usd,cum_pair_alloc_margin_debit_cost_usd,cum_pair_alloc_short_credit_income_usd,cum_pair_alloc_net_financing_cost_usd,cum_pair_alloc_total_cost_usd,cum_pair_net_pnl_usd,cum_pair_pnl_usd
2024-06-03,114.93514251708984,62.18000030517578,9719375.391815186,5230395.085670471,14949770.477485657,4488980.306144714,84564.0,-84117.0,0.048954407239806486,0.09606911346582758,453600.51663208083,-458437.7141761776,-4837.197544096736,0.15599243201474108,0.0,77.54735482665146,1432.6675345608326,956.9378819245406,475.7296526362919,553.2770074629434,-5390.47455155968,-4837.197544096736,16573880.738075271,-13140389.462088585,3433491.2759866742,413297.12195805524,266556.2057901623,146740.9161678928,228181.29022255688,3205309.985764119,3433491.2759866742
2024-06-04,116.37132263183594,63.65999984741211,9840824.527038574,5354888.207164764,15195712.734203339,4485936.31987381,84564.0,-84117.0,0.012495569964882991,0.023801858072894477,121449.13522338869,-124493.1214942933,-3043.986270904614,0.1632861686981941,0.0,82.91733520217582,1483.498585092376,1021.0812284739451,462.417356618431,545.3346918206068,-3589.320962725221,-3043.986270904614,16695329.87329866,-13264882.583582878,3430447.2897157697,414780.6205431476,267577.28701863624,147203.33352451122,228726.6249143775,3201720.6648013936,3430447.2897157697
2024-06-05,122.37094116210938,70.16999816894531,10348176.268432617,5902489.735977173,16250666.00440979,4445686.532455444,84564.0,-84117.0,0.05155581628348793,0.10226199084412735,507351.74139404274,-547601.5288124087,-40249.787418365944,0.16598632315631573,0.0,84.17655296769085,1539.439676699531,1102.7350112782967,436.70466542123427,520.8812183889252,-40770.66863675487,-40249.787418365944,17202681.614692703,-13812484.112395287,3390197.5022974038,416320.06021984713,268680.02202991454,147640.03818993247,229247.50613276643,3160949.9961646385,3390197.5022974038
2024-06-06,120.92974853515625,68.5,10226303.255126953,5762014.5,15988317.755126953,4464288.755126953,84564.0,-84117.0,-0.011777245588427077,-0.023799318975675776,-121873.01330566382,140475.23597717303,18602.22267150921,0.17161658623137613,0.0,88.76089279008617,1585.7580040689522,1159.2502761939566,426.5077278749957,515.2686206650818,18086.954050844128,18602.22267150921,17080808.60138704,-13672008.876418114,3408799.724968913,417905.8182239161,269839.2723061085,148066.54591780747,229762.7747534315,3179036.9502154826,3408799.724968913
2024-06-07,120.81981658935547,68.33000183105469,10217006.970062256,5139372.757720947,15356379.727783203,5077634.212341309,84564.0,-75214.0,-0.0009090562672329217,-0.0024817250940921687,-9296.285064697584,14299.73597717294,5003.450912475357,0.16807905568035636,910.0532873506328,87.23208169272326,1537.0905584260722,1087.71580136476,449.37475706131227,1446.6601261046683,3556.7907863706887,5003.450912475357,17071512.31632234,-13657709.14044094,3413803.1758813886,419442.90878234216,270926.98810747324,148515.92067486877,231209.43487953616,3182593.7410018533,3413803.1758813886
2024-06-10,121.72130584716797,69.29000091552734,10293240.507659912,5211578.128860474,15504818.636520386,5081662.3787994385,84564.0,-75214.0,0.007461435410686779,0.0140494520525003,76233.53759765615,-72205.37113952669,4028.166458129461,0.167070609487827,0.0,84.79805075563867,1567.1443374134965,1012.4132542796764,554.7310831338201,639.5291338894588,3388.6373242400023,4028.166458129461,17147745.853919998,-13729914.511580467,3417831.342339518,421010.05311975564,271939.40136175294,149070.65175800258,231848.9640134256,3185982.3783260933,3417831.342339518
2024-06-11,120.85173034667969,68.25,10219705.725036621,5133355.5,15353061.225036621,5086350.225036621,84564.0,-75214.0,-0.007143987607067803,-0.01500939387769995,-73534.78262329071,78222.62886047336,4687.846237182646,0.1676538081527494,0.0,83.02288449478591,1560.8050907582158,1002.8854431460699,557.9196476121459,640.9425321069318,4046.9037050757142,4687.846237182646,17074211.071296707,-13651691.882719994,3422519.1885767006,422570.85821051383,272942.286804899,149628.57140561473,232489.90654553255,3190029.282031169,3422519.1885767006
2024-06-12,125.13966369628906,73.08000183105469,10582310.520812988,5496639.257720947,16078949.778533936,5085671.263092041,84564.0,-75214.0,0.03548094294809734,0.0707692575978709,362604.7957763681,-363283.7577209473,-678.961944579205,0.16753319720072823,0.0,84.72520497559933,1589.523157801582,1043.7644494378815,545.7587083637006,630.4839133393,-1309.445857918505,-678.961944579205,17436815.867073074,-14014975.64044094,3421840.2266321215,424160.38136831543,273986.0512543369,150174.33011397842,233120.39045887184,3188719.836173251,3421840.2266321215
2024-06-13,129.5475311279297,78.02999877929688,10955057.422302246,5868948.328186035,16824005.75048828,5086109.094116211,84564.0,-75214.0,0.03522358380583812,0.06773394669153832,372746.90148925874,-372309.07046508737,437.83102417137707,0.17100480953478195,0.0,86.66731361339147,1623.3394220898656,1083.5060357242553,539.8333863656103,626.5006999790018,-188.66967580762469,437.83102417137707,17809562.76856233,-14387284.710906029,3422278.057656293,425783.7207904053,275069.55729006114,150714.16350034403,233746.89115885083,3188531.1664974433,3422278.057656293
2024-06-14,131.8164520263672,80.95999908447266,11146926.449157715,5607127.616592407,16754054.065750122,5539798.832565308,84564.0,-69258.0,0.01751419636239082,0.037549664885464296,191869.02685546858,-220377.04295349156,-28508.016098022985,0.17778175640132968,918.7769815887879,87.94914781316997,1671.8640227930962,1145.1529454751746,526.7110773179215,1533.4372067198792,-30041.453304742863,-28508.016098022985,18001431.7954178,-14607661.75385952,3393770.04155827,427455.58481319837,276214.71023553633,151240.87457766195,235280.32836557072,3158489.7131927004,3393770.04155827
2024-06-17,130.9168701171875,79.87999725341797,11070854.204589844,5532328.849777222,16603183.054367065,5538525.354812622,84564.0,-69258.0,-0.006824504038386192,-0.013339943716252134,-76072.24456787069,74798.76681518569,-1273.477752684994,0.17749828322857977,0.0,89.57810281004164,1715.7626493397777,1114.5552749596827,601.207374380095,690.7854771901366,-1964.2632298751305,-1273.477752684994,17925359.55084993,-14532862.987044334,3392496.563805585,429171.34746253816,277329.265510496,151842.08195204203,235971.11384276085,3156525.449962825,3392496.563805585
2024-06-18,135.51466369628906,85.25,11459662.020812988,5904244.5,17363906.52081299,5555417.520812988,84564.0,-69258.0,0.03511994729927426,0.06722587545347292,388807.8162231441,-371915.65022277855,16892.16600036557,0.173909827477379,0.0,86.15638762528354,1694.796777194411,1085.9924267856852,608.8043504087259,694.9607380340094,16197.205262331561,16892.16600036557,18314167.367073074,-14904778.637267113,3409388.7298059505,430866.1442397326,278415.2579372817,152450.88630245076,236666.07458079487,3172722.655225157,3409388.7298059505
2024-06-20,130.71697998046875,79.22000122070312,11053950.69506836,5486618.844543457,16540569.539611816,5567331.850524902,84564.0,-69258.0,-0.03540342856602385,-0.07073312351081373,-405711.3257446292,417625.6554565427,11914.32971191348,0.18120798255760306,0.0,90.56230434987219,1739.0907531170667,1135.7929577283182,603.2977953887485,693.8600997386206,11220.46961217486,11914.32971191348,17908456.041328445,-14487152.98181057,3421303.059517864,432605.23499284964,279551.05089501,153054.18409783952,237359.93468053348,3183943.1248373315,3421303.059517864
2024-06-21,126.50899505615234,74.48999786376953,10698106.657928467,5381306.4256744385,16079413.083602905,5316800.232254028,84564.0,-72242.0,-0.03219157086512514,-0.05970718611523407,-355844.0371398924,327590.57249450666,-28253.464645385742,0.17412066254764808,347.01401452040716,85.9008268348381,1668.030136038205,1045.0750971589896,622.9550388792154,1055.8698802344607,-29309.3345256202,-28253.464645385742,17552612.004188552,-14159562.409316063,3393049.5948724784,434273.26512888784,280596.125992169,153677.13913671873,238415.80456076795,3154633.7903117114,3393049.5948724784
2024-06-24,118.05307006835938,64.05999755859375,9983039.817260742,4627822.34362793,14610862.160888672,5355217.4736328125,84564.0,-72242.0,-0.0668405039818688,-0.14001880258139632,-715066.8406677248,753484.0820465087,38417.24137878383,0.1706333247205251,0.0,86.5243225493882,1592.6990654898796,993.0375551008811,599.6615103889984,686.1858329383866,37731.05554584545,38417.24137878383,16837545.163520828,-13406078.327269554,3431466.836251262,435865.9641943777,281589.1635472699,154276.80064710774,239101.99039370634,3192364.845857557,3431466.836251262
2024-06-25,126.02922821044922,72.87000274658203,10657535.654388428,5264274.738418579,15921810.392807007,5393260.915969849,84564.0,-72242.0,0.06756417378617252,0.13752740436697697,674495.8371276847,-636452.3947906493,38043.442337035434,0.16054292223895453,0.0,86.2025816403133,1561.6308831113656,950.6372295259321,610.9936535854335,697.1962352257468,37346.24610180969,38043.442337035434,17512041.000648513,-14042530.722060204,3469510.278588298,437427.5950774891,282539.80077679583,154887.79430069317,239799.18662893208,3229711.0919593666,3469510.278588298
2024-06-26,126.33908081054688,73.02999877929688,10683738.029663086,5275833.171813965,15959571.20147705,5407904.857849121,84564.0,-72242.0,0.0024585773038319214,0.0021956364304152043,26202.375274658873,-11558.433395386302,14643.94187927257,0.16931769800260602,0.0,90.63092125152232,1634.5723632960596,1037.7053180044343,596.8670452916253,687.4979665431476,13956.443912729423,14643.94187927257,17538243.37592317,-14054089.15545559,3484154.2204675702,439062.16744078515,283577.50609480025,155484.6613459848,240486.68459547524,3243667.535872096,3484154.2204675702
2024-06-27,123.93024444580078,70.13999938964844,10480037.191314697,5067053.835906982,15547091.02722168,5412983.355407715,84564.0,-72242.0,-0.019066438898334925,-0.03957277061420017,-203700.83834838838,208779.33590698213,5078.49755859375,0.16865623919060208,0.0,93.22588270194376,1631.5356798363266,1030.8428780595698,600.6928017767568,693.9186844787006,4384.578874115049,5078.49755859375,17334542.537574783,-13845309.819548607,3489232.718026164,440693.7031206215,284608.3489728598,156085.35414776154,241180.60327995394,3248052.114746211,3489232.718026164
2024-06-28,123.48046112060547,69.55000305175781,10442001.71420288,5252485.780471802,15694487.494674683,5189515.933731079,84564.0,-75521.0,-0.0036293265393503304,-0.008411695794478424,-38035.47711181693,42622.51544189453,4587.038330077601,0.1642080127767973,867.2435933294041,91.55882638714982,1589.9679317889284,975.3682150722054,614.5997167167229,1573.4021364332768,3013.6361936443245,4587.038330077601,17296507.060462967,-13802687.304106712,3493819.7563562416,442283.67105241044,285583.717187932,156699.95386447827,242754.00541638723,3251065.7509398554,3493819.7563562416
2024-07-01,124.24010467529297,70.30000305175781,10506240.211761475,5309126.530471802,15815366.742233276,5197113.681289673,84564.0,-75521.0,0.006151933251573594,0.010783608441280235,64238.49755859317,-56640.750000000124,7597.747558593044,0.16512327079164696,0.0,94.27231602170765,1620.4139197578677,1060.02699038947,560.3869293683977,654.6592453901053,6943.088313202939,7597.747558593044,17360745.55802156,-13859328.054106712,3501417.5039148345,443904.0849721683,286643.74417832145,157260.34079384667,243408.66466177732,3258008.839253058,3501417.5039148345
2024-07-02,122.61087799072266,68.5199966430664,10368466.28640747,5174698.666481018,15543164.952888489,5193767.619926453,84564.0,-75521.0,-0.013113532774528536,-0.025320146961884116,-137773.92535400373,134427.86399078395,-3346.0613632197783,0.16281060398087538,0.0,96.46323628871767,1624.4937213830242,1067.4085489569795,557.0851724260447,653.5484087147623,-3999.6097719345407,-3346.0613632197783,17222971.632667556,-13724900.190115929,3498071.4425516147,445528.57869355136,287711.1527272784,157817.4259662727,244062.2130704921,3254009.229481124,3498071.4425516147
2024-07-03,128.21817016601562,74.68000030517578,10842641.341918945,5639908.30304718,16482549.644966125,5202733.038871765,84564.0,-75521.0,0.04573242005262568,0.0899008167527795,474175.0555114743,-465209.63656616246,8965.41894531186,0.15712817373541943,0.0,96.59373440881596,1619.900477733931,1061.5810135284696,558.3194642054614,654.9131986142773,8310.505746697583,8965.41894531186,17697146.68817903,-14190109.82668209,3507036.8614969268,447148.4791712853,288772.73374080687,158375.7454304782,244717.12626910637,3262319.7352278214,3507036.8614969268
2024-07-05,125.76935577392578,71.83999633789062,8009495.653106689,3951127.9585876465,11960623.611694336,4058367.694519043,63684.0,-54999.0,-0.019098809388085503,-0.03802897637492819,-207081.54025268555,214479.93961334258,7398.399360657029,0.16140763350397855,4450.9676426868755,97.62467778490618,1658.9884589196986,1108.0836754403786,550.90478347932,5099.497103951102,2298.9022567059274,7398.399360657029,17490065.147926345,-13975629.887068748,3514435.260857584,448807.467630205,289880.8174162473,158926.6502139575,249816.6233730575,3264618.637484527,3514435.260857584
2024-07-08,128.13819885253906,74.4800033569336,8160353.055725098,4096325.7046279907,12256678.760353088,4064027.351097107,63684.0,-54999.0,0.018834819213603637,0.03674842919849297,150857.4026184087,-145197.7460403442,5659.656578064489,0.13046445270430274,0.0,65.98578867559522,1226.7651017091482,777.0533822439015,449.7117194652467,515.6975081408419,5143.959069923647,5659.656578064489,17640922.550544754,-14120827.633109093,3520094.9174356484,450034.23273191415,290657.8707984912,159376.36193342274,250332.32088119833,3269762.5965544507,3520094.9174356484
2024-07-09,131.3166961669922,78.20999908447266,8362772.4786987305,4301471.739646912,12664244.218345642,4061300.739051819,63684.0,-54999.0,0.024805228596282314,0.050080498918127825,202419.42297363197,-205146.03501892128,-2726.6120452893083,0.1330773664129989,0.0,67.9261809889342,1258.9022852099656,817.3473793750911,441.5549058348745,509.4810868238087,-3236.093132113117,-2726.6120452893083,17843341.973518386,-14325973.668128014,3517368.305390359,451293.1350171241,291475.21817786625,159817.9168392576,250841.80196802213,3266526.5034223376,3517368.305390359
2024-07-10,134.84500122070312,82.29000091552734,8587469.057739258,4525867.760353088,13113336.818092346,4061601.2973861694,63684.0,-54999.0,0.026868670600911804,0.05216726606335831,224696.5790405269,-224396.02070617717,300.5583343497419,0.1355726902330364,0.0,69.43902500935656,1293.9947052413218,865.9039786099625,428.0907266313593,497.52975164071586,-196.97141729097393,300.5583343497419,18068038.552558914,-14550369.68883419,3517668.8637247086,452587.12972236547,292341.1221564762,160246.00756588898,251339.33171966285,3266329.5320050465,3517668.8637247086
2024-07-11,127.33860778808594,73.16000366210938,8109431.898376465,4023727.0414123535,12133158.939788818,4085704.8569641113,63684.0,-54999.0,-0.055666827577325995,-0.1109490479018238,-478037.1593627934,502140.7189407348,24103.55957794143,0.13773333714675415,0.0,65.58198835659498,1278.2606665840706,834.2473451839829,444.01332140008765,509.59530975668264,23593.964268184747,24103.55957794143,17590001.39319612,-14048228.969893456,3541772.42330265,453865.39038894954,293175.36950166017,160690.02088728908,251848.92702941954,3289923.496273231,3541772.42330265
2024-07-12,129.177734375,75.2699966430664,8226554.8359375,4139774.5453720093,12366329.38130951,4086780.2905654907,63684.0,-54999.0,0.01444280425913469,0.02884079928019223,117122.93756103431,-116047.50395965543,1075.4336013788852,0.13204055909953522,527.6647342259752,64.42401813426793,1246.8176981706608,796.4021969473706,450.4155012232902,1042.5042535835332,32.92934779535199,1075.4336013788852,17707124.330757156,-14164276.473853111,3542847.856904029,455112.2080871202,293971.77169860754,161140.43638851237,252891.43128300307,3289956.4256210267,3542847.856904029
2024-07-15,128.37811279296875,74.19000244140625,8175631.735107422,4080375.9442749023,12256007.679382324,4095255.7908325195,63684.0,-54999.0,-0.0061900882988856765,-0.014348269560599758,-50923.100830078096,59398.601097106904,8475.500267028809,0.13343489501034464,0.0,74.02597996434467,1268.6446329303803,826.473794293286,442.17083863709433,516.196818601439,7959.303448427369,8475.500267028809,17656201.229927078,-14104877.872756004,3551323.3571710577,456380.8527200506,294798.24549290084,161582.60722714948,253407.6281016045,3297915.729069454,3551323.3571710577
2024-07-16,126.29910278320312,71.7300033569336,8043232.061645508,3945078.4546279907,11988310.516273499,4098153.607017517,63684.0,-54999.0,-0.016194427262833933,-0.03315809413020998,-132399.67346191392,135297.48964691165,2897.816184997733,0.13040186523430808,0.0,73.02494804550396,1255.3492260416342,806.4167166693466,448.93250937228765,521.9574574177916,2375.858727579942,2897.816184997733,17523801.556465164,-13969580.383109093,3554221.1733560553,457636.20194609225,295604.6622095702,162031.53973652178,253929.5855590223,3300291.587797034,3554221.1733560553
2024-07-17,117.93313598632812,62.13999938964844,7510453.83215332,3417637.8264312744,10928091.658584595,4092816.005722046,63684.0,-54999.0,-0.06623932088603568,-0.13369585276003149,-532778.2294921872,527440.6281967164,-5337.601295470726,0.12655091207522806,0.0,72.84000488199516,1184.9895235743913,712.2773922128476,472.7121313615437,545.5521362435388,-5883.153431714265,-5337.601295470726,16991023.326972976,-13442139.754912376,3548883.5720605846,458821.19146966666,296316.939601783,162504.25186788331,254475.13769526582,3294408.43436532,3548883.5720605846
2024-07-18,121.0316390991211,65.58999633789062,7707778.904388428,3607384.2085876465,11315163.112976074,4100394.6958007812,63684.0,-54999.0,0.02627338861871853,0.05551974544783955,197325.072235108,-189746.382156372,7578.690078735992,0.12113596267831454,0.0,69.06426308313178,1142.53649582576,660.2894300754455,482.2470657503146,551.3113288334464,7027.378749902546,7578.690078735992,17188348.399208084,-13631886.137068748,3556462.2621393204,459963.7279654924,296977.22903185844,162986.49893363364,255026.44902409927,3301435.8131152224,3556462.2621393204
2024-07-19,117.8731689453125,62.06999969482422,7506634.891113281,3775966.3614349365,11282601.252548218,3730668.5296783447,63684.0,-60834.0,-0.026096235474609264,-0.0536666693032416,-201144.01327514622,193596.29537200913,-7547.717903137091,0.1261297472510887,1078.6572836226023,72.7388301473516,1168.4472982879258,695.5362461641417,472.9110521237841,1624.3071658937379,-9172.025069030828,-7547.717903137091,16987204.385932937,-13438289.84169674,3548914.544236183,461132.17526378034,297672.76527802256,163459.40998575743,256650.756189993,3292263.7880461914,3548914.544236183
2024-07-22,123.48046112060547,68.08000183105469,7863729.686004639,4141578.831390381,12005308.51739502,3722150.854614258,63684.0,-60834.0,0.04757055592434689,0.09682619890091004,357094.794891358,-365612.46995544474,-8517.67506408674,0.12552169918943157,0.0,69.28953812479647,1174.6879280564876,777.6390694426602,397.0488586138274,466.3383967386239,-8984.013460825363,-8517.67506408674,17344299.180824295,-13803902.311652184,3540396.8691720963,462306.8631918368,298450.4043474652,163856.45884437126,257117.09458673163,3283279.7745853662,3540396.8691720963
2024-07-23,122.5309066772461,66.68000030517578,7803258.26083374,4056411.1385650635,11859669.399398804,3746847.1222686768,63684.0,-60834.0,-0.0076899165644670475,-0.020564064163116624,-60471.42517089833,85167.69282531735,24696.267654419025,0.12910599156307762,0.0,68.36985690630567,1187.4649658255023,787.9809945327498,399.48397129275247,467.85382819905817,24228.413826219967,24696.267654419025,17283827.755653396,-13718734.618826866,3565093.136826515,463494.3281576623,299238.38534199796,164255.94281566402,257584.9484149307,3307508.188411586,3565093.136826515
2024-07-24,114.1949462890625,57.849998474121094,7272390.959472656,3519246.8071746826,10791637.766647339,3753144.1522979736,63684.0,-60834.0,-0.06803149192506197,-0.13242354215120322,-530867.3013610838,537164.331390381,6297.030029297224,0.12954559885633535,0.0,63.38704380057558,1137.4852765764472,713.736794985265,423.7484815911822,487.1355253917578,5809.894503905466,6297.030029297224,16752960.454292312,-13181570.287436485,3571390.1668558125,464631.8134342387,299952.1221369832,164679.6912972552,258072.08394032245,3313318.0829154914,3571390.1668558125
2024-07-25,112.22588348388672,55.70000076293945,7146993.163787842,3388453.8464126587,10535447.0102005,3758539.317375183,63684.0,-60834.0,-0.017242994275696533,-0.037165043524477026,-125397.79568481422,130792.96076202388,5395.165077209662,0.12568830966125505,0.0,63.87076336903959,1092.7684550130355,662.4093397899267,430.3591152231088,494.2298785921484,4900.935198617513,5395.165077209662,16627562.658607498,-13050777.326674461,3576785.331933022,465724.5818892518,300614.53147677315,165110.0504124783,258566.3138189146,3318219.018114109,3576785.331933022
2024-07-26,113.00550842285156,56.400001525878906,8173010.391174316,4134120.111846924,12307130.50302124,4038890.2793273926,72324.0,-73300.0,0.006946926277276999,0.012567338480275358,49649.63461303683,-42583.84641265885,7065.788200377981,0.1254413915575048,2912.197734863657,64.56533982709314,1106.5775880755948,681.7566272896114,424.8209607859834,3401.584035476734,3664.2041649012476,7065.788200377981,16677212.293220535,-13093361.17308712,3583851.1201334,466831.15947732737,301296.2881040628,165534.8713732643,261967.89785439134,3321883.2222790103,3583851.1201334
2024-07-29,111.53621673583984,54.83000183105469,8066745.339202881,4019039.1342163086,12085784.47341919,4047706.2049865723,72324.0,-73300.0,-0.013001947493690547,-0.027836873268590745,-106265.05197143569,115080.97763061502,8815.925659179324,0.1288107458581224,0.0,58.76398603527858,1251.4114928807362,811.1457293280666,440.26576355266957,499.0297495879481,8316.895909591376,8815.925659179324,16570947.2412491,-12978280.195456505,3592667.045792579,468082.5709702081,302107.4338333908,165975.13713681695,262466.9276039793,3330200.118188602,3592667.045792579
2024-07-30,103.68000793457031,47.099998474121094,7498552.893859863,3452429.888153076,10950982.78201294,4046123.005706787,72324.0,-73300.0,-0.07043639304958693,-0.14098127117981352,-568192.4453430176,566609.2460632323,-1583.1992797852727,0.1260303940047806,0.0,56.85485686825139,1201.591001603295,743.0526957941555,458.5383058091394,515.3931626773908,-2098.5924424626637,-1583.1992797852727,16002754.795906082,-12411670.949393272,3591083.846512794,469284.1619718114,302850.486529185,166433.6754426261,262982.3207666567,3328101.525746139,3591083.846512794
2024-07-31,116.96358489990234,59.34000015258789,8459274.314300537,4349622.011184692,12808896.32548523,4109652.3031158447,72324.0,-73300.0,0.1281209099994951,0.2598726555201911,960721.4204406731,-897192.1230316163,63529.2974090568,0.1181411516105483,0.0,54.79492801864012,1190.6490538711396,730.731781508972,459.91727236216764,514.7122003808078,63014.58520867599,63529.2974090568,16963476.216346756,-13308863.072424889,3654613.1439218507,470474.81102568255,303581.2183106939,166893.59271498825,263497.0329670375,3391116.110954815,3654613.1439218507
2024-08-01,109.15736389160156,51.45000076293945,7894697.186096191,3771285.055923462,11665982.242019653,4123412.1301727295,72324.0,-73300.0,-0.06674061003671661,-0.1329625778456346,-564577.1282043455,578336.9552612304,13759.827056884882,0.13111227315324564,0.0,55.73144933941187,1243.0832951259688,779.6703338171569,463.4129613088119,519.1444106482237,13240.682646236659,13759.827056884882,16398899.08814241,-12730526.117163658,3668372.9709787355,471717.8943208085,304360.88864451105,167357.00567629706,264016.17737768573,3404356.793601052,3668372.9709787355
2024-08-02,107.21830749511719,49.31999969482422,7925255.635116577,3890657.4959259033,11815913.13104248,4034598.139190674,73917.0,-78886.0,-0.017763862440008604,-0.04139943705597615,-140240.31481933576,156129.07829284685,15888.763473511091,0.12591826725765382,1647.7378061286288,51.22724962238633,1172.766410379023,691.7503728770721,481.0160375019509,2179.9810932529663,13708.782380258126,15888.763473511091,16258658.773323074,-12574397.038870811,3684261.7344522467,472890.66073118756,305052.6390173881,167838.021713799,266196.1584709387,3418065.57598131,3684261.7344522467
2024-08-05,100.40158081054688,43.189998626708984,7421383.648773193,3407086.231666565,10828469.880439758,4014297.4171066284,73917.0,-78886.0,-0.06357801054526768,-0.1242903711688087,-503871.98634338385,483571.2642593383,-20300.722084045527,0.12805891098986177,0.0,48.83859300454003,1142.9395622702762,668.781289212829,474.1582730574471,522.9968660619871,-20823.718950107515,-20300.722084045527,15754786.78697969,-12090825.774611473,3663961.0123682013,474033.60029345786,305721.4203066009,168312.17998685647,266719.1553370007,3397241.8570312024,3663961.0123682013
2024-08-06,104.19976806640625,46.13999938964844,7702134.256164551,3639799.9918518066,11341934.248016357,4062334.264312744,73917.0,-78886.0,0.03782995471980044,0.0683028677179709,280750.6073913573,-232713.76018524132,48036.847206115985,0.1268819051508128,0.0,48.8524414513761,1152.293320465429,686.9598968356564,465.3334236297725,514.1858650811486,47522.66134103484,48036.847206115985,16035537.394371048,-12323539.534796715,3711997.8595743175,475185.8936139233,306408.3802034366,168777.51341048625,267233.3412020818,3444764.518372237,3711997.8595743175
2024-08-07,98.86233520507812,41.43000030517578,7307607.23135376,3268247.0040740967,10575854.235427856,4039360.227279663,73917.0,-78886.0,-0.05122307813513172,-0.1020806056952257,-394527.02481079136,371552.98777771,-22974.037033081346,0.13007118943582213,0.0,48.93290716897744,1143.5242164193107,668.9646281544577,474.559588264853,523.4924954338304,-23497.529528515177,-22974.037033081346,15641010.369560257,-11951986.547019005,3689023.822541236,476329.4178303426,307077.34483159106,169252.0729987511,267756.83369751566,3421266.9888437223,3689023.822541236
2024-08-08,104.9194107055664,46.70000076293945,7755328.081123352,3683976.2601852417,11439304.341308594,4071351.8209381104,73917.0,-78886.0,0.06126777693368868,0.12720252037037283,447720.84976959246,-415729.25611114525,31991.593658447207,0.12589846337937402,0.0,48.69117848398638,1166.4257746061778,700.6883174401903,465.7374571659875,514.4286356499739,31477.165022797235,31991.593658447207,16088731.219329849,-12367715.80313015,3721015.416199683,477495.8436049488,307778.0331490313,169717.8104559171,268271.2623331656,3452744.1538665197,3721015.416199683
2024-08-09,104.69951629638672,46.2400016784668,7962712.312889099,3974281.9042625427,11936994.217151642,3988430.4086265564,76053.0,-85949.0,-0.0020958410622108348,-0.009850087301019994,-16253.935043335081,36287.48777770978,20033.552734374698,0.12836289168312207,2624.3236484221793,50.22133395003889,1189.6243915852647,725.1364573458835,464.48793423938116,3139.0329166115994,16894.5198177631,20033.552734374698,16072477.284286514,-12331428.31535244,3741048.9689340577,478685.467996534,308503.16960637714,170182.29839015647,271410.2952497772,3469638.6736842827,3741048.9689340577
2024-08-12,108.96746826171875,50.119998931884766,8287302.863708496,4307763.788196564,12595066.65190506,3979539.0755119324,76053.0,-85949.0,0.04076381741105828,0.08390997215782581,324590.5508193968,-333481.8839340209,-8891.333114624082,0.12153477120111823,0.0,39.91624399121535,1227.6968273702544,792.7326448718712,434.96418249838314,474.8804264895985,-9366.21354111368,-8891.333114624082,16397067.83510591,-12664910.19928646,3732157.6358194337,479913.1648239043,309295.902251249,170617.26257265484,271885.1756762668,3460272.460143169,3732157.6358194337
2024-08-13,116.08402252197266,56.65999984741211,8828538.164863586,4869870.326885223,13698408.49174881,3958667.837978363,76053.0,-85949.0,0.06530898050380807,0.1304868526516827,541235.3011550909,-562106.5386886594,-20871.23753356852,0.1264971298466142,0.0,41.92041316174447,1306.798256449078,899.8129462668572,406.9853101822208,448.9057233439653,-21320.143256912488,-20871.23753356852,16938303.136261,-13227016.73797512,3711286.3982858653,481219.96308035334,310195.71519751585,171024.24788283705,272334.08139961073,3438952.3168862564,3711286.3982858653
2024-08-14,118.02310943603516,58.41999816894531,8976011.541938782,5021140.422622681,13997151.964561462,3954871.119316101,76053.0,-85949.0,0.01670416713631262,0.031062448398746056,147473.37707519604,-151270.09573745684,-3796.7186622607987,0.13191869340411672,0.0,45.131627923425235,1338.0997941426765,936.1575770268544,401.94221711582213,447.0738450392474,-4243.792507300046,-3796.7186622607987,17085776.513336197,-13378286.833712578,3707489.6796236048,482558.06287449604,311131.8727745427,171426.19009995286,272781.15524464997,3434708.5243789563,3707489.6796236048
2024-08-15,122.80079650878906,63.11000061035156,9339368.976882935,5424241.442459106,14763610.419342041,3915127.534423828,76053.0,-85949.0,0.040480945601109264,0.08028077008566803,363357.4349441527,-403101.01983642543,-39743.58489227272,0.13612925754066132,0.0,51.59252722034799,1396.3629022094563,1021.1364883397742,375.226413869682,426.81894109002997,-40170.40383336275,-39743.58489227272,17449133.94828035,-13781387.853549004,3667746.094731332,483954.4257767055,312153.00926288246,171801.41651382254,273207.97418574,3394538.1205455936,3667746.094731332
