ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,include_for_algo,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_underlying_annual,vol_etf_annual,gross_decay_annual,net_decay_annual
TSYY,TSLA,0.540117,297,ols,0.044809999999999996,-0.00851,0.05331999999999999,500000,0.05331999999999999,False,False,True,,True,False,True,False,True,False,False,False,False,0.628337,0.404471,0.217923,0.164603
QYLD,QQQ,0.615131,502,ols,0.007009,0.029291,0.0,3700000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.209385,0.144938,-0.00909,-0.00909
QYLG,QQQ,0.791799,502,ols,0.01902,0.01728,0.0017399999999999985,100000,0.0017399999999999985,False,False,False,,True,False,False,False,True,False,False,False,False,0.209385,0.170747,-0.008431,-0.010170999999999998
QQQX,QQQ,0.773104,502,ols,0.009794,0.026506,0.0,300000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.209385,0.179873,-0.026428,-0.026428
JEPQ,QQQ,0.762218,502,ols,0.012763,0.023537,0.0,750000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.209385,0.164282,-0.018566,-0.018566
XYLD,SPY,0.634059,502,ols,0.036213999999999996,8.6e-05,0.03612799999999999,100000,0.03612799999999999,False,False,False,,True,False,False,False,True,False,False,False,False,0.163596,0.115003,-0.01487,-0.050997999999999995
XYLG,SPY,0.808257,502,ols,0.051549,-0.015248999999999999,0.066798,80000,0.066798,False,False,False,,True,False,False,False,True,False,False,False,False,0.163596,0.137668,-0.008567,-0.075365
JEPI,SPY,0.589909,502,ols,0.023942,0.012358000000000001,0.011584,500000,0.011584,False,False,False,,True,False,False,False,True,False,False,False,False,0.163596,0.109094,-0.003967,-0.015551
SPYI,SPY,0.82029,502,ols,0.003404,0.032896,0.0,2600000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.163596,0.136152,-0.009468,-0.009468
RYLD,IWM,0.566861,502,ols,0.071414,-0.035114,0.10652800000000001,450000,0.10652800000000001,False,False,False,,False,True,False,False,False,True,True,False,False,0.214726,0.140052,-0.013693,-0.12022100000000001
ABNY,ABNB,0.789559,420,ols,0.028005,0.008296,0.019708999999999997,1000,0.019708999999999997,False,False,False,,True,False,False,False,True,False,False,False,False,0.355543,0.306546,0.024142,0.004433000000000003
AIYY,AI,0.743061,502,ols,0.09062200000000001,-0.054322,0.14494400000000002,100000,0.14494400000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.665018,0.512798,0.261925,0.116981
AMDY,AMD,0.796951,502,ols,0.033475000000000005,0.002825,0.030650000000000004,25000,0.030650000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.55818,0.453341,0.047132,0.016481999999999997
AMZY,AMZN,0.76545,502,ols,0.031406,0.004894,0.026512000000000004,150000,0.026512000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.315199,0.248575,-0.008589,-0.03510100000000001
APLY,AAPL,0.780358,502,ols,0.113393,-0.077093,0.190486,45000,0.190486,False,False,False,,False,True,False,False,False,False,True,False,False,0.284449,0.232822,0.049323,-0.14116299999999998
BABO,BABA,0.767668,389,ols,0.051261,-0.014961,0.066222,35000,0.066222,False,False,False,,True,False,False,False,True,False,False,False,False,0.439395,0.36819,0.07914,0.012917999999999999
BRKC,BRK-B,0.778755,183,ols,0.027969,0.008331,0.019638000000000003,3000,0.019638000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.167741,0.113858,0.02231,0.0026719999999999973
CONY,COIN,0.765787,502,ols,0.097489,-0.061189,0.158678,65000,0.158678,False,False,False,,False,True,False,False,False,False,True,False,False,0.79653,0.623358,0.143178,-0.015500000000000014
CRCO,CRCL,0.827272,103,ols,0.213247,-0.17694700000000002,0.39019400000000004,15000,0.39019400000000004,False,False,False,,False,True,False,False,False,False,True,False,False,1.204497,0.839742,0.11483,-0.27536400000000005
CVNY,CVNA,0.808807,269,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.712202,0.603401,0.024847,
DISO,DIS,0.75396,502,ols,0.178689,-0.142389,0.321078,10000,0.321078,False,False,False,,False,True,False,False,False,False,True,False,False,0.276243,0.219907,-0.003585,-0.324663
DRAY,DKNG,0.826183,156,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.47636,0.407831,0.101891,
FBY,META,0.78111,502,ols,0.019616,0.016684,0.0029320000000000006,100000,0.0029320000000000006,False,False,False,,True,False,False,False,True,False,False,False,False,0.353245,0.286487,0.020595,0.017662999999999998
GMEY,GME,0.631548,118,ols,0.041097999999999996,-0.004798,0.04589599999999999,2000,0.04589599999999999,False,False,False,,True,False,False,False,True,False,False,False,False,1.125739,0.267559,0.188624,0.14272800000000002
GOOY,GOOGL,0.741986,502,ols,0.030788000000000003,0.005512,0.025276000000000003,300000,0.025276000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.298108,0.23109,0.001275,-0.024001
HIYY,HIMS,0.878929,108,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.969657,0.627432,-0.086317,
HOOY,HOOD,0.789025,202,ols,0.041848,-0.005548,0.047396,10000,0.047396,False,False,False,,True,False,False,False,True,False,False,False,False,0.702591,0.536385,0.152873,0.10547700000000002
MARO,MARA,0.777118,303,ols,0.024882,0.011418,0.013464000000000002,10000,0.013464000000000002,False,False,True,,True,False,True,False,True,False,False,False,False,0.913417,0.664746,0.221283,0.207819
MRNY,MRNA,0.754436,502,ols,0.134859,-0.09855900000000001,0.23341800000000001,75000,0.23341800000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.659794,0.5183,0.239486,0.00606799999999999
MSFO,MSFT,0.778818,502,ols,0.071577,-0.035276999999999996,0.106854,45000,0.106854,False,False,False,,False,True,False,False,False,True,True,False,False,0.240424,0.196963,-0.010471,-0.117325
MSTY,MSTR,0.744436,502,ols,0.131119,-0.094819,0.22593800000000003,200000,0.22593800000000003,False,False,False,,False,True,False,False,False,False,True,False,False,0.95103,0.731631,0.032424,-0.19351400000000002
NFLY,NFLX,0.774211,502,ols,0.017950999999999998,0.018349,0.0,80000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.323392,0.26675,-0.017767,-0.017767
NVDY,NVDA,0.784282,502,ols,0.04061,-0.00431,0.04492,300000,0.04492,False,False,False,,True,False,False,False,True,False,False,False,False,0.497476,0.402796,0.006917,-0.038003
PLTY,PLTR,0.793079,347,ols,0.077774,-0.041474000000000004,0.11924799999999999,25000,0.11924799999999999,False,False,False,,False,True,False,False,False,True,True,False,False,0.626797,0.541202,0.156092,0.036844000000000016
PYPY,PYPL,0.805976,502,ols,0.064681,-0.028381,0.093062,9000,0.093062,False,False,False,,False,True,False,False,False,True,True,False,False,0.375761,0.317189,-0.005475,-0.098537
RBLY,RBLX,0.838635,147,ols,0.020494,0.015806,0.004687999999999998,1000,0.004687999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.519994,0.515821,-0.008092,-0.012779999999999998
RDYY,RDDT,0.822888,118,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.833002,0.560757,0.170841,
SMCY,SMCI,0.742104,365,ols,0.066171,-0.029870999999999998,0.09604199999999999,95000,0.09604199999999999,False,False,False,,False,True,False,False,False,True,True,False,False,0.964001,0.747326,0.242532,0.14649
SNOY,SNOW,0.792755,429,ols,0.033682,0.0026179999999999997,0.031063999999999998,1000,0.031063999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.53436,0.438144,0.011053,-0.020010999999999998
TSLY,TSLA,0.752694,502,ols,0.050479,-0.014178999999999999,0.06465800000000001,150000,0.06465800000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.628337,0.486943,0.051529,-0.013129000000000009
TSMY,TSM,0.791177,380,ols,0.044795999999999996,-0.008496,0.05329199999999999,20000,0.05329199999999999,False,False,False,,True,False,False,False,True,False,False,False,False,0.406182,0.327618,0.039557,-0.01373499999999999
XOMO,XOM,0.797751,502,ols,0.060106,-0.023805999999999997,0.083912,95000,0.083912,False,False,False,,False,True,False,False,False,True,True,False,False,0.223183,0.185268,0.050513,-0.033399
XYZY,XYZ,0.801747,502,ols,0.042578,-0.006278000000000001,0.048856,95,0.048856,False,False,False,,True,False,False,False,True,False,False,True,False,0.505921,0.416953,0.03643,-0.012426
AAPW,AAPL,1.09384,256,ols,0.146119,-0.109819,0.255938,20000,0.255938,False,False,False,,False,True,False,False,False,False,True,False,False,0.284449,0.364591,0.036947,-0.218991
AMDW,AMD,1.192872,150,ols,0.038249,-0.001949,0.040198,20000,0.040198,False,False,False,,True,False,False,False,True,False,False,False,False,0.55818,0.778101,0.072039,0.03184100000000001
AMZW,AMZN,1.21498,174,ols,0.040404999999999996,-0.004105,0.044509999999999994,40000,0.044509999999999994,False,False,False,,True,False,False,False,True,False,False,False,False,0.315199,0.373499,0.047416,0.002906000000000006
ARMW,ARM,1.191809,86,ols,0.060343999999999995,-0.024044,0.08438799999999999,700,0.08438799999999999,False,False,False,,False,True,False,False,False,True,True,True,False,0.627075,0.525236,0.066151,-0.01823699999999999
AVGW,AVGO,1.198075,150,ols,0.042023000000000005,-0.005723000000000001,0.047746000000000004,20000,0.047746000000000004,False,False,False,,True,False,False,False,True,False,False,False,False,0.537844,0.546477,0.059794,0.012047999999999996
BABW,BABA,1.220242,86,ols,0.043038,-0.006737999999999999,0.049776,2000,0.049776,False,False,False,,True,False,False,False,True,False,False,False,False,0.439395,0.478916,0.043983,-0.0057929999999999995
BRKW,BRK-B,1.162459,174,ols,0.006842,0.029458,0.0,15000,0.0,False,False,False,,True,False,False,False,True,False,False,False,False,0.167741,0.163707,0.03465,0.03465
COIW,COIN,1.215587,257,ols,0.07909,-0.04279,0.12187999999999999,65000,0.12187999999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.79653,0.927937,0.042332,-0.07954799999999998
COSW,COST,1.225005,86,ols,0.091143,-0.054843,0.145986,4000,0.145986,False,False,False,,False,True,False,False,False,False,True,False,False,0.208696,0.262288,0.093595,-0.05239100000000001
GOOW,GOOGL,1.22235,150,ols,0.143806,-0.107506,0.251312,40000,0.251312,False,False,False,,False,True,False,False,False,False,True,False,False,0.298108,0.342773,0.081284,-0.17002799999999998
HOOW,HOOD,1.201288,174,ols,0.010561000000000001,0.025739,0.0,20000,0.0,False,False,True,,True,False,True,False,True,False,False,False,False,0.702591,0.827577,0.052391,0.052391
METW,META,1.183607,174,ols,0.24638000000000002,-0.21008,0.45646,20000,0.45646,False,False,False,,False,True,False,False,False,False,True,False,False,0.353245,0.400865,0.039461,-0.41699899999999995
MSFW,MSFT,1.217194,150,ols,0.007174000000000001,0.029126,0.0,10000,0.0,False,False,True,,True,False,True,False,True,False,False,False,False,0.240424,0.304348,0.037195,0.037195
MSTW,MSTR,1.222614,150,ols,0.045262000000000004,-0.008962,0.054224,100000,0.054224,False,False,True,,True,False,True,False,True,False,False,False,False,0.95103,0.908083,0.041898,-0.012326000000000004
NFLW,NFLX,1.176848,174,ols,0.028693,0.007607,0.021086,30000,0.021086,False,False,True,,True,False,True,False,True,False,False,False,False,0.323392,0.391155,0.054687,0.033601
NVDW,NVDA,1.198765,257,ols,0.092132,-0.055832,0.147964,65000,0.147964,False,False,False,,False,True,False,False,False,False,True,False,False,0.497476,0.534368,0.044007,-0.10395700000000002
PLTW,PLTR,1.190354,257,ols,0.006817999999999999,0.029481999999999998,0.0,45000,0.0,False,False,True,,True,False,True,False,True,False,False,False,False,0.626797,0.738885,0.055144,0.055144
TSLW,TSLA,1.194447,257,ols,0.055344,-0.019044000000000002,0.074388,100000,0.074388,False,False,False,,True,False,False,False,True,False,False,False,False,0.628337,0.731232,0.039819,-0.034568999999999996
UBEW,UBER,1.218327,86,ols,0.113739,-0.077439,0.19117800000000001,2000,0.19117800000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.379515,0.41689,0.034128,-0.15705000000000002
UNHW,UNH,1.199588,58,ols,0.306613,-0.270313,0.576926,1000,0.576926,False,False,False,,False,True,False,False,False,False,True,False,False,0.415337,0.598912,0.112187,-0.46473900000000007
TSYW,TLT,1.177491,71,ols,0.140855,-0.10455500000000001,0.24541000000000002,900,0.24541000000000002,False,False,False,,False,True,False,False,False,False,True,True,False,0.126274,0.097965,0.045681,-0.19972900000000002
GLDW,GOLD,0.312395,81,ols,0.9729730000000001,-0.936673,1.909646,15000,1.909646,False,False,False,,False,True,False,False,False,False,True,False,False,0.496505,0.393564,-0.204419,-2.114065
GDXW,GDX,1.191166,81,ols,0.7219679999999999,-0.685668,1.407636,75000,1.407636,False,False,False,,False,True,False,False,False,False,True,False,False,0.373995,0.590937,0.04987,-1.357766
SDS,SPY,-1.933005,502,ols,0.047886,-0.011586,0.059472,90000,0.059472,False,False,True,,True,False,True,False,True,False,False,False,False,0.163596,0.316854,-0.041579,-0.101051
QID,QQQ,-1.993132,502,ols,0.022025000000000003,0.014275,0.007750000000000003,600000,0.007750000000000003,False,False,False,,True,False,False,False,True,False,False,False,False,0.209385,0.417474,0.009058,0.0013079999999999967
DXD,DIA,-1.987947,502,ols,0.047911999999999996,-0.011612,0.059523999999999994,100000,0.059523999999999994,False,False,False,,True,False,False,False,True,False,False,False,False,0.145257,0.288968,-0.063,-0.122524
TWM,IWM,-2.002713,502,ols,0.069583,-0.033283,0.10286600000000001,200000,0.10286600000000001,False,False,False,,False,True,False,False,False,True,True,False,False,0.214726,0.430372,0.020285,-0.08258100000000002
SCO,USO,-1.608734,502,ols,0.144837,-0.108537,0.253374,350000,0.253374,False,False,False,,False,True,False,False,False,False,True,False,False,0.292727,0.479737,0.033506,-0.21986799999999998
MSTZ,MSTR,-1.983113,361,ols,0.35627600000000004,-0.319976,0.6762520000000001,300000,0.6762520000000001,False,False,False,,False,True,False,False,False,False,True,False,False,0.95103,1.753946,2.561251,1.8849989999999999
NVDQ,NVDA,-1.991465,502,ols,0.08367200000000001,-0.047372,0.131044,150000,0.131044,False,False,True,,False,True,True,False,True,False,False,False,False,0.497476,0.992251,0.706663,0.5756190000000001
BTCZ,IBIT,-1.992258,410,ols,0.252042,-0.21574200000000002,0.467784,55000,0.467784,False,False,False,,False,True,False,False,False,False,True,False,False,0.515456,0.999947,0.709395,0.24161100000000002
ETHD,ETHA,-1.979995,401,ols,0.136742,-0.100442,0.237184,9000,0.237184,False,False,False,,False,True,False,False,False,False,True,False,False,0.754657,1.473352,1.567025,1.3298409999999998
CRCD,CRCL,-2.013409,105,ols,0.566075,-0.529775,1.09585,15000,1.09585,False,False,False,,False,True,False,False,False,False,True,False,False,1.204497,1.995323,3.601761,2.505911
CORD,CRWV,-2.001331,105,ols,1.354903,-1.318603,2.6735059999999997,35000,2.6735059999999997,False,False,False,,False,True,False,False,False,False,True,False,False,1.223309,1.97873,3.083239,0.4097330000000001
TSLQ,TSLA,-1.834308,502,ols,0.02569,0.01061,0.015080000000000001,90000,0.015080000000000001,False,False,True,,True,False,True,False,True,False,False,False,False,0.628337,1.176082,0.948846,0.933766
ZSL,SLV,-2.024123,502,ols,0.046242,-0.009942,0.056184,10000,0.056184,False,False,True,,True,False,True,False,True,False,False,False,False,0.439347,0.898997,0.538279,0.48209499999999994
SQQQ,QQQ,-2.975082,502,ols,0.033842,0.002458,0.031383999999999995,250000,0.031383999999999995,False,False,True,,True,False,True,False,True,False,False,False,False,0.209385,0.623232,0.104527,0.073143
SPXS,SPY,-2.898694,502,ols,0.12076100000000001,-0.084461,0.20522200000000002,70000,0.20522200000000002,False,False,False,,False,True,False,False,False,False,True,False,False,0.163596,0.475558,-0.010502,-0.21572400000000003
TZA,IWM,-2.990643,502,ols,0.120504,-0.084204,0.204708,150000,0.204708,False,False,False,,False,True,False,False,False,False,True,False,False,0.214726,0.642481,0.10903,-0.095678
SOXS,SOXX,-2.987341,502,ols,0.018365,0.017935,0.0004299999999999998,0,0.0004299999999999998,False,False,True,,True,False,True,False,True,False,False,True,False,0.375674,1.123076,0.746245,0.745815
FAZ,XLF,-3.002087,502,ols,0.109384,-0.073084,0.182468,25000,0.182468,False,False,True,,False,True,True,False,True,False,False,False,False,0.17407,0.523781,-0.002519,-0.18498699999999998
TECS,XLK,-2.962135,502,ols,0.146588,-0.110288,0.256876,250000,0.256876,False,False,False,,False,True,False,False,False,False,True,False,False,0.252932,0.749921,0.226759,-0.030117000000000005
SDOW,DIA,-2.987949,502,ols,0.029310999999999997,0.0069889999999999996,0.022321999999999998,30000,0.022321999999999998,False,False,False,,True,False,False,False,True,False,False,False,False,0.145257,0.434184,-0.045879,-0.068201
DUST,GDX,-1.984929,502,ols,0.054569,-0.018269,0.072838,1300000,0.072838,False,False,True,,True,False,True,False,True,False,False,False,False,0.373995,0.743503,0.303365,0.23052699999999998
TTXD,XLK,-1.878533,101,ols,0.051603,-0.015303,0.06690600000000001,300,0.06690600000000001,False,False,False,,True,False,False,False,True,False,False,True,False,0.252932,0.506556,-0.753263,-0.820169
TSXD,SOXX,-1.933129,101,ols,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,0.375674,0.754918,-0.020363,
WEBS,XLK,-2.245878,502,ols,0.030618,0.005682,0.024936,30000,0.024936,False,False,False,,True,False,False,False,True,False,False,False,False,0.252932,0.669533,0.044591,0.019655
FNGD,XLK,-2.856147,502,ols,0.118654,-0.082354,0.201008,10000,0.201008,False,False,False,,False,True,False,False,False,False,True,False,False,0.252932,0.779274,0.390689,0.18968100000000002
REW,XLK,-1.999629,502,ols,0.074581,-0.038281,0.11286199999999999,6000,0.11286199999999999,False,False,False,,False,True,False,False,False,True,True,False,False,0.252932,0.507521,0.076325,-0.036536999999999986
SKF,XLF,-2.002717,502,ols,0.078812,-0.042512,0.12132399999999999,55000,0.12132399999999999,False,False,False,,False,True,False,False,False,False,True,False,False,0.17407,0.349629,-0.036145,-0.15746899999999997
SPXU,SPY,-2.890599,502,ols,0.088568,-0.052268,0.140836,150000,0.140836,False,False,False,,False,True,False,False,False,False,True,False,False,0.163596,0.473966,-0.00238,-0.14321599999999998
DUG,XLE,-1.973693,502,ols,0.123308,-0.08700799999999999,0.210316,30000,0.210316,False,False,False,,False,True,False,False,False,False,True,False,False,0.218912,0.43285,0.01304,-0.197276
DRIP,XOP,-1.998056,502,ols,0.120529,-0.084229,0.204758,150000,0.204758,False,False,False,,False,True,False,False,False,False,True,False,False,0.284399,0.568931,0.117628,-0.08713
TMV,TLT,-2.968357,502,ols,0.376691,-0.340391,0.717082,200000,0.717082,False,False,False,,False,True,False,False,False,False,True,False,False,0.126274,0.375573,-0.087419,-0.804501
TBT,TLT,-1.982817,502,ols,0.151127,-0.114827,0.265954,65000,0.265954,False,False,False,,False,True,False,False,False,False,True,False,False,0.126274,0.25195,-0.069875,-0.33582900000000004
TBX,TLT,-0.426942,502,ols,0.046191,-0.009891,0.05608200000000001,1000,0.05608200000000001,False,False,False,,True,False,False,False,True,False,False,False,False,0.126274,0.077795,-0.024233,-0.08031500000000001
NVDS,NVDA,-1.442516,502,ols,0.10198399999999999,-0.06568399999999999,0.16766799999999998,100000,0.16766799999999998,False,False,False,,False,True,False,False,False,False,True,False,False,0.497476,0.719753,0.310159,0.14249100000000003
EWV,EWJ,-1.962214,502,ols,0.051574,-0.015274000000000001,0.066848,10000,0.066848,False,False,True,,True,False,True,False,True,False,False,False,False,0.192081,0.381037,0.009853,-0.056995000000000004
APLZ,APLD,-1.982613,25,ols_short_history,,,,0,,False,True,False,,False,True,False,False,False,False,True,True,False,1.319769,2.700914,6.3962,
