date,bucket,incumbent_cohort,n_pairs,gross_notional_usd
2025-09-11,bucket_3_inverse,incumbent,9,61829.011447906494
2025-09-11,bucket_3_inverse,post_start,6,13503.141757965088
2025-09-11,bucket_core_screener,incumbent,27,2607408.7122192383
2025-09-11,bucket_core_screener,post_start,124,9359492.823606968
2025-09-11,bucket_whitelist,post_start,4,80542.708943367
2025-09-12,bucket_3_inverse,incumbent,9,61844.48726272583
2025-09-12,bucket_3_inverse,post_start,6,13239.620106220245
2025-09-12,bucket_core_screener,incumbent,27,2615978.2098560333
2025-09-12,bucket_core_screener,post_start,135,9624046.069748878
2025-09-12,bucket_whitelist,post_start,6,81094.79325771332
2025-09-15,bucket_3_inverse,incumbent,9,62038.76231575012
2025-09-15,bucket_3_inverse,post_start,6,13946.822293043137
2025-09-15,bucket_core_screener,incumbent,27,2062645.3052062988
2025-09-15,bucket_core_screener,post_start,135,8994278.838132858
2025-09-15,bucket_whitelist,post_start,6,75266.15430259705
2025-09-16,bucket_3_inverse,incumbent,9,62067.61686325073
2025-09-16,bucket_3_inverse,post_start,6,14102.24734711647
2025-09-16,bucket_core_screener,incumbent,27,2069275.5490341187
2025-09-16,bucket_core_screener,post_start,135,9012529.92422533
2025-09-16,bucket_whitelist,post_start,6,75981.18089675903
2025-09-17,bucket_3_inverse,incumbent,9,62256.51463890076
2025-09-17,bucket_3_inverse,post_start,6,14213.331398248672
2025-09-17,bucket_core_screener,incumbent,27,2070479.095243454
2025-09-17,bucket_core_screener,post_start,135,9076059.530914783
2025-09-17,bucket_whitelist,post_start,6,75280.31391620636
2025-09-18,bucket_3_inverse,incumbent,9,60589.49256324768
2025-09-18,bucket_3_inverse,post_start,6,13954.7465133667
2025-09-18,bucket_core_screener,incumbent,27,2083135.8221492767
2025-09-18,bucket_core_screener,post_start,135,9395399.64692831
2025-09-18,bucket_whitelist,post_start,6,77152.36947536469
2025-09-19,bucket_3_inverse,incumbent,9,60019.12982749939
2025-09-19,bucket_3_inverse,post_start,7,14098.070929527283
2025-09-19,bucket_core_screener,incumbent,27,2113512.076467514
2025-09-19,bucket_core_screener,post_start,143,9943625.757665157
2025-09-19,bucket_whitelist,post_start,6,75686.4664440155
2025-09-22,bucket_3_inverse,incumbent,9,59337.21592903137
2025-09-22,bucket_3_inverse,post_start,7,14702.812382698059
2025-09-22,bucket_core_screener,incumbent,27,1977175.6469860077
2025-09-22,bucket_core_screener,post_start,143,8820484.09257412
2025-09-22,bucket_whitelist,post_start,6,70755.60987091064
2025-09-23,bucket_3_inverse,incumbent,9,60007.32758140564
2025-09-23,bucket_3_inverse,post_start,7,14718.928320884705
2025-09-23,bucket_core_screener,incumbent,27,1959904.4545459747
2025-09-23,bucket_core_screener,post_start,143,8773913.881457329
2025-09-23,bucket_whitelist,post_start,6,70142.106133461
2025-09-24,bucket_3_inverse,incumbent,9,60135.154712677
2025-09-24,bucket_3_inverse,post_start,7,14908.034336090088
2025-09-24,bucket_core_screener,incumbent,27,1959954.102836609
2025-09-24,bucket_core_screener,post_start,143,8669429.059209347
2025-09-24,bucket_whitelist,post_start,6,71196.47093296051
2025-09-25,bucket_3_inverse,incumbent,9,60715.87674713135
2025-09-25,bucket_3_inverse,post_start,7,14991.926095962524
2025-09-25,bucket_core_screener,incumbent,27,1955411.6996765137
2025-09-25,bucket_core_screener,post_start,143,8422142.595498085
2025-09-25,bucket_whitelist,post_start,6,68201.79765319824
2025-09-26,bucket_3_inverse,incumbent,9,59182.71674537659
2025-09-26,bucket_3_inverse,post_start,8,15091.575190544128
2025-09-26,bucket_core_screener,incumbent,27,1967822.5535640717
2025-09-26,bucket_core_screener,post_start,145,8481114.758607388
2025-09-26,bucket_whitelist,post_start,7,147460.1855545044
2025-09-29,bucket_3_inverse,incumbent,9,58856.44661331177
2025-09-29,bucket_3_inverse,post_start,8,15419.769678115845
2025-09-29,bucket_core_screener,incumbent,27,1998284.471256256
2025-09-29,bucket_core_screener,post_start,145,9005579.860864162
2025-09-29,bucket_whitelist,post_start,7,154100.7794523239
2025-09-30,bucket_3_inverse,incumbent,9,58561.00706100464
2025-09-30,bucket_3_inverse,post_start,8,15304.813378334045
2025-09-30,bucket_core_screener,incumbent,27,2008150.892507553
2025-09-30,bucket_core_screener,post_start,145,8959276.504117012
2025-09-30,bucket_whitelist,post_start,7,153776.76522827148
2025-10-01,bucket_3_inverse,incumbent,9,57841.90969848633
2025-10-01,bucket_3_inverse,post_start,8,15237.193634986877
2025-10-01,bucket_core_screener,incumbent,27,2034382.8367519379
2025-10-01,bucket_core_screener,post_start,145,9197349.434138775
2025-10-01,bucket_whitelist,post_start,7,156336.3234167099
2025-10-02,bucket_3_inverse,incumbent,9,57662.01846694946
2025-10-02,bucket_3_inverse,post_start,8,14978.153915405273
2025-10-02,bucket_core_screener,incumbent,27,2058542.507326126
2025-10-02,bucket_core_screener,post_start,145,9551897.521793842
2025-10-02,bucket_whitelist,post_start,7,158298.41684436798
2025-10-03,bucket_3_inverse,incumbent,9,56793.4753074646
2025-10-03,bucket_3_inverse,post_start,8,15057.503872871399
2025-10-03,bucket_core_screener,incumbent,27,2052602.714187622
2025-10-03,bucket_core_screener,post_start,145,9585180.157917023
2025-10-03,bucket_whitelist,post_start,8,174796.03782844543
2025-10-06,bucket_3_inverse,incumbent,9,56162.99600028992
2025-10-06,bucket_3_inverse,post_start,8,15601.619831085205
2025-10-06,bucket_core_screener,incumbent,27,1817166.291229248
2025-10-06,bucket_core_screener,post_start,145,9145906.37641716
2025-10-06,bucket_whitelist,post_start,8,240768.8638534546
2025-10-07,bucket_3_inverse,incumbent,9,57369.00224685669
2025-10-07,bucket_3_inverse,post_start,8,15650.787929534912
2025-10-07,bucket_core_screener,incumbent,27,1777823.4188747406
2025-10-07,bucket_core_screener,post_start,145,9016927.733419418
2025-10-07,bucket_whitelist,post_start,8,228891.2551460266
2025-10-08,bucket_3_inverse,incumbent,9,56007.99076271057
2025-10-08,bucket_3_inverse,post_start,8,15601.594646453857
2025-10-08,bucket_core_screener,incumbent,27,1817021.9143314362
2025-10-08,bucket_core_screener,post_start,145,9319226.164382935
2025-10-08,bucket_whitelist,post_start,8,230898.0139169693
2025-10-09,bucket_3_inverse,incumbent,9,56575.034605026245
2025-10-09,bucket_3_inverse,post_start,8,15641.667657852173
2025-10-09,bucket_core_screener,incumbent,27,1773984.8517971039
2025-10-09,bucket_core_screener,post_start,145,9357436.500806808
2025-10-09,bucket_whitelist,post_start,8,226279.98283100128
2025-10-10,bucket_3_inverse,incumbent,9,60283.40653038025
2025-10-10,bucket_3_inverse,post_start,8,15567.912538528442
2025-10-10,bucket_core_screener,incumbent,27,1679121.566854477
2025-10-10,bucket_core_screener,post_start,146,8738835.462971687
2025-10-10,bucket_whitelist,post_start,8,218773.08074569702
2025-10-13,bucket_3_inverse,incumbent,9,57662.73663711548
2025-10-13,bucket_3_inverse,post_start,8,16122.639225959778
2025-10-13,bucket_core_screener,incumbent,27,1786809.7744483948
2025-10-13,bucket_core_screener,post_start,146,9370448.865866661
2025-10-13,bucket_whitelist,post_start,8,325443.04932641983
2025-10-14,bucket_3_inverse,incumbent,9,57711.87368965149
2025-10-14,bucket_3_inverse,post_start,8,16377.886058807373
2025-10-14,bucket_core_screener,incumbent,27,1758213.1942367554
2025-10-14,bucket_core_screener,post_start,146,9306525.16620636
2025-10-14,bucket_whitelist,post_start,8,316150.59324121475
2025-10-15,bucket_3_inverse,incumbent,9,55488.16590309143
2025-10-15,bucket_3_inverse,post_start,8,16504.04790496826
2025-10-15,bucket_core_screener,incumbent,27,1806581.3398284912
2025-10-15,bucket_core_screener,post_start,146,9546030.899703026
2025-10-15,bucket_whitelist,post_start,8,311793.7317767143
2025-10-16,bucket_3_inverse,incumbent,9,56111.96655654907
2025-10-16,bucket_3_inverse,post_start,8,16632.913148880005
2025-10-16,bucket_core_screener,incumbent,27,1823985.5710144043
2025-10-16,bucket_core_screener,post_start,146,9226772.908175468
2025-10-16,bucket_whitelist,post_start,8,301846.69540023804
2025-10-17,bucket_3_inverse,incumbent,9,56355.3708820343
2025-10-17,bucket_3_inverse,post_start,8,16729.693883895874
2025-10-17,bucket_core_screener,incumbent,27,1787083.863067627
2025-10-17,bucket_core_screener,post_start,148,9033618.271057129
2025-10-17,bucket_whitelist,post_start,8,300701.0235090256
2025-10-20,bucket_3_inverse,incumbent,9,54885.4196472168
2025-10-20,bucket_3_inverse,post_start,8,17241.489192008972
2025-10-20,bucket_core_screener,incumbent,27,1819717.0610027313
2025-10-20,bucket_core_screener,post_start,148,9095243.349882126
2025-10-20,bucket_whitelist,post_start,8,418161.421084404
2025-10-21,bucket_3_inverse,incumbent,9,56695.0478553772
2025-10-21,bucket_3_inverse,post_start,8,17256.384987831116
2025-10-21,bucket_core_screener,incumbent,27,1745526.6558876038
2025-10-21,bucket_core_screener,post_start,148,8938820.96475792
2025-10-21,bucket_whitelist,post_start,8,422229.02901649475
2025-10-22,bucket_3_inverse,incumbent,9,57805.145236968994
2025-10-22,bucket_3_inverse,post_start,8,17446.448650360107
2025-10-22,bucket_core_screener,incumbent,27,1728550.9223499298
2025-10-22,bucket_core_screener,post_start,148,8520239.602769852
2025-10-22,bucket_whitelist,post_start,8,402922.7573413849
2025-10-23,bucket_3_inverse,incumbent,9,56920.844734191895
2025-10-23,bucket_3_inverse,post_start,8,17572.77513027191
2025-10-23,bucket_core_screener,incumbent,27,1764303.0245609283
2025-10-23,bucket_core_screener,post_start,148,8800189.89412117
2025-10-23,bucket_whitelist,post_start,8,405572.6618452072
2025-10-24,bucket_3_inverse,incumbent,9,56229.69330215454
2025-10-24,bucket_3_inverse,post_start,8,17293.89910840988
2025-10-24,bucket_core_screener,incumbent,27,1780591.0104618073
2025-10-24,bucket_core_screener,post_start,158,9241591.918646336
2025-10-24,bucket_whitelist,post_start,9,570439.1991147995
2025-10-27,bucket_3_inverse,incumbent,9,55641.95035171509
2025-10-27,bucket_3_inverse,post_start,8,17540.871641635895
2025-10-27,bucket_core_screener,incumbent,27,1798710.261045456
2025-10-27,bucket_core_screener,post_start,158,9119774.35369587
2025-10-27,bucket_whitelist,post_start,9,579192.7309126854
2025-10-28,bucket_3_inverse,incumbent,9,55138.78762054443
2025-10-28,bucket_3_inverse,post_start,8,17452.967671871185
2025-10-28,bucket_core_screener,incumbent,27,1806621.4682388306
2025-10-28,bucket_core_screener,post_start,158,9014499.840868473
2025-10-28,bucket_whitelist,post_start,9,571047.839076519
2025-10-29,bucket_3_inverse,incumbent,9,55641.220418930054
2025-10-29,bucket_3_inverse,post_start,8,17342.875890254974
2025-10-29,bucket_core_screener,incumbent,27,1823092.979856491
2025-10-29,bucket_core_screener,post_start,158,9025543.401552677
2025-10-29,bucket_whitelist,post_start,9,562840.0377473831
2025-10-30,bucket_3_inverse,incumbent,9,55680.47438621521
2025-10-30,bucket_3_inverse,post_start,8,17701.80070066452
2025-10-30,bucket_core_screener,incumbent,27,1788793.6783752441
2025-10-30,bucket_core_screener,post_start,158,8683177.371238708
2025-10-30,bucket_whitelist,post_start,9,531760.8001332283
2025-10-31,bucket_3_inverse,incumbent,9,55329.35137748718
2025-10-31,bucket_3_inverse,post_start,8,17463.152886390686
2025-10-31,bucket_core_screener,incumbent,27,1792474.5669670105
2025-10-31,bucket_core_screener,post_start,162,8986946.734007359
2025-10-31,bucket_whitelist,post_start,9,536994.2700195312
2025-11-03,bucket_3_inverse,incumbent,9,56461.27882194519
2025-11-03,bucket_3_inverse,post_start,8,18367.554041862488
2025-11-03,bucket_core_screener,incumbent,27,1789717.2297725677
2025-11-03,bucket_core_screener,post_start,162,8698947.50991106
2025-11-03,bucket_whitelist,post_start,9,692176.5840997696
2025-11-04,bucket_3_inverse,incumbent,9,58586.95371246338
2025-11-04,bucket_3_inverse,post_start,8,18911.253153324127
2025-11-04,bucket_core_screener,incumbent,27,1715567.4760189056
2025-11-04,bucket_core_screener,post_start,162,8059852.814512253
2025-11-04,bucket_whitelist,post_start,9,668159.9132785797
2025-11-05,bucket_3_inverse,incumbent,9,57119.494997024536
2025-11-05,bucket_3_inverse,post_start,8,18714.167994976044
2025-11-05,bucket_core_screener,incumbent,27,1749463.5271148682
2025-11-05,bucket_core_screener,post_start,162,8245822.151973724
2025-11-05,bucket_whitelist,post_start,9,676003.139960289
2025-11-06,bucket_3_inverse,incumbent,9,58051.016662597656
2025-11-06,bucket_3_inverse,post_start,8,18911.229825496674
2025-11-06,bucket_core_screener,incumbent,27,1722021.3896961212
2025-11-06,bucket_core_screener,post_start,162,7820497.411931038
2025-11-06,bucket_whitelist,post_start,9,650271.979678154
2025-11-07,bucket_3_inverse,incumbent,9,57917.79678916931
2025-11-07,bucket_3_inverse,post_start,8,18253.657169818878
2025-11-07,bucket_core_screener,incumbent,27,1726021.1039657593
2025-11-07,bucket_core_screener,post_start,168,7873150.343735695
2025-11-07,bucket_whitelist,post_start,11,828718.7389726639
2025-11-10,bucket_3_inverse,incumbent,9,56239.66340827942
2025-11-10,bucket_3_inverse,post_start,8,18359.46745109558
2025-11-10,bucket_core_screener,incumbent,27,1609955.7895431519
2025-11-10,bucket_core_screener,post_start,168,9036670.434017658
2025-11-10,bucket_whitelist,post_start,11,994845.8596673012
2025-11-11,bucket_3_inverse,incumbent,9,55482.44357872009
2025-11-11,bucket_3_inverse,post_start,8,18741.115235328674
2025-11-11,bucket_core_screener,incumbent,27,1604311.4583435059
2025-11-11,bucket_core_screener,post_start,168,8814127.768595219
2025-11-11,bucket_whitelist,post_start,11,978087.1679143906
2025-11-12,bucket_3_inverse,incumbent,9,54424.1483669281
2025-11-12,bucket_3_inverse,post_start,8,18780.239172935486
2025-11-12,bucket_core_screener,incumbent,27,1613944.9254322052
2025-11-12,bucket_core_screener,post_start,168,8728240.330695152
2025-11-12,bucket_whitelist,post_start,11,953850.5331707001
2025-11-13,bucket_3_inverse,incumbent,9,57091.60588264465
2025-11-13,bucket_3_inverse,post_start,8,19037.34773683548
2025-11-13,bucket_core_screener,incumbent,27,1564894.8884620667
2025-11-13,bucket_core_screener,post_start,168,8105898.561285019
2025-11-13,bucket_whitelist,post_start,11,933140.4490609169
2025-11-14,bucket_3_inverse,incumbent,9,57170.31209945679
2025-11-14,bucket_3_inverse,post_start,8,18972.78741502762
2025-11-14,bucket_core_screener,incumbent,27,1552570.1180210114
2025-11-14,bucket_core_screener,post_start,171,8163447.600784779
2025-11-14,bucket_whitelist,post_start,11,926351.374186039
2025-11-17,bucket_3_inverse,incumbent,9,59471.71665382385
2025-11-17,bucket_3_inverse,post_start,8,19924.75850057602
2025-11-17,bucket_core_screener,incumbent,27,1445179.6352787018
2025-11-17,bucket_core_screener,post_start,171,8360164.274097919
2025-11-17,bucket_whitelist,post_start,11,1224311.4273657799
2025-11-18,bucket_3_inverse,incumbent,9,60463.787773132324
2025-11-18,bucket_3_inverse,post_start,8,19735.176186561584
2025-11-18,bucket_core_screener,incumbent,27,1437280.2013177872
2025-11-18,bucket_core_screener,post_start,171,8362953.019165993
2025-11-18,bucket_whitelist,post_start,11,1237807.2531228065
2025-11-19,bucket_3_inverse,incumbent,9,59944.2534866333
2025-11-19,bucket_3_inverse,post_start,8,20010.921549081802
2025-11-19,bucket_core_screener,incumbent,27,1438384.8521223068
2025-11-19,bucket_core_screener,post_start,171,8322935.308028698
2025-11-19,bucket_whitelist,post_start,11,1199097.484302044
2025-11-20,bucket_3_inverse,incumbent,9,62534.995319366455
2025-11-20,bucket_3_inverse,post_start,8,20399.370581626892
2025-11-20,bucket_core_screener,incumbent,27,1379835.4111919403
2025-11-20,bucket_core_screener,post_start,171,7762312.384062529
2025-11-20,bucket_whitelist,post_start,11,1169747.5150032043
2025-11-21,bucket_3_inverse,incumbent,9,60905.16040229797
2025-11-21,bucket_3_inverse,post_start,8,20563.79334449768
2025-11-21,bucket_core_screener,incumbent,27,1394153.8314876556
2025-11-21,bucket_core_screener,post_start,186,7965657.450067997
2025-11-21,bucket_whitelist,post_start,11,1170530.2818565369
2025-11-24,bucket_3_inverse,incumbent,9,58201.472173690796
2025-11-24,bucket_3_inverse,post_start,8,20452.31432247162
2025-11-24,bucket_core_screener,incumbent,27,1486224.3715896606
2025-11-24,bucket_core_screener,post_start,186,9303244.354432583
2025-11-24,bucket_whitelist,post_start,11,1406093.3442173004
2025-11-25,bucket_3_inverse,incumbent,9,57238.02096557617
2025-11-25,bucket_3_inverse,post_start,8,20695.237644195557
2025-11-25,bucket_core_screener,incumbent,27,1491900.74136734
2025-11-25,bucket_core_screener,post_start,186,9377963.406315088
2025-11-25,bucket_whitelist,post_start,11,1410549.4862499237
2025-11-26,bucket_3_inverse,incumbent,9,55095.83714675903
2025-11-26,bucket_3_inverse,post_start,8,20390.890686035156
2025-11-26,bucket_core_screener,incumbent,27,1528578.9186992645
2025-11-26,bucket_core_screener,post_start,186,9685725.934902191
2025-11-26,bucket_whitelist,post_start,11,1419425.7445907593
2025-11-28,bucket_3_inverse,incumbent,9,53822.800481796265
2025-11-28,bucket_3_inverse,post_start,8,20425.509651184082
2025-11-28,bucket_core_screener,incumbent,27,1552853.1676006317
2025-11-28,bucket_core_screener,post_start,189,9987160.229397058
2025-11-28,bucket_whitelist,post_start,11,1438309.0814962387
2025-12-01,bucket_3_inverse,incumbent,9,55202.80418777466
2025-12-01,bucket_3_inverse,post_start,8,21661.175567388535
2025-12-01,bucket_core_screener,incumbent,27,1373163.863433838
2025-12-01,bucket_core_screener,post_start,189,8390403.027063131
2025-12-01,bucket_whitelist,post_start,11,1448026.8861942291
2025-12-02,bucket_3_inverse,incumbent,9,55105.14837837219
2025-12-02,bucket_3_inverse,post_start,8,20979.02061533928
2025-12-02,bucket_core_screener,incumbent,27,1372205.6219882965
2025-12-02,bucket_core_screener,post_start,189,8546100.759862661
2025-12-02,bucket_whitelist,post_start,11,1475395.2684078217
2025-12-03,bucket_3_inverse,incumbent,9,53837.53409767151
2025-12-03,bucket_3_inverse,post_start,8,20712.212703466415
2025-12-03,bucket_core_screener,incumbent,27,1376936.8840770721
2025-12-03,bucket_core_screener,post_start,189,8816181.506277084
2025-12-03,bucket_whitelist,post_start,11,1494547.0510778427
2025-12-04,bucket_3_inverse,incumbent,9,53500.63095664978
2025-12-04,bucket_3_inverse,post_start,8,20656.08745741844
2025-12-04,bucket_core_screener,incumbent,27,1379081.496088028
2025-12-04,bucket_core_screener,post_start,189,9128352.029427052
2025-12-04,bucket_whitelist,post_start,11,1526006.164117813
2025-12-05,bucket_3_inverse,incumbent,9,53135.959661483765
2025-12-05,bucket_3_inverse,post_start,8,20849.711963176727
2025-12-05,bucket_core_screener,incumbent,27,1386955.2264575958
2025-12-05,bucket_core_screener,post_start,193,9074938.857207775
2025-12-05,bucket_whitelist,post_start,13,1680471.453444481
2025-12-08,bucket_3_inverse,incumbent,9,54423.17970466614
2025-12-08,bucket_3_inverse,post_start,8,20990.120482444763
2025-12-08,bucket_core_screener,incumbent,27,1374353.2277050018
2025-12-08,bucket_core_screener,post_start,193,8692963.518394947
2025-12-08,bucket_whitelist,post_start,13,1607956.543364048
2025-12-09,bucket_3_inverse,incumbent,9,54095.351987838745
2025-12-09,bucket_3_inverse,post_start,8,20753.85638999939
2025-12-09,bucket_core_screener,incumbent,27,1384973.2317066193
2025-12-09,bucket_core_screener,post_start,193,8765782.20862341
2025-12-09,bucket_whitelist,post_start,13,1609300.4073925018
2025-12-10,bucket_3_inverse,incumbent,9,52930.03504753113
2025-12-10,bucket_3_inverse,post_start,8,20806.67416191101
2025-12-10,bucket_core_screener,incumbent,27,1400772.258638382
2025-12-10,bucket_core_screener,post_start,193,8787149.710446835
2025-12-10,bucket_whitelist,post_start,13,1581611.7173714638
2025-12-11,bucket_3_inverse,incumbent,9,51983.08936500549
2025-12-11,bucket_3_inverse,post_start,8,21062.964054107666
2025-12-11,bucket_core_screener,incumbent,27,1408141.2728538513
2025-12-11,bucket_core_screener,post_start,193,8807992.092682838
2025-12-11,bucket_whitelist,post_start,13,1583822.5039868355
2025-12-12,bucket_3_inverse,incumbent,9,53038.3168964386
2025-12-12,bucket_3_inverse,post_start,8,21399.36635494232
2025-12-12,bucket_core_screener,incumbent,27,1382385.7364120483
2025-12-12,bucket_core_screener,post_start,197,8391934.029036999
2025-12-12,bucket_whitelist,post_start,13,1543472.6315059662
2025-12-15,bucket_3_inverse,incumbent,9,53337.95830535889
2025-12-15,bucket_3_inverse,post_start,8,22332.7125749588
2025-12-15,bucket_core_screener,incumbent,27,1361427.3667297363
2025-12-15,bucket_core_screener,post_start,197,8301894.225260973
2025-12-15,bucket_whitelist,post_start,13,1669766.1671962738
2025-12-16,bucket_3_inverse,incumbent,9,53809.42617416382
2025-12-16,bucket_3_inverse,post_start,8,22248.927168369293
2025-12-16,bucket_core_screener,incumbent,27,1356369.9747581482
2025-12-16,bucket_core_screener,post_start,197,8371236.695717335
2025-12-16,bucket_whitelist,post_start,13,1685793.2132549286
2025-12-17,bucket_3_inverse,incumbent,9,55020.84783554077
2025-12-17,bucket_3_inverse,post_start,8,22672.32888317108
2025-12-17,bucket_core_screener,incumbent,27,1338073.5519237518
2025-12-17,bucket_core_screener,post_start,197,7973254.764765024
2025-12-17,bucket_whitelist,post_start,13,1641655.786784172
2025-12-18,bucket_3_inverse,incumbent,9,54390.410011291504
2025-12-18,bucket_3_inverse,post_start,8,22801.282138347626
2025-12-18,bucket_core_screener,incumbent,27,1353675.226896286
2025-12-18,bucket_core_screener,post_start,197,8135186.636463165
2025-12-18,bucket_whitelist,post_start,13,1642221.931901455
2025-12-19,bucket_3_inverse,incumbent,9,52624.111671447754
2025-12-19,bucket_3_inverse,post_start,8,21973.260823726654
2025-12-19,bucket_core_screener,incumbent,27,1382097.5504245758
2025-12-19,bucket_core_screener,post_start,204,8726433.964731693
2025-12-19,bucket_whitelist,post_start,13,1664191.2537221909
2025-12-22,bucket_3_inverse,incumbent,9,51936.35787773132
2025-12-22,bucket_3_inverse,post_start,8,22675.6847448349
2025-12-22,bucket_core_screener,incumbent,27,1410108.5010318756
2025-12-22,bucket_core_screener,post_start,204,9021589.922284603
2025-12-22,bucket_whitelist,post_start,13,1851405.8876495361
2025-12-23,bucket_3_inverse,incumbent,9,51347.53677845001
2025-12-23,bucket_3_inverse,post_start,8,22512.503486156464
2025-12-23,bucket_core_screener,incumbent,27,1415582.4700222015
2025-12-23,bucket_core_screener,post_start,204,8896308.853285313
2025-12-23,bucket_whitelist,post_start,13,1824887.565659523
2025-12-24,bucket_3_inverse,incumbent,9,51008.934171676636
2025-12-24,bucket_3_inverse,post_start,8,22656.85722541809
2025-12-24,bucket_core_screener,incumbent,27,1415476.893585205
2025-12-24,bucket_core_screener,post_start,204,8890484.79838562
2025-12-24,bucket_whitelist,post_start,13,1826296.0112867355
2025-12-26,bucket_3_inverse,incumbent,9,50773.09856033325
2025-12-26,bucket_3_inverse,post_start,8,22542.735335826874
2025-12-26,bucket_core_screener,incumbent,27,1427048.153104782
2025-12-26,bucket_core_screener,post_start,204,8714884.412776232
2025-12-26,bucket_whitelist,post_start,13,1797327.6558523178
2025-12-29,bucket_3_inverse,incumbent,9,52958.59287452698
2025-12-29,bucket_3_inverse,post_start,8,22955.121804475784
2025-12-29,bucket_core_screener,incumbent,27,1382550.1439266205
2025-12-29,bucket_core_screener,post_start,204,8810940.541861057
2025-12-29,bucket_whitelist,post_start,13,1949587.4533967972
2025-12-30,bucket_3_inverse,incumbent,9,52997.37095832825
2025-12-30,bucket_3_inverse,post_start,8,22903.785832881927
2025-12-30,bucket_core_screener,incumbent,27,1382872.5670967102
2025-12-30,bucket_core_screener,post_start,204,8733978.200612068
2025-12-30,bucket_whitelist,post_start,13,1930680.3435645103
2025-12-31,bucket_3_inverse,incumbent,9,54100.36702156067
2025-12-31,bucket_3_inverse,post_start,8,22780.87764930725
2025-12-31,bucket_core_screener,incumbent,27,1363759.1806659698
2025-12-31,bucket_core_screener,post_start,204,8615475.896892548
2025-12-31,bucket_whitelist,post_start,13,1899917.0252552032
2026-01-02,bucket_3_inverse,incumbent,9,53657.29984283447
2026-01-02,bucket_3_inverse,post_start,8,22340.554374933243
2026-01-02,bucket_core_screener,incumbent,27,1397635.0204544067
2026-01-02,bucket_core_screener,post_start,206,9084761.435258389
2026-01-02,bucket_whitelist,post_start,13,1953325.3059329987
2026-01-05,bucket_3_inverse,incumbent,9,52403.046102523804
2026-01-05,bucket_3_inverse,post_start,8,22875.49533176422
2026-01-05,bucket_core_screener,incumbent,27,1434213.6174793243
2026-01-05,bucket_core_screener,post_start,206,9486793.985112906
2026-01-05,bucket_whitelist,post_start,13,2004301.9136266708
2026-01-06,bucket_3_inverse,incumbent,9,51168.53678703308
2026-01-06,bucket_3_inverse,post_start,8,22618.865306854248
2026-01-06,bucket_core_screener,incumbent,27,1456056.8990821838
2026-01-06,bucket_core_screener,post_start,206,9680006.368347168
2026-01-06,bucket_whitelist,post_start,13,2002901.73411417
2026-01-07,bucket_3_inverse,incumbent,9,51386.344902038574
2026-01-07,bucket_3_inverse,post_start,8,22732.178955078125
2026-01-07,bucket_core_screener,incumbent,27,1436934.1830615997
2026-01-07,bucket_core_screener,post_start,206,9586589.909901142
2026-01-07,bucket_whitelist,post_start,13,1991359.0998096466
2026-01-08,bucket_3_inverse,incumbent,9,51772.56037521362
2026-01-08,bucket_3_inverse,post_start,8,23019.41446685791
2026-01-08,bucket_core_screener,incumbent,27,1445120.1343708038
2026-01-08,bucket_core_screener,post_start,206,9546902.172883272
2026-01-08,bucket_whitelist,post_start,13,1985501.366399765
2026-01-09,bucket_3_inverse,incumbent,9,50452.540618896484
2026-01-09,bucket_3_inverse,post_start,8,23210.037317276
2026-01-09,bucket_core_screener,incumbent,27,1458301.258644104
2026-01-09,bucket_core_screener,post_start,213,9680093.318974018
2026-01-09,bucket_whitelist,post_start,13,1953459.6478834152
2026-01-12,bucket_3_inverse,incumbent,9,50625.57777404785
2026-01-12,bucket_3_inverse,post_start,8,23862.964782476425
2026-01-12,bucket_core_screener,incumbent,27,1245347.0673446655
2026-01-12,bucket_core_screener,post_start,213,9261304.165888786
2026-01-12,bucket_whitelist,post_start,13,1940542.4727144241
2026-01-13,bucket_3_inverse,incumbent,9,51275.90305328369
2026-01-13,bucket_3_inverse,post_start,8,23596.95056772232
2026-01-13,bucket_core_screener,incumbent,27,1244784.1238174438
2026-01-13,bucket_core_screener,post_start,213,9234978.54393959
2026-01-13,bucket_whitelist,post_start,13,1935695.9780101776
2026-01-14,bucket_3_inverse,incumbent,9,50973.42426109314
2026-01-14,bucket_3_inverse,post_start,8,23184.162259578705
2026-01-14,bucket_core_screener,incumbent,27,1247283.5116386414
2026-01-14,bucket_core_screener,post_start,213,9243767.83941698
2026-01-14,bucket_whitelist,post_start,13,1934560.0842638016
2026-01-15,bucket_3_inverse,incumbent,9,50875.470165252686
2026-01-15,bucket_3_inverse,post_start,8,23305.971352100372
2026-01-15,bucket_core_screener,incumbent,27,1248560.784740448
2026-01-15,bucket_core_screener,post_start,213,9132345.303531408
2026-01-15,bucket_whitelist,post_start,13,1910554.187429428
2026-01-16,bucket_3_inverse,incumbent,9,50948.17508125305
2026-01-16,bucket_3_inverse,post_start,8,23408.343428373337
2026-01-16,bucket_core_screener,incumbent,27,1244666.5355701447
2026-01-16,bucket_core_screener,post_start,220,9427060.810565948
2026-01-16,bucket_whitelist,post_start,13,1937180.0793104172
2026-01-20,bucket_3_inverse,incumbent,9,53180.367811203
2026-01-20,bucket_3_inverse,post_start,8,24208.238164663315
2026-01-20,bucket_core_screener,incumbent,27,1229360.4384365082
2026-01-20,bucket_core_screener,post_start,220,8780467.173671007
2026-01-20,bucket_whitelist,post_start,13,1821405.3479661942
