ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,borrow_annual,strategy_tag,long_usd,short_usd,sleeve
MARO,MARA,0.782389,326,ols,0.103749,-0.0673489999999999,0.103749,7000,0.103749,False,False,True,True,False,True,False,False,False,False,False,0.66703,0.168256,0.895495,0.068265,0.168256,0.0645069999999999,0.0645069999999999,0.19559725,0.2347167,0.5,0.5,0.103749,ETF_LS,1973.446327764157,-2522.3339384425867,whitelist_stock
HOOW,HOOD,1.210484,197,ols,0.021191,0.0152089999999999,0.021191,100000,0.021191,False,False,True,True,False,True,False,False,False,False,False,0.823176,0.09032,0.705916,0.063483,0.084463,0.069129,0.063272,0.302621,0.3631451999999999,0.5,0.5,0.021191,ETF_LS,2813.526278012222,-2324.298609491924,whitelist_stock
MSFW,MSFT,1.218334,173,ols,0.040315,-0.003915,0.040315,25000,0.040315,False,False,True,True,False,True,False,False,False,False,False,0.300814,0.029441,0.241392,0.00775,0.022641,-0.010874,-0.017674,0.3045835,0.3655002,0.5,0.5,0.040315,ETF_LS,2469.133121905325,-2026.6471443014188,whitelist_stock
MSTW,MSTR,1.219827,173,ols,0.046352,-0.0099519999999999,0.046352,100000,0.046352,False,False,True,True,False,True,False,False,False,False,False,0.892094,0.120882,0.882264,0.104363,0.115703,0.07453,0.069351,0.30495675,0.3659481,0.5,0.5,0.046352,ETF_LS,2470.4961939764557,-2025.2840722302883,whitelist_stock
NFLW,NFLX,1.192598,197,ols,0.042325,-0.005925,0.042325,20000,0.042325,False,False,True,True,False,True,False,False,False,False,False,0.402735,0.054455,0.329996,0.012506,0.045299,0.01213,0.0029739999999999,0.2981495,0.3577794,0.5,0.5,0.042325,ETF_LS,2445.3449989088886,-2050.435267297856,whitelist_stock
PLTW,PLTR,1.195197,280,ols,0.023212,0.013188,0.023212,150000,0.023212,False,False,True,True,False,True,False,False,False,False,False,0.732532,0.091102,0.627288,0.0459,0.091102,0.06789,0.06789,0.29879925,0.3585591,0.5,0.5,0.023212,ETF_LS,2798.8352016355175,-2341.735464225159,whitelist_stock
UNHW,UNH,1.202025,81,ols,0.3799099999999999,-0.34351,0.3799099999999999,900,0.3799099999999999,False,False,False,False,True,False,False,True,True,True,False,0.533893,0.068314,0.417303,0.021144,0.036306,-0.311596,-0.3436039999999999,0.30050625,0.3606074999999999,0.5,0.5,0.3799099999999999,ETF_LS,0.0,0.0,
MSTZ,MSTR,-1.982459,384,ols,0.376398,-0.339998,0.376398,400000,0.376398,False,False,False,False,True,False,False,True,True,False,False,1.728831,2.44773,0.882264,2.301155,2.44773,2.071332,2.071332,0.49561475,0.5947376999999999,0.5,0.5947376999999999,0.376398,ETF_LS,0.0,0.0,
BTCZ,IBIT,-1.992737,433,ols,0.302669,-0.266269,0.302669,100000,0.302669,False,False,False,False,True,False,False,True,True,False,False,0.995745,0.698155,0.500601,0.74726,0.698155,0.3954859999999999,0.3954859999999999,0.49818425,0.5978211,0.5,0.5978211,0.302669,ETF_LS,0.0,0.0,
ZSL,SLV,-2.023336,502,ols,0.5004270000000001,-0.464027,0.5004270000000001,20000,0.5004270000000001,False,False,True,False,True,False,True,True,False,False,False,0.936346,0.581654,0.458124,0.641934,0.581654,0.0812269999999999,0.0812269999999999,0.505834,0.6070008,0.505834,0.6070008,0.5004270000000001,ETF_LS,0.0,0.0,
TMV,TLT,-2.964687,502,ols,0.388603,-0.352203,0.388603,250000,0.388603,False,False,False,False,True,False,False,True,True,False,False,0.376356,-0.076475,0.126658,0.094281,-0.076475,-0.465078,-0.465078,0.74117175,0.8894061,0.74117175,0.8894061,0.388603,ETF_LS,0.0,0.0,
TBX,TLT,-0.426295,502,ols,0.346584,-0.310184,0.346584,2000,0.346584,False,False,False,False,True,False,False,True,True,False,False,0.077985,-0.025839,0.126658,0.004877,-0.025839,-0.372423,-0.372423,0.10657375,0.1278885,0.5,0.5,0.346584,ETF_LS,0.0,0.0,
