ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,reduce_only,keep_open,hard_exit,_plan_date
COIG,COIN,1.996139,263,ols,0.139059,35000,0.139059,False,False,6.625,0.139059,1.0,False,True,False,False,False,False,True,False,False,False,1.493873,0.709362,0.793345,0.625756,0.709362,0.570303,0.570303,0.49903475,0.5988417,0.5,0.5988417,0.570303,net_decay_annual,0.139059,ETF_LS,10824.592708021646,-5422.765001846888,10824.592708021646,-5422.765001846888,50328.199383637824,0.0,-0.0,50328.199383637824,core_leveraged,0.5,1.0,16194.609097531276,10789.449624779418,-5405.159472751856,10789.449624779418,-5405.159472751856,16194.609097531276,10789.449624779418,-5405.159472751856,normal,,16247.357709868533,1.0,0.0,,False,0.0,0.0,haircut,haircut,-52.74861233725824,1.003257171075855,False,False,False,2026-04-04
CRCG,CRCL,1.991222,162,ols,0.0841259999999999,1100000,0.0841259999999999,False,False,2.430000066757202,0.0841259999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.95402,1.052229,1.190453,1.398573,1.175923,0.968103,1.091797,0.4978055,0.5973666,0.5,0.5973666,0.968103,net_decay_annual,0.0841259999999999,ETF_LS,29386.210031407147,-14757.87733934596,29386.210031407147,-14757.87733934596,78530.16885952394,0.0,-0.0,78530.16885952394,core_leveraged,0.5,1.0,44000.76933755147,29290.80486899933,-14709.964468552138,29290.80486899933,-14709.964468552138,44000.76933755147,29290.80486899933,-14709.964468552138,normal,,44144.08737075312,1.0,0.0,,False,0.0,0.0,haircut,haircut,-143.3180332016418,1.003257171075855,False,False,False,2026-04-04
CRMG,CRM,1.983237,249,ols,0.183269,15000,0.183269,False,False,6.307000160217285,0.183269,1.0,False,True,False,False,False,False,True,False,False,False,0.687234,0.253887,0.360893,0.126987,0.252376,0.0706179999999999,0.069107,0.49580925,0.5949711,0.5,0.5949711,0.0706179999999999,net_decay_annual,0.183269,ETF_LS,50.17781932285252,-25.30096973929617,50.17781932285252,-25.30096973929617,50.17781932285252,0.0,-0.0,50.17781932285252,core_leveraged,0.5,1.0,75.23373990061603,50.01491219748147,-25.21882770313456,50.01491219748147,-25.21882770313456,75.23373990061603,50.01491219748147,-25.21882770313456,normal,,75.47878906214869,1.0,0.0,,False,0.0,0.0,haircut,haircut,-0.2450491615326626,1.0032571710758549,False,False,False,2026-04-04
CRWG,CRWV,1.996664,162,ols,0.0465639999999999,1800000,0.0465639999999999,False,False,2.6700000762939453,0.0465639999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.960691,1.010942,1.190455,1.410099,1.153498,0.964378,1.106934,0.499166,0.5989992,0.5,0.5989992,0.964378,net_decay_annual,0.0465639999999999,ETF_LS,29660.84110396632,-14855.19902395512,29660.84110396632,-14855.19902395512,81183.36485443971,-678.4608200991131,678.4608200991131,80504.90403434061,core_leveraged,0.5,1.0,44371.51451425374,29564.54432531906,-14806.970188934674,29564.54432531906,-14806.970188934674,44371.51451425374,29564.54432531906,-14806.970188934674,normal,,44516.04012792144,1.0,0.0,,False,0.0,0.0,haircut,haircut,-144.52561366770533,1.0032571710758549,False,False,False,2026-04-04
DUOG,DUOL,2.018899,76,ols,0.110584,15000,0.110584,False,False,3.052000045776367,0.110584,1.0,False,True,False,False,False,False,True,False,False,False,1.134989,0.466297,0.615145,0.389198,0.41245,0.355713,0.3018659999999999,0.50472475,0.6056697000000001,0.50472475,0.6056697000000001,0.355713,net_decay_annual,0.110584,ETF_LS,4569.903012038344,-2263.56197711641,4569.903012038344,-2263.56197711641,4569.903012038344,0.0,-0.0,4569.903012038344,core_leveraged,0.5,1.0,6811.279486621366,4555.066381571689,-2256.2131050496773,4555.066381571689,-2256.2131050496773,6811.279486621366,4555.066381571689,-2256.2131050496773,normal,,6833.464989154754,1.0,0.0,,False,0.0,0.0,haircut,haircut,-22.18550253338799,1.003257171075855,False,False,False,2026-04-04
FIGG,FIG,1.994078,117,ols,0.0195429999999999,55000,0.0327079483551463,False,False,1.1950000524520874,0.0195429999999999,1.6736400939029987,False,True,False,False,False,False,True,False,False,False,1.358827,0.653681,0.876037,0.760637,0.710979,0.6209730516448536,0.6782710516448537,0.4985195,0.5982234,0.5,0.5982234,0.6209730516448536,net_decay_annual,0.0327079483551463,ETF_LS,13709.380467145977,-6875.047248475724,13709.380467145977,-6875.047248475724,13709.380467145977,0.0,-0.0,13709.380467145977,core_leveraged,0.5,1.0,20517.598387607573,13664.871642476828,-6852.726745130746,13664.871642476828,-6852.726745130746,20517.598387607573,13664.871642476828,-6852.726745130746,normal,,20584.4277156217,1.0,0.0,,False,0.0,0.0,haircut,haircut,-66.82932801412608,1.003257171075855,False,False,False,2026-04-04
GEVG,GEV,1.957694,73,ols,0.052531,4000,0.052531,False,False,23.5629997253418,0.052531,1.0,False,True,False,False,False,False,True,False,False,False,0.947201,0.257182,0.53158,0.264898,0.262663,0.204651,0.2101319999999999,0.4894235,0.5873082,0.5,0.5873082,0.204651,net_decay_annual,0.052531,ETF_LS,1804.650935830389,-921.824828512724,1804.650935830389,-921.824828512724,5383.568304605149,0.0,-0.0,5383.568304605149,core_leveraged,0.5,1.0,2717.623998061578,1798.7919626780736,-918.832035383504,1798.7919626780736,-918.832035383504,2717.623998061578,1798.7919626780736,-918.832035383504,normal,,2726.475764343113,1.0,0.0,,False,0.0,0.0,haircut,haircut,-8.851766281535674,1.003257171075855,False,False,False,2026-04-04
GLGG,GLXY,1.999767,154,ols,0.385165,15000,0.385165,False,False,3.9679999351501465,0.385165,1.0,False,False,True,False,False,True,False,True,False,False,1.85317,1.077937,0.897943,0.80602,0.972191,0.6927719999999999,0.587026,0.49994175,0.5999301,0.5,0.5999301,0.6927719999999999,net_decay_annual,0.385165,ETF_LS,0.0,0.0,0.0,0.0,29672.87490700746,0.0,-0.0,29672.87490700746,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-04
GRAG,GRAB,1.972134,76,ols,,0,0.0,False,True,6.71999979019165,,1.0,False,False,False,False,False,False,True,False,True,False,0.732904,0.314864,0.442333,0.187556,0.22595,0.314864,0.22595,0.4930335,1.0,0.5,1.0,0.314864,net_decay_annual,,ETF_LS,4294.607167544595,-2177.6447074816388,4294.607167544595,-2177.6447074816388,4294.607167544595,0.0,-0.0,4294.607167544595,core_leveraged,0.5,1.0,6451.2390856729535,4280.664311563525,-2170.574774109429,4280.664311563525,-2170.574774109429,6451.2390856729535,4280.664311563525,-2170.574774109429,normal,no_locate,6472.2518750262325,1.0,0.0,,False,0.0,0.0,haircut,haircut,-21.012789353279004,1.0032571710758549,False,False,False,2026-04-04
HOOG,HOOD,2.005824,259,ols,0.130775,60000,0.130775,False,False,16.950000762939453,0.130775,1.0,False,True,False,False,False,False,True,False,False,False,1.433927,0.658229,0.706668,0.503751,0.658229,0.527454,0.527454,0.501456,0.6017472,0.501456,0.6017472,0.527454,net_decay_annual,0.130775,ETF_LS,9404.65826499614,-4688.6757088339455,9404.65826499614,-4688.6757088339455,34098.909844830574,0.0,-0.0,34098.909844830574,core_leveraged,0.5,1.0,14047.578607105224,9374.125135742555,-4673.45347136267,9374.125135742555,-4673.45347136267,14047.578607105224,9374.125135742555,-4673.45347136267,normal,,14093.333973830086,1.0,0.0,,False,0.0,0.0,haircut,haircut,-45.75536672486123,1.0032571710758549,False,False,False,2026-04-04
IREG,IREN,1.969601,73,ols,0.130486,15000,0.130486,False,False,9.859999656677246,0.130486,1.0,False,True,False,False,False,False,True,False,False,False,2.120108,1.245727,1.053089,1.05894,1.113049,1.115241,0.982563,0.49240025,0.5908802999999999,0.5,0.5908802999999999,1.115241,net_decay_annual,0.130486,ETF_LS,37305.39589222839,-18940.585373498685,37305.39589222839,-18940.585373498685,37305.39589222839,0.0,-0.0,37305.39589222839,core_leveraged,0.5,1.0,56063.37326790399,37184.280329861474,-18879.092938042515,37184.280329861474,-18879.092938042515,56063.37326790399,37184.280329861474,-18879.092938042515,normal,,56245.98126572707,1.0,0.0,,False,0.0,0.0,haircut,haircut,-182.6079978230773,1.0032571710758549,False,False,False,2026-04-04
KLAG,KLAC,2.0115,71,ols,0.0429779999999999,1000,0.0429779999999999,False,False,21.95499992370605,0.0429779999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.156089,0.470173,0.466773,0.22165,0.29167,0.427195,0.248692,0.502875,0.6034499999999999,0.502875,0.6034499999999999,0.427195,net_decay_annual,0.0429779999999999,ETF_LS,6948.251520643109,-3454.263743794735,6948.251520643109,-3454.263743794735,6948.251520643109,0.0,-0.0,6948.251520643109,core_leveraged,0.5,1.0,10368.742496285957,6925.693352574862,-3443.0491437110923,6925.693352574862,-3443.0491437110923,10368.742496285957,6925.693352574862,-3443.0491437110923,normal,,10402.515264437843,1.0,0.0,,False,0.0,0.0,haircut,haircut,-33.77276815188998,1.0032571710758549,False,False,False,2026-04-04
LACG,LAC,2.007938,76,ols,0.16885,15000,0.16885,False,False,7.480000019073486,0.16885,1.0,False,True,False,False,False,False,True,False,False,False,1.442416,0.647068,1.069583,1.157666,1.003676,0.4782179999999999,0.834826,0.5019845,0.6023814,0.5019845,0.6023814,0.4782179999999999,net_decay_annual,0.16885,ETF_LS,7534.806410821807,-3752.5094952243594,7534.806410821807,-3752.5094952243594,7534.806410821807,0.0,-0.0,7534.806410821807,core_leveraged,0.5,1.0,11250.670547355345,7510.343935784445,-3740.3266115708975,7510.343935784445,-3740.3266115708975,11250.670547355345,7510.343935784445,-3740.3266115708975,normal,,11287.315906046166,1.0,0.0,,False,0.0,0.0,haircut,haircut,-36.64535869082101,1.003257171075855,False,False,False,2026-04-04
MPG,MP,1.985072,108,ols,0.196387,8000,0.196387,False,False,5.426000118255615,0.196387,1.0,False,True,False,False,False,False,True,False,False,False,1.476538,0.7118,0.812408,0.645301,0.673801,0.515413,0.477414,0.496268,0.5955216,0.5,0.5955216,0.515413,net_decay_annual,0.196387,ETF_LS,8515.745584252289,-4289.892550120242,8515.745584252289,-4289.892550120242,8515.745584252289,0.0,-0.0,8515.745584252289,core_leveraged,0.5,1.0,12764.063396267828,8488.098395668905,-4275.965000598923,8488.098395668905,-4275.965000598923,12764.063396267828,8488.098395668905,-4275.965000598923,normal,,12805.63813437253,1.0,0.0,,False,0.0,0.0,haircut,haircut,-41.57473810470219,1.0032571710758549,False,False,False,2026-04-04
NBIG,NBIS,2.008995,108,ols,0.051237,100000,0.051237,False,False,7.96999979019165,0.051237,1.0,False,True,False,False,False,False,True,False,False,False,1.984164,1.152186,1.115504,1.261189,1.214473,1.100949,1.163236,0.50224875,0.6026985,0.50224875,0.6026985,1.100949,net_decay_annual,0.051237,ETF_LS,37330.507203205016,-18581.68248462789,37330.507203205016,-18581.68248462789,91432.06522655828,0.0,-0.0,91432.06522655828,core_leveraged,0.5,1.0,55730.665376530334,37209.3101145474,-18521.35526198293,37209.3101145474,-18521.35526198293,55730.665376530334,37209.3101145474,-18521.35526198293,normal,,55912.18968783291,1.0,0.0,,False,0.0,0.0,haircut,haircut,-181.524311302579,1.0032571710758549,False,False,False,2026-04-04
NEMG,NEM,1.99711,93,ols,0.048671,1000,0.048671,False,False,22.12299919128418,0.048671,1.0,False,True,False,False,False,False,True,False,False,False,1.017344,0.370192,0.412741,0.169617,0.243639,0.321521,0.194968,0.4992775,0.5991329999999999,0.5,0.5991329999999999,0.321521,net_decay_annual,0.048671,ETF_LS,4142.246787175953,-2074.1204977071634,4142.246787175953,-2074.1204977071634,4142.246787175953,0.0,-0.0,4142.246787175953,core_leveraged,0.5,1.0,6196.185249507779,4128.798583850604,-2067.3866656571763,4128.798583850604,-2067.3866656571763,6196.185249507779,4128.798583850604,-2067.3866656571763,normal,,6216.367284883115,1.0,0.0,,False,0.0,0.0,haircut,haircut,-20.182035375335545,1.0032571710758549,False,False,False,2026-04-04
NETG,NET,2.003232,93,ols,0.248014,6000,0.248014,False,False,12.737000465393066,0.248014,1.0,False,True,False,False,False,False,True,False,False,False,1.119091,0.46687,0.508517,0.259845,0.336247,0.218856,0.088233,0.500808,0.6009696,0.500808,0.6009696,0.218856,net_decay_annual,0.248014,ETF_LS,1260.3652457681485,-629.165890804534,1260.3652457681485,-629.165890804534,1260.3652457681485,0.0,-0.0,1260.3652457681485,core_leveraged,0.5,1.0,1883.396591669931,1256.273348553871,-627.1232431160599,1256.273348553871,-627.1232431160599,1883.396591669931,1256.273348553871,-627.1232431160599,normal,,1889.531136572682,1.0,0.0,,False,0.0,0.0,haircut,haircut,-6.134544902751031,1.0032571710758549,False,False,False,2026-04-04
NIOG,NIO,1.975114,71,ols,0.1359479999999999,7000,0.1359479999999999,False,False,21.80599975585937,0.1359479999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.213947,0.467182,0.667226,0.42871,0.439549,0.331234,0.303601,0.4937785,0.5925342,0.5,0.5925342,0.331234,net_decay_annual,0.1359479999999999,ETF_LS,3880.5428301305024,-1964.718406193517,3880.5428301305024,-1964.718406193517,3880.5428301305024,0.0,-0.0,3880.5428301305024,core_leveraged,0.5,1.0,5826.284032493666,3867.944273918477,-1958.3397585751893,3867.944273918477,-1958.3397585751893,5826.284032493666,3867.944273918477,-1958.3397585751893,normal,,5845.26123632402,1.0,0.0,,False,0.0,0.0,haircut,haircut,-18.977203830353574,1.0032571710758549,False,False,False,2026-04-04
NUG,NU,1.98042,93,ols,,0,0.0,False,True,10.697999954223633,,1.0,False,False,False,False,False,False,True,False,True,False,0.82164,0.312264,0.434098,0.182943,0.230669,0.312264,0.230669,0.495105,1.0,0.5,1.0,0.312264,net_decay_annual,,ETF_LS,4225.398512077835,-2133.587073488369,4225.398512077835,-2133.587073488369,4225.398512077835,0.0,-0.0,4225.398512077835,core_leveraged,0.5,1.0,6338.3405261355565,4211.680348665416,-2126.6601774701408,4211.680348665416,-2126.6601774701408,6338.3405261355565,4211.680348665416,-2126.6601774701408,normal,no_locate,6358.9855855662045,1.0,0.0,,False,0.0,0.0,haircut,haircut,-20.64505943064796,1.0032571710758549,False,False,False,2026-04-04
NVDG,NVDA,1.969356,324,ols,0.0242919999999999,40000,0.0242919999999999,False,False,14.286999702453612,0.0242919999999999,1.0,False,True,False,False,False,False,True,False,False,False,0.922523,0.337187,0.495014,0.23389,0.337187,0.312895,0.312895,0.492339,0.5908068,0.5,0.5908068,0.312895,net_decay_annual,0.0242919999999999,ETF_LS,4106.885722311959,-2085.395287754961,4106.885722311959,-2085.395287754961,17594.93209521507,0.0,-0.0,17594.93209521507,core_leveraged,0.5,1.0,6172.177173103634,4093.5523220909454,-2078.624851012689,4093.5523220909454,-2078.624851012689,6172.177173103634,4093.5523220909454,-2078.624851012689,normal,,6192.28101006692,1.0,0.0,,False,0.0,0.0,haircut,haircut,-20.103836963286085,1.003257171075855,False,False,False,2026-04-04
OKTG,OKTA,1.999329,93,ols,,0,0.0,False,True,11.881999969482422,,1.0,False,False,False,False,False,False,True,False,True,False,0.952981,0.37131,0.442086,0.195243,0.26022,0.37131,0.26022,0.49983225,1.0,0.5,1.0,0.37131,net_decay_annual,,ETF_LS,5698.736157608919,-2850.324362628121,5698.736157608919,-2850.324362628121,5698.736157608919,0.0,-0.0,5698.736157608919,core_leveraged,0.5,1.0,8521.305171503884,5680.2346615652,-2841.0705099386846,5680.2346615652,-2841.0705099386846,8521.305171503884,5680.2346615652,-2841.0705099386846,normal,no_locate,8549.06052023704,1.0,0.0,,False,0.0,0.0,haircut,haircut,-27.755348733157007,1.003257171075855,False,False,False,2026-04-04
OPEG,OPEN,2.002038,76,ols,0.170678,15000,0.170678,False,False,5.333000183105469,0.170678,1.0,False,True,False,False,False,False,True,False,False,False,1.591092,0.794738,1.29726,1.688032,1.418626,0.6240600000000001,1.247948,0.5005095,0.6006114,0.5005095,0.6006114,0.6240600000000001,net_decay_annual,0.170678,ETF_LS,12482.835112158498,-6235.064025836921,12482.835112158498,-6235.064025836921,12482.835112158498,0.0,-0.0,12482.835112158498,core_leveraged,0.5,1.0,18657.12967485999,12442.308385169456,-6214.8212896905325,12442.308385169456,-6214.8212896905325,18657.12967485999,12442.308385169456,-6214.8212896905325,normal,,18717.89913799542,1.0,0.0,,False,0.0,0.0,haircut,haircut,-60.76946313543158,1.003257171075855,False,False,False,2026-04-04
OSCG,OSCR,1.985866,101,ols,0.353377,35000,0.353377,False,False,5.401000022888184,0.353377,1.0,False,False,True,False,False,True,False,True,False,False,1.464852,0.712453,0.751141,0.552307,0.616492,0.359076,0.263115,0.4964665,0.5957598,0.5,0.5957598,0.359076,net_decay_annual,0.353377,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-04
PANG,PANW,1.995407,259,ols,0.064782,6000,0.064782,False,False,8.020000457763672,0.064782,1.0,False,True,False,False,False,False,True,False,False,False,0.738406,0.267162,0.346632,0.119327,0.267162,0.20238,0.20238,0.49885175,0.5986220999999999,0.5,0.5986220999999999,0.20238,net_decay_annual,0.064782,ETF_LS,1704.102282287534,-854.0123805757593,1704.102282287534,-854.0123805757593,3336.362261052822,0.0,-0.0,3336.362261052822,core_leveraged,0.5,1.0,2549.8094971203323,1698.5697500274223,-851.23974709291,1698.5697500274223,-851.23974709291,2549.8094971203323,1698.5697500274223,-851.23974709291,normal,,2558.114662863293,1.0,0.0,,False,0.0,0.0,haircut,haircut,-8.30516574296098,1.003257171075855,False,False,False,2026-04-04
PLTG,PLTR,1.996656,235,ols,0.103763,70000,0.103763,False,False,16.29199981689453,0.103763,1.0,False,True,False,False,False,False,True,False,False,False,1.041727,0.423776,0.627894,0.392276,0.421651,0.320013,0.317888,0.499164,0.5989968,0.5,0.5989968,0.320013,net_decay_annual,0.103763,ETF_LS,3791.1935707628,-1898.7715313818703,3791.1935707628,-1898.7715313818703,23780.262535658083,0.0,-0.0,23780.262535658083,core_leveraged,0.5,1.0,5671.49208217766,3778.8850955306575,-1892.6069866470027,3778.8850955306575,-1892.6069866470027,5671.49208217766,3778.8850955306575,-1892.6069866470027,normal,,5689.96510214467,1.0,0.0,,False,0.0,0.0,haircut,haircut,-18.47301996700935,1.0032571710758549,False,False,False,2026-04-04
PYPG,PYPL,1.994935,249,ols,0.089717,250000,0.089717,False,False,5.947999954223633,0.089717,1.0,False,True,False,False,False,False,True,False,False,False,0.80726,0.315004,0.377563,0.141473,0.312938,0.225287,0.223221,0.49873375,0.5984805,0.5,0.5984805,0.225287,net_decay_annual,0.089717,ETF_LS,1980.2615466716693,-992.6446459015804,1980.2615466716693,-992.6446459015804,1980.2615466716693,0.0,-0.0,1980.2615466716693,core_leveraged,0.5,1.0,2963.254366161388,1973.8324367501025,-989.4219294112852,1973.8324367501025,-989.4219294112852,2963.254366161388,1973.8324367501025,-989.4219294112852,normal,,2972.90619257325,1.0,0.0,,False,0.0,0.0,haircut,haircut,-9.651826411862205,1.003257171075855,False,False,False,2026-04-04
SATG,SATS,2.004379,73,ols,0.148603,1000,0.148603,False,False,20.00200080871582,0.148603,1.0,False,True,False,False,False,False,True,False,False,False,1.136416,0.47013,0.885522,0.789307,0.696847,0.321527,0.548244,0.50109475,0.6013137000000001,0.50109475,0.6013137000000001,0.321527,net_decay_annual,0.148603,ETF_LS,3569.4065743244973,-1780.804216330593,3569.4065743244973,-1780.804216330593,3569.4065743244973,0.0,-0.0,3569.4065743244973,core_leveraged,0.5,1.0,5332.840815797735,3557.818151946824,-1775.0226638509102,3557.818151946824,-1775.0226638509102,5332.840815797735,3557.818151946824,-1775.0226638509102,normal,,5350.21079065509,1.0,0.0,,False,0.0,0.0,haircut,haircut,-17.369974857355373,1.003257171075855,False,False,False,2026-04-04
SNAG,SNAP,1.963032,71,ols,0.035344,3000,0.035344,False,False,4.8979997634887695,0.035344,1.0,False,True,False,False,False,False,True,False,False,False,1.205847,0.583639,0.617123,0.359983,0.422997,0.548295,0.387653,0.490758,0.5889096,0.5,0.5889096,0.548295,net_decay_annual,0.035344,ETF_LS,11039.902527125774,-5623.903495778864,11039.902527125774,-5623.903495778864,11039.902527125774,0.0,-0.0,11039.902527125774,core_leveraged,0.5,1.0,16609.705370991764,11004.060419809408,-5605.644951182358,11004.060419809408,-5605.644951182358,16609.705370991764,11004.060419809408,-5605.644951182358,normal,,16663.806022904635,1.0,0.0,,False,0.0,0.0,haircut,haircut,-54.1006519128714,1.003257171075855,False,False,False,2026-04-04
SPOG,SPOT,1.97321,93,ols,0.089491,9000,0.089491,False,False,7.704999923706055,0.089491,1.0,False,True,False,False,False,False,True,False,False,False,0.98842,0.390341,0.436737,0.183143,0.259609,0.30085,0.170118,0.4933025,0.5919629999999999,0.5,0.5919629999999999,0.30085,net_decay_annual,0.089491,ETF_LS,3463.316767965009,-1755.1688710096794,3463.316767965009,-1755.1688710096794,3463.316767965009,0.0,-0.0,3463.316767965009,core_leveraged,0.5,1.0,5201.543322514787,3452.072776366083,-1749.4705461487035,3452.072776366083,-1749.4705461487035,5201.543322514787,3452.072776366083,-1749.4705461487035,normal,,5218.485638974689,1.0,0.0,,False,0.0,0.0,haircut,haircut,-16.94231645990203,1.003257171075855,False,False,False,2026-04-04
TERG,TER,1.995772,93,ols,0.127378,5000,0.127378,False,False,41.14400100708008,0.127378,1.0,False,True,False,False,False,False,True,False,False,False,1.243738,0.500307,0.562106,0.313962,0.382732,0.3729289999999999,0.255354,0.498943,0.5987316,0.5,0.5987316,0.3729289999999999,net_decay_annual,0.127378,ETF_LS,4915.524973095136,-2462.969203443648,4915.524973095136,-2462.969203443648,4915.524973095136,0.0,-0.0,4915.524973095136,core_leveraged,0.5,1.0,7354.539184231663,4899.566247629124,-2454.9729366025394,4899.566247629124,-2454.9729366025394,7354.539184231663,4899.566247629124,-2454.9729366025394,normal,,7378.494176538785,1.0,0.0,,False,0.0,0.0,haircut,haircut,-23.95499230712176,1.003257171075855,False,False,False,2026-04-04
TSLG,TSLA,1.991133,324,ols,0.1094219999999999,200000,0.1094219999999999,False,False,5.605000019073486,0.1094219999999999,1.0,False,True,False,False,False,False,True,False,False,False,1.191226,0.47715,0.626789,0.387655,0.47715,0.367728,0.367728,0.49778325,0.5973399,0.5,0.5973399,0.367728,net_decay_annual,0.1094219999999999,ETF_LS,4902.325196667939,-2462.0782221317904,4902.325196667939,-2462.0782221317904,29092.852551169515,0.0,-0.0,29092.852551169515,core_leveraged,0.5,1.0,7340.494173495338,4886.409325547976,-2454.084847947362,4886.409325547976,-2454.084847947362,7340.494173495338,4886.409325547976,-2454.084847947362,normal,,7364.4034187997295,1.0,0.0,,False,0.0,0.0,haircut,haircut,-23.909245304391334,1.003257171075855,False,False,False,2026-04-04
TSMG,TSM,1.981301,305,ols,0.043011,40000,0.043011,False,False,27.57999992370605,0.043011,1.0,False,True,False,False,False,False,True,False,False,False,0.811329,0.293427,0.409196,0.162774,0.293427,0.2504159999999999,0.2504159999999999,0.49532525,0.5943902999999999,0.5,0.5943902999999999,0.2504159999999999,net_decay_annual,0.043011,ETF_LS,2658.7455574286096,-1341.919050880512,2658.7455574286096,-1341.919050880512,5309.770213839081,0.0,-0.0,5309.770213839081,core_leveraged,0.5,1.0,3987.676065169771,2650.113683790041,-1337.56238137973,2650.113683790041,-1337.56238137973,3987.676065169771,2650.113683790041,-1337.56238137973,normal,,4000.664608309122,1.0,0.0,,False,0.0,0.0,haircut,haircut,-12.988543139350895,1.003257171075855,False,False,False,2026-04-04
UNHG,UNH,1.99578,176,ols,0.04976,100000,0.04976,False,False,10.68000030517578,0.04976,1.0,False,True,False,False,False,False,True,False,False,False,0.847177,0.332561,0.415287,0.171373,0.283949,0.2828009999999999,0.234189,0.498945,0.598734,0.5,0.598734,0.2828009999999999,net_decay_annual,0.04976,ETF_LS,3273.126478217776,-1640.0236890928738,3273.126478217776,-1640.0236890928738,3273.126478217776,0.0,-0.0,3273.126478217776,core_leveraged,0.5,1.0,4897.1991518804425,3262.4999577205103,-1634.6991941599324,3262.4999577205103,-1634.6991941599324,4897.1991518804425,3262.4999577205103,-1634.6991941599324,normal,,4913.1501673106495,1.0,0.0,,False,0.0,0.0,haircut,haircut,-15.951015430207008,1.003257171075855,False,False,False,2026-04-04
VALG,VALE,1.976723,71,ols,0.109787,2000,0.109787,False,False,22.075000762939453,0.109787,1.0,False,True,False,False,False,False,True,False,False,False,0.804937,0.277468,0.304856,0.089717,0.142615,0.167681,0.0328279999999999,0.49418075,0.5930169,0.5,0.5930169,0.167681,net_decay_annual,0.109787,ETF_LS,1041.8019349772428,-527.0348627386047,1041.8019349772428,-527.0348627386047,1041.8019349772428,0.0,-0.0,1041.8019349772428,core_leveraged,0.5,1.0,1563.7434178850533,1038.4196246113584,-525.3237932736951,1038.4196246113584,-525.3237932736951,1563.7434178850533,1038.4196246113584,-525.3237932736951,normal,,1568.8367977158473,1.0,0.0,,False,0.0,0.0,haircut,haircut,-5.093379830793992,1.003257171075855,False,False,False,2026-04-04
XYZG,XYZ,1.998522,249,ols,0.008303,5000,0.008303,False,False,10.899999618530272,0.008303,1.0,False,True,False,False,False,False,True,False,False,False,1.069209,0.450492,0.511295,0.260843,0.448234,0.442189,0.439931,0.4996305,0.5995566,0.5,0.5995566,0.442189,net_decay_annual,0.008303,ETF_LS,7674.502479226732,-3840.089065432721,7674.502479226732,-3840.089065432721,7674.502479226732,0.0,-0.0,7674.502479226732,core_leveraged,0.5,1.0,11477.208313708476,7649.586467442724,-3827.621846265752,7649.586467442724,-3827.621846265752,11477.208313708476,7649.586467442724,-3827.621846265752,normal,,11514.591544659452,1.0,0.0,,False,0.0,0.0,haircut,haircut,-37.38323095097621,1.003257171075855,False,False,False,2026-04-04
CRCA,CRCL,1.981056,164,ols,0.154281,300000,0.154281,False,False,36.790000915527344,0.154281,1.0,False,True,False,False,False,False,True,False,False,False,1.934835,1.129855,1.190453,1.377162,1.216216,0.975574,1.061935,0.495264,0.5943168,0.5,0.5943168,0.975574,net_decay_annual,0.154281,ETF_LS,28903.0610370466,-14589.724387925731,28903.0610370466,-14589.724387925731,78530.16885952394,0.0,-0.0,78530.16885952394,core_leveraged,0.5,1.0,43351.58190629459,28809.224464403327,-14542.35744189126,28809.224464403327,-14542.35744189126,43351.58190629459,28809.224464403327,-14542.35744189126,normal,,43492.78542497233,1.0,0.0,,False,0.0,0.0,haircut,haircut,-141.20351867774298,1.003257171075855,False,False,False,2026-04-04
