ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,keep_open,_plan_date
AMUU,AMD,2.007591,255,ols,0.041554,5000,0.041554,False,False,61.2509994506836,0.041554,1.0,False,True,False,False,False,False,False,False,False,1.285543,0.494435,0.560008,0.317189,0.494435,0.452881,0.452881,0.50189775,0.6022773,0.50189775,0.6022773,0.452881,net_decay_annual,0.041554,ETF_LS,6732.126900083202,-3353.335863770659,6732.126900083202,-3353.335863770659,18570.11747657804,0.0,-0.0,18570.11747657804,core_leveraged,0.5,1.0,10085.46276385386,1.0,0.0,,False,0.0,0.0,10085.462763853857,6732.126900083199,-3353.335863770658,6732.126900083199,-3353.335863770658,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
AMZU,AMZN,1.988657,500,ols,0.062269,9000,0.062269,False,False,34.880001068115234,0.062269,1.0,False,True,False,False,False,False,False,False,False,0.64294,0.212196,0.323165,0.102665,0.212196,0.149927,0.149927,0.49716425,0.5965971,0.5,0.5965971,0.149927,net_decay_annual,0.062269,ETF_LS,839.4636279042601,-422.1259009996496,839.4636279042601,-422.1259009996496,1681.22211510856,0.0,-0.0,1681.22211510856,core_leveraged,0.5,1.0,1261.5895289039097,1.0,0.0,,False,0.0,0.0,1261.5895289039092,839.4636279042597,-422.1259009996494,839.4636279042597,-422.1259009996494,haircut,haircut,-4.547473508864641e-13,1.0000000000000004,False,2026-04-11
ASMU,ASML,2.00712,40,ols,,0,0.0,False,True,25.780000686645508,,1.0,False,False,False,False,False,False,False,True,False,0.969308,0.341846,0.442068,0.197516,0.220426,0.341846,0.220426,0.50178,1.0,0.50178,1.0,0.341846,net_decay_annual,,ETF_LS,4286.105588170495,-2135.4505899849014,4286.105588170495,-2135.4505899849014,4648.6734947734085,0.0,-0.0,4648.6734947734085,core_leveraged,0.5,1.0,6421.556178155396,1.0,0.0,,False,0.0,0.0,6421.556178155393,4286.105588170493,-2135.4505899849005,4286.105588170493,-2135.4505899849005,haircut,haircut,-2.7284841053187847e-12,1.0000000000000004,False,2026-04-11
AVL,AVGO,1.986602,374,ols,0.047221,100000,0.047221,False,False,46.91999816894531,0.047221,1.0,False,True,False,False,False,False,False,False,False,1.075568,0.377539,0.538529,0.284211,0.377539,0.330318,0.330318,0.4966505,0.5959806,0.5,0.5959806,0.330318,net_decay_annual,0.047221,ETF_LS,3803.5507409433735,-1914.6012844763943,3803.5507409433735,-1914.6012844763943,7773.755092213571,0.0,-0.0,7773.755092213571,core_leveraged,0.5,1.0,5718.152025419768,1.0,0.0,,False,0.0,0.0,5718.152025419766,3803.550740943372,-1914.6012844763936,3803.550740943372,-1914.6012844763936,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,False,2026-04-11
BOEU,BA,1.993646,242,ols,0.054201,10000,0.054201,False,False,36.17499923706055,0.054201,1.0,False,True,False,False,False,False,False,False,False,0.602976,0.194771,0.354808,0.124691,0.19199,0.14057,0.137789,0.4984115,0.5980938,0.5,0.5980938,0.14057,net_decay_annual,0.054201,ETF_LS,760.0692671495592,-381.24585164545726,760.0692671495592,-381.24585164545726,1326.1630048347772,0.0,-0.0,1326.1630048347772,core_leveraged,0.5,1.0,1141.3151187950164,1.0,0.0,,False,0.0,0.0,1141.315118795016,760.0692671495591,-381.2458516454572,760.0692671495591,-381.2458516454572,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,False,2026-04-11
BABU,BABA,2.032523,39,ols,0.049964,15000,0.049964,False,False,13.90999984741211,0.049964,1.0,False,True,False,False,False,False,False,False,False,0.734194,0.225988,0.446537,0.209228,0.211822,0.1760239999999999,0.161858,0.50813075,0.6097568999999999,0.50813075,0.6097568999999999,0.1760239999999999,net_decay_annual,0.049964,ETF_LS,1173.2245209677178,-577.2257046870899,1173.2245209677178,-577.2257046870899,3888.655374955744,0.0,-0.0,3888.655374955744,core_leveraged,0.5,1.0,1750.4502256548078,1.0,0.0,,False,0.0,0.0,1750.4502256548071,1173.2245209677174,-577.2257046870897,1173.2245209677174,-577.2257046870897,haircut,haircut,-6.821210263296962e-13,1.0000000000000004,False,2026-04-11
CONX,COIN,2.003194,96,ols,0.155144,35000,0.155144,False,False,7.744999885559082,0.155144,1.0,False,True,False,False,False,False,False,False,False,1.500679,0.686089,0.790817,0.628391,0.650371,0.530945,0.495227,0.5007985,0.6009582,0.5007985,0.6009582,0.530945,net_decay_annual,0.155144,ETF_LS,8117.060457703134,-4052.059090484064,8117.060457703134,-4052.059090484064,42334.14407639937,0.0,-0.0,42334.14407639937,core_leveraged,0.5,1.0,12169.119548187198,1.0,0.0,,False,0.0,0.0,12169.119548187193,8117.06045770313,-4052.059090484062,8117.06045770313,-4052.059090484062,haircut,haircut,-5.4569682106375694e-12,1.0000000000000004,False,2026-04-11
FRDU,F,1.983433,180,ols,0.111586,10000,0.111586,False,False,26.540000915527344,0.111586,1.0,False,True,False,False,False,False,False,False,False,0.625894,0.20817,0.34526,0.116259,0.18191,0.0965839999999999,0.0703239999999999,0.49585825,0.5950299,0.5,0.5950299,0.0965839999999999,net_decay_annual,0.111586,ETF_LS,259.7412925198562,-130.95541544375644,259.7412925198562,-130.95541544375644,259.7412925198562,0.0,-0.0,259.7412925198562,core_leveraged,0.5,1.0,390.6967079636127,1.0,0.0,,False,0.0,0.0,390.6967079636125,259.74129251985613,-130.9554154437564,259.74129251985613,-130.9554154437564,haircut,haircut,-1.1368683772161605e-13,1.0000000000000002,False,2026-04-11
GGLL,GOOGL,1.99464,500,ols,0.076057,1000,0.076057,False,False,94.4499969482422,0.076057,1.0,False,True,False,False,False,False,False,False,False,0.601699,0.192634,0.301539,0.090196,0.192634,0.116577,0.116577,0.49866,0.5983919999999999,0.5,0.5983919999999999,0.116577,net_decay_annual,0.076057,ETF_LS,478.8896806284061,-240.08827689628507,478.8896806284061,-240.08827689628507,2307.0905439529347,0.0,-0.0,2307.0905439529347,core_leveraged,0.5,1.0,718.9779575246911,1.0,0.0,,False,0.0,0.0,718.9779575246909,478.8896806284058,-240.08827689628495,478.8896806284058,-240.08827689628495,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,False,2026-04-11
HODU,HOOD,2.007069,96,ols,0.101042,25000,0.101042,False,False,6.96999979019165,0.101042,1.0,False,True,False,False,False,False,False,False,False,1.38422,0.62613,0.706886,0.504999,0.551144,0.525088,0.4501019999999999,0.50176725,0.6021207,0.50176725,0.6021207,0.525088,net_decay_annual,0.101042,ETF_LS,8332.961016210635,-4151.805949975131,8332.961016210635,-4151.805949975131,27818.07823360808,0.0,-0.0,27818.07823360808,core_leveraged,0.5,1.0,12484.766966185764,1.0,0.0,,False,0.0,0.0,12484.766966185758,8332.961016210631,-4151.805949975129,8332.961016210631,-4151.805949975129,haircut,haircut,-5.4569682106375694e-12,1.0000000000000004,False,2026-04-11
LINT,INTC,1.990702,96,ols,0.170211,20000,0.170211,False,False,63.310001373291016,0.170211,1.0,False,True,False,False,False,False,False,False,False,1.467948,0.640045,0.633285,0.395474,0.488644,0.469834,0.318433,0.4976755,0.5972105999999999,0.5,0.5972105999999999,0.469834,net_decay_annual,0.170211,ETF_LS,6354.692569631946,-3192.186761068179,6354.692569631946,-3192.186761068179,14066.736004734965,0.0,-0.0,14066.736004734965,core_leveraged,0.5,1.0,9546.879330700123,1.0,0.0,,False,0.0,0.0,9546.87933070012,6354.692569631943,-3192.186761068177,6354.692569631943,-3192.186761068177,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
ELIL,LLY,1.993218,260,ols,0.111843,4000,0.111843,False,False,20.09600067138672,0.111843,1.0,False,True,False,False,False,False,False,False,False,0.840231,0.280563,0.375247,0.139381,0.280563,0.16872,0.16872,0.4983045,0.5979654,0.5,0.5979654,0.16872,net_decay_annual,0.111843,ETF_LS,909.812532558806,-456.4541021397589,909.812532558806,-456.4541021397589,909.812532558806,0.0,-0.0,909.812532558806,core_leveraged,0.5,1.0,1366.2666346985648,1.0,0.0,,False,0.0,0.0,1366.2666346985643,909.8125325588056,-456.45410213975873,909.8125325588056,-456.45410213975873,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,False,2026-04-11
METU,META,1.998314,461,ols,0.068856,150000,0.068856,False,False,26.89999961853028,0.068856,1.0,False,True,False,False,False,False,False,False,False,0.724014,0.241604,0.363513,0.131808,0.241604,0.172748,0.172748,0.4995785,0.5994942,0.5,0.5994942,0.172748,net_decay_annual,0.068856,ETF_LS,1082.3060300233612,-541.6095918976504,1082.3060300233612,-541.6095918976504,2573.7011004358574,0.0,-0.0,2573.7011004358574,core_leveraged,0.5,1.0,1623.9156219210115,1.0,0.0,,False,0.0,0.0,1623.9156219210108,1082.3060300233608,-541.6095918976501,1082.3060300233608,-541.6095918976501,haircut,haircut,-6.821210263296962e-13,1.0000000000000004,False,2026-04-11
MRVU,MRVL,2.008686,39,ols,0.242778,2000,0.242778,False,False,55.619998931884766,0.242778,1.0,False,True,False,False,False,False,False,False,False,1.495517,0.625771,0.64532,0.421879,0.453434,0.382993,0.210656,0.5021715,0.6026058,0.5021715,0.6026058,0.382993,net_decay_annual,0.242778,ETF_LS,3865.182959870264,-1924.234529374061,3865.182959870264,-1924.234529374061,9811.330572554503,0.0,-0.0,9811.330572554503,core_leveraged,0.5,1.0,5789.417489244325,1.0,0.0,,False,0.0,0.0,5789.417489244323,3865.182959870263,-1924.23452937406,3865.182959870263,-1924.23452937406,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,False,2026-04-11
MSFU,MSFT,1.99183,500,ols,0.0349029999999999,250000,0.0349029999999999,False,False,23.030000686645508,0.0349029999999999,1.0,False,True,False,False,False,False,False,False,False,0.481339,0.161854,0.241429,0.057576,0.161854,0.126951,0.126951,0.4979575,0.597549,0.5,0.597549,0.126951,net_decay_annual,0.0349029999999999,ETF_LS,670.6346479296254,-336.6927137002784,670.6346479296254,-336.6927137002784,1648.9657684342717,0.0,-0.0,1648.9657684342717,core_leveraged,0.5,1.0,1007.327361629904,1.0,0.0,,False,0.0,0.0,1007.3273616299036,670.6346479296253,-336.6927137002783,670.6346479296253,-336.6927137002783,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,False,2026-04-11
MUU,MU,1.994234,374,ols,0.06025,2000,0.06025,False,False,183.009994506836,0.06025,1.0,False,True,False,False,False,False,False,False,False,1.274103,0.521402,0.613037,0.37257,0.521402,0.461152,0.461152,0.4985585,0.5982702,0.5,0.5982702,0.461152,net_decay_annual,0.06025,ETF_LS,6847.210889299024,-3433.504237365837,6847.210889299024,-3433.504237365837,15955.887070906185,0.0,-0.0,15955.887070906185,core_leveraged,0.5,1.0,10280.71512666486,1.0,0.0,,False,0.0,0.0,10280.715126664856,6847.210889299021,-3433.504237365836,6847.210889299021,-3433.504237365836,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
NFXL,NFLX,1.995866,379,ols,0.046683,5000,0.046683,False,False,34.400001525878906,0.046683,1.0,False,True,False,False,False,False,False,False,False,0.693714,0.227548,0.329955,0.108196,0.227548,0.180865,0.180865,0.4989665,0.5987598,0.5,0.5987598,0.180865,net_decay_annual,0.046683,ETF_LS,1254.735457523548,-628.6671838307522,1254.735457523548,-628.6671838307522,2666.472167608544,0.0,-0.0,2666.472167608544,core_leveraged,0.5,1.0,1883.4026413543,1.0,0.0,,False,0.0,0.0,1883.4026413542992,1254.7354575235474,-628.6671838307519,1254.7354575235474,-628.6671838307519,haircut,haircut,-6.821210263296962e-13,1.0000000000000004,False,2026-04-11
NVDU,NVDA,1.987028,500,ols,0.050121,75000,0.050121,False,False,112.4000015258789,0.050121,1.0,False,True,False,False,False,False,False,False,False,0.981798,0.355504,0.49384,0.239153,0.355504,0.3053829999999999,0.3053829999999999,0.496757,0.5961084,0.5,0.5961084,0.3053829999999999,net_decay_annual,0.050121,ETF_LS,3283.33276318879,-1652.3837425485651,3283.33276318879,-1652.3837425485651,14953.579197620606,0.0,-0.0,14953.579197620606,core_leveraged,0.5,1.0,4935.716505737356,1.0,0.0,,False,0.0,0.0,4935.716505737354,3283.332763188789,-1652.383742548565,3283.332763188789,-1652.383742548565,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
ORCU,ORCL,2.003448,96,ols,0.091056,150000,0.091056,False,False,8.399999618530273,0.091056,1.0,False,True,False,False,False,False,False,False,False,1.056856,0.376156,0.515477,0.267092,0.30864,0.2850999999999999,0.217584,0.500862,0.6010344,0.500862,0.6010344,0.2850999999999999,net_decay_annual,0.091056,ETF_LS,2698.936233060246,-1347.1456374511572,2698.936233060246,-1347.1456374511572,2698.936233060246,0.0,-0.0,2698.936233060246,core_leveraged,0.5,1.0,4046.0818705114034,1.0,0.0,,False,0.0,0.0,4046.0818705114016,2698.9362330602453,-1347.1456374511567,2698.9362330602453,-1347.1456374511567,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
PALU,PANW,2.005315,260,ols,0.048332,9000,0.048332,False,False,11.729999542236328,0.048332,1.0,False,True,False,False,False,False,False,False,False,0.750726,0.250801,0.352033,0.124917,0.250801,0.202469,0.202469,0.50132875,0.6015944999999999,0.50132875,0.6015944999999999,0.202469,net_decay_annual,0.048332,ETF_LS,1539.5146603069809,-767.7171219020357,1539.5146603069809,-767.7171219020357,3208.399092034173,0.0,-0.0,3208.399092034173,core_leveraged,0.5,1.0,2307.2317822090163,1.0,0.0,,False,0.0,0.0,2307.231782209016,1539.5146603069802,-767.7171219020355,1539.5146603069802,-767.7171219020355,haircut,haircut,-9.094947017729282e-13,1.0000000000000004,False,2026-04-11
PLTU,PLTR,1.991996,331,ols,0.067989,2000,0.067989,False,False,33.59000015258789,0.067989,1.0,False,True,False,False,False,False,False,False,False,1.288222,0.505377,0.632434,0.395184,0.505377,0.437388,0.437388,0.497999,0.5975988,0.5,0.5975988,0.437388,net_decay_annual,0.067989,ETF_LS,6174.773517183538,-3099.792126682754,6174.773517183538,-3099.792126682754,20324.19945128124,0.0,-0.0,20324.19945128124,core_leveraged,0.5,1.0,9274.565643866292,1.0,0.0,,False,0.0,0.0,9274.565643866288,6174.773517183536,-3099.7921266827525,6174.773517183536,-3099.7921266827525,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
QCMU,QCOM,2.002724,199,ols,0.03794,25000,0.03794,False,False,14.329999923706056,0.03794,1.0,False,True,False,False,False,False,False,False,False,0.639041,0.220042,0.382802,0.147137,0.204709,0.1821019999999999,0.166769,0.500681,0.6008172,0.500681,0.6008172,0.1821019999999999,net_decay_annual,0.03794,ETF_LS,1297.6363689390994,-647.9356960515274,1297.6363689390994,-647.9356960515274,1297.6363689390994,0.0,-0.0,1297.6363689390994,core_leveraged,0.5,1.0,1945.5720649906268,1.0,0.0,,False,0.0,0.0,1945.5720649906264,1297.636368939099,-647.9356960515272,1297.636368939099,-647.9356960515272,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,False,2026-04-11
SHPU,SHOP,2.010915,170,ols,0.094291,10000,0.094291,False,False,11.97599983215332,0.094291,1.0,False,True,False,False,False,False,False,False,False,1.018887,0.345498,0.58038,0.342376,0.344482,0.251207,0.250191,0.50272875,0.6032744999999999,0.50272875,0.6032744999999999,0.251207,net_decay_annual,0.094291,ETF_LS,2102.2417456409,-1045.415517632968,2102.2417456409,-1045.415517632968,2102.2417456409,0.0,-0.0,2102.2417456409,core_leveraged,0.5,1.0,3147.657263273868,1.0,0.0,,False,0.0,0.0,3147.657263273866,2102.241745640899,-1045.4155176329675,2102.241745640899,-1045.4155176329675,haircut,haircut,-1.3642420526593924e-12,1.0000000000000004,False,2026-04-11
SOFA,SOFI,1.983806,40,ols,,0,0.0,False,True,13.869999885559082,,1.0,False,False,False,False,False,False,False,True,False,0.820648,0.301137,0.571818,0.319076,0.316229,0.301137,0.316229,0.4959515,1.0,0.5,1.0,0.301137,net_decay_annual,,ETF_LS,3449.914538948689,-1739.0382622840586,3449.914538948689,-1739.0382622840586,3449.914538948689,0.0,-0.0,3449.914538948689,core_leveraged,0.5,1.0,5188.952801232747,1.0,0.0,,False,0.0,0.0,5188.9528012327455,3449.914538948688,-1739.038262284058,3449.914538948688,-1739.038262284058,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
TSLL,TSLA,1.993735,500,ols,0.071624,15000,0.071624,False,False,10.609999656677246,0.071624,1.0,False,True,False,False,False,False,False,False,False,1.247645,0.497573,0.625691,0.387818,0.497573,0.425949,0.425949,0.49843375,0.5981204999999999,0.5,0.5981204999999999,0.425949,net_decay_annual,0.071624,ETF_LS,5858.76117758296,-2938.5857085234293,5858.76117758296,-2938.5857085234293,27874.95120158604,0.0,-0.0,27874.95120158604,core_leveraged,0.5,1.0,8797.346886106388,1.0,0.0,,False,0.0,0.0,8797.346886106387,5858.761177582958,-2938.5857085234284,5858.761177582958,-2938.5857085234284,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,False,2026-04-11
YINN,FXI,2.973445,500,ols,0.013786,950000,0.013786,False,False,33.599998474121094,0.013786,1.0,False,True,False,False,False,False,False,False,False,0.860707,0.370138,0.28877,0.244658,0.370138,0.356352,0.356352,0.74336125,0.8920334999999999,0.74336125,0.8920334999999999,0.356352,net_decay_annual,0.013786,ETF_LS,3783.702040952061,-1272.497739474603,3783.702040952061,-1272.497739474603,3783.702040952061,0.0,-0.0,3783.702040952061,core_leveraged,0.5,1.0,5056.199780426663,1.0,0.0,,False,0.0,0.0,5056.199780426661,3783.702040952059,-1272.4977394746024,3783.702040952059,-1272.4977394746024,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
MEXX,EWW,2.955157,500,ols,0.049118,1000,0.049118,False,False,34.310001373291016,0.049118,1.0,False,True,False,False,False,False,False,False,False,0.74577,0.294174,0.251705,0.183027,0.294174,0.245056,0.245056,0.73878925,0.8865470999999999,0.73878925,0.8865470999999999,0.245056,net_decay_annual,0.049118,ETF_LS,1832.2798571269807,-620.0279230940965,1832.2798571269807,-620.0279230940965,1832.2798571269807,0.0,-0.0,1832.2798571269807,core_leveraged,0.5,1.0,2452.307780221077,1.0,0.0,,False,0.0,0.0,2452.307780221076,1832.27985712698,-620.0279230940963,1832.27985712698,-620.0279230940963,haircut,haircut,-9.094947017729282e-13,1.0000000000000004,False,2026-04-11
KORU,EWY,2.932317,500,ols,0.066421,200000,0.066421,False,False,393.9700012207031,0.066421,1.0,False,True,False,False,False,False,False,False,False,0.92989,0.388431,0.316804,0.284342,0.388431,0.32201,0.32201,0.73307925,0.8796951,0.73307925,0.8796951,0.32201,net_decay_annual,0.066421,ETF_LS,2958.3785672437257,-1008.88770458437,2958.3785672437257,-1008.88770458437,2958.3785672437257,0.0,-0.0,2958.3785672437257,core_leveraged,0.5,1.0,3967.2662718280953,1.0,0.0,,False,0.0,0.0,3967.2662718280935,2958.3785672437243,-1008.8877045843694,2958.3785672437243,-1008.8877045843694,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,False,2026-04-11
LABU,XBI,2.987487,500,ols,0.45781,4000,0.45781,False,False,172.64999389648438,0.45781,1.0,False,False,True,False,False,True,True,False,False,0.792764,0.323368,0.26517,0.208751,0.323368,-0.134442,-0.134442,0.74687175,0.8962460999999999,0.74687175,0.8962460999999999,-0.134442,net_decay_annual,0.45781,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-04-11
SOXL,SOXX,2.962605,500,ols,0.01606,4100000,0.01606,False,False,76.38999938964844,0.01606,1.0,False,True,False,False,False,False,False,False,False,1.139568,0.555375,0.384346,0.429459,0.555375,0.539315,0.539315,0.74065125,0.8887815,0.74065125,0.8887815,0.539315,net_decay_annual,0.01606,ETF_LS,7858.682467957205,-2652.625803290417,7858.682467957205,-2652.625803290417,7858.682467957205,0.0,-0.0,7858.682467957205,core_leveraged,0.5,1.0,10511.30827124762,1.0,0.0,,False,0.0,0.0,10511.308271247615,7858.682467957202,-2652.625803290416,7858.682467957202,-2652.625803290416,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,False,2026-04-11
CWEB,KWEB,1.988174,500,ols,0.0136979999999999,750000,0.0136979999999999,False,False,27.13999938964844,0.0136979999999999,1.0,False,True,False,False,False,False,False,False,False,0.707858,0.187726,0.35576,0.124329,0.187726,0.174028,0.174028,0.4970435,0.5964522,0.5,0.5964522,0.174028,net_decay_annual,0.0136979999999999,ETF_LS,1275.1272143806027,-641.3559448924503,1275.1272143806027,-641.3559448924503,1275.1272143806027,0.0,-0.0,1275.1272143806027,core_leveraged,0.5,1.0,1916.4831592730527,1.0,0.0,,False,0.0,0.0,1916.4831592730525,1275.1272143806025,-641.3559448924501,1275.1272143806025,-641.3559448924501,haircut,haircut,-6.821210263296962e-13,1.0000000000000004,False,2026-04-11
NUGT,GDX,1.977007,500,ols,0.018171,200000,0.018171,False,False,219.2700042724609,0.018171,1.0,False,True,False,False,False,False,False,False,False,0.776968,0.213152,0.392643,0.148892,0.213152,0.194981,0.194981,0.49425175,0.5931021,0.5,0.5931021,0.194981,net_decay_annual,0.018171,ETF_LS,1549.3834943172594,-783.7015722843972,1549.3834943172594,-783.7015722843972,14638.442867490316,0.0,-0.0,14638.442867490316,core_leveraged,0.5,1.0,2333.0850666016568,1.0,0.0,,False,0.0,0.0,2333.0850666016563,1549.3834943172592,-783.7015722843971,1549.3834943172592,-783.7015722843971,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,False,2026-04-11
JNUG,GDXJ,1.975055,500,ols,0.038758,95000,0.038758,False,False,227.5200042724609,0.038758,1.0,False,True,False,False,False,False,False,False,False,0.868159,0.254443,0.438502,0.185149,0.254443,0.2156849999999999,0.2156849999999999,0.49376375,0.5925165,0.5,0.5925165,0.2156849999999999,net_decay_annual,0.038758,ETF_LS,1778.3520647509408,-900.4063505831183,1778.3520647509408,-900.4063505831183,1778.3520647509408,0.0,-0.0,1778.3520647509408,core_leveraged,0.5,1.0,2678.7584153340595,1.0,0.0,,False,0.0,0.0,2678.7584153340586,1778.3520647509404,-900.4063505831181,1778.3520647509404,-900.4063505831181,haircut,haircut,-9.094947017729282e-13,1.0000000000000004,False,2026-04-11
GUSH,XOP,2.010113,500,ols,0.032653,250000,0.032653,False,False,37.68999862670898,0.032653,1.0,False,True,False,False,False,False,False,False,False,0.590487,0.150077,0.293553,0.087485,0.150077,0.1174239999999999,0.1174239999999999,0.50252825,0.6030339,0.50252825,0.6030339,0.1174239999999999,net_decay_annual,0.032653,ETF_LS,581.971262338076,-289.52166487061976,581.971262338076,-289.52166487061976,581.971262338076,0.0,-0.0,581.971262338076,core_leveraged,0.5,1.0,871.4929272086957,1.0,0.0,,False,0.0,0.0,871.4929272086954,581.9712623380758,-289.52166487061965,581.9712623380758,-289.52166487061965,haircut,haircut,-3.410605131648481e-13,1.0000000000000004,False,2026-04-11
URAA,URA,1.928002,448,ols,0.029046,25000,0.029046,False,False,37.880001068115234,0.029046,1.0,False,True,False,False,False,False,False,False,False,0.881887,0.383133,0.441629,0.174478,0.383133,0.354087,0.354087,0.4820005,0.5784005999999999,0.5,0.5784005999999999,0.354087,net_decay_annual,0.029046,ETF_LS,4469.579830727989,-2318.2443953522816,4469.579830727989,-2318.2443953522816,4469.579830727989,0.0,-0.0,4469.579830727989,core_leveraged,0.5,1.0,6787.82422608027,1.0,0.0,,False,0.0,0.0,6787.824226080267,4469.579830727987,-2318.24439535228,4469.579830727987,-2318.24439535228,haircut,haircut,-2.7284841053187847e-12,1.0000000000000004,False,2026-04-11
TQQQ,QQQ,2.971194,500,ols,0.009181,0,0.009181,False,False,49.16999816894531,0.009181,1.0,False,True,False,False,False,False,False,True,False,0.63287,0.242047,0.212956,0.132804,0.242047,0.232866,0.232866,0.7427985,0.8913582,0.7427985,0.8913582,0.232866,net_decay_annual,0.009181,ETF_LS,1797.1566360670656,-604.8600784960745,1797.1566360670656,-604.8600784960745,1797.1566360670656,0.0,-0.0,1797.1566360670656,core_leveraged,0.5,1.0,2402.01671456314,1.0,0.0,,False,0.0,0.0,2402.016714563139,1797.156636067065,-604.8600784960743,1797.156636067065,-604.8600784960743,haircut,haircut,-9.094947017729282e-13,1.0000000000000004,False,2026-04-11
SPXL,SPY,2.883179,500,ols,0.029945,65000,0.029945,False,False,209.759994506836,0.029945,1.0,False,True,False,False,False,False,False,False,False,0.484072,0.174026,0.167529,0.076193,0.174026,0.144081,0.144081,0.72079475,0.8649537,0.72079475,0.8649537,0.144081,net_decay_annual,0.029945,ETF_LS,729.721118691131,-253.0960161305042,729.721118691131,-253.0960161305042,729.721118691131,0.0,-0.0,729.721118691131,core_leveraged,0.5,1.0,982.8171348216352,1.0,0.0,,False,0.0,0.0,982.8171348216348,729.7211186911308,-253.09601613050413,729.7211186911308,-253.09601613050413,haircut,haircut,-3.410605131648481e-13,1.0000000000000004,False,2026-04-11
URTY,IWM,3.000127,500,ols,0.077509,200000,0.077509,False,False,59.93000030517578,0.077509,1.0,False,True,False,False,False,False,False,False,False,0.656613,0.255556,0.218788,0.14362,0.255556,0.178047,0.178047,0.75003175,0.9000381,0.75003175,0.9000381,0.178047,net_decay_annual,0.077509,ETF_LS,929.913989496507,-309.958208268019,929.913989496507,-309.958208268019,929.913989496507,0.0,-0.0,929.913989496507,core_leveraged,0.5,1.0,1239.8721977645262,1.0,0.0,,False,0.0,0.0,1239.8721977645257,929.9139894965068,-309.9582082680189,929.9139894965068,-309.9582082680189,haircut,haircut,-4.547473508864641e-13,1.0000000000000004,False,2026-04-11
MSTU,MSTR,1.966044,390,ols,0.214606,1800000,0.214606,False,False,4.425000190734863,0.214606,1.0,False,True,False,False,False,False,False,False,False,1.707614,1.081092,0.87867,0.733182,1.081092,0.866486,0.866486,0.491511,0.5898131999999999,0.5,0.5898131999999999,0.866486,net_decay_annual,0.214606,ETF_LS,19683.00281946252,-10011.476253564271,19683.00281946252,-10011.476253564271,19683.00281946252,-575.2420529435153,575.2420529435153,19107.760766519,core_leveraged,0.5,1.0,29694.479073026792,1.0,0.0,,False,0.0,0.0,29694.47907302678,19683.00281946251,-10011.47625356427,19683.00281946251,-10011.47625356427,haircut,haircut,-1.091393642127514e-11,1.0000000000000004,False,2026-04-11
