ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,borrow_underlying,reduce_only,keep_open,hard_exit,_plan_date
ABNG,ABNB,1.991115,106,ols,0.107081,4000,0.107081,False,False,19.09000015258789,0.107081,1.0,False,True,False,False,False,False,False,False,False,0.667154,0.661274,0.220056,0.211144,0.302454,0.301281,0.0075,manual,0.0,0.03595,0.133393,0.132695,True,0.169846,0.112975,0.062765,0.49777875,0.5973345,0.5,0.5973345,bucket_1,,False,0.112975,net_decay_annual,0.107081,ETF_LS,367.2835332141684,-184.46123564644355,367.2835332141684,-184.46123564644355,367.2835332141684,0.0,-0.0,367.2835332141684,core_leveraged,0.5,1.0,551.7447688606118,367.2835332141682,-184.46123564644347,367.2835332141682,-184.46123564644347,551.7447688606118,367.2835332141682,-184.46123564644347,normal,,551.7447688606119,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.1368683772161605e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
ADBG,ADBE,1.989993,272,ols,0.075496,400000,0.075496,False,False,4.920000076293945,0.075496,1.0,False,True,False,False,False,False,False,False,False,0.62029,0.609126,0.240281,0.236601,0.307295,0.305311,0.0075,manual,0.0,0.03595,0.136108,0.134911,True,0.240281,0.164785,0.164785,0.49749825,0.5969979,0.5,0.5969979,bucket_1,,False,0.164785,net_decay_annual,0.075496,ETF_LS,922.7364214793332,-463.6882750237479,922.7364214793332,-463.6882750237479,922.7364214793332,0.0,-0.0,922.7364214793332,core_leveraged,0.5,1.0,1386.424696503081,922.7364214793328,-463.6882750237477,922.7364214793328,-463.6882750237477,1386.424696503081,922.7364214793328,-463.6882750237477,normal,,1386.4246965030811,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
AMDG,AMD,2.003172,311,ols,0.0286,30000,0.0286,False,False,42.54999923706055,0.0286,1.0,False,True,False,False,False,False,False,False,False,1.155823,1.164449,0.484315,0.478165,0.576866,0.580395,0.0075,manual,0.0,0.03595,0.377923,0.382027,True,0.484315,0.455715,0.455715,0.500793,0.6009516,0.500793,0.6009516,bucket_1,,False,0.455715,net_decay_annual,0.0286,ETF_LS,6567.871758086275,-3278.735804057901,6567.871758086275,-3278.735804057901,17308.043935182646,0.0,-0.0,17308.043935182646,core_leveraged,0.5,1.0,9846.607562144174,6567.871758086273,-3278.7358040579006,6567.871758086273,-3278.7358040579006,9846.607562144174,6567.871758086273,-3278.7358040579006,normal,,9846.607562144178,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,0.0,False,False,False,2026-04-22
ARMG,ARM,1.995643,318,ols,0.159851,100000,0.159851,False,False,14.210000038146973,0.159851,1.0,False,True,False,False,False,False,False,False,False,1.03282,1.046203,0.479384,0.473247,0.519879,0.524072,0.0075,manual,0.0,0.03595,0.311804,0.316152,True,0.479384,0.3195329999999999,0.3195329999999999,0.49891075,0.5986929,0.5,0.5986929,bucket_1,,False,0.3195329999999999,net_decay_annual,0.159851,ETF_LS,2875.879707664095,-1441.0792449672083,2875.879707664095,-1441.0792449672083,2875.879707664095,0.0,-0.0,2875.879707664095,core_leveraged,0.5,1.0,4316.958952631302,2875.879707664094,-1441.0792449672078,2875.879707664094,-1441.0792449672078,4316.958952631302,2875.879707664094,-1441.0792449672078,normal,,4316.958952631303,1.0,0.0,,False,0.0,0.0,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
ASMG,ASML,1.984347,318,ols,0.128406,75000,0.128406,False,False,38.185001373291016,0.128406,1.0,False,True,False,False,False,False,False,False,False,0.765214,0.765709,0.287238,0.283316,0.385873,0.384493,0.0075,manual,0.0,0.03595,0.188307,0.187269,True,0.287238,0.158832,0.158832,0.49608675,0.5953041,0.5,0.5953041,bucket_1,,False,0.158832,net_decay_annual,0.128406,ETF_LS,721.901565847403,-363.7980483491057,721.901565847403,-363.7980483491057,2130.8351390194093,0.0,-0.0,2130.8351390194093,core_leveraged,0.5,1.0,1085.6996141965085,721.9015658474028,-363.7980483491056,721.9015658474028,-363.7980483491056,1085.6996141965085,721.9015658474028,-363.7980483491056,normal,,1085.6996141965087,1.0,0.0,,False,0.0,0.0,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
AVGG,AVGO,1.998966,233,ols,0.007385,300000,0.007385,False,False,35.585601806640625,0.007385,1.0,False,True,False,False,False,False,False,False,False,0.845166,0.850517,0.300893,0.29524,0.425952,0.42574,0.0075,manual,0.0,0.03595,0.224567,0.224386,True,0.295138,0.293508,0.287753,0.4997415,0.5996897999999999,0.5,0.5996897999999999,bucket_1,,False,0.293508,net_decay_annual,0.007385,ETF_LS,3094.922534150598,-1548.2617183837035,3094.922534150598,-1548.2617183837035,10439.609052659076,0.0,-0.0,10439.609052659076,core_leveraged,0.5,1.0,4643.1842525343,3094.9225341505967,-1548.2617183837028,3094.9225341505967,-1548.2617183837028,4643.1842525343,3094.9225341505967,-1548.2617183837028,normal,,4643.184252534302,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,0.0,False,False,False,2026-04-22
BAIG,BBAI,2.001423,167,ols,0.187435,35000,0.187435,False,False,3.4028000831604004,0.187435,1.0,False,True,False,False,False,False,False,False,False,1.762629,1.833018,1.059399,1.037606,0.988422,1.02411,0.0075,manual,0.0,0.03595,1.022566,1.094542,True,1.046975,0.871964,0.85954,0.50035575,0.6004269,0.50035575,0.6004269,bucket_1,,False,0.871964,net_decay_annual,0.187435,ETF_LS,19088.850065797767,-9537.639002748429,19088.850065797767,-9537.639002748429,19088.850065797767,0.0,-0.0,19088.850065797767,core_leveraged,0.5,1.0,28626.48906854619,19088.850065797764,-9537.639002748429,19088.850065797764,-9537.639002748429,28626.48906854619,19088.850065797764,-9537.639002748429,normal,,28626.489068546198,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
BEG,BE,1.986997,86,ols,0.445257,25000,0.445257,False,False,64.76000213623047,0.445257,1.0,False,False,True,False,False,True,True,False,False,2.128877,2.13273,1.222235,1.11168,1.015754,1.020487,0.0075,yfinance,0.0,0.03595,1.054702,1.064152,True,1.111876,0.776978,0.6666190000000001,0.49674925,0.5960991,0.5,0.5960991,bucket_1,,False,0.776978,net_decay_annual,0.445257,ETF_LS,0.0,0.0,0.0,0.0,34266.31284986679,0.0,-0.0,34266.31284986679,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,0.0,True,False,False,2026-04-22
BIDG,BIDU,2.017244,84,ols,0.205119,15000,0.205119,False,False,14.470000267028809,0.205119,1.0,False,True,False,False,False,False,False,False,False,0.928616,0.969443,0.307061,0.292401,0.461467,0.466557,0.0075,yfinance,0.0,0.03595,0.262562,0.267408,True,0.277395,0.1019419999999999,0.072276,0.504311,0.6051732,0.504311,0.6051732,bucket_1,,False,0.1019419999999999,net_decay_annual,0.205119,ETF_LS,144.0979799962129,-71.43309386282121,144.0979799962129,-71.43309386282121,144.0979799962129,0.0,-0.0,144.0979799962129,core_leveraged,0.5,1.0,215.53107385903405,144.09797999621284,-71.43309386282118,144.09797999621284,-71.43309386282118,215.53107385903405,144.09797999621284,-71.43309386282118,normal,,215.5310738590341,1.0,0.0,,False,0.0,0.0,haircut,haircut,-5.684341886080803e-14,1.0000000000000002,0.0,False,False,False,2026-04-22
BLSG,BLSH,2.01856,121,ols,0.033774,20000,0.033774,False,False,6.820000171661377,0.033774,1.0,False,True,False,False,False,False,False,False,False,1.416266,1.432205,0.616841,0.606502,0.793201,0.80274,0.0079,yfinance,0.0,0.03595,0.691309,0.70696,True,0.655553,0.583067,0.6217790000000001,0.50464,0.605568,0.50464,0.605568,bucket_1,,False,0.583067,net_decay_annual,0.033774,ETF_LS,10098.628859556888,-5002.887632548395,10098.628859556888,-5002.887632548395,10098.628859556888,0.0,-0.0,10098.628859556888,core_leveraged,0.5,1.0,15101.516492105276,10098.628859556884,-5002.887632548393,10098.628859556884,-5002.887632548393,15101.516492105276,10098.628859556884,-5002.887632548393,normal,,15101.51649210528,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
BMNG,BMNR,1.990485,121,ols,0.1886499999999999,950000,0.2387974618683067,False,False,1.5800000429153442,0.1886499999999999,1.2658227504283424,False,True,False,False,False,False,False,False,False,2.071774,2.053764,1.42956,1.374656,1.049124,1.027282,0.0075,manual,0.0,0.03595,1.12811,1.083402,True,1.272854,1.190762538131693,1.034056538131693,0.49762125,0.5971455,0.5,0.5971455,bucket_1,,False,1.190762538131693,net_decay_annual,0.2387974618683067,ETF_LS,33226.224532658714,-16692.52696335753,33226.224532658714,-16692.52696335753,72260.31280663602,0.0,-0.0,72260.31280663602,core_leveraged,0.5,1.0,49918.75149601624,33226.224532658714,-16692.52696335753,33226.224532658714,-16692.52696335753,49918.75149601624,33226.224532658714,-16692.52696335753,normal,,49918.75149601625,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
BOEG,BA,1.994539,214,ols,0.059595,25000,0.059595,False,False,15.270000457763672,0.059595,1.0,False,True,False,False,False,False,False,False,False,0.609322,0.616589,0.180409,0.177036,0.304884,0.306423,0.0075,manual,0.0,0.03595,0.135448,0.136381,True,0.173629,0.120814,0.114034,0.49863475,0.5983617,0.5,0.5983617,bucket_1,,False,0.120814,net_decay_annual,0.059595,ETF_LS,526.2461300356316,-263.8434896663498,526.2461300356316,-263.8434896663498,1213.708578920226,0.0,-0.0,1213.708578920226,core_leveraged,0.5,1.0,790.0896197019812,526.2461300356315,-263.84348966634974,526.2461300356315,-263.84348966634974,790.0896197019812,526.2461300356315,-263.84348966634974,normal,,790.0896197019814,1.0,0.0,,False,0.0,0.0,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
BULG,BULL,1.975989,175,ols,0.198809,10000,0.198809,False,False,2.275000095367432,0.198809,1.0,False,True,False,False,False,False,False,False,False,1.193055,1.174066,0.660313,0.649672,0.789788,0.788858,0.0075,manual,0.0,0.03595,0.644066,0.64265,True,0.655349,0.461504,0.4565399999999999,0.49399725,0.5927967,0.5,0.5927967,bucket_1,,False,0.461504,net_decay_annual,0.198809,ETF_LS,5687.219966582201,-2878.163778534294,5687.219966582201,-2878.163778534294,13133.88141310708,0.0,-0.0,13133.88141310708,core_leveraged,0.5,1.0,8565.383745116493,5687.219966582199,-2878.163778534293,5687.219966582199,-2878.163778534293,8565.383745116493,5687.219966582199,-2878.163778534293,normal,,8565.383745116495,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
CIFG,CIFR,1.987609,89,ols,0.29759,6000,0.29759,False,False,10.100000381469728,0.29759,1.0,False,True,False,False,False,False,False,False,False,2.017999,2.021173,1.235364,1.16583,1.071283,1.085993,0.0075,manual,0.0,0.03595,1.169409,1.200555,True,1.192703,0.937774,0.895113,0.49690225,0.5962826999999999,0.5,0.5962826999999999,bucket_1,,False,0.937774,net_decay_annual,0.29759,ETF_LS,20724.79574007328,-10426.998338241214,20724.79574007328,-10426.998338241214,20724.79574007328,0.0,-0.0,20724.79574007328,core_leveraged,0.5,1.0,31151.794078314484,20724.795740073278,-10426.998338241212,20724.795740073278,-10426.998338241212,31151.794078314484,20724.795740073278,-10426.998338241212,normal,,31151.79407831449,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
CMGG,CMG,1.976471,105,ols,0.056981,200,0.056981,False,False,17.711000442504883,0.056981,1.0,False,True,False,False,False,False,False,True,False,0.655193,0.659022,0.218044,0.215534,0.391495,0.379838,0.0075,yfinance,0.0,0.03595,0.190506,0.181829,True,0.20198,0.1610629999999999,0.144999,0.49411775,0.5929413,0.5,0.5929413,bucket_1,,False,0.1610629999999999,net_decay_annual,0.056981,ETF_LS,935.4365425779874,-473.2862473458944,935.4365425779874,-473.2862473458944,935.4365425779874,0.0,-0.0,935.4365425779874,core_leveraged,0.5,1.0,1408.7227899238817,935.4365425779872,-473.2862473458943,935.4365425779872,-473.2862473458943,1408.7227899238817,935.4365425779872,-473.2862473458943,normal,no_locate,1408.7227899238817,1.0,0.0,,False,0.0,0.0,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
CNCG,CNC,2.007109,83,ols,0.00521,10000,0.00521,False,False,13.23799991607666,0.00521,1.0,False,True,False,False,False,False,False,False,False,1.070573,0.996461,0.422903,0.392246,0.704191,0.623398,0.0075,yfinance,0.0,0.03595,0.544891,0.436485,True,0.504712,0.417693,0.499502,0.50177725,0.6021327,0.50177725,0.6021327,bucket_1,,False,0.417693,net_decay_annual,0.00521,ETF_LS,5761.039846868343,-2870.317380305875,5761.039846868343,-2870.317380305875,5761.039846868343,0.0,-0.0,5761.039846868343,core_leveraged,0.5,1.0,8631.357227174216,5761.039846868342,-2870.317380305874,5761.039846868342,-2870.317380305874,8631.357227174216,5761.039846868342,-2870.317380305874,normal,,8631.357227174218,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
COIG,COIN,1.997473,276,ols,0.168542,15000,0.168542,False,False,9.505000114440918,0.168542,1.0,False,True,False,False,False,False,False,False,False,1.433137,1.468717,0.699384,0.691217,0.722539,0.735783,0.0075,manual,0.0,0.03595,0.563445,0.582685,True,0.699384,0.530842,0.530842,0.49936825,0.5992419,0.5,0.5992419,bucket_1,,False,0.530842,net_decay_annual,0.168542,ETF_LS,7639.765699064776,-3824.715377411748,7639.765699064776,-3824.715377411748,40315.93738659655,-832.9071836245962,832.9071836245962,39483.03020297195,core_leveraged,0.5,1.0,11464.481076476524,7639.765699064776,-3824.715377411748,7639.765699064776,-3824.715377411748,11464.481076476524,7639.765699064776,-3824.715377411748,normal,,11464.481076476524,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,0.0,False,False,False,2026-04-22
CRCG,CRCL,1.989896,175,ols,0.087552,7900000,0.087552,False,False,3.0202999114990234,0.087552,1.0,False,True,False,False,False,False,False,False,False,1.897159,1.95024,1.087574,1.048424,1.127605,1.177581,0.0075,manual,0.0,0.03595,1.295374,1.408838,True,1.151068,1.000022,1.063516,0.497474,0.5969688,0.5,0.5969688,bucket_1,,False,1.000022,net_decay_annual,0.087552,ETF_LS,25770.896244249827,-12950.875947411236,25770.896244249827,-12950.875947411236,70701.22633749794,0.0,-0.0,70701.22633749794,core_leveraged,0.5,1.0,38721.772191661046,25770.896244249816,-12950.87594741123,25770.896244249816,-12950.87594741123,38721.772191661046,25770.896244249816,-12950.87594741123,normal,,38721.77219166106,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.4551915228366852e-11,1.0000000000000004,0.0,False,False,False,2026-04-22
CRMG,CRM,1.982838,262,ols,0.098545,250000,0.098545,False,False,6.309999942779541,0.098545,1.0,False,True,False,False,False,False,False,False,False,0.680859,0.672901,0.255107,0.250763,0.340187,0.33899,0.0075,manual,0.0,0.03595,0.155598,0.154806,True,0.255107,0.1565619999999999,0.1565619999999999,0.4957095,0.5948514,0.5,0.5948514,bucket_1,,False,0.1565619999999999,net_decay_annual,0.098545,ETF_LS,774.7289411488712,-390.717214996319,774.7289411488712,-390.717214996319,774.7289411488712,0.0,-0.0,774.7289411488712,core_leveraged,0.5,1.0,1165.44615614519,774.728941148871,-390.7172149963189,774.728941148871,-390.7172149963189,1165.44615614519,774.728941148871,-390.7172149963189,normal,,1165.44615614519,1.0,0.0,,False,0.0,0.0,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
CRWG,CRWV,1.996735,175,ols,0.07013,25000,0.07013,False,False,5.445000171661377,0.07013,1.0,False,True,False,False,False,False,False,False,False,1.971682,1.933319,1.11895,0.977251,1.058953,1.073609,0.0075,manual,0.0,0.03595,1.159228,1.19033,True,1.131257,1.04882,1.061127,0.49918375,0.5990205,0.5,0.5990205,bucket_1,,False,1.04882,net_decay_annual,0.07013,ETF_LS,28231.062581286147,-14138.612575672862,28231.062581286147,-14138.612575672862,68284.22029444636,0.0,-0.0,68284.22029444636,core_leveraged,0.5,1.0,42369.675156959005,28231.062581286144,-14138.61257567286,28231.062581286144,-14138.61257567286,42369.675156959005,28231.062581286144,-14138.61257567286,normal,,42369.67515695901,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
DUOG,DUOL,2.02218,89,ols,0.009161,60000,0.009161,False,False,3.3499999046325684,0.009161,1.0,False,True,False,False,False,False,False,False,False,1.234842,1.158271,0.45872,0.430917,0.664377,0.651207,0.0075,manual,0.0,0.03595,0.500438,0.482531,True,0.485704,0.449559,0.476543,0.505545,0.606654,0.505545,0.606654,bucket_1,,False,0.449559,net_decay_annual,0.009161,ETF_LS,6508.943266289439,-3218.775413805615,6508.943266289439,-3218.775413805615,6508.943266289439,0.0,-0.0,6508.943266289439,core_leveraged,0.5,1.0,9727.718680095051,6508.943266289437,-3218.775413805614,6508.943266289437,-3218.775413805614,9727.718680095051,6508.943266289437,-3218.775413805614,normal,,9727.718680095051,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
FIGG,FIG,2.001974,130,ols,0.043026,700000,0.0917594379412868,False,False,0.9377999901771544,0.043026,2.1326509073882494,False,True,False,False,False,False,False,False,False,1.421866,1.375991,0.656414,0.612924,0.904598,0.866775,0.0075,yfinance,0.0,0.03595,0.864243,0.797046,True,0.75703,0.5646545620587132,0.6652705620587132,0.5004935,0.6005922,0.5004935,0.6005922,bucket_1,,False,0.5646545620587132,net_decay_annual,0.0917594379412868,ETF_LS,9139.809835617503,-4565.398869124926,9139.809835617503,-4565.398869124926,9139.809835617503,0.0,-0.0,9139.809835617503,core_leveraged,0.5,1.0,13705.20870474243,9139.809835617503,-4565.398869124926,9139.809835617503,-4565.398869124926,13705.20870474243,9139.809835617503,-4565.398869124926,normal,,13705.208704742432,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
GEVG,GEV,1.966555,86,ols,0.055785,40000,0.055785,False,False,35.650001525878906,0.055785,1.0,False,True,False,False,False,False,False,False,False,0.984929,0.987168,0.326798,0.269939,0.478833,0.480896,0.0075,manual,0.0,0.03595,0.260154,0.262036,True,0.282898,0.2710129999999999,0.2271129999999999,0.49163875,0.5899665,0.5,0.5899665,bucket_1,,False,0.2710129999999999,net_decay_annual,0.055785,ETF_LS,2498.246829978548,-1270.367129309146,2498.246829978548,-1270.367129309146,4917.381854253623,0.0,-0.0,4917.381854253623,core_leveraged,0.5,1.0,3768.613959287693,2498.246829978548,-1270.3671293091456,2498.246829978548,-1270.3671293091456,3768.613959287693,2498.246829978548,-1270.3671293091456,normal,,3768.613959287693,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
GLGG,GLXY,2.000518,167,ols,0.4232249999999999,20000,0.4232249999999999,False,False,8.350000381469727,0.4232249999999999,1.0,False,False,True,False,False,True,True,False,False,1.86256,1.831316,1.051566,1.019005,0.890067,0.891036,0.0076,yfinance,0.0,0.03595,0.836404,0.838131,True,0.978992,0.628341,0.555767,0.5001295,0.6001554,0.5001295,0.6001554,bucket_1,,False,0.628341,net_decay_annual,0.4232249999999999,ETF_LS,0.0,0.0,0.0,0.0,23029.07512691273,0.0,-0.0,23029.07512691273,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,0.0,True,False,False,2026-04-22
GRAG,GRAB,1.976709,89,ols,0.386132,1000,0.386132,False,False,8.430000305175781,0.386132,1.0,False,False,True,False,False,True,True,False,False,0.742226,0.737693,0.250226,0.254171,0.39077,0.392226,0.0075,yfinance,0.0,0.03595,0.19002,0.191121,True,0.211283,-0.1359059999999999,-0.1748489999999999,0.49417725,0.5930127,0.5,0.5930127,bucket_1,,False,-0.1359059999999999,net_decay_annual,0.386132,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,0.0,True,False,False,2026-04-22
HOOG,HOOD,2.006093,272,ols,0.152352,100000,0.152352,False,False,26.90220069885254,0.152352,1.0,False,True,False,False,False,False,False,False,False,1.321077,1.332502,0.673858,0.663537,0.661678,0.665931,0.0075,manual,0.0,0.03595,0.485496,0.491194,True,0.673858,0.5215059999999999,0.5215059999999999,0.50152325,0.6018279,0.50152325,0.6018279,bucket_1,,False,0.5215059999999999,net_decay_annual,0.152352,ETF_LS,7482.232026120869,-3729.753319572357,7482.232026120869,-3729.753319572357,36372.775419573896,0.0,-0.0,36372.775419573896,core_leveraged,0.5,1.0,11211.985345693223,7482.232026120866,-3729.753319572356,7482.232026120866,-3729.753319572356,11211.985345693223,7482.232026120866,-3729.753319572356,normal,,11211.985345693229,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
