ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,borrow_rebate_annual,borrow_net_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,include_for_algo,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,keep_open,_plan_date
AVGG,AVGO,1.99989,214,ols,0.0162959999999999,0.020104,0.0,250000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,0.839935,0.288158,0.533629,0.284713,0.287639,0.288158,0.287639,0.4999725,0.5999669999999999,0.5,0.5999669999999999,0.288158,net_decay_annual,0.0,ETF_LS,5131.731101702746,-2566.00668121884,5131.731101702746,-2566.00668121884,11035.393934248345,0.0,-0.0,11035.393934248345,core_leveraged,0.5,1.0,7697.737782921586,1.0,0.0,,False,0.0,0.0,7662.045468311657,5107.936661551523,-2554.1088067601336,5107.936661551523,-2554.1088067601336,haircut,haircut,-35.69231460992887,1.0046583271735392,False,2026-03-26
BAIG,BBAI,2.010812,148,ols,0.175758,-0.139358,0.315116,100000,0.315116,False,False,False,False,True,False,False,True,False,True,False,False,1.85728,1.07153,1.159644,1.366662,1.193331,0.7564140000000001,0.878215,0.502703,0.6032436,0.502703,0.6032436,0.7564140000000001,net_decay_annual,0.315116,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
BLSG,BLSH,2.014614,102,ols,0.19262,-0.15622,0.34884,10000,0.34884,False,False,False,False,True,False,False,True,False,True,False,False,1.447735,0.662453,0.818739,0.6851,0.675933,0.3136129999999999,0.3270929999999999,0.5036535,0.6043841999999999,0.5036535,0.6043841999999999,0.3136129999999999,net_decay_annual,0.34884,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
BMNG,BMNR,1.992876,102,ols,0.176776,-0.140376,0.317152,100000,0.317152,False,False,False,False,True,False,False,True,False,True,False,False,2.152724,1.48316,1.069952,1.132593,1.274489,1.1660080000000002,0.957337,0.498219,0.5978628,0.5,0.5978628,1.1660080000000002,net_decay_annual,0.317152,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
BULG,BULL,1.982069,156,ols,0.1088959999999999,-0.072496,0.181392,45000,0.181392,False,False,False,True,False,False,False,False,True,False,False,False,1.124171,0.626274,0.571269,0.317623,0.508693,0.444882,0.3273009999999999,0.49551725,0.5946207,0.5,0.5946207,0.444882,net_decay_annual,0.181392,ETF_LS,9125.256013223418,-4603.904310709373,9125.256013223418,-4603.904310709373,50771.96840879151,0.0,-0.0,50771.96840879151,core_leveraged,0.5,1.0,13729.16032393279,1.0,0.0,,False,0.0,0.0,13665.501944882892,9082.944685180688,-4582.557259702204,9082.944685180688,-4582.557259702204,haircut,haircut,-63.65837904989894,1.004658327173539,False,2026-03-26
CIFG,CIFR,1.996535,70,ols,0.126903,-0.090503,0.217406,3000,0.217406,False,False,False,True,False,False,False,False,True,False,False,False,2.009517,1.105374,1.111822,1.229731,1.195187,0.8879680000000001,0.977781,0.49913375,0.5989605,0.5,0.5989605,0.8879680000000001,net_decay_annual,0.217406,ETF_LS,32953.755010429275,-16505.473237598777,32953.755010429275,-16505.473237598777,32953.755010429275,0.0,-0.0,32953.755010429275,core_leveraged,0.5,1.0,49459.228248028056,1.0,0.0,,False,0.0,0.0,49229.89927050566,32800.95741916548,-16428.941851340183,32800.95741916548,-16428.941851340183,haircut,haircut,-229.3289775223966,1.0046583271735392,False,2026-03-26
CMGG,CMG,1.97098,87,ols,0.052023,-0.015623,0.067646,300,0.067646,False,False,False,True,False,False,False,False,True,False,True,False,0.679244,0.221822,0.357023,0.121971,0.156443,0.1541759999999999,0.088797,0.492745,0.591294,0.5,0.591294,0.1541759999999999,net_decay_annual,0.067646,ETF_LS,1410.1383881179504,-715.4503790591231,1410.1383881179504,-715.4503790591231,1410.1383881179504,0.0,-0.0,1410.1383881179504,core_leveraged,0.5,1.0,2125.5887671770734,1.0,0.0,,False,0.0,0.0,2115.732990694568,1403.5999602821896,-712.1330304123784,1403.5999602821896,-712.1330304123784,haircut,haircut,-9.855776482505462,1.004658327173539,False,2026-03-26
CNCG,CNC,2.005876,65,ols,0.111141,-0.074741,0.185882,100,0.185882,False,False,False,True,False,False,False,False,True,False,True,False,1.042006,0.451076,0.495746,0.247935,0.300332,0.265194,0.11445,0.501469,0.6017628,0.501469,0.6017628,0.265194,net_decay_annual,0.185882,ETF_LS,3163.6322511928115,-1577.1823638115272,3163.6322511928115,-1577.1823638115272,3163.6322511928115,0.0,-0.0,3163.6322511928115,core_leveraged,0.5,1.0,4740.8146150043385,1.0,0.0,,False,0.0,0.0,4718.832748186079,3148.9633496526467,-1569.869398533432,3148.9633496526467,-1569.869398533432,haircut,haircut,-21.98186681825973,1.0046583271735388,False,2026-03-26
COIG,COIN,1.995949,257,ols,0.134435,-0.098035,0.23247,6000,0.23247,False,False,False,True,False,False,False,False,True,False,False,False,1.489362,0.699055,0.790715,0.621436,0.699055,0.4665849999999999,0.4665849999999999,0.49898725,0.5987847,0.5,0.5987847,0.4665849999999999,net_decay_annual,0.23247,ETF_LS,9457.853537455356,-4738.524650407077,9457.853537455356,-4738.524650407077,64341.45970315083,0.0,-0.0,64341.45970315083,core_leveraged,0.5,1.0,14196.378187862432,1.0,0.0,,False,0.0,0.0,14130.553446764225,9414.000045232948,-4716.553401531275,9414.000045232948,-4716.553401531275,haircut,haircut,-65.82474109820942,1.0046583271735392,False,2026-03-26
CRCG,CRCL,1.990855,156,ols,0.099617,-0.063217,0.162834,1100000,0.162834,False,False,False,True,False,False,False,False,True,False,False,False,1.964423,1.057001,1.197952,1.415463,1.193558,0.894167,1.030724,0.49771375,0.5972565,0.5,0.5972565,0.894167,net_decay_annual,0.162834,ETF_LS,34379.358275259896,-17268.639994002526,34379.358275259896,-17268.639994002526,34379.358275259896,0.0,-0.0,34379.358275259896,core_leveraged,0.5,1.0,51647.998269262425,1.0,0.0,,False,0.0,0.0,51408.52056098176,34219.950549736895,-17188.570011244865,34219.950549736895,-17188.570011244865,haircut,haircut,-239.4777082806686,1.0046583271735392,False,2026-03-26
CRMG,CRM,1.98345,243,ols,0.030948,0.005452,0.025496,25000,0.025496,False,False,False,True,False,False,False,False,True,False,False,False,0.686198,0.253563,0.359155,0.125808,0.249,0.2280669999999999,0.2235039999999999,0.4958625,0.595035,0.5,0.595035,0.2280669999999999,net_decay_annual,0.025496,ETF_LS,3254.3669347990462,-1640.7607627109564,3254.3669347990462,-1640.7607627109564,3254.3669347990462,0.0,-0.0,3254.3669347990462,core_leveraged,0.5,1.0,4895.127697510003,1.0,0.0,,False,0.0,0.0,4872.430322935496,3239.277321230928,-1633.1530017045693,3239.277321230928,-1633.1530017045693,haircut,haircut,-22.697374574506284,1.0046583271735392,False,2026-03-26
CRWG,CRWV,1.997344,156,ols,0.065581,-0.029181,0.094762,6400000,0.094762,False,False,False,True,False,False,False,False,True,False,False,False,1.936517,0.977855,1.187545,1.40465,1.140444,0.883093,1.045682,0.499336,0.5992031999999999,0.5,0.5992031999999999,0.883093,net_decay_annual,0.094762,ETF_LS,34752.39206442975,-17399.302305676814,34752.39206442975,-17399.302305676814,67909.6966637402,0.0,-0.0,67909.6966637402,core_leveraged,0.5,1.0,52151.69437010656,1.0,0.0,,False,0.0,0.0,51909.88116012318,34591.254682774175,-17318.626477349007,34591.254682774175,-17318.626477349007,haircut,haircut,-241.813209983382,1.004658327173539,False,2026-03-26
DUOG,DUOL,2.021805,70,ols,0.156628,-0.120228,0.276856,100000,0.276856,False,False,False,True,False,False,False,False,True,False,False,False,1.152068,0.462517,0.614438,0.389972,0.410123,0.185661,0.133267,0.50545125,0.6065415,0.50545125,0.6065415,0.185661,net_decay_annual,0.276856,ETF_LS,1046.3016648971145,-517.5086939131689,1046.3016648971145,-517.5086939131689,1046.3016648971145,0.0,-0.0,1046.3016648971145,core_leveraged,0.5,1.0,1563.8103588102836,1.0,0.0,,False,0.0,0.0,1556.5593958792315,1041.4502489027618,-515.1091469764699,1041.4502489027618,-515.1091469764699,haircut,haircut,-7.250962931051845,1.0046583271735392,False,2026-03-26
FIGG,FIG,1.996674,111,ols,0.007885,0.028515,0.0,100000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,1.336998,0.609765,0.875122,0.762022,0.694956,0.609765,0.694956,0.4991685,0.5990022,0.5,0.5990022,0.609765,net_decay_annual,0.0,ETF_LS,19064.949339039777,-9548.353581525966,19064.949339039777,-9548.353581525966,19064.949339039777,0.0,-0.0,19064.949339039777,core_leveraged,0.5,1.0,28613.30292056574,1.0,0.0,,False,0.0,0.0,28480.6308240784,18976.550358843146,-9504.080465235256,18976.550358843146,-9504.080465235256,haircut,haircut,-132.67209648734206,1.0046583271735392,False,2026-03-26
GEVG,GEV,1.949854,67,ols,0.216593,-0.180193,0.396786,3000,0.396786,False,False,False,False,True,False,False,True,False,True,False,False,0.895032,0.218475,0.528601,0.258753,0.248044,-0.178311,-0.148742,0.4874635,0.5849561999999999,0.5,0.5849561999999999,-0.178311,net_decay_annual,0.396786,ETF_LS,0.0,0.0,0.0,0.0,4870.406556099468,0.0,-0.0,4870.406556099468,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
GRAG,GRAB,1.988816,70,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.736298,0.285856,0.440992,0.191224,0.217511,0.285856,0.217511,0.497204,1.0,0.5,1.0,0.285856,net_decay_annual,,ETF_LS,5071.906876361616,-2550.2142361895803,5071.906876361616,-2550.2142361895803,5071.906876361616,0.0,-0.0,5071.906876361616,core_leveraged,0.5,1.0,7622.121112551196,1.0,0.0,,False,0.0,0.0,7586.779411857294,5048.389824857862,-2538.389586999432,5048.389824857862,-2538.389586999432,haircut,haircut,-35.34170069390257,1.0046583271735392,False,2026-03-26
HOOG,HOOD,2.006184,253,ols,0.128742,-0.092342,0.221084,85000,0.221084,False,False,False,True,False,False,False,False,True,False,False,False,1.434872,0.66029,0.704241,0.500565,0.66029,0.439206,0.439206,0.501546,0.6018552,0.501546,0.6018552,0.439206,net_decay_annual,0.221084,ETF_LS,8468.219713760818,-4221.058344479278,8468.219713760818,-4221.058344479278,35772.74246643498,0.0,-0.0,35772.74246643498,core_leveraged,0.5,1.0,12689.278058240096,1.0,0.0,,False,0.0,0.0,12630.441330177937,8428.95488417931,-4201.486445998627,8428.95488417931,-4201.486445998627,haircut,haircut,-58.836728062162365,1.0046583271735394,False,2026-03-26
IREG,IREN,1.968676,67,ols,0.125421,-0.089021,0.214442,6000,0.214442,False,False,False,True,False,False,False,False,True,False,False,False,2.08988,1.174904,1.058153,1.067627,1.096149,0.960462,0.881707,0.492169,0.5906028,0.5,0.5906028,0.960462,net_decay_annual,0.214442,ETF_LS,38409.00620153516,-19510.06981419754,38409.00620153516,-19510.06981419754,38409.00620153516,0.0,-0.0,38409.00620153516,core_leveraged,0.5,1.0,57919.0760157327,1.0,0.0,,False,0.0,0.0,57650.52102706364,38230.91409553469,-19419.60693152895,38230.91409553469,-19419.60693152895,haircut,haircut,-268.5549886690642,1.0046583271735392,False,2026-03-26
KLAG,KLAC,2.014859,65,ols,0.043301,-0.006901,0.050202,1000,0.050202,False,False,False,True,False,False,False,False,True,False,False,False,1.128493,0.453112,0.461503,0.217756,0.278463,0.40291,0.228261,0.50371475,0.6044577,0.50371475,0.6044577,0.40291,net_decay_annual,0.050202,ETF_LS,8702.048103130182,-4318.936512743662,8702.048103130182,-4318.936512743662,8702.048103130182,0.0,-0.0,8702.048103130182,core_leveraged,0.5,1.0,13020.984615873844,1.0,0.0,,False,0.0,0.0,12960.609854801583,8661.699074960277,-4298.910779841308,8661.699074960277,-4298.910779841308,haircut,haircut,-60.37476107225848,1.004658327173539,False,2026-03-26
LACG,LAC,2.012309,70,ols,0.157744,-0.121344,0.279088,10000,0.279088,False,False,False,True,False,False,False,False,True,False,False,False,1.471904,0.653208,1.068965,1.163871,1.02202,0.37412,0.7429319999999999,0.50307725,0.6036927,0.50307725,0.6036927,0.37412,net_decay_annual,0.279088,ETF_LS,5632.308596362302,-2798.928293995754,5632.308596362302,-2798.928293995754,5632.308596362302,0.0,-0.0,5632.308596362302,core_leveraged,0.5,1.0,8431.236890358055,1.0,0.0,,False,0.0,0.0,8392.14354006115,5606.193114636285,-2785.950425424865,5606.193114636285,-2785.950425424865,haircut,haircut,-39.09335029690556,1.004658327173539,False,2026-03-26
MPG,MP,1.984973,102,ols,0.167617,-0.131217,0.298834,800,0.298834,False,False,False,True,False,False,False,False,True,False,True,False,1.446782,0.670823,0.808478,0.638977,0.651867,0.3719889999999999,0.3530329999999999,0.49624325,0.5954919,0.5,0.5954919,0.3719889999999999,net_decay_annual,0.298834,ETF_LS,5436.30089073006,-2738.7278772709046,5436.30089073006,-2738.7278772709046,5436.30089073006,0.0,-0.0,5436.30089073006,core_leveraged,0.5,1.0,8175.028768000965,1.0,0.0,,False,0.0,0.0,8137.123385022076,5411.0942433775535,-2726.0291416445225,5411.0942433775535,-2726.0291416445225,haircut,haircut,-37.905382978889065,1.0046583271735392,False,2026-03-26
NBIG,NBIS,2.008664,102,ols,0.048305,-0.0119049999999999,0.06021,60000,0.06021,False,False,False,True,False,False,False,False,True,False,False,False,1.940789,1.111684,1.111578,1.25171,1.195033,1.0514739999999998,1.134823,0.502166,0.6025992,0.502166,0.6025992,1.0514739999999998,net_decay_annual,0.06021,ETF_LS,48117.81088359318,-23955.13181079224,48117.81088359318,-23955.13181079224,109515.55597118786,0.0,-0.0,109515.55597118786,core_leveraged,0.5,1.0,72072.94269438542,1.0,0.0,,False,0.0,0.0,71738.76007891382,47894.70169322708,-23844.058385686745,47894.70169322708,-23844.058385686745,haircut,haircut,-334.1826154715964,1.004658327173539,False,2026-03-26
NEMG,NEM,1.997636,87,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,1.01407,0.371012,0.410216,0.167681,0.237879,0.371012,0.237879,0.499409,1.0,0.5,1.0,0.371012,net_decay_annual,,ETF_LS,7989.932677334415,-3999.69397694796,7989.932677334415,-3999.69397694796,7989.932677334415,0.0,-0.0,7989.932677334415,core_leveraged,0.5,1.0,11989.626654282376,1.0,0.0,,False,0.0,0.0,11934.034019320236,7952.885534540817,-3981.148484779418,7952.885534540817,-3981.148484779418,haircut,haircut,-55.59263496214044,1.0046583271735392,False,2026-03-26
NUG,NU,1.984893,87,ols,0.087231,-0.050831,0.138062,8000,0.138062,False,False,False,True,False,False,False,False,True,False,False,False,0.806283,0.302861,0.431072,0.181633,0.223486,0.1647989999999999,0.0854239999999999,0.49622325,0.5954678999999999,0.5,0.5954678999999999,0.1647989999999999,net_decay_annual,0.138062,ETF_LS,1283.2934870892632,-646.5303102430526,1283.2934870892632,-646.5303102430526,1283.2934870892632,0.0,-0.0,1283.2934870892632,core_leveraged,0.5,1.0,1929.823797332316,1.0,0.0,,False,0.0,0.0,1920.8757297235527,1277.343204529667,-643.5325251938856,1277.343204529667,-643.5325251938856,haircut,haircut,-8.94806760876304,1.0046583271735392,False,2026-03-26
NVDG,NVDA,1.969057,318,ols,0.024103,0.012297,0.0118059999999999,40000,0.0118059999999999,False,False,False,True,False,False,False,False,True,False,False,False,0.920148,0.334153,0.49257,0.23148,0.334153,0.322347,0.322347,0.49226425,0.5907171,0.5,0.5907171,0.322347,net_decay_annual,0.0118059999999999,ETF_LS,6184.227066337365,-3140.7049497995054,6184.227066337365,-3140.7049497995054,20158.90404954886,0.0,-0.0,20158.90404954886,core_leveraged,0.5,1.0,9324.932016136869,1.0,0.0,,False,0.0,0.0,9281.694844824726,6155.552488910129,-3126.142355914597,6155.552488910129,-3126.142355914597,haircut,haircut,-43.23717131214289,1.004658327173539,False,2026-03-26
OKTG,OKTA,2.000997,87,ols,0.128299,-0.091899,0.220198,600,0.220198,False,False,False,True,False,False,False,False,True,False,True,False,0.924575,0.351071,0.436911,0.191177,0.246379,0.130873,0.0261809999999999,0.50024925,0.6002991,0.50024925,0.6002991,0.130873,net_decay_annual,0.220198,ETF_LS,495.9829517339665,-247.86791371199783,495.9829517339665,-247.86791371199783,495.9829517339665,0.0,-0.0,495.9829517339665,core_leveraged,0.5,1.0,743.8508654459644,1.0,0.0,,False,0.0,0.0,740.401831475066,493.6832138039834,-246.71861767108268,493.6832138039834,-246.71861767108268,haircut,haircut,-3.449033970898313,1.004658327173539,False,2026-03-26
OSCG,OSCR,1.98794,95,ols,0.185943,-0.149543,0.335486,30000,0.335486,False,False,False,False,True,False,False,True,False,True,False,False,1.472304,0.680389,0.749851,0.552146,0.600492,0.344903,0.265006,0.496985,0.596382,0.5,0.596382,0.344903,net_decay_annual,0.335486,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
PANG,PANW,1.997854,253,ols,0.0845149999999999,-0.048115,0.13263,3000,0.13263,False,False,False,True,False,False,False,False,True,False,False,False,0.724223,0.259416,0.341596,0.116312,0.259416,0.1267859999999999,0.1267859999999999,0.4994635,0.5993562,0.5,0.5993562,0.1267859999999999,net_decay_annual,0.13263,ETF_LS,717.8911116197091,-359.3311180995754,717.8911116197091,-359.3311180995754,2574.361287290448,0.0,-0.0,2574.361287290448,core_leveraged,0.5,1.0,1077.2222297192843,1.0,0.0,,False,0.0,0.0,1072.227443483093,714.5624459605009,-357.66499752259216,714.5624459605009,-357.66499752259216,haircut,haircut,-4.99478623619143,1.004658327173539,False,2026-03-26
PLTG,PLTR,1.995485,229,ols,0.143318,-0.106918,0.250236,45000,0.250236,False,False,False,True,False,False,False,False,True,False,False,False,1.033352,0.409688,0.626131,0.389389,0.407835,0.1594519999999999,0.157599,0.49887125,0.5986454999999999,0.5,0.5986454999999999,0.1594519999999999,net_decay_annual,0.250236,ETF_LS,762.641923046022,-382.1837413190388,762.641923046022,-382.1837413190388,25721.403418065634,0.0,-0.0,25721.403418065634,core_leveraged,0.5,1.0,1144.825664365061,1.0,0.0,,False,0.0,0.0,1139.517419405523,759.1057600563615,-380.4116593491616,759.1057600563615,-380.4116593491616,haircut,haircut,-5.308244959537888,1.0046583271735392,False,2026-03-26
PYPG,PYPL,1.994875,243,ols,0.106437,-0.070037,0.176474,300000,0.176474,False,False,False,True,False,False,False,False,True,False,False,False,0.809024,0.315876,0.376549,0.140701,0.30962,0.1394019999999999,0.133146,0.49871875,0.5984625,0.5,0.5984625,0.1394019999999999,net_decay_annual,0.176474,ETF_LS,740.7048726528587,-371.3039025767824,740.7048726528587,-371.3039025767824,740.7048726528587,0.0,-0.0,740.7048726528587,core_leveraged,0.5,1.0,1112.008775229641,1.0,0.0,,False,0.0,0.0,1106.8526932515626,737.2704257941353,-369.5822674574273,737.2704257941353,-369.5822674574273,haircut,haircut,-5.156081978078419,1.0046583271735388,False,2026-03-26
SATG,SATS,2.007443,67,ols,0.154441,-0.118041,0.272482,10000,0.272482,False,False,False,True,False,False,False,False,True,False,False,False,1.09469,0.436516,0.885851,0.793515,0.698599,0.164034,0.4261169999999999,0.50186075,0.6022329,0.50186075,0.6022329,0.164034,net_decay_annual,0.272482,ETF_LS,747.337796150741,-372.28344523393247,747.337796150741,-372.28344523393247,747.337796150741,0.0,-0.0,747.337796150741,core_leveraged,0.5,1.0,1119.6212413846736,1.0,0.0,,False,0.0,0.0,1114.429862473311,743.8725942313822,-370.5572682419288,743.8725942313822,-370.5572682419288,haircut,haircut,-5.191378911362563,1.0046583271735388,False,2026-03-26
SNAG,SNAP,1.999585,65,ols,0.0203819999999999,0.0160179999999999,0.004364,3000,0.004364,False,False,False,True,False,False,False,False,True,False,False,False,0.989336,0.392938,0.600666,0.360575,0.368923,0.388574,0.364559,0.49989625,0.5998755,0.5,0.5998755,0.388574,net_decay_annual,0.004364,ETF_LS,8617.473184280962,-4309.630840539892,8617.473184280962,-4309.630840539892,8617.473184280962,0.0,-0.0,8617.473184280962,core_leveraged,0.5,1.0,12927.104024820856,1.0,0.0,,False,0.0,0.0,12867.164562492995,8577.51630698665,-4289.648255506343,8577.51630698665,-4289.648255506343,haircut,haircut,-59.93946232786038,1.0046583271735392,False,2026-03-26
TERG,TER,1.992546,87,ols,0.113847,-0.077447,0.191294,900,0.191294,False,False,False,True,False,False,False,False,True,False,True,False,1.184477,0.450768,0.554302,0.303824,0.354555,0.259474,0.163261,0.4981365,0.5977638,0.5,0.5977638,0.259474,net_decay_annual,0.191294,ETF_LS,2995.084155691956,-1503.1442966395537,2995.084155691956,-1503.1442966395537,2995.084155691956,0.0,-0.0,2995.084155691956,core_leveraged,0.5,1.0,4498.228452331509,1.0,0.0,,False,0.0,0.0,4477.371391512401,2981.196765788218,-1496.174625724183,2981.196765788218,-1496.174625724183,haircut,haircut,-20.857060819108483,1.004658327173539,False,2026-03-26
TSLG,TSLA,1.99091,318,ols,0.090666,-0.0542659999999999,0.144932,300000,0.144932,False,False,False,True,False,False,False,False,True,False,False,False,1.189708,0.475807,0.624777,0.38504,0.475807,0.330875,0.330875,0.4977275,0.5972729999999999,0.5,0.5972729999999999,0.330875,net_decay_annual,0.144932,ETF_LS,5345.510771165817,-2684.958522065697,5345.510771165817,-2684.958522065697,44039.59311483126,0.0,-0.0,44039.59311483126,core_leveraged,0.5,1.0,8030.469293231514,1.0,0.0,,False,0.0,0.0,7993.23419318494,5320.725092882711,-2672.509100302229,5320.725092882711,-2672.509100302229,haircut,haircut,-37.23510004657419,1.004658327173539,False,2026-03-26
TSMG,TSM,1.978499,299,ols,0.044111,-0.007711,0.051822,10000,0.051822,False,False,False,True,False,False,False,False,True,False,False,False,0.796988,0.281747,0.404426,0.158323,0.281747,0.229925,0.229925,0.49462475,0.5935497,0.5,0.5935497,0.229925,net_decay_annual,0.051822,ETF_LS,3137.2433475961584,-1585.668401953278,3137.2433475961584,-1585.668401953278,8960.03582872945,0.0,-0.0,8960.03582872945,core_leveraged,0.5,1.0,4722.9117495494365,1.0,0.0,,False,0.0,0.0,4701.012893444745,3122.696804218344,-1578.3160892264004,3122.696804218344,-1578.3160892264004,haircut,haircut,-21.89885610469173,1.0046583271735392,False,2026-03-26
UNHG,UNH,1.99656,170,ols,0.067841,-0.031441,0.099282,15000,0.099282,False,False,False,True,False,False,False,False,True,False,False,False,0.850332,0.330456,0.416133,0.172274,0.278984,0.231174,0.179702,0.49914,0.598968,0.5,0.598968,0.231174,net_decay_annual,0.099282,ETF_LS,2862.742826899169,-1433.8376141459155,2862.742826899169,-1433.8376141459155,2862.742826899169,0.0,-0.0,2862.742826899169,core_leveraged,0.5,1.0,4296.580441045085,1.0,0.0,,False,0.0,0.0,4276.6583671613935,2849.4690677108924,-1427.1892994505013,2849.4690677108924,-1427.1892994505013,haircut,haircut,-19.922073883691155,1.004658327173539,False,2026-03-26
UPSG,UPS,1.992976,70,ols,,,,0,0.0,False,True,False,False,False,False,False,False,True,False,True,False,0.501927,0.144684,0.293354,0.085152,0.101689,0.144684,0.101689,0.498244,1.0,0.5,1.0,0.144684,net_decay_annual,,ETF_LS,1539.1189050560672,-772.2716706353048,1539.1189050560672,-772.2716706353048,1539.1189050560672,0.0,-0.0,1539.1189050560672,core_leveraged,0.5,1.0,2311.390575691372,1.0,0.0,,False,0.0,0.0,2300.673286802028,1531.9824296745303,-768.690857127497,1531.9824296745303,-768.690857127497,haircut,haircut,-10.717288889344218,1.0046583271735383,False,2026-03-26
VALG,VALE,1.976755,65,ols,0.109787,-0.073387,0.183174,95,0.183174,False,False,False,True,False,False,False,False,True,False,True,False,0.809103,0.277682,0.30279,0.08851,0.137304,0.0945079999999999,-0.0458699999999999,0.49418875,0.5930265,0.5,0.5930265,0.0945079999999999,net_decay_annual,0.183174,ETF_LS,229.83229763408664,-116.26746745756893,229.83229763408664,-116.26746745756893,229.83229763408664,0.0,-0.0,229.83229763408664,core_leveraged,0.5,1.0,346.0997650916556,1.0,0.0,,False,0.0,0.0,344.49499469671173,228.76662783524284,-115.72836686146884,228.76662783524284,-115.72836686146884,haircut,haircut,-1.6047703949438414,1.004658327173539,False,2026-03-26
XYZG,XYZ,1.999883,243,ols,0.008303,0.0280969999999999,0.0,9000,0.0,False,False,False,True,False,False,False,False,True,False,False,False,1.067517,0.446005,0.50911,0.259148,0.439332,0.446005,0.439332,0.49997075,0.5999649,0.5,0.5999649,0.446005,net_decay_annual,0.0,ETF_LS,11021.871817419393,-5511.258317321259,11021.871817419393,-5511.258317321259,11021.871817419393,0.0,-0.0,11021.871817419393,core_leveraged,0.5,1.0,16533.13013474065,1.0,0.0,,False,0.0,0.0,16456.47051097882,10970.766398192149,-5485.704112786671,10970.766398192149,-5485.704112786671,haircut,haircut,-76.65962376183234,1.0046583271735388,False,2026-03-26
CRCA,CRCL,1.979948,158,ols,0.173947,-0.137547,0.311494,80000,0.311494,False,False,False,False,True,False,False,True,False,True,False,False,1.943929,1.143323,1.197952,1.392213,1.236163,0.8318290000000002,0.924669,0.494987,0.5939844,0.5,0.5939844,0.8318290000000002,net_decay_annual,0.311494,ETF_LS,0.0,0.0,0.0,0.0,34379.358275259896,0.0,-0.0,34379.358275259896,core_leveraged,,,0.0,,,,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,none,none,0.0,1.0,True,2026-03-26
NVDB,NVDA,1.992731,135,ols,0.040762,-0.0043619999999999,0.045124,10000,0.045124,False,False,False,True,False,False,False,False,True,False,False,False,0.702,0.261742,0.49257,0.239986,0.251641,0.2166179999999999,0.206517,0.49818275,0.5978192999999999,0.5,0.5978192999999999,0.2166179999999999,net_decay_annual,0.045124,ETF_LS,2840.3778137590875,-1425.369412007485,2840.3778137590875,-1425.369412007485,20158.90404954886,0.0,-0.0,20158.90404954886,core_leveraged,0.5,1.0,4265.747225766572,1.0,0.0,,False,0.0,0.0,4245.968117108665,2827.207755048505,-1418.76036206016,2827.207755048505,-1418.76036206016,haircut,haircut,-19.779108657907276,1.004658327173539,False,2026-03-26
