ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,reduce_only,keep_open,hard_exit,_plan_date
URTY,IWM,3.000155,500,ols,0.076444,150000,0.076444,False,False,65.58000183105469,0.076444,1.0,False,True,False,False,False,False,False,False,False,0.586927,0.254467,0.195852,0.115089,0.254467,0.178023,0.178023,0.75003875,0.9000465,0.75003875,0.9000465,0.178023,net_decay_annual,0.076444,ETF_LS,982.307832706456,-327.4190275857267,982.307832706456,-327.4190275857267,982.307832706456,0.0,-0.0,982.307832706456,core_leveraged,0.5,1.0,1309.726860292183,982.307832706456,-327.4190275857267,982.307832706456,-327.4190275857267,1309.726860292183,982.307832706456,-327.4190275857267,normal,,1309.726860292183,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
MSTU,MSTR,1.966262,393,ols,0.210341,1800000,0.210341,False,False,5.480000019073486,0.210341,1.0,False,True,False,False,False,False,False,False,False,1.31905,1.068944,0.668424,0.424434,1.068944,0.8586029999999999,0.8586029999999999,0.4915655,0.5898785999999999,0.5,0.5898785999999999,0.8586029999999999,net_decay_annual,0.210341,ETF_LS,20432.343856121013,-10391.465560602306,20432.343856121013,-10391.465560602306,23131.889258802574,-627.5060041509947,627.5060041509947,22504.38325465158,core_leveraged,0.5,1.0,30823.80941672332,20432.343856121013,-10391.465560602306,20432.343856121013,-10391.465560602306,30823.80941672332,20432.343856121013,-10391.465560602306,normal,,30823.80941672332,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
NVDX,NVDA,1.99771,500,ols,,0,0.0,False,True,17.969999313354492,,1.0,False,False,False,False,False,False,False,True,False,0.697975,0.402258,0.348166,0.120803,0.402258,0.402258,0.402258,0.4994275,1.0,0.5,1.0,0.402258,net_decay_annual,,ETF_LS,6015.074238183496,-3010.98469656932,6015.074238183496,-3010.98469656932,17352.679454695524,0.0,-0.0,17352.679454695524,core_leveraged,0.5,1.0,9026.058934752817,6015.074238183496,-3010.98469656932,6015.074238183496,-3010.98469656932,9026.058934752817,6015.074238183496,-3010.98469656932,normal,no_locate,9026.058934752817,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
TSLT,TSLA,1.99306,500,ols,0.0778789999999999,85000,0.0778789999999999,False,False,18.61000061035156,0.0778789999999999,1.0,False,True,False,False,False,False,False,False,False,0.978208,0.530498,0.490768,0.238352,0.530498,0.452619,0.452619,0.498265,0.597918,0.5,0.597918,0.452619,net_decay_annual,0.0778789999999999,ETF_LS,6853.22045101736,-3438.541966131155,6853.22045101736,-3438.541966131155,27084.55662465532,0.0,-0.0,27084.55662465532,core_leveraged,0.5,1.0,10291.762417148517,6853.22045101736,-3438.541966131155,6853.22045101736,-3438.541966131155,10291.762417148517,6853.22045101736,-3438.541966131155,normal,,10291.762417148517,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
BTCL,IBIT,2.006533,442,ols,0.0408819999999999,25000,0.0408819999999999,False,False,18.530000686645508,0.0408819999999999,1.0,False,True,False,False,False,False,False,False,False,0.869863,0.424974,0.435031,0.191111,0.424974,0.384092,0.384092,0.50163325,0.6019599,0.50163325,0.6019599,0.384092,net_decay_annual,0.0408819999999999,ETF_LS,5282.311673282527,-2632.5565905382696,5282.311673282527,-2632.5565905382696,15138.481673552767,0.0,-0.0,15138.481673552767,core_leveraged,0.5,1.0,7914.868263820796,5282.311673282527,-2632.5565905382696,5282.311673282527,-2632.5565905382696,7914.868263820796,5282.311673282527,-2632.5565905382696,normal,,7914.868263820796,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
ETU,ETHA,1.989634,367,ols,0.032603,30000,0.032603,False,False,7.510000228881836,0.032603,1.0,False,True,False,False,False,False,False,False,False,1.449753,0.73531,0.72793,0.521671,0.73531,0.702707,0.702707,0.4974085,0.5968901999999999,0.5,0.5968901999999999,0.702707,net_decay_annual,0.032603,ETF_LS,15670.308845352773,-7875.975604233127,15670.308845352773,-7875.975604233127,47466.02003741235,0.0,-0.0,47466.02003741235,core_leveraged,0.5,1.0,23546.284449585903,15670.308845352774,-7875.975604233128,15670.308845352774,-7875.975604233128,23546.284449585903,15670.308845352774,-7875.975604233128,normal,,23546.2844495859,1.0,0.0,,False,0.0,0.0,haircut,haircut,3.637978807091713e-12,1.0,False,False,False,2026-04-16
CCUP,CRCL,1.98565,170,ols,0.215799,300000,0.215799,False,False,5.449999809265137,0.215799,1.0,False,True,False,False,False,False,False,False,False,1.950433,1.006973,1.183108,1.369759,1.125022,0.7911739999999999,0.909223,0.4964125,0.595695,0.5,0.595695,0.7911739999999999,net_decay_annual,0.215799,ETF_LS,17408.060665628713,-8766.93307764647,17408.060665628713,-8766.93307764647,69649.65053505733,0.0,-0.0,69649.65053505733,core_leveraged,0.5,1.0,26174.993743275183,17408.060665628713,-8766.93307764647,17408.060665628713,-8766.93307764647,26174.993743275183,17408.060665628713,-8766.93307764647,normal,,26174.993743275183,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
CRWU,CRWV,1.989199,180,ols,0.207104,150000,0.207104,False,False,10.079999923706056,0.207104,1.0,False,True,False,False,False,False,False,False,False,1.962684,1.10697,1.080629,1.148908,1.118952,0.899866,0.911848,0.49729975,0.5967597,0.5,0.5967597,0.899866,net_decay_annual,0.207104,ETF_LS,22228.10394557432,-11174.399316294808,22228.10394557432,-11174.399316294808,68835.53318605271,0.0,-0.0,68835.53318605271,core_leveraged,0.5,1.0,33402.50326186912,22228.10394557432,-11174.399316294808,22228.10394557432,-11174.399316294808,33402.50326186912,22228.10394557432,-11174.399316294808,normal,,33402.50326186912,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
GOOX,GOOGL,1.978048,500,ols,0.014775,90000,0.014775,False,False,75.52999877929688,0.014775,1.0,False,True,False,False,False,False,False,False,False,0.564734,0.204522,0.287429,0.079915,0.204522,0.189747,0.189747,0.494512,0.5934144,0.5,0.5934144,0.189747,net_decay_annual,0.014775,ETF_LS,1566.7763575705078,-792.0820716031703,1566.7763575705078,-792.0820716031703,3204.3869845188483,0.0,-0.0,3204.3869845188483,core_leveraged,0.5,1.0,2358.858429173679,1566.776357570508,-792.0820716031704,1566.776357570508,-792.0820716031704,2358.858429173679,1566.776357570508,-792.0820716031704,normal,,2358.8584291736784,1.0,0.0,,False,0.0,0.0,haircut,haircut,4.547473508864641e-13,0.9999999999999998,False,False,False,2026-04-16
MSFX,MSFT,2.007743,500,ols,0.0874119999999999,65000,0.0874119999999999,False,False,18.700000762939453,0.0874119999999999,1.0,False,True,False,False,False,False,False,False,False,0.496424,0.186706,0.24614,0.06129,0.186706,0.099294,0.099294,0.50193575,0.6023229,0.50193575,0.6023229,0.099294,net_decay_annual,0.0874119999999999,ETF_LS,335.85341001246945,-167.2790840324033,335.85341001246945,-167.2790840324033,1527.7021919292888,0.0,-0.0,1527.7021919292888,core_leveraged,0.5,1.0,503.1324940448728,335.8534100124695,-167.27908403240332,335.8534100124695,-167.27908403240332,503.1324940448728,335.8534100124695,-167.27908403240332,normal,,503.1324940448728,1.0,0.0,,False,0.0,0.0,haircut,haircut,5.684341886080803e-14,1.0,False,False,False,2026-04-16
NFLU,NFLX,1.991054,386,ols,0.042856,3000,0.042856,False,False,39.81999969482422,0.042856,1.0,False,True,False,False,False,False,False,False,False,0.654101,0.230903,0.325536,0.104556,0.230903,0.188047,0.188047,0.4977635,0.5973162,0.5,0.5973162,0.188047,net_decay_annual,0.042856,ETF_LS,1436.6220507816815,-721.5384669535239,1436.6220507816815,-721.5384669535239,2817.701696005122,0.0,-0.0,2817.701696005122,core_leveraged,0.5,1.0,2158.1605177352053,1436.6220507816815,-721.5384669535239,1436.6220507816815,-721.5384669535239,2158.1605177352053,1436.6220507816815,-721.5384669535239,normal,,2158.1605177352053,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
ROBN,HOOD,2.011942,301,ols,0.1030599999999999,400000,0.1030599999999999,False,False,26.600000381469727,0.1030599999999999,1.0,False,True,False,False,False,False,False,False,False,1.341918,0.746298,0.667884,0.454091,0.746298,0.643238,0.643238,0.5029855,0.6035826,0.5029855,0.6035826,0.643238,net_decay_annual,0.1030599999999999,ETF_LS,12695.593285006493,-6310.1189224174905,12695.593285006493,-6310.1189224174905,29954.036621836945,0.0,-0.0,29954.036621836945,core_leveraged,0.5,1.0,19005.71220742398,12695.593285006493,-6310.1189224174905,12695.593285006493,-6310.1189224174905,19005.71220742398,12695.593285006493,-6310.1189224174905,normal,,19005.71220742398,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
DJTU,DJT,2.005224,280,ols,0.331935,200000,0.3457656327284641,False,False,1.919999957084656,0.331935,1.0416666899497316,False,True,False,False,False,False,False,False,False,1.378564,0.81782,0.687321,0.476118,0.81782,0.4720543672715359,0.4720543672715359,0.501306,0.6015672,0.501306,0.6015672,0.4720543672715359,net_decay_annual,0.3457656327284641,ETF_LS,5577.550370719294,-2781.5098815490405,5577.550370719294,-2781.5098815490405,5577.550370719294,0.0,-0.0,5577.550370719294,core_leveraged,0.5,1.0,8359.060252268333,5577.550370719293,-2781.50988154904,5577.550370719293,-2781.50988154904,8359.060252268333,5577.550370719293,-2781.50988154904,normal,,8359.060252268335,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,False,False,False,2026-04-16
RBLU,RBLX,2.019039,280,ols,0.116445,40000,0.116445,False,False,13.06999969482422,0.116445,1.0,False,True,False,False,False,False,False,False,False,1.095399,0.494119,0.543036,0.303363,0.494119,0.3776739999999999,0.3776739999999999,0.50475975,0.6057117,0.50475975,0.6057117,0.3776739999999999,net_decay_annual,0.116445,ETF_LS,4660.402720350294,-2308.22818199663,4660.402720350294,-2308.22818199663,4660.402720350294,0.0,-0.0,4660.402720350294,core_leveraged,0.5,1.0,6968.630902346924,4660.402720350294,-2308.22818199663,4660.402720350294,-2308.22818199663,6968.630902346924,4660.402720350294,-2308.22818199663,normal,,6968.630902346924,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
SNOU,SNOW,2.000433,244,ols,0.010901,10000,0.010901,False,False,15.600000381469728,0.010901,1.0,False,True,False,False,False,False,False,False,False,1.045731,0.37881,0.522328,0.273004,0.375451,0.367909,0.36455,0.50010825,0.6001299,0.50010825,0.6001299,0.367909,net_decay_annual,0.010901,ETF_LS,5075.8220292221085,-2537.3616758082417,5075.8220292221085,-2537.3616758082417,5075.8220292221085,0.0,-0.0,5075.8220292221085,core_leveraged,0.5,1.0,7613.18370503035,5075.8220292221085,-2537.3616758082417,5075.8220292221085,-2537.3616758082417,7613.18370503035,5075.8220292221085,-2537.3616758082417,normal,,7613.18370503035,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
SMUP,SMR,1.981194,180,ols,0.189514,55000,0.189514,False,False,11.699999809265137,0.189514,1.0,False,True,False,False,False,False,False,False,False,2.01171,1.211001,1.042466,1.056272,1.166793,1.021487,0.977279,0.4952985,0.5943582,0.5,0.5943582,1.021487,net_decay_annual,0.189514,ETF_LS,28373.873967021605,-14321.603016676614,28373.873967021605,-14321.603016676614,60774.304398467255,-627.8342555655876,627.8342555655876,60146.470142901664,core_leveraged,0.5,1.0,42695.47698369822,28373.87396702161,-14321.603016676616,28373.87396702161,-14321.603016676616,42695.47698369822,28373.87396702161,-14321.603016676616,normal,,42695.476983698216,1.0,0.0,,False,0.0,0.0,haircut,haircut,7.275957614183426e-12,0.9999999999999998,False,False,False,2026-04-16
GLXU,GLXY,2.010136,171,ols,0.105965,2000,0.105965,False,False,8.380000114440918,0.105965,1.0,False,True,False,False,False,False,False,False,False,1.835716,1.047242,0.894093,0.811597,0.971499,0.941277,0.865534,0.502534,0.6030408,0.502534,0.6030408,0.941277,net_decay_annual,0.105965,ETF_LS,25266.40577690265,-12569.500659110952,25266.40577690265,-12569.500659110952,25266.40577690265,0.0,-0.0,25266.40577690265,core_leveraged,0.5,1.0,37835.90643601361,25266.40577690265,-12569.500659110952,25266.40577690265,-12569.500659110952,37835.90643601361,25266.40577690265,-12569.500659110952,normal,,37835.90643601361,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
AFRU,AFRM,1.957751,145,ols,0.168758,2000,0.168758,False,False,7.889999866485596,0.168758,1.0,False,True,False,False,False,False,False,False,False,1.233018,0.620078,0.641721,0.386076,0.52072,0.45132,0.3519619999999999,0.48943775,0.5873252999999999,0.5,0.5873252999999999,0.45132,net_decay_annual,0.168758,ETF_LS,6248.133394674657,-3191.485227015416,6248.133394674657,-3191.485227015416,6248.133394674657,0.0,-0.0,6248.133394674657,core_leveraged,0.5,1.0,9439.618621690071,6248.133394674657,-3191.485227015416,6248.133394674657,-3191.485227015416,9439.618621690071,6248.133394674657,-3191.485227015416,normal,,9439.618621690071,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
KTUP,KTOS,2.029426,145,ols,0.194878,6000,0.194878,False,False,16.8700008392334,0.194878,1.0,False,True,False,False,False,False,False,False,False,1.561695,0.797483,0.673572,0.473921,0.660098,0.6026050000000001,0.4652199999999999,0.5073565,0.6088277999999999,0.5073565,0.6088277999999999,0.6026050000000001,net_decay_annual,0.194878,ETF_LS,10458.809187624514,-5153.5799716888005,10458.809187624514,-5153.5799716888005,10458.809187624514,0.0,-0.0,10458.809187624514,core_leveraged,0.5,1.0,15612.389159313316,10458.809187624514,-5153.5799716888005,10458.809187624514,-5153.5799716888005,15612.389159313316,10458.809187624514,-5153.5799716888005,normal,,15612.389159313316,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
TTDU,TTD,1.99713,144,ols,0.135389,100000,0.135389,False,False,4.639999866485596,0.135389,1.0,False,True,False,False,False,False,False,False,False,1.031136,0.518517,0.656724,0.429432,0.480338,0.383128,0.3449489999999999,0.4992825,0.599139,0.5,0.599139,0.383128,net_decay_annual,0.135389,ETF_LS,4698.572497258745,-2352.6623190572195,4698.572497258745,-2352.6623190572195,4698.572497258745,0.0,-0.0,4698.572497258745,core_leveraged,0.5,1.0,7051.234816315965,4698.572497258745,-2352.6623190572195,4698.572497258745,-2352.6623190572195,7051.234816315965,4698.572497258745,-2352.6623190572195,normal,,7051.234816315965,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
BMNU,BMNR,1.949683,137,ols,0.245741,300000,0.245741,False,False,2.200000047683716,0.245741,1.0,False,True,False,False,False,False,False,False,False,2.017745,1.573898,1.040932,1.00313,1.313428,1.328157,1.067687,0.48742075,0.5849049,0.5,0.5849049,1.328157,net_decay_annual,0.245741,ETF_LS,45229.53203492154,-23198.40304035145,45229.53203492154,-23198.40304035145,79581.52155564798,0.0,-0.0,79581.52155564798,core_leveraged,0.5,1.0,68427.935075273,45229.53203492154,-23198.40304035145,45229.53203492154,-23198.40304035145,68427.935075273,45229.53203492154,-23198.40304035145,normal,,68427.935075273,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
SBTU,SBET,2.02236,120,ols,0.089647,50000,0.089647,False,False,4.25,0.089647,1.0,False,True,False,False,False,False,False,False,False,1.722776,0.844172,0.851864,0.750193,0.794945,0.754525,0.705298,0.50559,0.6067079999999999,0.50559,0.6067079999999999,0.754525,net_decay_annual,0.089647,ETF_LS,17066.508485935556,-8438.907259803178,17066.508485935556,-8438.907259803178,17066.508485935556,0.0,-0.0,17066.508485935556,core_leveraged,0.5,1.0,25505.415745738734,17066.508485935556,-8438.907259803178,17066.508485935556,-8438.907259803178,25505.415745738734,17066.508485935556,-8438.907259803178,normal,,25505.415745738734,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
CIFU,CIFR,1.989642,97,ols,0.3925289999999999,6000,0.3925289999999999,False,False,22.559999465942383,0.3925289999999999,1.0,False,False,True,False,False,True,True,False,False,2.065902,1.295362,1.078258,1.144639,1.202655,0.902833,0.8101260000000001,0.4974105,0.5968926,0.5,0.5968926,0.902833,net_decay_annual,0.3925289999999999,ETF_LS,0.0,0.0,0.0,0.0,37558.78198979111,0.0,-0.0,37558.78198979111,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,True,False,False,2026-04-16
SOLX,GSOL,1.970908,90,ols,,0,0.0,False,True,9.336999893188477,,1.0,False,False,False,False,False,False,False,True,False,1.493959,0.755332,0.871004,0.725863,0.736388,0.755332,0.736388,0.492727,1.0,0.5,1.0,0.755332,net_decay_annual,,ETF_LS,18219.35391716193,-9244.142251775287,18219.35391716193,-9244.142251775287,18219.35391716193,0.0,-0.0,18219.35391716193,core_leveraged,0.5,1.0,27463.49616893722,18219.35391716193,-9244.142251775287,18219.35391716193,-9244.142251775287,27463.49616893722,18219.35391716193,-9244.142251775287,normal,no_locate,27463.49616893722,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
XRPK,XRPZ,1.957523,90,ols,0.102345,100,0.102345,False,False,8.503999710083008,0.102345,1.0,False,True,False,False,False,False,False,True,False,1.561776,0.953954,0.79261,0.588769,0.719192,0.851609,0.616847,0.48938075,0.5872569,0.5,0.5872569,0.851609,net_decay_annual,0.102345,ETF_LS,1664.677502448082,-850.3999710083008,1664.677502448082,-850.3999710083008,60533.29824244228,0.0,-0.0,60533.29824244228,core_leveraged,0.5,1.0,32282.722285807875,21367.26286729857,-10915.459418509296,21367.26286729857,-10915.459418509296,32282.722285807875,21367.26286729857,-10915.459418509296,normal,no_locate,2515.077473456383,1.0,0.0,,False,0.0,0.0,haircut,shares_available,29767.644812351493,0.0779078496289658,False,False,False,2026-04-16
XRPT,XRPZ,2.016971,96,ols,0.10156,35000,0.10156,False,False,43.595001220703125,0.10156,1.0,False,True,False,False,False,False,False,False,False,1.56784,0.830578,0.79261,0.644314,0.715272,0.729018,0.613712,0.50424275,0.6050912999999999,0.50424275,0.6050912999999999,0.729018,net_decay_annual,0.10156,ETF_LS,15939.273264489484,-7902.57929563166,15939.273264489484,-7902.57929563166,60533.29824244228,0.0,-0.0,60533.29824244228,core_leveraged,0.5,1.0,23841.852560121144,15939.273264489484,-7902.57929563166,15939.273264489484,-7902.57929563166,23841.852560121144,15939.273264489484,-7902.57929563166,normal,,23841.852560121144,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
GMEU,GME,1.965506,244,ols,0.277933,9000,0.277933,False,False,11.670000076293944,0.277933,1.0,False,True,False,False,False,False,False,False,False,0.879196,0.59079,0.441954,0.185333,0.577918,0.312857,0.299985,0.4913765,0.5896518,0.5,0.5896518,0.312857,net_decay_annual,0.277933,ETF_LS,2513.408681809808,-1278.7590990868546,2513.408681809808,-1278.7590990868546,2513.408681809808,0.0,-0.0,2513.408681809808,core_leveraged,0.5,1.0,3792.167780896662,2513.408681809808,-1278.7590990868546,2513.408681809808,-1278.7590990868546,3792.167780896662,2513.408681809808,-1278.7590990868546,normal,,3792.167780896662,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
APLX,APLD,1.993908,150,ols,0.142158,85000,0.142158,False,False,17.600000381469727,0.142158,1.0,False,True,False,False,False,False,False,False,False,2.201125,1.353875,1.255865,1.562814,1.438446,1.211717,1.296288,0.498477,0.5981723999999999,0.5,0.5981723999999999,1.211717,net_decay_annual,0.142158,ETF_LS,39357.69318916057,-19738.97150177469,39357.69318916057,-19738.97150177469,39357.69318916057,-609.7671100687588,609.7671100687588,38747.92607909181,core_leveraged,0.5,1.0,59096.66469093526,39357.69318916057,-19738.97150177469,39357.69318916057,-19738.97150177469,59096.66469093526,39357.69318916057,-19738.97150177469,normal,,59096.66469093526,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
APPX,APP,1.987102,243,ols,0.043838,350000,0.043838,False,False,36.459999084472656,0.043838,1.0,False,True,False,False,False,False,False,False,False,1.425391,0.654104,0.719115,0.507165,0.648856,0.610266,0.605018,0.4967755,0.5961306,0.5,0.5961306,0.610266,net_decay_annual,0.043838,ETF_LS,12111.697254359804,-6095.156290094723,12111.697254359804,-6095.156290094723,12111.697254359804,0.0,-0.0,12111.697254359804,core_leveraged,0.5,1.0,18206.853544454527,12111.697254359804,-6095.156290094723,12111.697254359804,-6095.156290094723,18206.853544454527,12111.697254359804,-6095.156290094723,normal,,18206.853544454527,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
ARCX,ACHR,1.984068,212,ols,0.147567,10000,0.147567,False,False,19.8799991607666,0.147567,1.0,False,True,False,False,False,False,False,False,False,1.442936,0.672084,0.773017,0.583351,0.657999,0.524517,0.510432,0.496017,0.5952204,0.5,0.5952204,0.524517,net_decay_annual,0.147567,ETF_LS,8447.837245354503,-4257.836548623587,8447.837245354503,-4257.836548623587,8447.837245354503,0.0,-0.0,8447.837245354503,core_leveraged,0.5,1.0,12705.67379397809,8447.837245354503,-4257.836548623587,8447.837245354503,-4257.836548623587,12705.67379397809,8447.837245354503,-4257.836548623587,normal,,12705.67379397809,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
ASTX,ASTS,1.989603,191,ols,0.083992,100000,0.083992,False,False,38.63999938964844,0.083992,1.0,False,True,False,False,False,False,False,False,False,2.065852,1.197066,0.987136,0.959293,1.13951,1.113074,1.055518,0.49740075,0.5968808999999999,0.5,0.5968808999999999,1.113074,net_decay_annual,0.083992,ETF_LS,34596.71678367404,-17388.753828615078,34596.71678367404,-17388.753828615078,34596.71678367404,0.0,-0.0,34596.71678367404,core_leveraged,0.5,1.0,51985.47061228912,34596.71678367404,-17388.753828615078,34596.71678367404,-17388.753828615078,51985.47061228912,34596.71678367404,-17388.753828615078,normal,,51985.47061228912,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
BEX,BE,1.980238,103,ols,0.116724,100000,0.116724,False,False,39.060001373291016,0.116724,1.0,False,True,False,False,False,False,False,False,False,2.221774,1.216318,1.022188,1.014099,1.096752,1.099594,0.980028,0.4950595,0.5940713999999999,0.5,0.5940713999999999,1.099594,net_decay_annual,0.116724,ETF_LS,33470.14514779893,-16902.08204660194,33470.14514779893,-16902.08204660194,33470.14514779893,0.0,-0.0,33470.14514779893,core_leveraged,0.5,1.0,50372.22719440086,33470.145147798925,-16902.082046601936,33470.145147798925,-16902.082046601936,50372.22719440086,33470.145147798925,-16902.082046601936,normal,,50372.22719440087,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,False,False,False,2026-04-16
CEGX,CEG,1.989188,191,ols,0.068141,7000,0.068141,False,False,17.549999237060547,0.068141,1.0,False,True,False,False,False,False,False,False,False,0.930049,0.308693,0.462462,0.210415,0.284903,0.240552,0.216762,0.497297,0.5967564,0.5,0.5967564,0.240552,net_decay_annual,0.068141,ETF_LS,2154.8778010236388,-1083.29519433238,2154.8778010236388,-1083.29519433238,2154.8778010236388,0.0,-0.0,2154.8778010236388,core_leveraged,0.5,1.0,3238.1729953560184,2154.8778010236383,-1083.29519433238,2154.8778010236383,-1083.29519433238,3238.1729953560184,2154.8778010236383,-1083.29519433238,normal,,3238.172995356019,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,False,False,False,2026-04-16
CLSX,CLSK,1.999305,145,ols,0.11125,100000,0.11125,False,False,14.369999885559082,0.11125,1.0,False,True,False,False,False,False,False,False,False,2.018469,1.216877,0.891276,0.793545,1.037129,1.105627,0.925879,0.49982625,0.5997915,0.5,0.5997915,1.105627,net_decay_annual,0.11125,ETF_LS,33741.58347680323,-16876.656376492447,33741.58347680323,-16876.656376492447,33741.58347680323,-626.4427014839242,626.4427014839242,33115.140775319305,core_leveraged,0.5,1.0,50618.23985329568,33741.58347680323,-16876.656376492447,33741.58347680323,-16876.656376492447,50618.23985329568,33741.58347680323,-16876.656376492447,normal,,50618.23985329568,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
COZX,CORZ,2.035891,109,ols,0.044412,1,0.044412,False,False,13.81999969482422,0.044412,1.0,False,True,False,False,False,False,False,True,False,1.425674,0.705192,0.717766,0.543256,0.6133,0.66078,0.568888,0.50897275,0.6107672999999999,0.50897275,0.6107672999999999,0.66078,net_decay_annual,0.044412,ETF_LS,28.13601299869537,-13.81999969482422,28.13601299869537,-13.81999969482422,28.13601299869537,0.0,-0.0,28.13601299869537,core_leveraged,0.5,1.0,20590.60034916917,13808.20916675545,-6782.39118241372,13808.20916675545,-6782.39118241372,20590.60034916917,13808.20916675545,-6782.39118241372,normal,no_locate,41.95601269351959,1.0,0.0,,False,0.0,0.0,haircut,shares_available,20548.64433647565,0.0020376294028363,False,False,False,2026-04-16
CRDU,CRDO,1.993891,145,ols,0.1111299999999999,250000,0.1111299999999999,False,False,45.810001373291016,0.1111299999999999,1.0,False,True,False,False,False,False,False,False,False,1.82428,1.015202,0.816169,0.66004,0.864399,0.904072,0.7532690000000001,0.49847275,0.5981673,0.5,0.5981673,0.904072,net_decay_annual,0.1111299999999999,ETF_LS,23514.566261431217,-11793.305783230484,23514.566261431217,-11793.305783230484,23514.566261431217,0.0,-0.0,23514.566261431217,core_leveraged,0.5,1.0,35307.87204466169,23514.566261431213,-11793.305783230482,23514.566261431213,-11793.305783230482,35307.87204466169,23514.566261431213,-11793.305783230482,normal,,35307.8720446617,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,False,False,False,2026-04-16
