bucket,etf,under,active_days,start_date,end_date,gross_trading_pnl_usd,borrow_cost_usd,underlying_borrow_cost_usd,margin_debit_cost_usd,short_credit_income_usd,net_financing_cost_usd,txn_cost_usd,total_cost_usd,net_pnl_usd,combined_portfolio_pnl_usd,combined_portfolio_pnl_pct_initial_nav,sleeve_local_initial_capital_usd,sleeve_local_return,ending_long_notional_usd,ending_short_notional_usd,ending_gross_notional_usd,ending_net_notional_usd,avg_gross_notional_usd,max_gross_notional_usd,turnover_usd,long_pnl_usd,short_pnl_usd
B1 core,TEMT,TEM,148,2025-10-07,2026-05-08,1546.879301071167,667.3688352182294,0.0,538.4933465367043,0.0,538.4933465367043,547.9884361808686,1753.8506179358021,-206.97131686463518,-155.2284876484764,-3.104569752969528e-05,,,40386.600494384766,18051.039237976074,58437.63973236084,22335.56125640869,73363.09747482635,116294.91323852539,266996.0442352295,-34995.498737335205,36542.37803840637
B1 core,BIDG,BIDU,96,2025-12-19,2026-05-08,85.45477676391602,140.64313252399694,0.0,76.56010370957284,0.0,76.56010370957284,78.75252870031196,295.9557649338817,-210.50098816996572,-157.8757411274743,-3.157514822549486e-05,,,12976.600280761719,7233.840240478516,20210.440521240234,5742.760040283203,16190.682695855698,21336.34994506836,38857.09002304077,1179.1102142333984,-1093.6554374694824
B1 core,URTY,IWM,148,2025-10-07,2026-05-08,-31.995460510253906,77.21047356001631,0.0,80.0676937136479,0.0,80.0676937136479,49.27329815035088,206.55146542401508,-238.546925934269,-178.91019445070177,-3.578203889014035e-05,,,6535.910308837891,2884.959930419922,9420.870239257812,3650.9503784179688,10355.297402330347,14582.739562988281,24463.172889709473,990.9950103759766,-1022.9904708862305
B1 core,TXXS,TSUI,50,2026-02-27,2026-05-08,2110.377848148346,1407.076821234301,0.0,352.5112574549719,0.0,352.5112574549719,613.0325067743929,2372.620585463666,-262.2427373153199,-196.68205298648994,-3.933641059729799e-05,,,124617.96277999878,68841.34785842896,193459.31063842773,55776.614921569824,141448.89569127082,197702.48487377167,280490.9241347313,11820.280250549316,-9709.90240240097
B1 core,PBRG,PBR,96,2025-12-19,2026-05-08,-5.192327499389648,75.44156031495791,0.0,96.6994945231556,0.0,96.6994945231556,109.83155223548458,281.9726070735981,-287.1649345729877,-215.37370092974078,-4.307474018594815e-05,,,13377.139949798584,6230.085193634033,19607.225143432617,7147.054756164551,20634.54242331783,25329.20572090149,48853.02967739105,8359.536767959595,-8364.729095458984
B1 core,GDXU,GDX,148,2025-10-07,2026-05-08,762.9142913818359,77.93838478644781,0.0,513.7431577766026,0.0,513.7431577766026,481.0259101629711,1072.7074527260215,-309.7931613441858,-232.34487100813936,-4.646897420162787e-05,,,39065.66848754883,18563.09049987793,57628.75898742676,20502.5779876709,66287.4429439854,101943.98796081543,235596.39876556396,9588.265350341797,-8825.351058959961
B1 core,UPSX,UPST,148,2025-10-07,2026-05-08,2137.490113258362,1188.5793903688636,0.0,607.7569855746804,0.0,607.7569855746804,674.191848471422,2470.5282244149657,-333.03811115660403,-249.77858336745302,-4.9955716673490605e-05,,,42629.11865234375,18636.90101623535,61266.0196685791,23992.2176361084,82664.87172541102,120388.22798538208,322894.8014764786,-25314.059608459473,27451.549721717834
B1 core,ORCU,ORCL,115,2025-11-21,2026-05-08,113.53519344329834,168.54029647365567,0.0,152.82357475605926,0.0,152.82357475605926,160.67602615597968,482.03989738569464,-368.5047039423963,-276.37852795679726,-5.527570559135945e-05,,,21554.49966430664,12214.800575256348,33769.30023956299,9339.699089050293,27007.870853921642,39928.829498291016,79545.17470645905,1073.1461334228516,-959.6109399795532
B1 core,ZETX,ZETA,64,2026-02-06,2026-05-08,321.8692989349365,331.5565256448361,0.0,172.46115823446513,0.0,172.46115823446513,292.8105339436242,796.8282178229255,-474.95891888798894,-356.2191891659917,-7.124383783319834e-05,,,37519.45866394043,17164.85954093933,54684.31820487976,20354.5991230011,54262.75955212116,80464.26794052124,132460.24959087372,3974.148542404175,-3652.2792434692383
B1 core,LINT,INTC,115,2025-11-21,2026-05-08,455.5336723327637,587.0221029830448,0.0,156.43277214390028,0.0,156.43277214390028,221.39031723396283,964.8451923609078,-509.3115200281441,-381.9836400211081,-7.639672800422162e-05,,,23734.79965209961,14536.620346069336,38271.419998168945,9198.179306030273,27916.628930066978,38271.419998168945,107015.37935066223,24934.609493255615,-24479.07582092285
B1 core,TSLO,TSLA,148,2025-10-07,2026-05-08,-414.4213104248047,0.0,0.0,105.50126844871465,0.0,105.50126844871465,67.79124417138483,173.2925126200995,-587.7138230449041,-440.78536728367806,-8.815707345673561e-05,,,8995.350128173828,5073.15213394165,14068.502262115479,3922.1979942321777,15200.717665182578,21647.559789657593,33756.289669036865,-87.23995971679688,-327.1813507080078
B1 core,OSCG,OSCR,125,2025-11-07,2026-05-08,61.7169246673584,499.7347066887531,0.0,73.01917288754767,0.0,73.01917288754767,92.56140188028925,665.31528145659,-603.5983567892316,-452.6987675919237,-9.053975351838474e-05,,,9397.70976448059,5351.607757568359,14749.31752204895,4046.1020069122314,11901.209594097138,16365.939073562622,41430.90870666504,4230.359782218933,-4168.642857551575
B1 core,GLWG,GLW,40,2026-03-13,2026-05-08,-19.339640617370605,393.01366763393906,0.0,74.45878803376067,0.0,74.45878803376067,149.44268843956223,616.915144107262,-636.2547847246326,-477.19108854347445,-9.543821770869489e-05,,,35705.540466308594,20908.690618515015,56614.23108482361,14796.84984779358,37612.31624760628,56614.23108482361,73851.16998291016,11102.770614624023,-11122.110255241394
B1 core,MRAL,MARA,148,2025-10-07,2026-05-08,1260.6077480316162,1497.51301872226,0.0,204.22037778157372,0.0,204.22037778157372,263.1949780451516,1964.9283745489854,-704.3206265173692,-528.2404698880268,-0.00010564809397760536,,,19060.619381904602,10711.51139831543,29772.13078022003,8349.107983589172,27838.653624840685,46226.24019241333,115377.54595851898,-7526.0814571380615,8786.689205169678
B1 core,MEXX,EWW,148,2025-10-07,2026-05-08,-446.0926742553711,7.686092737144748,0.0,179.95785829564522,0.0,179.95785829564522,122.04348431379228,309.6874353465822,-755.7801096019533,-566.835082201465,-0.00011336701644029299,,,14536.34049987793,6639.749851226807,21176.090351104736,7896.590648651123,23353.940417379945,32360.939121246338,59475.844467163086,3626.7476119995117,-4072.840286254883
B1 core,ARMG,ARM,148,2025-10-07,2026-05-08,338.50452518463135,667.1490909679426,0.0,239.29277992135658,0.0,239.29277992135658,213.49184213389213,1119.9337130231913,-781.4291878385598,-586.0718908789198,-0.00011721437817578396,,,24099.510482788086,11862.1295337677,35961.640016555786,12237.380949020386,32828.92748188006,48626.811084747314,105500.07607078552,5145.309783935547,-4806.8052587509155
B1 core,MUU,MU,148,2025-10-07,2026-05-08,401.3966484069824,0.0,0.0,629.4710433319028,0.0,629.4710433319028,819.3277544382805,1448.7987977701835,-1047.4021493632008,-785.5516120224006,-0.0001571103224044801,,,76921.42974853516,51558.397216796875,128479.82696533203,25363.03253173828,86800.88758512445,138302.67944335938,407102.74113845825,86126.51319885254,-85725.11655044556
B1 core,LACG,LAC,101,2025-12-12,2026-05-08,1395.9928789138794,1270.0168747563166,0.0,431.4888158465473,0.0,431.4888158465473,810.4424810011873,2511.9481716040514,-1115.9552926901722,-836.9664695176291,-0.0001673932939035258,,,59610.141837120056,28843.103393554688,88453.24523067474,30767.03844356537,87266.01088368066,118845.72474098206,298267.75712680817,17598.631677150726,-16202.638798236847
B1 core,KTUP,KTOS,148,2025-10-07,2026-05-08,776.635443687439,1315.4889143513788,0.0,294.2501572803655,0.0,294.2501572803655,338.1007357692529,1947.8398074009972,-1171.2043637135582,-878.4032727851686,-0.0001756806545570337,,,20203.609786987305,9175.07978439331,29378.689571380615,11028.530002593994,40089.7458764218,68920.69813156128,165915.90871334076,-11918.010139465332,12694.645583152771
B1 core,CNCG,CNC,96,2025-12-19,2026-05-08,-626.9891977310181,0.0,0.0,447.140003041703,0.0,447.140003041703,531.4723488639647,978.6123519056677,-1605.6015496366856,-1204.2011622275143,-0.00024084023244550285,,,70677.47884368896,36915.3267288208,107592.80557250977,33762.152114868164,94864.9652625223,139528.99171066284,254828.90373134613,25399.669597625732,-26026.65879535675
B1 core,AVXX,AVAV,135,2025-10-24,2026-05-08,1916.944839477539,1849.2677597684847,0.0,769.5004137043169,0.0,769.5004137043169,1007.0298219601639,3625.7979954329658,-1708.8531559554265,-1281.6398669665698,-0.00025632797339331396,,,72532.98710632324,32554.82985019684,105087.81695652008,39978.157256126404,115018.04559990918,199331.08471298218,500383.3780326843,-46040.73440551758,47957.67924499512
B1 core,SNAG,SNAP,96,2025-12-19,2026-05-08,-822.7517988681793,42.13949056424633,0.0,313.69062584568906,0.0,313.69062584568906,553.3034206389839,909.1335370489193,-1731.8853359170985,-1298.9140019378237,-0.0002597828003875647,,,46074.23942184448,22090.749979019165,68164.98940086365,23983.489442825317,66244.6601991107,96702.0496225357,213604.51481842995,-7370.3800275325775,6547.628228664398
B1 core,GLGG,GLXY,148,2025-10-07,2026-05-08,4274.732165813446,5109.979464716023,0.0,726.8915395146337,0.0,726.8915395146337,909.6995027760787,6746.570507006736,-2471.83834119329,-1853.8787558949675,-0.0003707757511789935,,,69256.92895126343,36675.10165786743,105932.03060913086,32581.827293395996,99073.23096336707,149620.9400253296,428220.6667122841,-12149.97868347168,16424.710849285126
B1 core,RGTU,RGTI,148,2025-10-07,2026-05-08,9303.400436401367,9944.912862074465,0.0,974.2658316404089,0.0,974.2658316404089,1126.8721769704596,12046.050870685332,-2742.6504342839644,-2056.987825712973,-0.0004113975651425946,,,77975.98219871521,41554.798667907715,119530.78086662292,36421.183530807495,132362.41832670005,251480.6763267517,527075.9912052155,-66401.69708633423,75705.0975227356
B1 core,GEMG,GEMI,125,2025-11-07,2026-05-08,5942.031527996063,6572.351019244535,0.0,770.8998815725183,0.0,770.8998815725183,1541.1038785136461,8884.354779330699,-2942.323251334635,-2206.7424385009763,-0.00044134848770019527,,,94410.0,48888.841495513916,143298.84149551392,45521.158504486084,123942.74573525619,225391.0,627591.8319783211,-56999.173132419586,62941.20466041565
B1 core,IONL,IONQ,148,2025-10-07,2026-05-08,4470.257795333862,4959.109343190021,0.0,1115.731019898556,0.0,1115.731019898556,1386.7590169699909,7461.5993800585675,-2991.3415847247056,-2243.5061885435293,-0.0004487012377087059,,,100942.00344085693,52941.23970794678,153883.2431488037,48000.763732910156,152502.41064351957,269978.74363708496,669951.7303333282,-26951.592781066895,31421.850576400757
B1 core,BEG,BE,96,2025-12-19,2026-05-08,7589.021719932556,8752.392201885405,0.0,906.4018265433536,0.0,906.4018265433536,1302.5941517410815,10961.38818016984,-3372.3664602372837,-2529.2748451779626,-0.0005058549690355925,,,117202.4694519043,52029.018310546875,169231.48776245117,65173.45114135742,194895.4585455358,280097.0719604492,643539.6002664566,145684.7346725464,-138095.71295261383
B1 core,LMNX,LMND,140,2025-10-17,2026-05-08,12157.485795021057,12508.142658999262,0.0,1463.0259208036089,0.0,1463.0259208036089,1695.1886769267148,15666.357256729585,-3508.871461708528,-2631.653596281396,-0.0005263307192562792,,,137249.94581222534,65325.36441421509,202575.31022644043,71924.58139801025,211628.54155276844,301708.20613861084,824894.99355793,31168.127017974854,-19010.641222953796
B1 core,SOXL,SOXX,148,2025-10-07,2026-05-08,-3631.2109375,0.0,0.0,348.044880909777,0.0,348.044880909777,289.88864478821506,637.9335256979921,-4269.144463197992,-3201.858347398494,-0.0006403716694796988,,,34339.79919433594,17694.000244140625,52033.79943847656,16645.798950195312,45310.83893592937,65340.80130004883,144147.12677001953,18017.11004638672,-21648.32098388672
B1 core,SNXX,SNDK,69,2026-01-30,2026-05-08,-2313.4052391052246,0.0,0.0,1163.2882254656688,0.0,1163.2882254656688,2308.8092406506107,3472.0974661162795,-5785.502705221505,-4339.127028916128,-0.0008678254057832257,,,321842.0329589844,205292.71936035156,527134.7523193359,116549.31359863281,344982.7513558208,527134.7523193359,1151698.6669502258,256325.20587158203,-258638.61111068726
B1 core,HIMZ,HIMS,148,2025-10-07,2026-05-08,388.0288505554199,3946.1515633751073,0.0,1225.330705628573,0.0,1225.330705628573,1800.5651939305092,6972.04746293419,-6584.018612378771,-4938.013959284078,-0.0009876027918568155,,,104909.97169876099,53382.00149536133,158291.9731941223,51527.97020339966,167287.49952298243,307345.9605617523,851530.3738327026,-51527.65193939209,51915.68078994751
B1 core,CLSX,CLSK,148,2025-10-07,2026-05-08,2003.311529159546,3470.00265733288,0.0,2845.5756543091916,0.0,2845.5756543091916,4187.738045605082,10503.316357247153,-8500.004828087607,-6375.003621065705,-0.0012750007242131412,,,277240.79627609253,158775.0,436015.79627609253,118465.79627609253,387394.3091445678,722856.2327747345,1851370.6327972412,-27052.49586391449,29055.807393074036
B1 core,NVTX,NVTS,148,2025-10-07,2026-05-08,-55050.10237789154,29203.93253767498,0.0,6142.6267563783,0.0,6142.6267563783,9026.108496518664,44372.66779057195,-99422.7701684635,-74567.07762634763,-0.014913415525269525,,,635307.4266319275,313057.6065979004,948365.0332298279,322249.8200340271,843076.2363704572,2436102.5343790054,3824079.4235053062,481951.243437767,-537001.3458156586
B2 yieldBOOST,HMYY,HIMS,106,2025-12-05,2026-05-08,48768.50236272812,403.865401229297,0.0,146.92320748565456,0.0,146.92320748565456,470.8033150553017,1021.5919237702533,47746.910438957864,35810.1828292184,0.00716203656584368,,,20552.29033279419,75419.33134508133,95971.62167787552,-54867.04101228714,85712.28063130828,110370.53716468811,221087.40927028656,1171.1104145050049,47597.391948223114
B2 yieldBOOST,MTYY,MSTR,148,2025-10-07,2026-05-08,49021.4349565506,3357.3186822370217,0.0,291.82249777407884,0.0,291.82249777407884,489.3870470834226,4138.528227094524,44882.906729456074,33662.18004709206,0.006732436009418411,,,27763.319458007812,68135.30111312866,95898.62057113647,-40371.98165512085,98062.33019221474,137760.77952575684,242818.27867603302,-15281.39877319336,64302.83372974396
B2 yieldBOOST,COYY,COIN,148,2025-10-07,2026-05-08,36343.53363275528,5574.915926536775,0.0,320.17699960513664,0.0,320.17699960513664,483.72000968984895,6378.81293583176,29964.72069692352,22473.540522692638,0.004494708104538527,,,26351.960479736328,63894.598417282104,90246.55889701843,-37542.63793754578,99379.66771006584,142315.5872297287,240347.6430644989,-17870.28807067871,54213.82170343399
B2 yieldBOOST,MAAY,MARA,125,2025-11-07,2026-05-08,31467.402681350708,989.9015944220357,0.0,191.54021740244966,0.0,191.54021740244966,480.78308101827025,1662.2248928427557,29805.177788507954,22353.883341380966,0.004470776668276193,,,24417.77920818329,73530.93630981445,97948.71551799774,-49113.157101631165,88303.72469388199,105410.14226913452,206648.08827018738,3736.459201335907,27730.9434800148
B2 yieldBOOST,IOYY,IONQ,125,2025-11-07,2026-05-08,24574.518434524536,704.4943105548601,0.0,199.73803364557173,0.0,199.73803364557173,451.98736597890445,1356.2197101793363,23218.2987243452,17413.724043258902,0.0034827448086517804,,,23832.16081237793,73153.44905090332,96985.60986328125,-49321.28823852539,88875.47475299072,110306.66470813751,217310.8336277008,5675.970941543579,18898.547492980957
B2 yieldBOOST,QBY,QBTS,106,2025-12-05,2026-05-08,23936.45192050934,1669.7412526227824,0.0,149.3119784262685,0.0,149.3119784262685,406.44539726312087,2225.4986283121716,21710.953292197166,16283.214969147873,0.0032566429938295748,,,22366.8696975708,74725.62273216248,97092.49242973328,-52358.753034591675,86146.89859255304,108267.34562301636,188852.40258216858,420.60997200012207,23515.841948509216
B2 yieldBOOST,HOYY,HOOD,148,2025-10-07,2026-05-08,29606.66746711731,7449.899447213951,0.0,325.87591454575085,0.0,325.87591454575085,514.8506763232239,8290.626038082926,21316.041429034383,15987.031071775787,0.0031974062143551576,,,23263.059631347656,52782.130487918854,76045.19011926651,-29519.070856571198,99682.01151536284,143887.68225860596,253449.7777581215,-17499.38842010498,47106.05588722229
B2 yieldBOOST,FBYY,META,135,2025-10-24,2026-05-08,18266.890522003174,0.0,0.0,315.4422227678932,0.0,315.4422227678932,426.63437999507994,742.0766027629732,17524.8139192402,13143.610439430151,0.00262872208788603,,,32310.390258789062,61988.57409572601,94298.96435451508,-29678.18383693695,90569.95092771319,109073.48834228516,212739.79730510712,-1039.0604858398438,19305.951007843018
B2 yieldBOOST,XBTY,IBIT,148,2025-10-07,2026-05-08,16547.727251052856,270.37933915506756,0.0,379.05911214990095,0.0,379.05911214990095,428.4048828611533,1077.8433341661218,15469.883916886734,11602.41293766505,0.00232048258753301,,,32769.450550079346,60937.25931930542,93706.70986938477,-28167.808769226074,99939.62769523183,139736.18953037262,207973.6620235443,-15255.597961425781,31803.325212478638
B2 yieldBOOST,TSYY,TSLA,148,2025-10-07,2026-05-08,14177.424934625626,518.6646131956495,0.0,400.4028987896936,0.0,400.4028987896936,428.59914045378514,1347.6666524391283,12829.758282186496,9622.318711639873,0.0019244637423279747,,,34268.00048828125,60419.49338698387,94687.49387526512,-26151.49289870262,104125.3704102136,146938.74737262726,213422.80916786194,-369.63970947265625,14547.064644098282
B2 yieldBOOST,SMYY,SMCI,148,2025-10-07,2026-05-08,15553.630509376526,3781.0716486201795,0.0,254.71395237409183,0.0,254.71395237409183,555.8539965132233,4591.639597507495,10961.99091186903,8221.493183901774,0.0016442986367803548,,,26775.089191436768,71887.77173995972,98662.86093139648,-45112.68254852295,99544.62430229703,140682.94872283936,265195.25904750824,-11638.610591888428,27192.241101264954
B2 yieldBOOST,RTYY,RIOT,106,2025-12-05,2026-05-08,17757.864011764526,6866.169660807897,0.0,160.4426624588162,0.0,160.4426624588162,423.8781853493449,7450.490508616058,10307.373503148468,7730.530127361351,0.0015461060254722703,,,28149.519910812378,72919.6978225708,101069.21773338318,-44770.17791175842,86858.3567773711,107501.13446044922,190157.41147613525,14292.155121803284,3465.7088899612427
B2 yieldBOOST,AZYY,AMZN,148,2025-10-07,2026-05-08,8819.876208305359,325.7753616838011,0.0,435.193053331384,0.0,435.193053331384,468.5391036936451,1229.5075187088303,7590.368689596528,5692.776517197396,0.0011385553034394791,,,38175.198974609375,61362.66027069092,99537.8592453003,-23187.461296081543,103893.42953797289,152417.76645851135,232477.98753643036,9356.099029541016,-536.2228212356567
B2 yieldBOOST,PLYY,PLTR,148,2025-10-07,2026-05-08,7952.339359283447,860.4816813586916,0.0,383.8350273421891,0.0,383.8350273421891,486.29497788658506,1730.6116865874658,6221.727672695981,4666.295754521985,0.000933259150904397,,,28800.200637817383,58504.92251586914,87305.12315368652,-29704.721878051758,104521.42138936713,154630.86278629303,240669.2731103897,-7783.958694458008,15736.298053741455
B2 yieldBOOST,BBYY,BABA,135,2025-10-24,2026-05-08,4008.1785364151,2445.8304069777423,0.0,313.86309625781166,0.0,313.86309625781166,422.66989521644234,3182.363398451996,825.8151379631041,619.3613534723281,0.00012387227069446562,,,34314.69940185547,62554.31863975525,96869.01804161072,-28239.61923789978,90728.81539125796,111191.34075260162,208995.1423959732,-5018.550018310547,9026.728554725647
B2 yieldBOOST,AMYY,AMD,148,2025-10-07,2026-05-08,2517.7514686584473,1432.1980534776997,0.0,265.16956586856026,0.0,265.16956586856026,646.1399000085844,2343.507519354844,174.24394930360336,130.68296197770252,2.6136592395540505e-05,,,33228.870178222656,95884.23695373535,129113.10713195801,-62655.366775512695,108183.13553466668,171309.62651634216,320711.678273201,17705.22039794922,-15187.468929290771
B4 inverse v6,APLZ,APLD,74,2026-01-22,2026-05-07,253813.29407608617,32641.471918714742,,0.0,0.0,32641.471918714742,3570.7410858955427,36212.21300461028,217601.08107147587,54400.27026786897,0.010880054053573793,634438.8341649146,0.3429819698188796,0.0,750355.186275814,750355.186275814,-750355.186275814,,,,0.0,
B4 inverse v6,CLSZ,CLSK,55,2026-02-19,2026-05-07,143004.83781234254,5656.871660086348,,0.0,0.0,5656.871660086348,1765.003822597212,7421.87548268356,135582.96232965897,33895.74058241474,0.006779148116482949,482716.9143288944,0.2808746872235781,0.0,535509.4621080775,535509.4621080775,-535509.4621080775,,,,0.0,
B4 inverse v6,BEZ,BE,60,2026-02-11,2026-05-07,171325.5644133944,40728.12186210496,,0.0,0.0,40728.12186210496,2748.223750447134,43476.3456125521,127849.2188008423,31962.304700210574,0.0063924609400421144,566047.0054021345,0.2258632544306367,0.0,561496.6595174174,561496.6595174174,-561496.6595174174,,,,0.0,
B4 inverse v6,QBTZ,QBTS,147,2025-10-07,2026-05-07,217092.53730526706,108557.033362682,,0.0,0.0,108557.033362682,6038.549581245959,114595.58294392796,102496.9543613391,25624.238590334775,0.005124847718066955,688883.1492100528,0.1487871411557578,0.0,679238.7860956055,679238.7860956055,-679238.7860956055,,,,0.0,
B4 inverse v6,UVIX,SVIX,147,2025-10-07,2026-05-07,105717.60352992744,1256.0509299408573,,0.0,0.0,1256.0509299408573,3189.79306720724,4445.843997148097,101271.75953277934,25317.939883194835,0.005063587976638967,559388.019107595,0.18104027271506562,0.0,633424.768362103,633424.768362103,-633424.768362103,,,,0.0,
B4 inverse v6,ASTN,ASTS,63,2026-02-06,2026-05-07,72500.57193117103,37708.68576236063,,0.0,0.0,37708.68576236063,2671.4698529170937,40380.15561527772,32120.416315893293,8030.104078973323,0.0016060208157946646,689792.3662254411,0.04656534036706859,0.0,745393.7262522208,745393.7262522208,-745393.7262522208,,,,0.0,
B4 inverse v6,IREZ,IREN,74,2026-01-22,2026-05-07,89398.76335725424,63906.34168719827,,0.0,0.0,63906.34168719827,3297.7355076712893,67204.07719486956,22194.686162384693,5548.671540596173,0.0011097343081192346,623352.0876269703,0.03560537712623585,0.0,548943.1160258525,548943.1160258525,-548943.1160258525,,,,0.0,
B4 inverse v6,MSDD,MSTR,147,2025-10-07,2026-05-07,5580.2550254686585,2365.911556483864,,0.0,0.0,2365.911556483864,484.34974163564243,2850.261298119506,2729.9937273491523,682.4984318372881,0.00013649968636745763,80901.22183713963,0.03374477746263016,0.0,78225.1882993716,78225.1882993716,-78225.1882993716,,,,0.0,
B4 inverse v6,MSTZ,MSTR,147,2025-10-07,2026-05-07,3501.6708529600596,8263.88910713786,,0.0,0.0,8263.88910713786,408.83746354785524,8672.726570685716,-5171.055717725656,-1292.763929431414,-0.0002585527858862828,70331.58296610105,-0.07352394898061715,0.0,61039.6237283085,61039.6237283085,-61039.6237283085,,,,0.0,
B4 inverse v6,SMZ,SMR,60,2026-02-11,2026-05-07,7921.366439557858,13931.61941651139,,0.0,0.0,13931.61941651139,2190.164147845222,16121.783564356612,-8200.417124798754,-2050.1042811996886,-0.0004100208562399377,532117.9233822915,-0.015410901915640414,0.0,449085.321762609,449085.321762609,-449085.321762609,,,,0.0,
B4 inverse v6,CONI,COIN,147,2025-10-07,2026-05-07,-6983.598746377528,9383.625610976163,,0.0,0.0,9383.625610976163,432.6443151403575,9816.269926116522,-16799.86867249405,-4199.967168123512,-0.0008399934336247025,72030.89574846627,-0.23323142795779772,0.0,55573.86795714083,55573.86795714083,-55573.86795714083,,,,0.0,
