ETF,Underlying,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,borrow_annual,strategy_tag,long_usd,short_usd,sleeve
CMGG,CMG,1.977023,102,ols,0.056501,400,0.056501,False,False,16.763999938964844,0.056501,1.0,False,True,False,False,False,False,False,True,False,0.665905,0.228521,0.380374,0.139736,0.175673,0.17202,0.119172,0.49425575,0.5931069,0.5,0.5931069,0.056501,ETF_LS,943.1374482186555,-477.0493050503993,core_leveraged
CNCG,CNC,2.006753,80,ols,,0,,False,True,13.095999717712402,,1.0,False,False,False,False,False,False,False,True,False,1.009083,0.426309,0.624541,0.394011,0.404264,0.426309,0.404264,0.50168825,1.0,0.50168825,1.0,,ETF_LS,6851.364694875149,-3414.154454920536,core_leveraged
COIG,COIN,1.996567,272,ols,0.159853,4000,0.159853,False,False,8.881999969482422,0.159853,1.0,False,True,False,False,False,False,False,False,False,1.454554,0.695624,0.72899,0.528693,0.695624,0.535771,0.535771,0.49914175,0.5989701,0.5,0.5989701,0.159853,ETF_LS,4061.4278120682093,-2034.2056199808017,core_leveraged
COTG,COST,1.990286,144,ols,0.1097669999999999,1000,0.1097669999999999,False,False,14.54599952697754,0.1097669999999999,1.0,False,True,False,False,False,False,False,False,False,0.392152,0.153935,0.188008,0.034834,0.102892,0.044168,-0.0068749999999999,0.4975715,0.5970858,0.5,0.5970858,0.1097669999999999,ETF_LS,853.3125988446316,-428.7386832066504,core_leveraged
CRCG,CRCL,1.989739,171,ols,0.099357,1700000,0.099357,False,False,3.319999933242798,0.099357,1.0,False,True,False,False,False,False,False,False,False,1.949059,1.045188,1.180459,1.372109,1.15027,0.945831,1.050913,0.49743475,0.5969217,0.5,0.5969217,0.099357,ETF_LS,13510.261262846763,-6789.966554832952,core_leveraged
CRMG,CRM,1.982991,258,ols,0.0908259999999999,200000,0.0908259999999999,False,False,5.900000095367432,0.0908259999999999,1.0,False,True,False,False,False,False,False,False,False,0.678148,0.251758,0.34153,0.113684,0.251758,0.160932,0.160932,0.49574775,0.5948973,0.5,0.5948973,0.0908259999999999,ETF_LS,852.2641046674809,-429.78717738380095,core_leveraged
CRWG,CRWV,1.996532,171,ols,0.054574,100000,0.054574,False,False,5.46999979019165,0.054574,1.0,False,True,False,False,False,False,False,False,False,1.952112,0.997569,1.080588,1.161603,1.050294,0.942995,0.99572,0.499133,0.5989595999999999,0.5,0.5989595999999999,0.054574,ETF_LS,14014.304749151634,-7019.32388218753,core_leveraged
DUOG,DUOL,2.020586,85,ols,0.0137159999999999,50000,0.0137159999999999,False,False,3.440000057220459,0.0137159999999999,1.0,False,True,False,False,False,False,False,False,False,1.168003,0.468836,0.649478,0.434936,0.446371,0.4551199999999999,0.432655,0.5051465,0.6061758,0.5051465,0.6061758,0.0137159999999999,ETF_LS,6860.601171570635,-3395.3522253299957,core_leveraged
FIGG,FIG,1.999542,126,ols,0.030088,450000,0.0562392495795644,False,False,1.0700000524520874,0.030088,1.8691587868773083,False,True,False,False,False,False,False,False,False,1.382506,0.630905,0.872739,0.76115,0.696028,0.5746657504204356,0.6397887504204355,0.4998855,0.5998625999999999,0.5,0.5998625999999999,0.0562392495795644,ETF_LS,8679.961668973556,-4340.974917742941,core_leveraged
FUTG,FUTU,2.001618,126,ols,0.31005,150000,0.31005,False,False,13.260000228881836,0.31005,1.0,False,True,False,False,False,False,False,False,False,0.982,0.383249,0.530168,0.281761,0.332505,0.073199,0.022455,0.5004045,0.6004854000000001,0.5004045,0.6004854000000001,0.31005,ETF_LS,854.9312147904641,-427.120067260818,core_leveraged
GEVG,GEV,1.961356,82,ols,0.052535,8000,0.052535,False,False,27.75900077819824,0.052535,1.0,False,True,False,False,False,False,False,False,False,0.909782,0.239284,0.466173,0.204883,0.216077,0.186749,0.163542,0.490339,0.5884068,0.5,0.5884068,0.052535,ETF_LS,1719.6095015490664,-876.7452219531111,core_leveraged
GLGG,GLXY,1.998418,163,ols,0.417978,10000,0.417978,False,False,7.406000137329102,0.417978,1.0,False,False,True,False,False,True,True,False,False,1.833737,1.056195,0.892258,0.794236,0.963678,0.638217,0.5457000000000001,0.4996045,0.5995254,0.5,0.5995254,0.417978,ETF_LS,0.0,0.0,
GRAG,GRAB,1.973647,85,ols,0.378952,300,0.378952,False,False,8.21399974822998,0.378952,1.0,False,False,True,False,False,True,True,True,False,0.72737,0.295966,0.38913,0.145489,0.196245,-0.082986,-0.182707,0.49341175,0.5920941,0.5,0.5920941,0.378952,ETF_LS,0.0,0.0,
HOOG,HOOD,2.006344,268,ols,0.149169,30000,0.149169,False,False,26.18000030517578,0.149169,1.0,False,True,False,False,False,False,False,False,False,1.33591,0.662598,0.667909,0.450357,0.662598,0.513429,0.513429,0.501586,0.6019032,0.501586,0.6019032,0.149169,ETF_LS,4045.7605168917694,-2016.4839712889561,core_leveraged
IREG,IREN,1.970908,82,ols,0.128731,7000,0.128731,False,False,18.149999618530277,0.128731,1.0,False,True,False,False,False,False,False,False,False,2.069791,1.138293,0.968681,0.897793,0.976051,1.009562,0.84732,0.492727,0.5912724,0.5,0.5912724,0.128731,ETF_LS,9624.914669480077,-4883.492618366802,core_leveraged
KLAG,KLAC,2.010195,80,ols,,0,,False,True,28.429000854492188,,1.0,False,False,False,False,False,False,False,True,False,1.134198,0.449359,0.447745,0.203552,0.281586,0.449359,0.281586,0.50254875,1.0,0.50254875,1.0,,ETF_LS,5031.195833278003,-2502.839691312536,core_leveraged
LACG,LAC,2.006438,85,ols,0.173384,15000,0.173384,False,False,10.6899995803833,0.173384,1.0,False,True,False,False,False,False,False,False,False,1.429281,0.627694,1.287894,1.674723,1.321558,0.45431,1.148174,0.5016095,0.6019314,0.5016095,0.6019314,0.173384,ETF_LS,12741.708878332773,-6350.412461452968,core_leveraged
MPG,MP,1.987534,117,ols,0.235628,1000,0.235628,False,False,8.348999977111816,0.235628,1.0,False,True,False,False,False,False,False,False,False,1.471344,0.687955,0.94996,0.88562,0.793847,0.452327,0.558219,0.4968835,0.5962601999999999,0.5,0.5962601999999999,0.235628,ETF_LS,2144.746128669397,-1079.0990889561624,core_leveraged
NBIG,NBIS,2.009102,117,ols,0.049239,25000,0.049239,False,False,17.8799991607666,0.049239,1.0,False,True,False,False,False,False,False,False,False,1.962517,1.126386,1.013274,1.040785,1.080528,1.077147,1.031289,0.5022755,0.6027306,0.5022755,0.6027306,0.049239,ETF_LS,14687.95123557725,-7310.704601148797,core_leveraged
NEMG,NEM,1.985219,102,ols,0.0533209999999999,800,0.0533209999999999,False,False,21.61199951171875,0.0533209999999999,1.0,False,True,False,False,False,False,False,True,False,0.997759,0.35581,0.445219,0.193847,0.259403,0.302489,0.206082,0.49630475,0.5955657,0.5,0.5955657,0.0533209999999999,ETF_LS,2330.0425215501673,-1173.6954570504147,core_leveraged
NETG,NET,2.003007,102,ols,0.270891,6000,0.270891,False,False,10.550000190734863,0.270891,1.0,False,True,False,False,False,False,False,False,False,1.255636,0.541664,0.520601,0.272249,0.381298,0.270773,0.110407,0.50075175,0.6009021,0.50075175,0.6009021,0.270891,ETF_LS,855.1287733620642,-426.9225086892178,core_leveraged
NIOG,NIO,1.964413,80,ols,0.1030219999999999,3000,0.1030219999999999,False,False,25.8700008392334,0.1030219999999999,1.0,False,True,False,False,False,False,False,False,False,1.211412,0.402288,0.617677,0.3614,0.37438,0.299266,0.271358,0.49110325,0.5893239,0.5,0.5893239,0.1030219999999999,ETF_LS,1821.6682518535804,-927.3346551125352,core_leveraged
NUG,NU,1.9833,102,ols,,0,,False,True,12.642000198364258,,1.0,False,False,False,False,False,False,False,True,False,0.799229,0.293544,0.37662,0.138309,0.201142,0.293544,0.201142,0.495825,1.0,0.5,1.0,,ETF_LS,3841.3088770209947,-1936.8269434886274,core_leveraged
NVDG,NVDA,1.969663,333,ols,0.015138,100000,0.015138,False,False,17.739999771118164,0.015138,1.0,False,True,False,False,False,False,False,False,False,0.689476,0.330221,0.348175,0.115765,0.330221,0.315083,0.315083,0.49241575,0.5908989,0.5,0.5908989,0.015138,ETF_LS,5087.402524717919,-2582.879672673914,core_leveraged
OKTG,OKTA,1.996036,102,ols,0.101805,100,0.101805,False,False,9.217000007629396,0.101805,1.0,False,True,False,False,False,False,False,True,False,1.051773,0.432893,0.447372,0.198953,0.293643,0.3310879999999999,0.1918379999999999,0.499009,0.5988108,0.5,0.5988108,0.101805,ETF_LS,854.1354352285863,-427.91584682269576,core_leveraged
OPEG,OPEN,2.003122,85,ols,0.137124,5000,0.137124,False,False,6.440999984741211,0.137124,1.0,False,True,False,False,False,False,False,False,False,1.58945,0.773443,1.65058,2.737186,2.074812,0.636319,1.937688,0.5007805,0.6009365999999999,0.5007805,0.6009365999999999,0.137124,ETF_LS,25533.36195574164,-12746.78324921879,core_leveraged
PANG,PANW,1.997061,268,ols,0.062068,4000,0.062068,False,False,8.270000457763672,0.062068,1.0,False,True,False,False,False,False,False,False,False,0.693037,0.271184,0.346992,0.119873,0.271184,0.2091159999999999,0.2091159999999999,0.49926525,0.5991183,0.5,0.5991183,0.062068,ETF_LS,2115.6524290968036,-1059.3829778343293,core_leveraged
PLTG,PLTR,1.994667,244,ols,0.103496,45000,0.103496,False,False,14.829999923706056,0.103496,1.0,False,True,False,False,False,False,False,False,False,1.048987,0.422842,0.536934,0.285996,0.418498,0.319346,0.315002,0.49866675,0.5984001,0.5,0.5984001,0.103496,ETF_LS,2457.467790018663,-1232.0190738698054,core_leveraged
PYPG,PYPL,1.994998,258,ols,0.083825,350000,0.083825,False,False,7.119999885559082,0.083825,1.0,False,True,False,False,False,False,False,False,False,0.769576,0.310765,0.385796,0.147724,0.310765,0.22694,0.22694,0.4987495,0.5984994,0.5,0.5984994,0.083825,ETF_LS,1734.1885317837555,-869.2683059249961,core_leveraged
RTXG,RTX,2.014703,215,ols,0.161206,10000,0.161206,False,False,24.67799949645996,0.161206,1.0,False,True,False,False,False,False,False,False,False,0.476403,0.178552,0.253906,0.065897,0.162011,0.017346,0.000805,0.50367575,0.6044109,0.50367575,0.6044109,0.161206,ETF_LS,856.7850843358578,-425.266197715424,core_leveraged
SATG,SATS,1.994112,82,ols,0.155082,75000,0.155082,False,False,20.929000854492188,0.155082,1.0,False,True,False,False,False,False,False,False,False,1.11338,0.44797,1.096114,1.190875,0.949136,0.292888,0.794054,0.498528,0.5982336,0.5,0.5982336,0.155082,ETF_LS,8038.074934051051,-4030.9044497255168,core_leveraged
SBU,SBUX,2.000306,102,ols,0.100784,1000,0.100784,False,False,18.84199905395508,0.100784,1.0,False,True,False,False,False,False,False,False,False,0.603638,0.199921,0.29693,0.088208,0.133425,0.0991369999999999,0.0326409999999999,0.5000765,0.6000918000000001,0.5000765,0.6000918000000001,0.100784,ETF_LS,854.744439998744,-427.30684205253795,core_leveraged
SNAG,SNAP,1.978749,80,ols,0.038584,6000,0.038584,False,False,8.137999534606934,0.038584,1.0,False,True,False,False,False,False,False,False,False,1.272443,0.527324,0.570206,0.314844,0.382298,0.48874,0.343714,0.49468725,0.5936247,0.5,0.5936247,0.038584,ETF_LS,4814.063086005947,-2432.8821320975762,core_leveraged
SPOG,SPOT,1.972709,102,ols,0.098962,300,0.098962,False,False,9.11400032043457,0.098962,1.0,False,True,False,False,False,False,False,True,False,0.974602,0.344471,0.433476,0.180279,0.246738,0.245509,0.147776,0.49317725,0.5918127,0.5,0.5918127,0.098962,ETF_LS,850.7775576297925,-431.27372442148965,core_leveraged
TERG,TER,1.994566,102,ols,0.155937,3000,0.155937,False,False,56.512001037597656,0.155937,1.0,False,True,False,False,False,False,False,False,False,1.239253,0.490084,0.581817,0.335757,0.398223,0.334147,0.242286,0.4986415,0.5983698,0.5,0.5983698,0.155937,ETF_LS,853.9253759763176,-428.12590607496446,core_leveraged
TSLG,TSLA,1.991897,333,ols,0.078541,200000,0.078541,False,False,6.429999828338623,0.078541,1.0,False,True,False,False,False,False,False,False,False,0.977987,0.47324,0.490866,0.238029,0.47324,0.394699,0.394699,0.49797425,0.5975691,0.5,0.5975691,0.078541,ETF_LS,4382.044247491604,-2199.9351610507993,core_leveraged
TSMG,TSM,1.984273,314,ols,0.050895,20000,0.050895,False,False,31.51099967956543,0.050895,1.0,False,True,False,False,False,False,False,False,False,0.704516,0.288888,0.350988,0.120302,0.288888,0.2379929999999999,0.2379929999999999,0.49606825,0.5952818999999999,0.5,0.5952818999999999,0.050895,ETF_LS,2876.282072825579,-1449.5394901939294,core_leveraged
UNHG,UNH,1.99557,185,ols,,0,,False,True,13.739999771118164,,1.0,False,False,False,False,False,False,False,True,False,0.857896,0.330902,0.512902,0.261323,0.312403,0.330902,0.312403,0.4988925,1.0,0.5,1.0,,ETF_LS,5491.68840270554,-2751.939747894356,core_leveraged
UPSG,UPS,1.984561,85,ols,0.056212,1000,0.056212,False,False,16.128999710083008,0.056212,1.0,False,True,False,False,False,False,False,False,False,0.50172,0.169518,0.274574,0.073654,0.105989,0.113306,0.049777,0.49614025,0.5953683,0.5,0.5953683,0.056212,ETF_LS,852.4901901348219,-429.5610919164601,core_leveraged
VALG,VALE,1.976721,80,ols,,0,,False,True,25.50200080871582,,1.0,False,False,False,False,False,False,False,True,False,0.776266,0.249623,0.302499,0.088335,0.139538,0.249623,0.139538,0.49418025,1.0,0.5,1.0,,ETF_LS,2926.047618093843,-1480.253216358729,core_leveraged
XYZG,XYZ,1.999605,258,ols,0.007713,9000,0.007713,False,False,14.295000076293944,0.007713,1.0,False,True,False,False,False,False,False,False,False,1.025839,0.439844,0.513054,0.263068,0.439844,0.432131,0.432131,0.49990125,0.5998815,0.5,0.5998815,0.007713,ETF_LS,7038.547457319262,-3519.9689225218294,core_leveraged
CRCA,CRCL,1.982101,173,ols,0.12982,550000,0.12982,False,False,50.04999923706055,0.12982,1.0,False,True,False,False,False,False,False,False,False,1.932652,1.121018,1.180459,1.356294,1.194775,0.991198,1.064955,0.49552525,0.5946303,0.5,0.5946303,0.12982,ETF_LS,12820.429607575728,-6468.101074352784,core_leveraged
NVDB,NVDA,1.996067,150,ols,0.0541329999999999,25000,0.0541329999999999,False,False,29.350000381469727,0.0541329999999999,1.0,False,True,False,False,False,False,False,False,False,0.710731,0.25524,0.348175,0.120512,0.200707,0.201107,0.146574,0.49901675,0.5988201,0.5,0.5988201,0.0541329999999999,ETF_LS,1422.798219124167,-712.800832398996,core_leveraged
PLTA,PLTR,1.992067,150,ols,0.0890109999999999,900,0.0890109999999999,False,False,15.989999771118164,0.0890109999999999,1.0,False,True,False,False,False,False,False,True,False,1.035914,0.411411,0.536934,0.284877,0.360195,0.3224,0.271184,0.49801675,0.5976201,0.5,0.5976201,0.0890109999999999,ETF_LS,2236.960152581404,-1122.9341947742744,core_leveraged
TSLI,TSLA,1.984745,150,ols,0.04656,8000,0.04656,False,False,24.40900039672852,0.04656,1.0,False,True,False,False,False,False,False,False,False,0.884381,0.306765,0.490866,0.235464,0.277905,0.260205,0.231345,0.49618625,0.5954235,0.5,0.5954235,0.04656,ETF_LS,2906.3142328586455,-1464.3262650157303,core_leveraged
COIA,COIN,2.002322,150,ols,0.1026929999999999,20000,0.1026929999999999,False,False,6.980000019073486,0.1026929999999999,1.0,False,True,False,False,False,False,False,False,False,1.433732,0.706018,0.72899,0.533279,0.6361,0.603325,0.533407,0.5005805,0.6006965999999999,0.5005805,0.6006965999999999,0.1026929999999999,ETF_LS,5721.76133169073,-2857.5630351615428,core_leveraged
BITU,IBIT,1.992381,500,ols,0.061084,60000,0.061084,False,False,14.25,0.061084,1.0,False,True,False,False,False,False,False,False,False,0.865823,0.401681,0.434859,0.186947,0.401681,0.340597,0.340597,0.49809525,0.5977142999999999,0.5,0.5977142999999999,0.061084,ETF_LS,4097.050125266057,-2056.3587613343316,core_leveraged
ETHT,ETHA,1.991526,434,ols,0.090397,65000,0.090397,False,False,18.739999771118164,0.090397,1.0,False,True,False,False,False,False,False,False,False,1.447181,0.75743,0.726687,0.521381,0.75743,0.667033,0.667033,0.4978815,0.5974577999999999,0.5,0.5974577999999999,0.090397,ETF_LS,8074.133898056536,-4054.2447841788335,core_leveraged
UXRP,XRPZ,2.001561,97,ols,0.035366,550000,0.035366,False,False,4.360000133514404,0.035366,1.0,False,True,False,False,False,False,False,False,False,1.565687,0.884575,0.792872,0.630119,0.728064,0.849209,0.692698,0.50039025,0.6004683000000001,0.50039025,0.6004683000000001,0.035366,ETF_LS,10083.395046039974,-5037.765547010545,core_leveraged
SOLT,SOEZ,2.018222,91,ols,0.08771,40000,0.08771,False,False,53.56999969482422,0.08771,1.0,False,True,False,False,False,False,False,False,False,1.48498,0.78292,0.752489,0.581811,0.654434,0.6952099999999999,0.566724,0.5045555,0.6054666000000001,0.5045555,0.6054666000000001,0.08771,ETF_LS,6655.217820988584,-3297.5647976231476,core_leveraged
TSLR,TSLA,1.998968,500,ols,0.074429,25000,0.074429,False,False,22.25,0.074429,1.0,False,True,False,False,False,False,False,False,False,0.981626,0.482606,0.490866,0.240577,0.482606,0.408177,0.408177,0.499742,0.5996904,0.5,0.5996904,0.074429,ETF_LS,4703.052438775352,-2352.7402333480836,core_leveraged
AAPB,AAPL,1.990301,500,ols,0.039544,30000,0.039544,False,False,28.979999542236328,0.039544,1.0,False,True,False,False,False,False,False,False,False,0.476554,0.15904,0.237668,0.055667,0.15904,0.1194959999999999,0.1194959999999999,0.49757525,0.5970903,0.5,0.5970903,0.039544,ETF_LS,1453.4342517890295,-730.2585145608776,core_leveraged
AMDL,AMD,1.998323,500,ols,0.037606,300000,0.037606,False,False,22.489999771118164,0.037606,1.0,False,True,False,False,False,False,False,False,False,1.167282,0.411179,0.584814,0.341148,0.411179,0.373573,0.373573,0.49958075,0.5994969,0.5,0.5994969,0.037606,ETF_LS,5282.612524507392,-2643.522856168593,core_leveraged
AMZZ,AMZN,1.991017,500,ols,0.0548219999999999,60000,0.0548219999999999,False,False,34.73600006103516,0.0548219999999999,1.0,False,True,False,False,False,False,False,False,False,0.626817,0.186893,0.31515,0.097985,0.186893,0.132071,0.132071,0.49775425,0.5973051,0.5,0.5973051,0.0548219999999999,ETF_LS,1186.472181153435,-595.9126321640825,core_leveraged
AVGU,AVGO,1.991401,190,ols,0.126437,25000,0.126437,False,False,42.435001373291016,0.126437,1.0,False,True,False,False,False,False,False,False,False,0.894834,0.285228,0.427061,0.180035,0.259347,0.1587909999999999,0.1329099999999999,0.49785025,0.5974203,0.5,0.5974203,0.126437,ETF_LS,853.4724047789665,-428.57887727231554,core_leveraged
BABX,BABA,2.00632,500,ols,0.020266,250000,0.020266,False,False,29.850000381469727,0.020266,1.0,False,True,False,False,False,False,False,False,False,0.865714,0.285906,0.432282,0.188643,0.285906,0.26564,0.26564,0.50158,0.601896,0.50158,0.601896,0.020266,ETF_LS,4194.3325949372465,-2090.560127465831,core_leveraged
BULX,BULL,1.977938,155,ols,,0,,False,True,4.122000217437744,,1.0,False,False,False,False,False,False,False,True,False,1.163085,0.571643,0.907025,0.795669,0.657875,0.571643,0.657875,0.4944845,1.0,0.5,1.0,,ETF_LS,10632.010548094087,-5375.3002106709555,core_leveraged
CONL,COIN,1.98756,500,ols,0.089679,950000,0.089679,False,False,9.0,0.089679,1.0,False,True,False,False,False,False,False,False,False,1.448483,0.766368,0.72899,0.521551,0.766368,0.6766890000000001,0.6766890000000001,0.49689,0.596268,0.5,0.596268,0.089679,ETF_LS,8240.717980529518,-4146.1480310176885,core_leveraged
CRWL,CRWD,1.99607,355,ols,0.13339,10000,0.13339,False,False,21.25,0.13339,1.0,False,True,False,False,False,False,False,False,False,0.857616,0.391169,0.428162,0.182243,0.391169,0.257779,0.257779,0.4990175,0.5988209999999999,0.5,0.5988209999999999,0.13339,ETF_LS,854.1402913029744,-427.9109907483076,core_leveraged
DLLL,DELL,1.986334,292,ols,0.028933,4000,0.028933,False,False,47.68999862670898,0.028933,1.0,False,True,False,False,False,False,False,False,False,1.000438,0.385686,0.502732,0.247582,0.385686,0.356753,0.356753,0.4965835,0.5959002,0.5,0.5959002,0.028933,ETF_LS,5293.130926258727,-2664.773862934797,core_leveraged
ETRL,ETOR,1.998049,155,ols,0.119259,9000,0.119259,False,False,12.428999900817873,0.119259,1.0,False,True,False,False,False,False,False,False,False,1.090704,0.457867,0.648493,0.419313,0.443027,0.338608,0.323768,0.49951225,0.5994147,0.5,0.5994147,0.119259,ETF_LS,2119.696913383527,-1060.8833483981257,core_leveraged
GOU,GOOGL,2.013026,92,ols,0.069356,15000,0.069356,False,False,26.722999572753903,0.069356,1.0,False,True,False,False,False,False,False,False,False,0.529817,0.178879,0.287357,0.084194,0.118762,0.109523,0.049406,0.5032565,0.6039078,0.5032565,0.6039078,0.069356,ETF_LS,856.5483882656717,-425.5028937856102,core_leveraged
INTW,INTC,1.987753,293,ols,0.055435,25000,0.055435,False,False,120.70999908447266,0.055435,1.0,False,True,False,False,False,False,False,False,False,1.268903,0.542169,0.636876,0.39819,0.542169,0.486734,0.486734,0.49693825,0.5963259,0.5,0.5963259,0.055435,ETF_LS,6436.277341555844,-3237.9663577697247,core_leveraged
IONL,IONQ,1.986817,265,ols,0.241133,40000,0.241133,False,False,24.059999465942383,0.241133,1.0,False,True,False,False,False,False,False,False,False,1.91396,1.043198,0.962761,0.90866,1.043198,0.802065,0.802065,0.49670425,0.5960451,0.5,0.5960451,0.241133,ETF_LS,5603.68665981352,-2820.4342220816106,core_leveraged
ISUL,ISRG,2.00377,131,ols,0.111378,1000,0.111378,False,False,23.621000289916992,0.111378,1.0,False,True,False,False,False,False,False,False,False,0.636318,0.171207,0.287761,0.083275,0.128986,0.0598289999999999,0.0176079999999999,0.5009425,0.601131,0.5009425,0.601131,0.111378,ETF_LS,855.2372177083789,-426.8140643429031,core_leveraged
LCDL,LCID,1.959529,247,ols,0.270061,100000,0.3777077061619284,False,False,1.4299999475479126,0.270061,1.398601449901794,False,False,True,False,False,True,True,False,False,1.501514,0.713976,0.760384,0.543558,0.710595,0.3362682938380716,0.3328872938380716,0.48988225,0.5878587,0.5,0.5878587,0.3777077061619284,ETF_LS,0.0,0.0,
MRAL,MARA,1.978082,278,ols,0.356056,1000000,0.356056,False,False,5.570000171661377,0.356056,1.0,False,False,True,False,False,True,True,False,False,1.587498,0.875508,0.800597,0.620037,0.875508,0.5194519999999999,0.5194519999999999,0.4945205,0.5934246,0.5,0.5934246,0.356056,ETF_LS,0.0,0.0,
FBL,META,1.996922,500,ols,0.05774,10000,0.05774,False,False,31.780000686645508,0.05774,1.0,False,True,False,False,False,False,False,False,False,0.715727,0.227669,0.357536,0.127242,0.227669,0.169929,0.169929,0.4992305,0.5990766,0.5,0.5990766,0.05774,ETF_LS,1662.465819639782,-832.5141490953487,core_leveraged
MVLL,MRVL,1.993873,278,ols,0.148129,100000,0.148129,False,False,45.970001220703125,0.148129,1.0,False,True,False,False,False,False,False,False,False,1.145822,0.554061,0.575085,0.327689,0.554061,0.405932,0.405932,0.49846825,0.5981619,0.5,0.5981619,0.148129,ETF_LS,2482.1658069574346,-1244.8966443486795,core_leveraged
MSFL,MSFT,1.992576,500,ols,0.032898,25000,0.032898,False,False,19.459999084472656,0.032898,1.0,False,True,False,False,False,False,False,False,False,0.493265,0.143817,0.247077,0.060369,0.143817,0.1109189999999999,0.1109189999999999,0.498144,0.5977728,0.5,0.5977728,0.032898,ETF_LS,1523.658164580281,-764.6675281546507,core_leveraged
MSTP,MSTR,1.996756,213,ols,,0,,False,True,2.015000104904175,,1.0,False,False,False,False,False,False,False,True,False,1.393477,0.683053,0.668387,0.44457,0.646145,0.683053,0.646145,0.499189,1.0,0.5,1.0,,ETF_LS,10445.307213456295,-5231.138513396878,core_leveraged
MULL,MU,1.998929,355,ols,0.069647,150000,0.069647,False,False,188.6300048828125,0.069647,1.0,False,True,False,False,False,False,False,False,False,1.177679,0.596679,0.588389,0.345646,0.596679,0.527032,0.527032,0.49973225,0.5996787,0.5,0.5996787,0.069647,ETF_LS,6608.904900133542,-3306.2229324470964,core_leveraged
NBIL,NBIS,1.998769,131,ols,0.128737,100000,0.128737,False,False,25.479999542236328,0.128737,1.0,False,True,False,False,False,False,False,False,False,1.943903,1.013952,1.013274,1.024829,1.019175,0.885215,0.890438,0.49969225,0.5996307,0.5,0.5996307,0.128737,ETF_LS,10248.366542191972,-5127.33914834179,core_leveraged
NOWL,NOW,1.992561,190,ols,0.095043,100000,0.095043,False,False,4.920000076293945,0.095043,1.0,False,True,False,False,False,False,False,False,False,0.837455,0.329515,0.41874,0.173391,0.291104,0.234472,0.1960609999999999,0.49814025,0.5977683,0.5,0.5977683,0.095043,ETF_LS,942.3595732865854,-472.938882817934,core_leveraged
NVDL,NVDA,1.987603,500,ols,0.046345,300000,0.046345,False,False,93.16999816894533,0.046345,1.0,False,True,False,False,False,False,False,False,False,0.695461,0.363756,0.348175,0.118981,0.363756,0.317411,0.317411,0.49690075,0.5962809,0.5,0.5962809,0.046345,ETF_LS,4191.121048927896,-2108.6308729298034,core_leveraged
PDDL,PDD,2.003639,190,ols,0.3871779999999999,60000,0.3871779999999999,False,False,22.21999931335449,0.3871779999999999,1.0,False,False,True,False,False,True,True,False,False,0.603856,0.181731,0.330315,0.109704,0.16401,-0.2054469999999999,-0.2231679999999999,0.50090975,0.6010917,0.50090975,0.6010917,0.3871779999999999,ETF_LS,0.0,0.0,
PTIR,PLTR,1.99645,404,ols,0.028972,350000,0.028972,False,False,15.289999961853027,0.028972,1.0,False,True,False,False,False,False,False,False,False,1.071181,0.500885,0.536934,0.286765,0.500885,0.471913,0.471913,0.4991125,0.598935,0.5,0.598935,0.028972,ETF_LS,6999.110045968894,-3505.7777785413577,core_leveraged
QCML,QCOM,1.973951,259,ols,0.134047,100000,0.134047,False,False,12.652999877929688,0.134047,1.0,False,True,False,False,False,False,False,False,False,0.636862,0.207474,0.322704,0.100104,0.207474,0.0734269999999999,0.0734269999999999,0.49348775,0.5921853,0.5,0.5921853,0.134047,ETF_LS,850.957668857493,-431.09361319378894,core_leveraged
RDTL,RDDT,1.980985,266,ols,0.072343,90000,0.072343,False,False,21.13999938964844,0.072343,1.0,False,True,False,False,False,False,False,False,False,1.292666,0.639935,0.651978,0.413028,0.639935,0.567592,0.567592,0.49524625,0.5942955,0.5,0.5942955,0.072343,ETF_LS,7137.630172309135,-3603.071286410112,core_leveraged
SMCL,SMCI,1.768156,333,ols,0.145841,350000,0.145841,False,False,7.769999742507935,0.145841,1.0,False,True,False,False,False,False,False,False,False,1.379006,0.464363,0.769305,0.401918,0.464363,0.318522,0.318522,0.442039,0.5304468,0.5,0.5304468,0.145841,ETF_LS,1224.770343073269,-692.6822876902654,core_leveraged
TSMU,TSM,1.991233,355,ols,0.063187,40000,0.063187,False,False,57.400001525878906,0.063187,1.0,False,True,False,False,False,False,False,False,False,0.701792,0.316488,0.350988,0.121577,0.316488,0.253301,0.253301,0.49780825,0.5973699,0.5,0.5973699,0.063187,ETF_LS,2738.358786897878,-1375.2076160338233,core_leveraged
UBRL,UBER,1.997736,404,ols,0.007239,2000,0.007239,False,False,17.6200008392334,0.007239,1.0,False,True,False,False,False,False,False,False,False,0.661832,0.229184,0.331004,0.109192,0.229184,0.221945,0.221945,0.499434,0.5993208,0.5,0.5993208,0.007239,ETF_LS,3933.668177011171,-1969.0630678984464,core_leveraged
