pair,h,CAGR,total_return,vol,max_dd,borrow_paid,slippage_paid,n_trades
WEBS/XLK,0.35,-0.24119599631738575,-0.16460583232452353,0.2744351232670065,-0.3010160079162737,1442.1982939491973,347.1700093955279,13
WEBS/XLK,0.4,-0.2531565760362471,-0.17320982672725715,0.24809362515125113,-0.2808186251692426,1355.5747652495131,341.9813628603332,13
WEBS/XLK,0.45,-0.2639832220372238,-0.18103959513929946,0.22625056106835284,-0.262905773207734,1278.687703711213,338.16694340076094,13
WEBS/XLK,0.5,-0.2738070762693886,-0.18817894240669297,0.20815308907782332,-0.24691257440497782,1209.9959752997088,335.3699970635595,13
WEBS/XLK,0.55,-0.28274513651085875,-0.1947038388917136,0.19321654008508088,-0.23254751199159562,1148.2648621570465,333.2570183973616,13
WEBS/XLK,0.6,-0.2909019149785522,-0.20068315381851543,0.1809730183909209,-0.22932515887934457,1092.4937826677078,331.6731700512238,13
WEBS/XLK,0.65,-0.2983684698582134,-0.20617754145543254,0.17103674884458048,-0.2287326991630133,1041.863960808479,330.5019474774618,13
WEBS/XLK,0.7,-0.3052237818238668,-0.21124009970778657,0.16308091563167187,-0.22828882996340616,995.6991993773845,329.65469558223367,13
WEBS/XLK,0.75,-0.31154597316986077,-0.21592440222524856,0.15682065678015056,-0.22796944000586317,953.4340071680386,329.87287326313265,13
WEBS/XLK,0.8,-0.3173862243849199,-0.2202649546375146,0.1520087749929637,-0.22935374229140126,914.5977545677863,330.4562392495833,13
WEBS/XLK,0.85,-0.3227935604862484,-0.22429530787303564,0.14842589961234687,-0.23267386675347157,878.7913894955923,331.1586709720093,13
WEBS/XLK,0.9,-0.32781403225836836,-0.22804736085432342,0.14587795758868496,-0.23647967840552497,845.674799028702,332.0396782354322,13
WEBS/XLK,0.95,-0.3324865661633176,-0.23154816339559203,0.14419405157204132,-0.24026277269218665,814.9567708592076,333.0617927396942,13
DRIP/XOP,0.3,0.29178489702056143,0.18155102087265962,0.26169675855811503,-0.11248647849383342,3368.4239240730662,387.4649870486195,12
DRIP/XOP,0.35,0.24686228798957766,0.15461219742765975,0.22887449164114698,-0.09771110730114096,3142.803440655042,374.72104265632936,12
DRIP/XOP,0.4,0.20748830833081833,0.13072140855287384,0.19977464153396302,-0.08431074419371387,2945.3273573512333,365.0152297028161,12
DRIP/XOP,0.45,0.17271841179569924,0.10939762204127157,0.17383050243598128,-0.07210202908549357,2771.06815190832,357.5348546012856,12
DRIP/XOP,0.5,0.14180594223958876,0.0902538544443261,0.1505985480294139,-0.060932805078238506,2616.1785060986967,351.75496138798985,12
DRIP/XOP,0.55,0.11415474174812767,0.07297621436344848,0.1297327181444665,-0.05067575480684239,2477.613020814344,347.288767636189,12
DRIP/XOP,0.6,0.08928359104715966,0.05730762865140426,0.11096848179502031,-0.041223532286632225,2352.9304241521268,343.8472298637667,12
DRIP/XOP,0.65,0.06680014869199025,0.04303568050082118,0.0941154518541423,-0.03538278807319306,2240.151371463532,341.21159378454337,12
DRIP/XOP,0.7,0.04638159005438247,0.029983410652152376,0.07905932907148513,-0.030903559041280726,2137.6544789404797,339.2144110023273,12
DRIP/XOP,0.75,0.027760040934577068,0.018002281123357333,0.06577618948629103,-0.026776314145439684,2044.0991455811827,337.72618926569737,12
DRIP/XOP,0.8,0.01071148926084775,0.006966736233940729,0.054363970498415175,-0.022961152224127312,1958.3674634655615,336.64586083851,12
DRIP/XOP,0.85,-0.004952747977304606,-0.0032300431385337003,0.045091082117547775,-0.01942398069693707,1879.5199400071174,335.8938822113108,12
DRIP/XOP,0.9,-0.01939265820410807,-0.012679484375157757,0.03842509511296683,-0.025600042317965088,1806.761355636092,335.40717516680246,12
DRIP/XOP,0.95,-0.03274473885670304,-0.021460280865376324,0.03490143070374738,-0.034275243281744916,1739.4141554980743,335.13537454893105,12
